alibabawwwalibabacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,0.0,6.18393200031,6.18393200031,core 0 cpu_idle start,0.0943884460867,1571183785.0,1571183791.18
alibabawwwalibabacom1,6.18393200031,6.19319200004,0.00925999972969,core 0 cpu_idle,0.000141340005874,1571183791.18,1571183791.19
alibabawwwalibabacom1,6.19319200004,6.19324100018,4.90001402795e-05,core 0 cpu_frequency,1.97876580489e-05,1571183791.19,1571183791.19
alibabawwwalibabacom1,6.19324100018,6.21585100004,0.022609999869,core 0 cpu_idle,0.000345107733001,1571183791.19,1571183791.22
alibabawwwalibabacom1,6.21585100004,6.21623700019,0.000386000145227,core 0 cpu_frequency,0.000155877898247,1571183791.22,1571183791.22
alibabawwwalibabacom1,6.21623700019,6.25239200005,0.0361549998634,core 0 cpu_idle,0.000551851840414,1571183791.22,1571183791.25
alibabawwwalibabacom1,6.25239200005,6.25267500011,0.000283000059426,core 0 cpu_frequency,0.000114283517798,1571183791.25,1571183791.25
alibabawwwalibabacom1,6.25267500011,6.27263100026,0.0199560001493,core 0 cpu_idle,0.000304598408278,1571183791.25,1571183791.27
alibabawwwalibabacom1,6.27263100026,6.27351900004,0.000887999776751,core 0 cpu_frequency,0.000358599706646,1571183791.27,1571183791.27
alibabawwwalibabacom1,6.27351900004,6.29275600007,0.0192370000295,core 0 cpu_idle,0.000293623949951,1571183791.27,1571183791.29
alibabawwwalibabacom1,6.29275600007,6.2943500001,0.00159400003031,core 0 cpu_frequency,0.00064370280064,1571183791.29,1571183791.29
alibabawwwalibabacom1,6.2943500001,6.31438400038,0.0200340002775,core 0 cpu_idle,0.000305788963236,1571183791.29,1571183791.31
alibabawwwalibabacom1,6.31438400038,6.31474900013,0.000364999752492,core 0 cpu_frequency,0.000147397339049,1571183791.31,1571183791.31
alibabawwwalibabacom1,6.31474900013,6.33738000039,0.0226310002618,core 0 cpu_idle,0.000345428272495,1571183791.31,1571183791.34
alibabawwwalibabacom1,6.33738000039,6.33809700003,0.000716999638826,core 0 cpu_frequency,0.000289544960347,1571183791.34,1571183791.34
alibabawwwalibabacom1,6.33809700003,6.35243300023,0.0143360001966,core 0 cpu_idle,0.000218817539001,1571183791.34,1571183791.35
alibabawwwalibabacom1,6.35243300023,6.35256100027,0.000128000043333,core 0 cpu_frequency,5.16900782989e-05,1571183791.35,1571183791.35
alibabawwwalibabacom1,6.35256100027,6.37024700036,0.0176860000938,core 0 cpu_idle,0.000269950262432,1571183791.35,1571183791.37
