zumatawwwzumatacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom2,6.35376700014,6.37057300005,0.0168059999123,core 0 cpu_idle,0.000256518379662,1571183988.35,1571183988.37
zumatawwwzumatacom2,6.37057300005,6.37081700005,0.000243999995291,core 0 cpu_frequency,9.85341764985e-05,1571183988.37,1571183988.37
zumatawwwzumatacom2,6.37081700005,6.39061299991,0.0197959998623,core 0 cpu_idle,0.000302156243898,1571183988.37,1571183988.39
zumatawwwzumatacom2,6.39061299991,6.39439800009,0.00378500018269,core 0 cpu_frequency,0.00152849132477,1571183988.39,1571183988.39
zumatawwwzumatacom2,6.39439800009,6.41072400007,0.0163259999827,core 0 cpu_idle,0.000249191900735,1571183988.39,1571183988.41
zumatawwwzumatacom2,6.41072400007,6.41111399978,0.000389999710023,core 0 cpu_frequency,0.000157493036899,1571183988.41,1571183988.41
zumatawwwzumatacom2,6.41111399978,6.42487799982,0.0137640000321,core 0 cpu_idle,0.00021008681449,1571183988.41,1571183988.42
zumatawwwzumatacom2,6.42487799982,6.42724600015,0.00236800033599,core 0 cpu_frequency,0.000956266260483,1571183988.42,1571183988.43
zumatawwwzumatacom2,6.42724600015,6.44420199981,0.0169559996575,core 0 cpu_idle,0.000258807900772,1571183988.43,1571183988.44
zumatawwwzumatacom2,6.44420199981,6.44496899983,0.00076700001955,core 0 cpu_frequency,0.000309736544095,1571183988.44,1571183988.44
zumatawwwzumatacom2,6.44496899983,6.46720900014,0.0222400003113,core 0 cpu_idle,0.000339460244751,1571183988.44,1571183988.47
zumatawwwzumatacom2,6.46720900014,6.46725900006,4.99999150634e-05,core 0 cpu_frequency,2.01913957002e-05,1571183988.47,1571183988.47
zumatawwwzumatacom2,6.46725900006,6.4873230001,0.0200640000403,core 0 cpu_idle,0.000306246864615,1571183988.47,1571183988.49
zumatawwwzumatacom2,6.4873230001,6.48739399994,7.09998421371e-05,core 0 cpu_frequency,2.86717668504e-05,1571183988.49,1571183988.49
zumatawwwzumatacom2,6.48739399994,6.50864400016,0.0212500002235,core 0 cpu_idle,0.000324349378412,1571183988.49,1571183988.51
zumatawwwzumatacom2,6.50864400016,6.50880099973,0.000156999565661,core 0 cpu_frequency,6.34009148015e-05,1571183988.51,1571183988.51
zumatawwwzumatacom2,6.50880099973,6.54733699979,0.0385360000655,core 0 cpu_idle,0.000588194237,1571183988.51,1571183988.55
zumatawwwzumatacom2,6.54733699979,6.54872900015,0.00139200035483,core 0 cpu_frequency,0.000562129554489,1571183988.55,1571183988.55
zumatawwwzumatacom2,6.54872900015,6.58723999979,0.0385109996423,core 0 cpu_idle,0.00058781264304,1571183988.55,1571183988.59
zumatawwwzumatacom2,6.58723999979,6.58812499978,0.000884999986738,core 0 cpu_frequency,0.000357388305644,1571183988.59,1571183988.59
zumatawwwzumatacom2,6.58812499978,6.5897880001,0.00166300032288,core 0 cpu_idle,2.53832054283e-05,1571183988.59,1571183988.59
zumatawwwzumatacom2,6.5897880001,6.59274999984,0.00296199973673,core 0 cpu_frequency,0.00119614020688,1571183988.59,1571183988.59
zumatawwwzumatacom2,6.59274999984,6.60722999973,0.0144799998961,core 0 cpu_idle,0.000221015478415,1571183988.59,1571183988.61
zumatawwwzumatacom2,6.60722999973,6.60776499985,0.000535000115633,core 0 cpu_frequency,0.000216048347696,1571183988.61,1571183988.61
zumatawwwzumatacom2,6.60776499985,6.6276039998,0.0198389999568,core 0 cpu_idle,0.000302812575841,1571183988.61,1571183988.63
zumatawwwzumatacom2,6.6276039998,6.628027,0.000423000194132,core 0 cpu_frequency,0.000170819576196,1571183988.63,1571183988.63
zumatawwwzumatacom2,6.628027,6.64953200007,0.0215050000697,core 0 cpu_idle,0.000328241568564,1571183988.63,1571183988.65
zumatawwwzumatacom2,6.64953200007,6.65039099986,0.000858999788761,core 0 cpu_frequency,0.000346888682096,1571183988.65,1571183988.65
