edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,6.42079900019,6.44283899991,0.0220399997197,core 0 cpu_idle,0.000337024655714,1571182701.42,1571182701.44
edgyedgyapp1,6.44283899991,6.44322300004,0.000384000129998,core 0 cpu_frequency,0.000155354702193,1571182701.44,1571182701.44
edgyedgyapp1,6.44322300004,6.46275700023,0.0195340001956,core 0 cpu_idle,0.00029870416399,1571182701.44,1571182701.46
edgyedgyapp1,6.46275700023,6.46288699983,0.0001299995929,core 0 cpu_frequency,5.25938572999e-05,1571182701.46,1571182701.46
edgyedgyapp1,6.46288699983,6.48276899988,0.0198820000514,core 0 cpu_idle,0.000304025603787,1571182701.46,1571182701.48
edgyedgyapp1,6.48276899988,6.48279900011,3.00002284348e-05,core 0 cpu_frequency,1.21371744177e-05,1571182701.48,1571182701.48
edgyedgyapp1,6.48279900011,6.50289600017,0.0200970000587,core 0 cpu_idle,0.000307313276398,1571182701.48,1571182701.5
edgyedgyapp1,6.50289600017,6.50306400005,0.000167999882251,core 0 cpu_frequency,6.79676115624e-05,1571182701.5,1571182701.5
edgyedgyapp1,6.50306400005,6.50332499994,0.000260999891907,core 0 cpu_idle,3.9910798471e-06,1571182701.5,1571182701.5
edgyedgyapp1,6.50332499994,6.50350499991,0.000179999973625,core 0 cpu_frequency,7.28224813295e-05,1571182701.5,1571182701.5
edgyedgyapp1,6.50350499991,6.5337129999,0.0302079999819,core 0 cpu_idle,0.000461925631724,1571182701.5,1571182701.53
edgyedgyapp1,6.5337129999,6.5345350001,0.000822000205517,core 0 cpu_frequency,0.000332556129946,1571182701.53,1571182701.53
edgyedgyapp1,6.5345350001,6.554734,0.0201989999041,core 0 cpu_idle,0.000308873007033,1571182701.53,1571182701.55
edgyedgyapp1,6.554734,6.55730899982,0.00257499981672,core 0 cpu_frequency,0.00104176613085,1571182701.55,1571182701.56
edgyedgyapp1,6.55730899982,6.56290599983,0.00559700001031,core 0 cpu_idle,8.55865256577e-05,1571182701.56,1571182701.56
edgyedgyapp1,6.56290599983,6.56290999986,4.00003045797e-06,core 0 cpu_frequency,1.61828992236e-06,1571182701.56,1571182701.56
edgyedgyapp1,6.56290999986,6.58328100014,0.0203710002825,core 0 cpu_idle,0.000311503150819,1571182701.56,1571182701.58
edgyedgyapp1,6.58328100014,6.58434200007,0.0010609999299,core 0 cpu_frequency,0.000429248105042,1571182701.58,1571182701.58
edgyedgyapp1,6.58434200007,6.60379000008,0.0194480000064,core 0 cpu_idle,0.000297389092098,1571182701.58,1571182701.6
edgyedgyapp1,6.60379000008,6.60444799997,0.000657999888062,core 0 cpu_frequency,0.000266206619914,1571182701.6,1571182701.6
edgyedgyapp1,6.60444799997,6.61653599981,0.0120879998431,core 0 cpu_idle,0.0001848436496,1571182701.6,1571182701.62
