alibabawwwalibabacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,0.0,6.30201900005,6.30201900005,core 0 cpu_idle start,0.0963893806058,1571190724.0,1571190730.3
alibabawwwalibabacom2,6.30201900005,6.32814499969,0.0261259996332,core 0 cpu_idle,0.00039959716439,1571190730.3,1571190730.33
alibabawwwalibabacom2,6.32814499969,6.32838099962,0.000235999934375,core 0 cpu_frequency,9.55002054442e-05,1571190730.33,1571190730.33
alibabawwwalibabacom2,6.32838099962,6.34816200007,0.0197810004465,core 0 cpu_idle,0.00030255040183,1571190730.33,1571190730.35
alibabawwwalibabacom2,6.34816200007,6.34822699986,6.49997964501e-05,core 0 cpu_frequency,2.63029476311e-05,1571190730.35,1571190730.35
alibabawwwalibabacom2,6.34822699986,6.36816299986,0.019935999997,core 0 cpu_idle,0.000304921119954,1571190730.35,1571190730.37
alibabawwwalibabacom2,6.36816299986,6.36840400007,0.000241000205278,core 0 cpu_frequency,9.75236250684e-05,1571190730.37,1571190730.37
alibabawwwalibabacom2,6.36840400007,6.38821200002,0.0198079999536,core 0 cpu_idle,0.000302963359291,1571190730.37,1571190730.39
alibabawwwalibabacom2,6.38821200002,6.388332,0.000119999982417,core 0 cpu_frequency,4.85594328847e-05,1571190730.39,1571190730.39
alibabawwwalibabacom2,6.388332,6.40818100004,0.019849000033,core 0 cpu_idle,0.000303590455505,1571190730.39,1571190730.41
alibabawwwalibabacom2,6.40818100004,6.40839600004,0.000215000007302,core 0 cpu_frequency,8.70023329547e-05,1571190730.41,1571190730.41
alibabawwwalibabacom2,6.40839600004,6.42819299968,0.019796999637,core 0 cpu_idle,0.000302795109448,1571190730.41,1571190730.43
alibabawwwalibabacom2,6.42819299968,6.42821899988,2.60001979768e-05,core 0 cpu_frequency,1.05212921137e-05,1571190730.43,1571190730.43
alibabawwwalibabacom2,6.42821899988,6.42875199998,0.000533000100404,core 0 cpu_idle,8.15223653568e-06,1571190730.43,1571190730.43
alibabawwwalibabacom2,6.42875199998,6.42881299974,6.09997659922e-05,core 0 cpu_frequency,2.46842873059e-05,1571190730.43,1571190730.43
alibabawwwalibabacom2,6.42881299974,6.44808,0.019267000258,core 0 cpu_idle,0.000294688768946,1571190730.43,1571190730.45
alibabawwwalibabacom2,6.44808,6.4504259997,0.00234599970281,core 0 cpu_frequency,0.000949336931739,1571190730.45,1571190730.45
alibabawwwalibabacom2,6.4504259997,6.45991700003,0.00949100032449,core 0 cpu_idle,0.000145164849963,1571190730.45,1571190730.46
alibabawwwalibabacom2,6.45991700003,6.46162700001,0.00170999998227,core 0 cpu_frequency,0.000691972012824,1571190730.46,1571190730.46
alibabawwwalibabacom2,6.46162700001,6.48009199975,0.0184649997391,core 0 cpu_idle,0.000282422171009,1571190730.46,1571190730.48
alibabawwwalibabacom2,6.48009199975,6.48129299982,0.00120100006461,core 0 cpu_frequency,0.000485999088146,1571190730.48,1571190730.48
alibabawwwalibabacom2,6.48129299982,6.50817699963,0.0268839998171,core 0 cpu_idle,0.000411190777202,1571190730.48,1571190730.51
alibabawwwalibabacom2,6.50817699963,6.51163599966,0.00345900002867,core 0 cpu_frequency,0.0013997258696,1571190730.51,1571190730.51
alibabawwwalibabacom2,6.51163599966,6.52724999981,0.0156140001491,core 0 cpu_idle,0.00023881613228,1571190730.51,1571190730.53
alibabawwwalibabacom2,6.52724999981,6.52731899964,6.89998269081e-05,core 0 cpu_frequency,2.79216079563e-05,1571190730.53,1571190730.53
alibabawwwalibabacom2,6.52731899964,6.52803799976,0.000719000119716,core 0 cpu_idle,1.09971068311e-05,1571190730.53,1571190730.53
alibabawwwalibabacom2,6.52803799976,6.52823699964,0.00019899988547,core 0 cpu_frequency,8.05276916539e-05,1571190730.53,1571190730.53
alibabawwwalibabacom2,6.52823699964,6.54821399972,0.0199770000763,core 0 cpu_idle,0.000305548216167,1571190730.53,1571190730.55
alibabawwwalibabacom2,6.54821399972,6.54824899975,3.50000336766e-05,core 0 cpu_frequency,1.41631836277e-05,1571190730.55,1571190730.55
alibabawwwalibabacom2,6.54824899975,6.60724399984,0.0589950000867,core 0 cpu_idle,0.000902328526326,1571190730.55,1571190730.61
alibabawwwalibabacom2,6.60724399984,6.60844199965,0.00119799980894,core 0 cpu_frequency,0.000484784998684,1571190730.61,1571190730.61
alibabawwwalibabacom2,6.60844199965,6.62817599997,0.0197340003215,core 0 cpu_idle,0.000301831534917,1571190730.61,1571190730.63
alibabawwwalibabacom2,6.62817599997,6.62842499977,0.000248999800533,core 0 cpu_frequency,0.000100760757283,1571190730.63,1571190730.63
alibabawwwalibabacom2,6.62842499977,6.66818400007,0.0397590002976,core 0 cpu_idle,0.000608113909552,1571190730.63,1571190730.67
