soundslicewwwsoundslicecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
soundslicewwwsoundslicecom2,6.31007400015,6.33074800018,0.0206740000285,core 0 cpu_idle,0.000314327496434,1571179122.31,1571179122.33
soundslicewwwsoundslicecom2,6.33074800018,6.33597600041,0.00522800022736,core 0 cpu_frequency,0.00210298609466,1571179122.33,1571179122.34
soundslicewwwsoundslicecom2,6.33597600041,6.38528700033,0.0493109999225,core 0 cpu_idle,0.000749724442821,1571179122.34,1571179122.39
soundslicewwwsoundslicecom2,6.38528700033,6.3856800003,0.000392999965698,core 0 cpu_frequency,0.000158085965402,1571179122.39,1571179122.39
soundslicewwwsoundslicecom2,6.3856800003,6.39146500034,0.00578500004485,core 0 cpu_idle,8.79551406819e-05,1571179122.39,1571179122.39
soundslicewwwsoundslicecom2,6.39146500034,6.3914730004,8.00006091595e-06,core 0 cpu_frequency,3.21805970371e-06,1571179122.39,1571179122.39
soundslicewwwsoundslicecom2,6.3914730004,6.44294800004,0.0514749996364,core 0 cpu_idle,0.000782625894472,1571179122.39,1571179122.44
soundslicewwwsoundslicecom2,6.44294800004,6.45289700013,0.00994900008664,core 0 cpu_frequency,0.00400202906045,1571179122.44,1571179122.45
soundslicewwwsoundslicecom2,6.45289700013,6.46864500036,0.0157480002381,core 0 cpu_idle,0.00023943259562,1571179122.45,1571179122.47
soundslicewwwsoundslicecom2,6.46864500036,6.46925100032,0.00060599995777,core 0 cpu_frequency,0.000243766149413,1571179122.47,1571179122.47
soundslicewwwsoundslicecom2,6.46925100032,6.52302700002,0.0537759996951,core 0 cpu_idle,0.000817610299364,1571179122.47,1571179122.52
soundslicewwwsoundslicecom2,6.52302700002,6.52322400035,0.000197000335902,core 0 cpu_frequency,7.9244251918e-05,1571179122.52,1571179122.52
soundslicewwwsoundslicecom2,6.52322400035,6.52448100038,0.00125700002536,core 0 cpu_frequency,0.000505633791002,1571179122.52,1571179122.52
soundslicewwwsoundslicecom2,6.52448100038,6.54371500015,0.0192339997739,core 0 cpu_idle,0.000292433732562,1571179122.52,1571179122.54
soundslicewwwsoundslicecom2,6.54371500015,6.55688400008,0.0131689999253,core 0 cpu_frequency,0.00529728816353,1571179122.54,1571179122.56
soundslicewwwsoundslicecom2,6.55688400008,6.74356200034,0.18667800026,core 0 cpu_idle,0.00283825231596,1571179122.56,1571179122.74
soundslicewwwsoundslicecom2,6.74356200034,6.74373400025,0.000171999912709,core 0 cpu_frequency,6.91877216868e-05,1571179122.74,1571179122.74
soundslicewwwsoundslicecom2,6.74373400025,6.818738,0.0750039997511,core 0 cpu_idle,0.00114036081222,1571179122.74,1571179122.82
soundslicewwwsoundslicecom2,6.818738,6.86152600031,0.0427880003117,core 0 cpu_frequency,0.0172116613926,1571179122.82,1571179122.86
soundslicewwwsoundslicecom2,6.86152600031,6.8830070002,0.021480999887,core 0 cpu_idle,0.000326597122282,1571179122.86,1571179122.88
soundslicewwwsoundslicecom2,6.8830070002,6.88580400031,0.00279700011015,core 0 cpu_frequency,0.00112510560111,1571179122.88,1571179122.89
soundslicewwwsoundslicecom2,6.88580400031,6.9056520001,0.0198479997925,core 0 cpu_idle,0.000301768988846,1571179122.89,1571179122.91
soundslicewwwsoundslicecom2,6.9056520001,6.97075000033,0.0650980002247,core 0 cpu_frequency,0.0261859570216,1571179122.91,1571179122.97
soundslicewwwsoundslicecom2,6.97075000033,7.12320200028,0.152451999951,core 0 cpu_idle,0.00231788020726,1571179122.97,1571179123.12
soundslicewwwsoundslicecom2,7.12320200028,7.14149100007,0.0182889997959,core 0 cpu_frequency,0.00735683063951,1571179123.12,1571179123.14
soundslicewwwsoundslicecom2,7.14149100007,7.14381300006,0.00232199998572,core 0 cpu_idle,3.5303687783e-05,1571179123.14,1571179123.14
soundslicewwwsoundslicecom2,7.14381300006,7.14518400002,0.00137099996209,core 0 cpu_frequency,0.000551490767151,1571179123.14,1571179123.15
soundslicewwwsoundslicecom2,7.14518400002,7.17875200044,0.0335680004209,core 0 cpu_idle,0.0005103678784,1571179123.15,1571179123.18
soundslicewwwsoundslicecom2,7.17875200044,7.18022000045,0.00146800000221,core 0 cpu_frequency,0.000590509460087,1571179123.18,1571179123.18
soundslicewwwsoundslicecom2,7.18022000045,7.22364000045,0.0434200000018,core 0 cpu_idle,0.000660157680027,1571179123.18,1571179123.22
soundslicewwwsoundslicecom2,7.22364000045,7.22711000033,0.0034699998796,core 0 cpu_frequency,0.00139582271957,1571179123.22,1571179123.23
soundslicewwwsoundslicecom2,7.22711000033,7.24626300018,0.0191529998556,core 0 cpu_idle,0.000291202209804,1571179123.23,1571179123.25
soundslicewwwsoundslicecom2,7.24626300018,7.25290400023,0.0066410000436,core 0 cpu_frequency,0.00267137148794,1571179123.25,1571179123.25
soundslicewwwsoundslicecom2,7.25290400023,7.28218500037,0.0292810001411,core 0 cpu_idle,0.000445188326145,1571179123.25,1571179123.28
soundslicewwwsoundslicecom2,7.28218500037,7.30533200037,0.0231469999999,core 0 cpu_frequency,0.00931098259675,1571179123.28,1571179123.31
soundslicewwwsoundslicecom2,7.30533200037,7.33557400014,0.0302419997752,core 0 cpu_idle,0.000459799364582,1571179123.31,1571179123.34
soundslicewwwsoundslicecom2,7.33557400014,7.33564100042,6.70002773404e-05,core 0 cpu_frequency,2.69511563614e-05,1571179123.34,1571179123.34
soundslicewwwsoundslicecom2,7.33564100042,7.37370900018,0.0380679997616,core 0 cpu_idle,0.000578785868375,1571179123.34,1571179123.37
soundslicewwwsoundslicecom2,7.37370900018,7.37438700022,0.000678000040352,core 0 cpu_frequency,0.000272728499432,1571179123.37,1571179123.37
soundslicewwwsoundslicecom2,7.37438700022,7.38317900011,0.0087919998914,core 0 cpu_idle,0.000133673566349,1571179123.37,1571179123.38
soundslicewwwsoundslicecom2,7.38317900011,7.38345600013,0.000277000013739,core 0 cpu_frequency,0.000111424474327,1571179123.38,1571179123.38
soundslicewwwsoundslicecom2,7.38345600013,7.41070100013,0.0272450000048,core 0 cpu_idle,0.000414232980072,1571179123.38,1571179123.41
soundslicewwwsoundslicecom2,7.41070100013,7.41131800041,0.00061700027436,core 0 cpu_frequency,0.000248191075163,1571179123.41,1571179123.41
soundslicewwwsoundslicecom2,7.41131800041,7.5026560002,0.0913379997946,core 0 cpu_idle,0.00138870294888,1571179123.41,1571179123.5
soundslicewwwsoundslicecom2,7.5026560002,7.50279000029,0.00013400008902,core 0 cpu_frequency,5.39021254085e-05,1571179123.5,1571179123.5
soundslicewwwsoundslicecom2,7.50279000029,7.52285400033,0.0200640000403,core 0 cpu_idle,0.000305053056613,1571179123.5,1571179123.52
soundslicewwwsoundslicecom2,7.52285400033,7.5229460001,9.19997692108e-05,core 0 cpu_frequency,3.7007311964e-05,1571179123.52,1571179123.52
soundslicewwwsoundslicecom2,7.5229460001,7.54896200029,0.0260160001926,core 0 cpu_idle,0.000395547266928,1571179123.52,1571179123.55
soundslicewwwsoundslicecom2,7.54896200029,7.5490380004,7.60001130402e-05,core 0 cpu_frequency,3.05713798709e-05,1571179123.55,1571179123.55
soundslicewwwsoundslicecom2,7.5490380004,7.58130400022,0.0322659998201,core 0 cpu_idle,0.000490572261265,1571179123.55,1571179123.58
soundslicewwwsoundslicecom2,7.58130400022,7.58167099999,0.000366999767721,core 0 cpu_frequency,0.000147627271365,1571179123.58,1571179123.58
