slateslatecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom1,6.37950500008,6.38874399988,0.00923899980262,core 0 cpu_idle,0.000140696108494,1571186223.38,1571186223.39
slateslatecom1,6.38874399988,6.38887899974,0.000134999863803,core 0 cpu_frequency,5.4391796126e-05,1571186223.39,1571186223.39
slateslatecom1,6.38887899974,6.40928700007,0.0204080003314,core 0 cpu_idle,0.000310783233046,1571186223.39,1571186223.41
slateslatecom1,6.40928700007,6.4133919999,0.00410499982536,core 0 cpu_frequency,0.00165391510264,1571186223.41,1571186223.41
slateslatecom1,6.4133919999,6.42752799997,0.0141360000707,core 0 cpu_idle,0.000215270077077,1571186223.41,1571186223.43
slateslatecom1,6.42752799997,6.42848700006,0.000959000084549,core 0 cpu_frequency,0.000386383627465,1571186223.43,1571186223.43
slateslatecom1,6.42848700006,6.44810899999,0.0196219999343,core 0 cpu_idle,0.000298813626,1571186223.43,1571186223.45
slateslatecom1,6.44810899999,6.44860799983,0.000498999841511,core 0 cpu_frequency,0.000201048333544,1571186223.45,1571186223.45
slateslatecom1,6.44860799983,6.44889299991,0.000285000074655,core 0 cpu_idle,4.34012363688e-06,1571186223.45,1571186223.45
slateslatecom1,6.44889299991,6.45007500006,0.00118200015277,core 0 cpu_frequency,0.00047623093475,1571186223.45,1571186223.45
slateslatecom1,6.45007500006,6.46049199998,0.0104169999249,core 0 cpu_idle,0.000158635283357,1571186223.45,1571186223.46
slateslatecom1,6.46049199998,6.46057200013,8.00001434982e-05,core 0 cpu_frequency,3.22322658158e-05,1571186223.46,1571186223.46
slateslatecom1,6.46057200013,6.46798599977,0.00741399964318,core 0 cpu_idle,0.000112904093566,1571186223.46,1571186223.47
slateslatecom1,6.46798599977,6.46820600005,0.000220000278205,core 0 cpu_frequency,8.86386840894e-05,1571186223.47,1571186223.47
slateslatecom1,6.46820600005,6.47710900009,0.00890300003812,core 0 cpu_idle,0.00013557933608,1571186223.47,1571186223.48
slateslatecom1,6.47710900009,6.47723199986,0.000122999772429,core 0 cpu_frequency,4.95569281112e-05,1571186223.48,1571186223.48
slateslatecom1,6.47723199986,6.49779399997,0.020562000107,core 0 cpu_idle,0.00031312841863,1571186223.48,1571186223.5
slateslatecom1,6.49779399997,6.49804400001,0.000250000040978,core 0 cpu_frequency,0.00010072566651,1571186223.5,1571186223.5
slateslatecom1,6.49804400001,6.50971999997,0.0116759999655,core 0 cpu_idle,0.000177807965475,1571186223.5,1571186223.51
slateslatecom1,6.50971999997,6.51035200013,0.000632000155747,core 0 cpu_frequency,0.000254634505951,1571186223.51,1571186223.51
slateslatecom1,6.51035200013,6.52995100012,0.019598999992,core 0 cpu_idle,0.000298463371378,1571186223.51,1571186223.53
slateslatecom1,6.52995100012,6.53120699991,0.00125599978492,core 0 cpu_frequency,0.000506045578942,1571186223.53,1571186223.53
slateslatecom1,6.53120699991,6.57677299995,0.0455660000443,core 0 cpu_idle,0.000693901831675,1571186223.53,1571186223.58
slateslatecom1,6.57677299995,6.57748600002,0.000713000074029,core 0 cpu_frequency,0.000287269583626,1571186223.58,1571186223.58
slateslatecom1,6.57748600002,6.60797900008,0.0304930000566,core 0 cpu_idle,0.000464362651362,1571186223.58,1571186223.61
slateslatecom1,6.60797900008,6.60809700005,0.000117999967188,core 0 cpu_frequency,4.75424935798e-05,1571186223.61,1571186223.61
slateslatecom1,6.60809700005,6.6110609998,0.00296399975196,core 0 cpu_idle,4.51372702227e-05,1571186223.61,1571186223.61
slateslatecom1,6.6110609998,6.61141199991,0.00035100011155,core 0 cpu_frequency,0.000141418857544,1571186223.61,1571186223.61
slateslatecom1,6.61141199991,6.62795999972,0.0165479998104,core 0 cpu_idle,0.000252001215113,1571186223.61,1571186223.63
slateslatecom1,6.62795999972,6.62810699968,0.000146999955177,core 0 cpu_frequency,5.92266641408e-05,1571186223.63,1571186223.63
slateslatecom1,6.62810699968,6.64807599969,0.0199690000154,core 0 cpu_idle,0.000304097916735,1571186223.63,1571186223.65
slateslatecom1,6.64807599969,6.64909800002,0.00102200033143,core 0 cpu_frequency,0.000411766590735,1571186223.65,1571186223.65
slateslatecom1,6.64909800002,6.66809900012,0.0190010000952,core 0 cpu_idle,0.000289356729949,1571186223.65,1571186223.67
slateslatecom1,6.66809900012,6.66816899972,6.9999601692e-05,core 0 cpu_frequency,2.82030215207e-05,1571186223.67,1571186223.67
slateslatecom1,6.66816899972,6.68816699972,0.0199980000034,core 0 cpu_idle,0.000304539543052,1571186223.67,1571186223.69
slateslatecom1,6.68816699972,6.68991199974,0.00174500001594,core 0 cpu_frequency,0.000703065043424,1571186223.69,1571186223.69
slateslatecom1,6.68991199974,6.6899989997,8.6999963969e-05,core 0 cpu_frequency,3.5052511683e-05,1571186223.69,1571186223.69
slateslatecom1,6.6899989997,6.71017399989,0.020175000187,core 0 cpu_idle,0.000307234990348,1571186223.69,1571186223.71
slateslatecom1,6.71017399989,6.71119099995,0.00101700006053,core 0 cpu_frequency,0.000409751968587,1571186223.71,1571186223.71
