soundslicewwwsoundslicecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
soundslicewwwsoundslicecom2,6.26925799996,6.26988400007,0.00062600011006,core 0 cpu_idle,9.61191868992e-06,1571180597.27,1571180597.27
soundslicewwwsoundslicecom2,6.26988400007,6.27033399977,0.000449999701232,core 0 cpu_frequency,0.00018280616863,1571180597.27,1571180597.27
soundslicewwwsoundslicecom2,6.27033399977,6.28983299993,0.0194990001619,core 0 cpu_idle,0.000299397397986,1571180597.27,1571180597.29
soundslicewwwsoundslicecom2,6.28983299993,6.29021199979,0.000378999859095,core 0 cpu_frequency,0.000153963462559,1571180597.29,1571180597.29
soundslicewwwsoundslicecom2,6.29021199979,6.31155900005,0.0213470002636,core 0 cpu_idle,0.000327772515548,1571180597.29,1571180597.31
soundslicewwwsoundslicecom2,6.31155900005,6.31295599975,0.00139699969441,core 0 cpu_frequency,0.000567511847257,1571180597.31,1571180597.31
soundslicewwwsoundslicecom2,6.31295599975,6.33254500013,0.0195890003815,core 0 cpu_idle,0.000300779306358,1571180597.31,1571180597.33
soundslicewwwsoundslicecom2,6.33254500013,6.33294499991,0.000399999786168,core 0 cpu_frequency,0.000162494393134,1571180597.33,1571180597.33
soundslicewwwsoundslicecom2,6.33294499991,6.3527139998,0.0197689998895,core 0 cpu_idle,0.000303543108803,1571180597.33,1571180597.35
soundslicewwwsoundslicecom2,6.3527139998,6.35283700004,0.000123000238091,core 0 cpu_frequency,4.99671493211e-05,1571180597.35,1571180597.35
soundslicewwwsoundslicecom2,6.35283700004,6.40990999993,0.0570729998872,core 0 cpu_idle,0.000876327376768,1571180597.35,1571180597.41
soundslicewwwsoundslicecom2,6.40990999993,6.41004600003,0.000136000104249,core 0 cpu_frequency,5.52481655495e-05,1571180597.41,1571180597.41
soundslicewwwsoundslicecom2,6.41004600003,6.43065200001,0.0206059999764,core 0 cpu_idle,0.000316394826638,1571180597.41,1571180597.43
soundslicewwwsoundslicecom2,6.43065200001,6.43178999983,0.00113799981773,core 0 cpu_frequency,0.000462296721555,1571180597.43,1571180597.43
soundslicewwwsoundslicecom2,6.43178999983,6.44983500009,0.0180450002663,core 0 cpu_idle,0.000277071956589,1571180597.43,1571180597.45
soundslicewwwsoundslicecom2,6.44983500009,6.46103799995,0.0112029998563,core 0 cpu_frequency,0.00455106409023,1571180597.45,1571180597.46
soundslicewwwsoundslicecom2,6.46103799995,6.51257399982,0.0515359998681,core 0 cpu_idle,0.000791309509974,1571180597.46,1571180597.51
soundslicewwwsoundslicecom2,6.51257399982,6.5126149999,4.10000793636e-05,core 0 cpu_frequency,1.66557164404e-05,1571180597.51,1571180597.51
soundslicewwwsoundslicecom2,6.5126149999,6.61005799985,0.0974429999478,core 0 cpu_idle,0.0014961885427,1571180597.51,1571180597.61
soundslicewwwsoundslicecom2,6.61005799985,6.62513800012,0.0150800002739,core 0 cpu_frequency,0.00612604200726,1571180597.61,1571180597.63
soundslicewwwsoundslicecom2,6.62513800012,6.63349299971,0.00835499959067,core 0 cpu_idle,0.000128286841215,1571180597.63,1571180597.63
soundslicewwwsoundslicecom2,6.63349299971,6.63405400002,0.00056100031361,core 0 cpu_frequency,0.0002278986356,1571180597.63,1571180597.63
soundslicewwwsoundslicecom2,6.63405400002,6.63469500002,0.000640999991447,core 0 cpu_frequency,0.000260397400725,1571180597.63,1571180597.63
soundslicewwwsoundslicecom2,6.63469500002,6.67808800004,0.043393000029,core 0 cpu_idle,0.000666277818946,1571180597.63,1571180597.68
soundslicewwwsoundslicecom2,6.67808800004,6.67847899999,0.000390999950469,core 0 cpu_frequency,0.000158838334079,1571180597.68,1571180597.68
soundslicewwwsoundslicecom2,6.67847899999,6.67859699996,0.000117999967188,core 0 cpu_frequency,4.79358582704e-05,1571180597.68,1571180597.68
soundslicewwwsoundslicecom2,6.67859699996,6.82557700016,0.146980000194,core 0 cpu_idle,0.00225680441298,1571180597.68,1571180597.83
soundslicewwwsoundslicecom2,6.82557700016,6.82609299989,0.000515999738127,core 0 cpu_frequency,0.000209617772818,1571180597.83,1571180597.83
soundslicewwwsoundslicecom2,6.82609299989,6.85564399976,0.0295509998687,core 0 cpu_idle,0.000453740827483,1571180597.83,1571180597.86
soundslicewwwsoundslicecom2,6.85564399976,6.86382899992,0.00818500015885,core 0 cpu_frequency,0.00332504336153,1571180597.86,1571180597.86
soundslicewwwsoundslicecom2,6.86382899992,6.89072699985,0.0268979999237,core 0 cpu_idle,0.000413005339828,1571180597.86,1571180597.89
soundslicewwwsoundslicecom2,6.89072699985,6.95789799979,0.0671709999442,core 0 cpu_frequency,0.0272872917675,1571180597.89,1571180597.96
soundslicewwwsoundslicecom2,6.95789799979,6.95916499989,0.00126700010151,core 0 cpu_idle,1.94541530586e-05,1571180597.96,1571180597.96
soundslicewwwsoundslicecom2,6.95916499989,7.00734000001,0.04817500012,core 0 cpu_frequency,0.0195704289837,1571180597.96,1571180598.01
soundslicewwwsoundslicecom2,7.00734000001,7.00742599973,8.59997235239e-05,core 0 cpu_frequency,3.49362008854e-05,1571180598.01,1571180598.01
soundslicewwwsoundslicecom2,7.00742599973,7.01852499973,0.0110989999957,core 0 cpu_frequency,0.00450881558207,1571180598.01,1571180598.02
