zumatawwwzumatacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom1,0.0,6.29673000006,6.29673000006,core 0 cpu_idle start,0.0963084853509,1571190845.0,1571190851.3
zumatawwwzumatacom1,6.29673000006,6.29907399975,0.00234399968758,core 0 cpu_frequency,0.000948527601576,1571190851.3,1571190851.3
zumatawwwzumatacom1,6.29907399975,6.30255000014,0.00347600039095,core 0 cpu_idle,5.31654259795e-05,1571190851.3,1571190851.3
zumatawwwzumatacom1,6.30255000014,6.30263100006,8.0999918282e-05,core 0 cpu_frequency,3.27775889318e-05,1571190851.3,1571190851.3
zumatawwwzumatacom1,6.30263100006,6.32272200007,0.0200910000131,core 0 cpu_idle,0.0003072918452,1571190851.3,1571190851.32
zumatawwwzumatacom1,6.32272200007,6.32277199998,4.99999150634e-05,core 0 cpu_frequency,2.02330656294e-05,1571190851.32,1571190851.32
zumatawwwzumatacom1,6.32277199998,6.34268900007,0.0199170000851,core 0 cpu_idle,0.000304630516302,1571190851.32,1571190851.34
zumatawwwzumatacom1,6.34268900007,6.34273699997,4.79998998344e-05,core 0 cpu_frequency,1.94237354668e-05,1571190851.34,1571190851.34
zumatawwwzumatacom1,6.34273699997,6.36284299986,0.0201059998944,core 0 cpu_idle,0.000307521268385,1571190851.34,1571190851.36
zumatawwwzumatacom1,6.36284299986,6.36291000014,6.70002773404e-05,core 0 cpu_frequency,2.71124662291e-05,1571190851.36,1571190851.36
zumatawwwzumatacom1,6.36291000014,6.3759209998,0.0130109996535,core 0 cpu_idle,0.0001990032397,1571190851.36,1571190851.38
zumatawwwzumatacom1,6.3759209998,6.37600499997,8.40001739562e-05,core 0 cpu_frequency,3.39916783934e-05,1571190851.38,1571190851.38
zumatawwwzumatacom1,6.37600499997,6.39599099988,0.019985999912,core 0 cpu_idle,0.000305685868654,1571190851.38,1571190851.4
zumatawwwzumatacom1,6.39599099988,6.3960549999,6.40000216663e-05,core 0 cpu_frequency,2.58983767675e-05,1571190851.4,1571190851.4
zumatawwwzumatacom1,6.3960549999,6.40865899995,0.0126040000468,core 0 cpu_idle,0.000192778180717,1571190851.4,1571190851.41
zumatawwwzumatacom1,6.40865899995,6.40935900016,0.000700000207871,core 0 cpu_frequency,0.000283263484118,1571190851.41,1571190851.41
zumatawwwzumatacom1,6.40935900016,6.42898500012,0.0196259999648,core 0 cpu_idle,0.000300179669461,1571190851.41,1571190851.43
zumatawwwzumatacom1,6.42898500012,6.42914499994,0.000159999821335,core 0 cpu_frequency,6.47458477011e-05,1571190851.43,1571190851.43
zumatawwwzumatacom1,6.42914499994,6.44936600002,0.0202210000716,core 0 cpu_idle,0.000309280196095,1571190851.43,1571190851.45
zumatawwwzumatacom1,6.44936600002,6.45127299987,0.00190699985251,core 0 cpu_frequency,0.000771690374316,1571190851.45,1571190851.45
zumatawwwzumatacom1,6.45127299987,6.45851199981,0.00723899994045,core 0 cpu_idle,0.000110720504089,1571190851.45,1571190851.46
zumatawwwzumatacom1,6.45851199981,6.46253299993,0.00402100011706,core 0 cpu_frequency,0.00162714594937,1571190851.46,1571190851.46
zumatawwwzumatacom1,6.46253299993,6.47591200005,0.0133790001273,core 0 cpu_idle,0.000204631806947,1571190851.46,1571190851.48
zumatawwwzumatacom1,6.47591200005,6.47648599977,0.000573999714106,core 0 cpu_frequency,0.00023227587231,1571190851.48,1571190851.48
zumatawwwzumatacom1,6.47648599977,6.47832799982,0.00184200005606,core 0 cpu_idle,2.81733908574e-05,1571190851.48,1571190851.48
zumatawwwzumatacom1,6.47832799982,6.47872400004,0.000396000221372,core 0 cpu_frequency,0.000160246241581,1571190851.48,1571190851.48
zumatawwwzumatacom1,6.47872400004,6.50052500004,0.0218009999953,core 0 cpu_idle,0.000333446294928,1571190851.48,1571190851.5
zumatawwwzumatacom1,6.50052500004,6.50088299997,0.000357999932021,core 0 cpu_frequency,0.000144868968491,1571190851.5,1571190851.5
zumatawwwzumatacom1,6.50088299997,6.520548,0.0196650000289,core 0 cpu_idle,0.000300776175442,1571190851.5,1571190851.52
