alibabawwwalibabacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,6.25306600006,6.25559000019,0.00252400012687,core 0 cpu_idle,3.84897399347e-05,1571184529.25,1571184529.26
alibabawwwalibabacom1,6.25559000019,6.2560279998,0.000437999609858,core 0 cpu_frequency,0.000176714534194,1571184529.26,1571184529.26
alibabawwwalibabacom1,6.2560279998,6.27556800004,0.0195400002412,core 0 cpu_idle,0.000297975233679,1571184529.26,1571184529.28
alibabawwwalibabacom1,6.27556800004,6.27635599999,0.000787999946624,core 0 cpu_frequency,0.000317925040065,1571184529.28,1571184529.28
alibabawwwalibabacom1,6.27635599999,6.28126499988,0.00490899989381,core 0 cpu_idle,7.48597938807e-05,1571184529.28,1571184529.28
alibabawwwalibabacom1,6.28126499988,6.28156099981,0.000295999925584,core 0 cpu_frequency,0.000119423597176,1571184529.28,1571184529.28
alibabawwwalibabacom1,6.28156099981,6.29781399993,0.0162530001253,core 0 cpu_idle,0.000247850125411,1571184529.28,1571184529.3
alibabawwwalibabacom1,6.29781399993,6.29787599994,6.20000064373e-05,core 0 cpu_frequency,2.50144109972e-05,1571184529.3,1571184529.3
alibabawwwalibabacom1,6.29787599994,6.30960999988,0.0117339999415,core 0 cpu_idle,0.000178937632108,1571184529.3,1571184529.31
alibabawwwalibabacom1,6.30960999988,6.31831300026,0.00870300037786,core 0 cpu_frequency,0.00351129686705,1571184529.31,1571184529.32
alibabawwwalibabacom1,6.31831300026,6.32974800002,0.0114349997602,core 0 cpu_idle,0.000174378028844,1571184529.32,1571184529.33
alibabawwwalibabacom1,6.32974800002,6.32992199995,0.000173999927938,core 0 cpu_frequency,7.0201697726e-05,1571184529.33,1571184529.33
alibabawwwalibabacom1,6.32992199995,6.35004399996,0.0201220000163,core 0 cpu_idle,0.000306850439248,1571184529.33,1571184529.35
alibabawwwalibabacom1,6.35004399996,6.35010799998,6.40000216663e-05,core 0 cpu_frequency,2.58213335414e-05,1571184529.35,1571184529.35
alibabawwwalibabacom1,6.35010799998,6.36251900019,0.0124110002071,core 0 cpu_idle,0.000189261547658,1571184529.35,1571184529.36
alibabawwwalibabacom1,6.36251900019,6.36339000007,0.000870999880135,core 0 cpu_frequency,0.00035141204384,1571184529.36,1571184529.36
alibabawwwalibabacom1,6.36339000007,6.38281300012,0.0194230000488,core 0 cpu_idle,0.000296191039245,1571184529.36,1571184529.38
alibabawwwalibabacom1,6.38281300012,6.39255699981,0.00974399968982,core 0 cpu_frequency,0.00393129657565,1571184529.38,1571184529.39
alibabawwwalibabacom1,6.39255699981,6.39560100017,0.00304400036111,core 0 cpu_idle,4.64194835068e-05,1571184529.39,1571184529.4
alibabawwwalibabacom1,6.39560100017,6.39562600013,2.49999575317e-05,core 0 cpu_frequency,1.00864378658e-05,1571184529.4,1571184529.4
