nylonnyloncom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
nylonnyloncom2,0.0,6.31298799999,6.31298799999,core 0 cpu_idle start,0.0962699105059,1571184643.0,1571184649.31
nylonnyloncom2,6.31298799999,6.331274,0.0182860000059,core 0 cpu_idle,0.00027885235709,1571184649.31,1571184649.33
nylonnyloncom2,6.331274,6.3313099998,3.59998084605e-05,core 0 cpu_frequency,1.45244179218e-05,1571184649.33,1571184649.33
nylonnyloncom2,6.3313099998,6.33313099993,0.00182100012898,core 0 cpu_idle,2.77693414669e-05,1571184649.33,1571184649.33
nylonnyloncom2,6.33313099993,6.33344399976,0.000312999822199,core 0 cpu_frequency,0.000126282344865,1571184649.33,1571184649.33
nylonnyloncom2,6.33344399976,6.33376100007,0.000317000318319,core 0 cpu_idle,4.8340963542e-06,1571184649.33,1571184649.33
nylonnyloncom2,6.33376100007,6.33440099983,0.000639999751002,core 0 cpu_frequency,0.00025821314754,1571184649.33,1571184649.33
nylonnyloncom2,6.33440099983,6.36793499999,0.033534000162,core 0 cpu_idle,0.000511376735471,1571184649.33,1571184649.37
nylonnyloncom2,6.36793499999,6.36967699975,0.00174199976027,core 0 cpu_frequency,0.000702824087679,1571184649.37,1571184649.37
nylonnyloncom2,6.36967699975,6.38811799977,0.018441000022,core 0 cpu_idle,0.000281216029835,1571184649.37,1571184649.39
nylonnyloncom2,6.38811799977,6.39141999977,0.00330199999735,core 0 cpu_frequency,0.00133221897533,1571184649.39,1571184649.39
nylonnyloncom2,6.39141999977,6.40381400008,0.0123940003105,core 0 cpu_idle,0.000189002307734,1571184649.39,1571184649.4
nylonnyloncom2,6.40381400008,6.40403299965,0.000218999572098,core 0 cpu_frequency,8.83571731595e-05,1571184649.4,1571184649.4
nylonnyloncom2,6.40403299965,6.40445500007,0.000422000419348,core 0 cpu_idle,6.43529539485e-06,1571184649.4,1571184649.4
nylonnyloncom2,6.40445500007,6.40454600006,9.0999994427e-05,core 0 cpu_frequency,3.67146939515e-05,1571184649.4,1571184649.4
nylonnyloncom2,6.40454600006,6.40504799969,0.000501999631524,core 0 cpu_idle,7.65524338093e-06,1571184649.4,1571184649.41
nylonnyloncom2,6.40504799969,6.4059009999,0.000853000208735,core 0 cpu_frequency,0.000344149928816,1571184649.41,1571184649.41
nylonnyloncom2,6.4059009999,6.41971400008,0.0138130001724,core 0 cpu_idle,0.000210641346129,1571184649.41,1571184649.42
nylonnyloncom2,6.41971400008,6.42087699985,0.00116299977526,core 0 cpu_frequency,0.000469221795927,1571184649.42,1571184649.42
nylonnyloncom2,6.42087699985,6.44006399997,0.0191870001145,core 0 cpu_idle,0.000292592158246,1571184649.42,1571184649.44
nylonnyloncom2,6.44006399997,6.44091099966,0.000846999697387,core 0 cpu_frequency,0.000341728973308,1571184649.44,1571184649.44
nylonnyloncom2,6.44091099966,6.46128199995,0.0203710002825,core 0 cpu_idle,0.000310647568807,1571184649.44,1571184649.46
nylonnyloncom2,6.46128199995,6.46145799989,0.000175999943167,core 0 cpu_frequency,7.10086202702e-05,1571184649.46,1571184649.46
nylonnyloncom2,6.46145799989,6.47031100001,0.00885300012305,core 0 cpu_idle,0.000135003825377,1571184649.46,1571184649.47
nylonnyloncom2,6.47031100001,6.47062699962,0.000315999612212,core 0 cpu_frequency,0.000127492634744,1571184649.47,1571184649.47
nylonnyloncom2,6.47062699962,6.48785399972,0.0172270000912,core 0 cpu_idle,0.000262703137891,1571184649.47,1571184649.49
nylonnyloncom2,6.48785399972,6.48805899965,0.000204999931157,core 0 cpu_frequency,8.27089032246e-05,1571184649.49,1571184649.49
nylonnyloncom2,6.48805899965,6.50924899988,0.0211900002323,core 0 cpu_idle,0.000323136908543,1571184649.49,1571184649.51
nylonnyloncom2,6.50924899988,6.50949199963,0.000242999754846,core 0 cpu_frequency,9.80402436906e-05,1571184649.51,1571184649.51
nylonnyloncom2,6.50949199963,6.53106800001,0.0215760003775,core 0 cpu_idle,0.000329023217757,1571184649.51,1571184649.53
nylonnyloncom2,6.53106800001,6.53110899962,4.09996137023e-05,core 0 cpu_frequency,1.6541630345e-05,1571184649.53,1571184649.53
nylonnyloncom2,6.53110899962,6.55125799961,0.020148999989,core 0 cpu_idle,0.000307262175333,1571184649.53,1571184649.55
nylonnyloncom2,6.55125799961,6.55130099971,4.30000945926e-05,core 0 cpu_frequency,1.73487407641e-05,1571184649.55,1571184649.55
nylonnyloncom2,6.55130099971,6.57127199974,0.0199710000306,core 0 cpu_idle,0.000304547764967,1571184649.55,1571184649.57
nylonnyloncom2,6.57127199974,6.57241000002,0.00113800028339,core 0 cpu_frequency,0.000459135545936,1571184649.57,1571184649.57
nylonnyloncom2,6.57241000002,6.58413099963,0.0117209996097,core 0 cpu_idle,0.000178739383548,1571184649.57,1571184649.58
nylonnyloncom2,6.58413099963,6.58619900001,0.00206800037995,core 0 cpu_frequency,0.000834351710894,1571184649.58,1571184649.59
nylonnyloncom2,6.58619900001,6.60089799995,0.0146989999339,core 0 cpu_idle,0.000224152399492,1571184649.59,1571184649.6
nylonnyloncom2,6.60089799995,6.60202699993,0.00112899998203,core 0 cpu_frequency,0.00045550430055,1571184649.6,1571184649.6
nylonnyloncom2,6.60202699993,6.60274099978,0.000713999848813,core 0 cpu_idle,1.08881406945e-05,1571184649.6,1571184649.6
nylonnyloncom2,6.60274099978,6.603321,0.000580000225455,core 0 cpu_frequency,0.000234005846961,1571184649.6,1571184649.6
nylonnyloncom2,6.603321,6.60336299986,4.19998541474e-05,core 0 cpu_frequency,1.69451855546e-05,1571184649.6,1571184649.6
nylonnyloncom2,6.60336299986,6.62794200005,0.0245790001936,core 0 cpu_idle,0.000374817463453,1571184649.6,1571184649.63
nylonnyloncom2,6.62794200005,6.62888700003,0.000944999977946,core 0 cpu_frequency,0.000381267990102,1571184649.63,1571184649.63
nylonnyloncom2,6.62888700003,6.64795799972,0.0190709996969,core 0 cpu_idle,0.000290823209877,1571184649.63,1571184649.65
nylonnyloncom2,6.64795799972,6.65023199981,0.00227400008589,core 0 cpu_frequency,0.000917463981453,1571184649.65,1571184649.65
nylonnyloncom2,6.65023199981,6.65053700004,0.000305000226945,core 0 cpu_frequency,0.000123054842563,1571184649.65,1571184649.65
nylonnyloncom2,6.65053700004,6.65111400001,0.00057699996978,core 0 cpu_idle,8.79896103917e-06,1571184649.65,1571184649.65
nylonnyloncom2,6.65111400001,6.65186199965,0.000747999642044,core 0 cpu_frequency,0.00030178658918,1571184649.65,1571184649.65
nylonnyloncom2,6.65186199965,6.67128099967,0.0194190000184,core 0 cpu_idle,0.00029613004078,1571184649.65,1571184649.67
nylonnyloncom2,6.67128099967,6.67133199982,5.10001555085e-05,core 0 cpu_frequency,2.05764309412e-05,1571184649.67,1571184649.67
nylonnyloncom2,6.67133199982,6.68785499968,0.0165229998529,core 0 cpu_idle,0.000251967486257,1571184649.67,1571184649.69
nylonnyloncom2,6.68785499968,6.6879929998,0.000138000119478,core 0 cpu_frequency,5.56772798042e-05,1571184649.69,1571184649.69
nylonnyloncom2,6.6879929998,6.69962599967,0.0116329998709,core 0 cpu_idle,0.000177397431532,1571184649.69,1571184649.7
nylonnyloncom2,6.69962599967,6.69963099994,5.00027090311e-06,core 0 cpu_frequency,2.01740029808e-06,1571184649.7,1571184649.7
nylonnyloncom2,6.69963099994,6.72039499972,0.0207639997825,core 0 cpu_idle,0.000316640614683,1571184649.7,1571184649.72
nylonnyloncom2,6.72039499972,6.72107199999,0.000677000265568,core 0 cpu_frequency,0.000273141308546,1571184649.72,1571184649.72
nylonnyloncom2,6.72107199999,6.74949099962,0.028418999631,core 0 cpu_idle,0.000433375534872,1571184649.72,1571184649.75
