nylonnyloncom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
nylonnyloncom1,6.42328700004,6.43003499974,0.0067479996942,core 0 cpu_idle,0.000102903621337,1571184609.42,1571184609.43
nylonnyloncom1,6.43003499974,6.43170299986,0.00166800012812,core 0 cpu_frequency,0.000672968329291,1571184609.43,1571184609.43
nylonnyloncom1,6.43170299986,6.43780800002,0.00610500015318,core 0 cpu_idle,9.3098199836e-05,1571184609.43,1571184609.44
nylonnyloncom1,6.43780800002,6.43842000002,0.000612000003457,core 0 cpu_frequency,0.000246916419795,1571184609.44,1571184609.44
nylonnyloncom1,6.43842000002,6.44370299997,0.00528299994767,core 0 cpu_idle,8.05631077019e-05,1571184609.44,1571184609.44
nylonnyloncom1,6.44370299997,6.44714299962,0.00343999965116,core 0 cpu_frequency,0.00138789606726,1571184609.44,1571184609.45
nylonnyloncom1,6.44714299962,6.4772069999,0.0300640002824,core 0 cpu_idle,0.000458460972307,1571184609.45,1571184609.48
nylonnyloncom1,6.4772069999,6.47877899976,0.00157199986279,core 0 cpu_frequency,0.000634236235042,1571184609.48,1571184609.48
nylonnyloncom1,6.47877899976,6.47934599966,0.000566999893636,core 0 cpu_frequency,0.000228760756486,1571184609.48,1571184609.48
nylonnyloncom1,6.47934599966,6.53717999998,0.0578340003267,core 0 cpu_idle,0.000881939587982,1571184609.48,1571184609.54
nylonnyloncom1,6.53717999998,6.53787699994,0.000696999952197,core 0 cpu_frequency,0.000281210346114,1571184609.54,1571184609.54
nylonnyloncom1,6.53787699994,6.53797399998,9.70000401139e-05,core 0 cpu_idle,1.47920211172e-06,1571184609.54,1571184609.54
nylonnyloncom1,6.53797399998,6.53807499958,0.000100999604911,core 0 cpu_frequency,4.07491187979e-05,1571184609.54,1571184609.54
nylonnyloncom1,6.53807499958,6.55904299999,0.0209680004045,core 0 cpu_idle,0.000319751522169,1571184609.54,1571184609.56
nylonnyloncom1,6.55904299999,6.56048299978,0.001439999789,core 0 cpu_frequency,0.00058097972287,1571184609.56,1571184609.56
nylonnyloncom1,6.56048299978,6.56145299971,0.000969999935478,core 0 cpu_frequency,0.000391354427968,1571184609.56,1571184609.56
nylonnyloncom1,6.56145299971,6.65717699984,0.0957240001298,core 0 cpu_idle,0.00145974313998,1571184609.56,1571184609.66
nylonnyloncom1,6.65717699984,6.65856699971,0.00138999987394,core 0 cpu_frequency,0.000560806847139,1571184609.66,1571184609.66
nylonnyloncom1,6.65856699971,6.65956599964,0.000998999923468,core 0 cpu_frequency,0.000403054710922,1571184609.66,1571184609.66
nylonnyloncom1,6.65956599964,6.67877299991,0.0192070002668,core 0 cpu_idle,0.000292897150568,1571184609.66,1571184609.68
nylonnyloncom1,6.67877299991,6.67909500003,0.00032200012356,core 0 cpu_frequency,0.000129913590251,1571184609.68,1571184609.68
nylonnyloncom1,6.67909500003,6.70053099981,0.0214359997772,core 0 cpu_idle,0.000326888278602,1571184609.68,1571184609.7
nylonnyloncom1,6.70053099981,6.70061499998,8.40001739562e-05,core 0 cpu_frequency,3.3890558984e-05,1571184609.7,1571184609.7
nylonnyloncom1,6.70061499998,6.70827199984,0.00765699986368,core 0 cpu_idle,0.000116765419421,1571184609.7,1571184609.71
nylonnyloncom1,6.70827199984,6.70838500001,0.000113000161946,core 0 cpu_frequency,4.55908419384e-05,1571184609.71,1571184609.71
nylonnyloncom1,6.70838500001,6.70884099975,0.000455999746919,core 0 cpu_idle,6.95376814064e-06,1571184609.71,1571184609.71
nylonnyloncom1,6.70884099975,6.70886299992,2.20001675189e-05,core 0 cpu_frequency,8.87614798686e-06,1571184609.71,1571184609.71
nylonnyloncom1,6.70886299992,6.72942700004,0.0205640001222,core 0 cpu_idle,0.000313590719864,1571184609.71,1571184609.73
nylonnyloncom1,6.72942700004,6.73032799968,0.000900999642909,core 0 cpu_frequency,0.000363515694129,1571184609.73,1571184609.73
nylonnyloncom1,6.73032799968,6.74173399992,0.0114060002379,core 0 cpu_idle,0.000173935800628,1571184609.73,1571184609.74
nylonnyloncom1,6.74173399992,6.74174499977,1.09998509288e-05,core 0 cpu_frequency,4.437980056e-06,1571184609.74,1571184609.74
nylonnyloncom1,6.74174499977,6.76191099966,0.0201659998856,core 0 cpu_idle,0.000307521415256,1571184609.74,1571184609.76
nylonnyloncom1,6.76191099966,6.76271399995,0.000803000293672,core 0 cpu_frequency,0.000323977053084,1571184609.76,1571184609.76
nylonnyloncom1,6.76271399995,6.79251799965,0.0298039996997,core 0 cpu_idle,0.00045449609342,1571184609.76,1571184609.79
nylonnyloncom1,6.79251799965,6.7925809999,6.30002468824e-05,core 0 cpu_frequency,2.54179662067e-05,1571184609.79,1571184609.79
nylonnyloncom1,6.7925809999,6.81327899965,0.0206979997456,core 0 cpu_idle,0.000315634147121,1571184609.79,1571184609.81
nylonnyloncom1,6.81327899965,6.81406599982,0.00078700017184,core 0 cpu_frequency,0.00031752167273,1571184609.81,1571184609.81
nylonnyloncom1,6.81406599982,6.81705799978,0.00299199996516,core 0 cpu_idle,4.56265034687e-05,1571184609.81,1571184609.82
nylonnyloncom1,6.81705799978,6.81819000002,0.0011320002377,core 0 cpu_frequency,0.000456714778303,1571184609.82,1571184609.82
nylonnyloncom1,6.81819000002,6.8372109998,0.0190209997818,core 0 cpu_idle,0.000290060736172,1571184609.82,1571184609.84
nylonnyloncom1,6.8372109998,6.83923299983,0.00202200002968,core 0 cpu_frequency,0.000815792492376,1571184609.84,1571184609.84
nylonnyloncom1,6.83923299983,6.8571469998,0.0179139999673,core 0 cpu_idle,0.000273179542501,1571184609.84,1571184609.86
nylonnyloncom1,6.8571469998,6.85719999997,5.30001707375e-05,core 0 cpu_frequency,2.13833534854e-05,1571184609.86,1571184609.86
nylonnyloncom1,6.85719999997,6.87327699969,0.0160769997165,core 0 cpu_idle,0.000245166207176,1571184609.86,1571184609.87
nylonnyloncom1,6.87327699969,6.87359199999,0.00031500030309,core 0 cpu_frequency,0.000127089455284,1571184609.87,1571184609.87
nylonnyloncom1,6.87359199999,6.89511199994,0.0215199999511,core 0 cpu_idle,0.000328169239255,1571184609.87,1571184609.9
nylonnyloncom1,6.89511199994,6.8976669996,0.00255499966443,core 0 cpu_frequency,0.00103083556561,1571184609.9,1571184609.9
nylonnyloncom1,6.8976669996,6.90602799971,0.00836100010201,core 0 cpu_idle,0.000127501071056,1571184609.9,1571184609.91
nylonnyloncom1,6.90602799971,6.90636599995,0.000338000245392,core 0 cpu_frequency,0.000136368970606,1571184609.91,1571184609.91
nylonnyloncom1,6.90636599995,6.92615499999,0.0197890000418,core 0 cpu_idle,0.000301772356137,1571184609.91,1571184609.93
nylonnyloncom1,6.92615499999,6.92620099988,4.59998846054e-05,core 0 cpu_frequency,1.85590306431e-05,1571184609.93,1571184609.93
nylonnyloncom1,6.92620099988,6.95728199976,0.0310809998773,core 0 cpu_idle,0.000473969707629,1571184609.93,1571184609.96
nylonnyloncom1,6.95728199976,6.95865899976,0.00137700000778,core 0 cpu_frequency,0.000555561944538,1571184609.96,1571184609.96
nylonnyloncom1,6.95865899976,6.9718779996,0.0132189998403,core 0 cpu_idle,0.000201583138065,1571184609.96,1571184609.97
nylonnyloncom1,6.9718779996,6.971961,8.30003991723e-05,core 0 cpu_frequency,3.34871916493e-05,1571184609.97,1571184609.97
nylonnyloncom1,6.971961,6.97609499982,0.00413399981335,core 0 cpu_idle,6.30414301537e-05,1571184609.97,1571184609.98
nylonnyloncom1,6.97609499982,6.97619399987,9.90000553429e-05,core 0 cpu_frequency,3.99423841286e-05,1571184609.98,1571184609.98
nylonnyloncom1,6.97619399987,6.99379999982,0.0176059999503,core 0 cpu_idle,0.000268482696242,1571184609.98,1571184609.99
nylonnyloncom1,6.99379999982,6.99511999963,0.00131999980658,core 0 cpu_frequency,0.000532564745964,1571184609.99,1571184610.0
nylonnyloncom1,6.99511999963,7.00414799992,0.00902800029144,core 0 cpu_idle,0.000137672490444,1571184610.0,1571184610.0
nylonnyloncom1,7.00414799992,7.00438899966,0.000240999739617,core 0 cpu_frequency,9.72333211464e-05,1571184610.0,1571184610.0
nylonnyloncom1,7.00438899966,7.00476399995,0.000375000294298,core 0 cpu_idle,5.7185669879e-06,1571184610.0,1571184610.0
nylonnyloncom1,7.00476399995,7.00560299959,0.000838999636471,core 0 cpu_frequency,0.000338501283131,1571184610.0,1571184610.01
nylonnyloncom1,7.00560299959,7.02575000003,0.0201470004395,core 0 cpu_idle,0.000307231683202,1571184610.01,1571184610.03
nylonnyloncom1,7.02575000003,7.02698899992,0.0012389998883,core 0 cpu_frequency,0.000499884664734,1571184610.03,1571184610.03
nylonnyloncom1,7.02698899992,7.04720699973,0.0202179998159,core 0 cpu_idle,0.000308314388193,1571184610.03,1571184610.05
nylonnyloncom1,7.04720699973,7.04734099982,0.00013400008902,core 0 cpu_frequency,5.40634347157e-05,1571184610.05,1571184610.05
nylonnyloncom1,7.04734099982,7.05350899976,0.00616799993441,core 0 cpu_idle,9.40589149997e-05,1571184610.05,1571184610.05
nylonnyloncom1,7.05350899976,7.05438599968,0.000876999925822,core 0 cpu_frequency,0.000353832811472,1571184610.05,1571184610.05
nylonnyloncom1,7.05438599968,7.07388699986,0.0195010001771,core 0 cpu_idle,0.000297380502201,1571184610.05,1571184610.07
nylonnyloncom1,7.07388699986,7.07393899979,5.19999302924e-05,core 0 cpu_frequency,2.09797982759e-05,1571184610.07,1571184610.07
nylonnyloncom1,7.07393899979,7.07707999973,0.00314099993557,core 0 cpu_idle,4.78986785174e-05,1571184610.07,1571184610.08
