slateslatecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,0.0,6.32696999982,6.32696999982,core 0 cpu_idle start,0.0964831290123,1571184792.0,1571184798.33
slateslatecom2,6.32696999982,6.32844300009,0.00147300027311,core 0 cpu_idle,2.24625176648e-05,1571184798.33,1571184798.33
slateslatecom2,6.32844300009,6.32926000003,0.000816999934614,core 0 cpu_frequency,0.000329625323019,1571184798.33,1571184798.33
slateslatecom2,6.32926000003,6.34875399992,0.019493999891,core 0 cpu_idle,0.000297273751338,1571184798.33,1571184798.35
slateslatecom2,6.34875399992,6.35247500008,0.00372100016102,core 0 cpu_frequency,0.00150126802717,1571184798.35,1571184798.35
slateslatecom2,6.35247500008,6.36912199995,0.0166469998658,core 0 cpu_idle,0.000253858424453,1571184798.35,1571184798.37
slateslatecom2,6.36912199995,6.36972299963,0.000600999686867,core 0 cpu_frequency,0.000242478251864,1571184798.37,1571184798.37
slateslatecom2,6.36972299963,6.38803699985,0.0183140002191,core 0 cpu_idle,0.000279279346341,1571184798.37,1571184798.39
slateslatecom2,6.38803699985,6.38885500003,0.000818000175059,core 0 cpu_frequency,0.000330028878229,1571184798.39,1571184798.39
slateslatecom2,6.38885500003,6.40187199973,0.0130169996992,core 0 cpu_idle,0.000198502736913,1571184798.39,1571184798.4
slateslatecom2,6.40187199973,6.40193299996,6.10002316535e-05,core 0 cpu_frequency,2.46110436625e-05,1571184798.4,1571184798.4
slateslatecom2,6.40193299996,6.42217599973,0.0202429997735,core 0 cpu_idle,0.000308695625046,1571184798.4,1571184798.42
slateslatecom2,6.42217599973,6.42234699987,0.000171000137925,core 0 cpu_frequency,6.8991407847e-05,1571184798.42,1571184798.42
slateslatecom2,6.42234699987,6.4352239999,0.0128770000301,core 0 cpu_idle,0.000196367811959,1571184798.42,1571184798.44
slateslatecom2,6.4352239999,6.43594900006,0.000725000165403,core 0 cpu_frequency,0.000292507261733,1571184798.44,1571184798.44
slateslatecom2,6.43594900006,6.45157499984,0.0156259997748,core 0 cpu_idle,0.000238288683566,1571184798.44,1571184798.45
slateslatecom2,6.45157499984,6.45163800009,6.30002468824e-05,core 0 cpu_frequency,2.54179662067e-05,1571184798.45,1571184798.45
slateslatecom2,6.45163800009,6.47194999969,0.0203119996004,core 0 cpu_idle,0.000309747837906,1571184798.45,1571184798.47
slateslatecom2,6.47194999969,6.47202099999,7.10003077984e-05,core 0 cpu_frequency,2.86456563838e-05,1571184798.47,1571184798.47
slateslatecom2,6.47202099999,6.47470899997,0.00268799997866,core 0 cpu_idle,4.09906556746e-05,1571184798.47,1571184798.47
slateslatecom2,6.47470899997,6.47639499977,0.00168599979952,core 0 cpu_frequency,0.000680230444315,1571184798.47,1571184798.48
slateslatecom2,6.47639499977,6.49491399992,0.0185190001503,core 0 cpu_idle,0.000282405492791,1571184798.48,1571184798.49
slateslatecom2,6.49491399992,6.49529200001,0.000378000084311,core 0 cpu_frequency,0.000152507233616,1571184798.49,1571184798.5
slateslatecom2,6.49529200001,6.50771699985,0.012424999848,core 0 cpu_idle,0.000189475035182,1571184798.5,1571184798.51
slateslatecom2,6.50771699985,6.50780900009,9.20002348721e-05,core 0 cpu_frequency,3.71182491611e-05,1571184798.51,1571184798.51
slateslatecom2,6.50780900009,6.52822700003,0.0204179999419,core 0 cpu_idle,0.000311364290113,1571184798.51,1571184798.53
slateslatecom2,6.52822700003,6.52830699971,7.99996778369e-05,core 0 cpu_frequency,3.22765260207e-05,1571184798.53,1571184798.53
slateslatecom2,6.52830699971,6.53349599987,0.00518900016323,core 0 cpu_idle,7.91296579891e-05,1571184798.53,1571184798.53
slateslatecom2,6.53349599987,6.53575199982,0.00225599994883,core 0 cpu_frequency,0.000910201678555,1571184798.53,1571184798.54
slateslatecom2,6.53575199982,6.55482199974,0.0190699999221,core 0 cpu_idle,0.000290807963812,1571184798.54,1571184798.55
slateslatecom2,6.55482199974,6.55487699993,5.50001859665e-05,core 0 cpu_frequency,2.21902760297e-05,1571184798.55,1571184798.55
slateslatecom2,6.55487699993,6.56708099972,0.012203999795,core 0 cpu_idle,0.000186104894874,1571184798.55,1571184798.57
slateslatecom2,6.56708099972,6.5673179999,0.00023700017482,core 0 cpu_frequency,9.56196639327e-05,1571184798.57,1571184798.57
slateslatecom2,6.5673179999,6.58842199994,0.0211040000431,core 0 cpu_idle,0.000321825448658,1571184798.57,1571184798.59
slateslatecom2,6.58842199994,6.5894609997,0.00103899976239,core 0 cpu_frequency,0.000419192973933,1571184798.59,1571184798.59
slateslatecom2,6.5894609997,6.59119999968,0.00173899997026,core 0 cpu_frequency,0.0007016137978,1571184798.59,1571184798.59
slateslatecom2,6.59119999968,6.59918599995,0.00798600027338,core 0 cpu_idle,0.000121782511169,1571184798.59,1571184798.6
slateslatecom2,6.59918599995,6.59933399968,0.000147999729961,core 0 cpu_frequency,5.97117046506e-05,1571184798.6,1571184798.6
slateslatecom2,6.59933399968,6.60818099976,0.00884700007737,core 0 cpu_idle,0.00013491232768,1571184798.6,1571184798.61
slateslatecom2,6.60818099976,6.60829399992,0.000113000161946,core 0 cpu_frequency,4.55908419384e-05,1571184798.61,1571184798.61
slateslatecom2,6.60829399992,6.62818699982,0.0198929999024,core 0 cpu_idle,0.000303358302011,1571184798.61,1571184798.63
slateslatecom2,6.62818699982,6.62859399989,0.0004070000723,core 0 cpu_frequency,0.00016420751657,1571184798.63,1571184798.63
slateslatecom2,6.62859399989,6.62880099984,0.000206999946386,core 0 cpu_frequency,8.35158257688e-05,1571184798.63,1571184798.63
slateslatecom2,6.62880099984,6.63114199974,0.00234099989757,core 0 cpu_idle,3.5699077938e-05,1571184798.63,1571184798.63
slateslatecom2,6.63114199974,6.63249500003,0.00135300029069,core 0 cpu_frequency,0.000545879061882,1571184798.63,1571184798.63
slateslatecom2,6.63249500003,6.65127899963,0.018783999607,core 0 cpu_idle,0.000286446602006,1571184798.63,1571184798.65
slateslatecom2,6.65127899963,6.65193399973,0.00065500009805,core 0 cpu_frequency,0.000264265160559,1571184798.65,1571184798.65
slateslatecom2,6.65193399973,6.67148699984,0.0195530001074,core 0 cpu_idle,0.000298173475138,1571184798.65,1571184798.67
slateslatecom2,6.67148699984,6.67151399981,2.69999727607e-05,core 0 cpu_frequency,1.08933604101e-05,1571184798.67,1571184798.67
slateslatecom2,6.67151399981,6.7082179999,0.0367040000856,core 0 cpu_idle,0.000559717649305,1571184798.67,1571184798.71
slateslatecom2,6.7082179999,6.70842099981,0.000202999915928,core 0 cpu_frequency,8.19019806803e-05,1571184798.71,1571184798.71
slateslatecom2,6.70842099981,6.71593299974,0.00751199992374,core 0 cpu_idle,0.000114554242837,1571184798.71,1571184798.72
slateslatecom2,6.71593299974,6.71715599997,0.00122300023213,core 0 cpu_frequency,0.000493429472255,1571184798.72,1571184798.72
slateslatecom2,6.71715599997,6.76197199989,0.0448159999214,core 0 cpu_idle,0.000683421590802,1571184798.72,1571184798.76
slateslatecom2,6.76197199989,6.763301,0.00132900010794,core 0 cpu_frequency,0.000536195991351,1571184798.76,1571184798.76
slateslatecom2,6.763301,6.78227699967,0.018975999672,core 0 cpu_idle,0.000289374506998,1571184798.76,1571184798.78
slateslatecom2,6.78227699967,6.78461899981,0.00234200013801,core 0 cpu_frequency,0.000944899160083,1571184798.78,1571184798.78
slateslatecom2,6.78461899981,6.79581200005,0.0111930002458,core 0 cpu_idle,0.000170687657249,1571184798.78,1571184798.8
slateslatecom2,6.79581200005,6.79585499968,4.29996289313e-05,core 0 cpu_frequency,1.73485528893e-05,1571184798.8,1571184798.8
slateslatecom2,6.79585499968,6.81120999996,0.0153550002724,core 0 cpu_idle,0.000234156076654,1571184798.8,1571184798.81
slateslatecom2,6.81120999996,6.81144199986,0.000231999903917,core 0 cpu_frequency,9.36022636347e-05,1571184798.81,1571184798.81
slateslatecom2,6.81144199986,6.83145299973,0.0200109998696,core 0 cpu_idle,0.000305157742511,1571184798.81,1571184798.83
slateslatecom2,6.83145299973,6.83247700008,0.00102400034666,core 0 cpu_frequency,0.000413141336663,1571184798.83,1571184798.83
slateslatecom2,6.83247700008,6.85149100004,0.0190139999613,core 0 cpu_idle,0.00028995399241,1571184798.83,1571184798.85
slateslatecom2,6.85149100004,6.85295399977,0.0014629997313,core 0 cpu_frequency,0.000590259238192,1571184798.85,1571184798.85
slateslatecom2,6.85295399977,6.87148500001,0.0185310002416,core 0 cpu_idle,0.000282588488185,1571184798.85,1571184798.87
slateslatecom2,6.87148500001,6.87163099973,0.000145999714732,core 0 cpu_frequency,5.89047821064e-05,1571184798.87,1571184798.87
slateslatecom2,6.87163099973,6.87785899965,0.00622799992561,core 0 cpu_idle,9.49738848656e-05,1571184798.87,1571184798.88
slateslatecom2,6.87785899965,6.87789699994,3.80002893507e-05,core 0 cpu_frequency,1.53315283409e-05,1571184798.88,1571184798.88
slateslatecom2,6.87789699994,6.90803799964,0.0301409997046,core 0 cpu_idle,0.000459635174995,1571184798.88,1571184798.91
slateslatecom2,6.90803799964,6.90848099999,0.000443000346422,core 0 cpu_frequency,0.000178732122367,1571184798.91,1571184798.91
slateslatecom2,6.90848099999,6.90954399994,0.00106299994513,core 0 cpu_idle,1.62102176633e-05,1571184798.91,1571184798.91
slateslatecom2,6.90954399994,6.91060499987,0.0010609999299,core 0 cpu_frequency,0.00042806912192,1571184798.91,1571184798.91
slateslatecom2,6.91060499987,6.92803499987,0.0174300000072,core 0 cpu_idle,0.000265798785109,1571184798.91,1571184798.93
slateslatecom2,6.92803499987,6.92872500001,0.000690000131726,core 0 cpu_frequency,0.000278386211146,1571184798.93,1571184798.93
slateslatecom2,6.92872500001,6.94813699974,0.0194119997323,core 0 cpu_idle,0.000296023289917,1571184798.93,1571184798.95
slateslatecom2,6.94813699974,6.95109299989,0.0029560001567,core 0 cpu_frequency,0.00119262250242,1571184798.95,1571184798.95
slateslatecom2,6.95109299989,6.97166500008,0.0205720001832,core 0 cpu_idle,0.000313712716793,1571184798.95,1571184798.97
slateslatecom2,6.97166500008,6.97182299988,0.000157999806106,core 0 cpu_frequency,6.37463173719e-05,1571184798.97,1571184798.97
slateslatecom2,6.97182299988,6.97495599976,0.00313299987465,core 0 cpu_idle,4.77766815885e-05,1571184798.97,1571184798.97
slateslatecom2,6.97495599976,6.97581399977,0.000858000013977,core 0 cpu_frequency,0.000346167141239,1571184798.97,1571184798.98
slateslatecom2,6.97581399977,6.99516599998,0.0193520002067,core 0 cpu_idle,0.000295108327152,1571184798.98,1571184799.0
slateslatecom2,6.99516599998,6.99519399973,2.79997475445e-05,core 0 cpu_frequency,1.12967277448e-05,1571184799.0,1571184799.0
