petlovewwwpetlovecombr2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr2,6.32895300025,6.33377399994,0.0048209996894,core 0 cpu_idle,7.35178347635e-05,1571184491.33,1571184491.33
petlovewwwpetlovecombr2,6.33377399994,6.33411299996,0.000339000020176,core 0 cpu_frequency,0.00013677233794,1571184491.33,1571184491.33
petlovewwwpetlovecombr2,6.33411299996,6.35398899997,0.0198760000058,core 0 cpu_idle,0.000303099062088,1571184491.33,1571184491.35
petlovewwwpetlovecombr2,6.35398899997,6.35452300031,0.000534000340849,core 0 cpu_frequency,0.000215446816318,1571184491.35,1571184491.35
petlovewwwpetlovecombr2,6.35452300031,6.3547050003,0.000181999988854,core 0 cpu_idle,2.77540883003e-06,1571184491.35,1571184491.35
petlovewwwpetlovecombr2,6.3547050003,6.35484600021,0.00014099990949,core 0 cpu_frequency,5.68875696831e-05,1571184491.35,1571184491.35
petlovewwwpetlovecombr2,6.35484600021,6.35960499989,0.00475899968296,core 0 cpu_idle,7.25723656653e-05,1571184491.35,1571184491.36
petlovewwwpetlovecombr2,6.35960499989,6.36216600006,0.00256100017577,core 0 cpu_frequency,0.00103325652112,1571184491.36,1571184491.36
petlovewwwpetlovecombr2,6.36216600006,6.37061200012,0.00844600005075,core 0 cpu_idle,0.000128797277774,1571184491.36,1571184491.37
petlovewwwpetlovecombr2,6.37061200012,6.37063000025,1.80001370609e-05,core 0 cpu_frequency,7.26230289834e-06,1571184491.37,1571184491.37
petlovewwwpetlovecombr2,6.37063000025,6.39178000018,0.0211499999277,core 0 cpu_idle,0.000322526923898,1571184491.37,1571184491.39
petlovewwwpetlovecombr2,6.39178000018,6.39545400022,0.00367400003597,core 0 cpu_frequency,0.00148230544131,1571184491.39,1571184491.4
petlovewwwpetlovecombr2,6.39545400022,6.41181900026,0.0163650000468,core 0 cpu_idle,0.000249558068214,1571184491.4,1571184491.41
petlovewwwpetlovecombr2,6.41181900026,6.41186300013,4.39998693764e-05,core 0 cpu_frequency,1.77521080988e-05,1571184491.41,1571184491.41
petlovewwwpetlovecombr2,6.41186300013,6.43180799996,0.0199449998327,core 0 cpu_idle,0.000304151274948,1571184491.41,1571184491.43
petlovewwwpetlovecombr2,6.43180799996,6.43183800019,3.00002284348e-05,core 0 cpu_frequency,1.21038381639e-05,1571184491.43,1571184491.43
petlovewwwpetlovecombr2,6.43183800019,6.43525099987,0.0034129996784,core 0 cpu_idle,5.20465385958e-05,1571184491.43,1571184491.44
petlovewwwpetlovecombr2,6.43525099987,6.43618900003,0.000938000157475,core 0 cpu_frequency,0.000378443855135,1571184491.44,1571184491.44
petlovewwwpetlovecombr2,6.43618900003,6.45170899993,0.015519999899,core 0 cpu_idle,0.000236672238459,1571184491.44,1571184491.45
petlovewwwpetlovecombr2,6.45170899993,6.45178600028,7.70003534853e-05,core 0 cpu_frequency,3.10664240166e-05,1571184491.45,1571184491.45
