alibabawwwalibabacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,6.31569099985,6.31587899989,0.000188000034541,core 0 cpu_idle,2.86690652673e-06,1571184569.32,1571184569.32
alibabawwwalibabacom2,6.31587899989,6.31741000013,0.00153100024909,core 0 cpu_frequency,0.000617694604697,1571184569.32,1571184569.32
alibabawwwalibabacom2,6.31741000013,6.33647300024,0.0190630001016,core 0 cpu_idle,0.000290701220049,1571184569.32,1571184569.34
alibabawwwalibabacom2,6.33647300024,6.33727800008,0.00080499984324,core 0 cpu_frequency,0.000324783787754,1571184569.34,1571184569.34
alibabawwwalibabacom2,6.33727800008,6.35726500023,0.0199870001525,core 0 cpu_idle,0.000304791758825,1571184569.34,1571184569.36
alibabawwwalibabacom2,6.35726500023,6.35735600023,9.0999994427e-05,core 0 cpu_frequency,3.67146939515e-05,1571184569.36,1571184569.36
alibabawwwalibabacom2,6.35735600023,6.36659799982,0.00924199959263,core 0 cpu_idle,0.000140935872788,1571184569.36,1571184569.37
alibabawwwalibabacom2,6.36659799982,6.36673599994,0.000138000119478,core 0 cpu_frequency,5.56772798042e-05,1571184569.37,1571184569.37
alibabawwwalibabacom2,6.36673599994,6.38725899998,0.0205230000429,core 0 cpu_idle,0.000312965489154,1571184569.37,1571184569.39
alibabawwwalibabacom2,6.38725899998,6.38739199983,0.000132999848574,core 0 cpu_frequency,5.36598795061e-05,1571184569.39,1571184569.39
alibabawwwalibabacom2,6.38739199983,6.41383300023,0.026441000402,core 0 cpu_idle,0.00040321203563,1571184569.39,1571184569.41
alibabawwwalibabacom2,6.41383300023,6.41427200008,0.000438999850303,core 0 cpu_frequency,0.000177118089403,1571184569.41,1571184569.41
alibabawwwalibabacom2,6.41427200008,6.43382500019,0.0195530001074,core 0 cpu_idle,0.000298173475138,1571184569.41,1571184569.43
alibabawwwalibabacom2,6.43382500019,6.43457499985,0.000749999657273,core 0 cpu_frequency,0.000302593511724,1571184569.43,1571184569.43
alibabawwwalibabacom2,6.43457499985,6.45403000014,0.0194550002925,core 0 cpu_idle,0.000296679026961,1571184569.43,1571184569.45
alibabawwwalibabacom2,6.45403000014,6.45480800001,0.000777999870479,core 0 cpu_frequency,0.000313890427344,1571184569.45,1571184569.45
alibabawwwalibabacom2,6.45480800001,6.4738210002,0.0190130001865,core 0 cpu_idle,0.000289938746345,1571184569.45,1571184569.47
alibabawwwalibabacom2,6.4738210002,6.47485300014,0.00103199994192,core 0 cpu_frequency,0.000416368838965,1571184569.47,1571184569.47
alibabawwwalibabacom2,6.47485300014,6.49392000027,0.0190670001321,core 0 cpu_idle,0.000290762218514,1571184569.47,1571184569.49
alibabawwwalibabacom2,6.49392000027,6.49596100021,0.00204099994153,core 0 cpu_frequency,0.000823458162609,1571184569.49,1571184569.5
alibabawwwalibabacom2,6.49596100021,6.49609600008,0.000134999863803,core 0 cpu_idle,2.05868042307e-06,1571184569.5,1571184569.5
alibabawwwalibabacom2,6.49609600008,6.49629099993,0.000194999855012,core 0 cpu_frequency,7.86742905033e-05,1571184569.5,1571184569.5
alibabawwwalibabacom2,6.49629099993,6.51249200013,0.016201000195,core 0 cpu_idle,0.000247057152474,1571184569.5,1571184569.51
alibabawwwalibabacom2,6.51249200013,6.51258799993,9.59997996688e-05,core 0 cpu_frequency,3.87319063747e-05,1571184569.51,1571184569.51
alibabawwwalibabacom2,6.51258799993,6.53395899991,0.0213709999807,core 0 cpu_idle,0.000325897064206,1571184569.51,1571184569.53
alibabawwwalibabacom2,6.53395899991,6.53512000013,0.00116100022569,core 0 cpu_frequency,0.000468415061258,1571184569.53,1571184569.54
alibabawwwalibabacom2,6.53512000013,6.53558799997,0.000467999838293,core 0 cpu_idle,7.13676353404e-06,1571184569.54,1571184569.54
alibabawwwalibabacom2,6.53558799997,6.53600199986,0.000413999892771,core 0 cpu_frequency,0.000167031651538,1571184569.54,1571184569.54
alibabawwwalibabacom2,6.53600199986,6.55643100012,0.0204290002584,core 0 cpu_idle,0.000311532039441,1571184569.54,1571184569.56
alibabawwwalibabacom2,6.55643100012,6.5564319999,9.9977478385e-07,core 0 cpu_frequency,4.03367334697e-07,1571184569.56,1571184569.56
alibabawwwalibabacom2,6.5564319999,6.56181500014,0.00538300024346,core 0 cpu_idle,8.20880622126e-05,1571184569.56,1571184569.56
alibabawwwalibabacom2,6.56181500014,6.56347500021,0.0016600000672,core 0 cpu_frequency,0.000669740639114,1571184569.56,1571184569.56
alibabawwwalibabacom2,6.56347500021,6.58214499988,0.0186699996702,core 0 cpu_idle,0.000284708159971,1571184569.56,1571184569.58
alibabawwwalibabacom2,6.58214499988,6.58470800007,0.002563000191,core 0 cpu_frequency,0.00103406344366,1571184569.58,1571184569.58
alibabawwwalibabacom2,6.58470800007,6.59392799996,0.00921999989077,core 0 cpu_idle,0.000140600388334,1571184569.58,1571184569.59
alibabawwwalibabacom2,6.59392799996,6.59430600004,0.000378000084311,core 0 cpu_frequency,0.000152507233616,1571184569.59,1571184569.59
alibabawwwalibabacom2,6.59430600004,6.61485600006,0.0205500000156,core 0 cpu_idle,0.000313377225239,1571184569.59,1571184569.61
alibabawwwalibabacom2,6.61485600006,6.61533900024,0.000483000185341,core 0 cpu_frequency,0.000194870385377,1571184569.61,1571184569.62
alibabawwwalibabacom2,6.61533900024,6.62609799998,0.0107589997351,core 0 cpu_idle,0.000164069366461,1571184569.62,1571184569.63
alibabawwwalibabacom2,6.62609799998,6.62617000006,7.20000825822e-05,core 0 cpu_frequency,2.90490237185e-05,1571184569.63,1571184569.63
alibabawwwalibabacom2,6.62617000006,6.62695399998,0.000783999916166,core 0 cpu_idle,1.19556067216e-05,1571184569.63,1571184569.63
alibabawwwalibabacom2,6.62695399998,6.62729500001,0.000341000035405,core 0 cpu_frequency,0.000137579260485,1571184569.63,1571184569.63
alibabawwwalibabacom2,6.62729500001,6.64379600016,0.016501000151,core 0 cpu_idle,0.000251632001803,1571184569.63,1571184569.64
alibabawwwalibabacom2,6.64379600016,6.64380299998,6.99982047081e-06,core 0 cpu_frequency,2.82413496748e-06,1571184569.64,1571184569.64
alibabawwwalibabacom2,6.64380299998,6.66497700009,0.0211740001105,core 0 cpu_idle,0.000322892914685,1571184569.64,1571184569.66
alibabawwwalibabacom2,6.66497700009,6.66705300007,0.0020759999752,core 0 cpu_frequency,0.000837579213196,1571184569.66,1571184569.67
alibabawwwalibabacom2,6.66705300007,6.69395000022,0.0268970001489,core 0 cpu_idle,0.000410165803771,1571184569.67,1571184569.69
alibabawwwalibabacom2,6.69395000022,6.69432100002,0.000370999798179,core 0 cpu_frequency,0.000149682910774,1571184569.69,1571184569.69
alibabawwwalibabacom2,6.69432100002,6.71407600027,0.0197550002486,core 0 cpu_idle,0.00030125387629,1571184569.69,1571184569.71
alibabawwwalibabacom2,6.71407600027,6.71504400019,0.000967999920249,core 0 cpu_frequency,0.000390547505424,1571184569.71,1571184569.72
alibabawwwalibabacom2,6.71504400019,6.73415900022,0.0191150000319,core 0 cpu_idle,0.000291494192986,1571184569.72,1571184569.73
alibabawwwalibabacom2,6.73415900022,6.73417800013,1.89999118447e-05,core 0 cpu_frequency,7.66567023303e-06,1571184569.73,1571184569.73
alibabawwwalibabacom2,6.73417800013,6.79174900008,0.0575709999539,core 0 cpu_idle,0.000877928963797,1571184569.73,1571184569.79
alibabawwwalibabacom2,6.79174900008,6.791768,1.89999118447e-05,core 0 cpu_frequency,7.66567023303e-06,1571184569.79,1571184569.79
alibabawwwalibabacom2,6.791768,6.81391200004,0.022144000046,core 0 cpu_idle,0.000337684928701,1571184569.79,1571184569.81
alibabawwwalibabacom2,6.81391200004,6.81458200002,0.000669999979436,core 0 cpu_frequency,0.000270316985703,1571184569.81,1571184569.81
alibabawwwalibabacom2,6.81458200002,6.83397299983,0.0193909998052,core 0 cpu_idle,0.000295703051529,1571184569.81,1571184569.83
alibabawwwalibabacom2,6.83397299983,6.83492799988,0.000955000054091,core 0 cpu_frequency,0.000385302602824,1571184569.83,1571184569.83
alibabawwwalibabacom2,6.83492799988,6.85750300018,0.022575000301,core 0 cpu_idle,0.00034425746709,1571184569.83,1571184569.86
alibabawwwalibabacom2,6.85750300018,6.8579330002,0.000430000014603,core 0 cpu_frequency,0.000173487031892,1571184569.86,1571184569.86
alibabawwwalibabacom2,6.8579330002,6.87191400025,0.0139810000546,core 0 cpu_idle,0.000213203260333,1571184569.86,1571184569.87
alibabawwwalibabacom2,6.87191400025,6.87276499998,0.000850999727845,core 0 cpu_frequency,0.000343342818397,1571184569.87,1571184569.87
alibabawwwalibabacom2,6.87276499998,6.87382999994,0.00106499996036,core 0 cpu_frequency,0.000429682967008,1571184569.87,1571184569.87
alibabawwwalibabacom2,6.87382999994,6.87404499995,0.000215000007302,core 0 cpu_frequency,8.67435159459e-05,1571184569.87,1571184569.87
alibabawwwalibabacom2,6.87404499995,6.89385899995,0.0198139999993,core 0 cpu_idle,0.00030215359299,1571184569.87,1571184569.89
alibabawwwalibabacom2,6.89385899995,6.8939410001,8.20001587272e-05,core 0 cpu_frequency,3.30836364398e-05,1571184569.89,1571184569.89
alibabawwwalibabacom2,6.8939410001,6.91399700008,0.0200559999794,core 0 cpu_idle,0.000305843971686,1571184569.89,1571184569.91
alibabawwwalibabacom2,6.91399700008,6.91434600018,0.000349000096321,core 0 cpu_frequency,0.000140806950662,1571184569.91,1571184569.91
alibabawwwalibabacom2,6.91434600018,6.91857200023,0.00422600004822,core 0 cpu_idle,6.44443877353e-05,1571184569.91,1571184569.92
alibabawwwalibabacom2,6.91857200023,6.91860400001,3.19997780025e-05,core 0 cpu_frequency,1.29105728333e-05,1571184569.92,1571184569.92
alibabawwwalibabacom2,6.91860400001,6.92162899999,0.00302499998361,core 0 cpu_idle,4.612973725e-05,1571184569.92,1571184569.92
alibabawwwalibabacom2,6.92162899999,6.92185600009,0.000227000098675,core 0 cpu_frequency,9.15850512114e-05,1571184569.92,1571184569.92
alibabawwwalibabacom2,6.92185600009,6.92327000014,0.00141400005668,core 0 cpu_idle,2.15627938644e-05,1571184569.92,1571184569.92
alibabawwwalibabacom2,6.92327000014,6.92332600011,5.59999607503e-05,core 0 cpu_frequency,2.25936433644e-05,1571184569.92,1571184569.92
alibabawwwalibabacom2,6.92332600011,6.94389600027,0.0205700001679,core 0 cpu_idle,0.000313682217561,1571184569.92,1571184569.94
alibabawwwalibabacom2,6.94389600027,6.94522699993,0.00133099965751,core 0 cpu_frequency,0.00053700272602,1571184569.94,1571184569.95
alibabawwwalibabacom2,6.94522699993,6.95377200004,0.0085450001061,core 0 cpu_idle,0.000130306979118,1571184569.95,1571184569.95
alibabawwwalibabacom2,6.95377200004,6.95380300004,3.10000032187e-05,core 0 cpu_frequency,1.25072054986e-05,1571184569.95,1571184569.95
alibabawwwalibabacom2,6.95380300004,6.9543039999,0.00050099985674,core 0 cpu_idle,7.63999731536e-06,1571184569.95,1571184569.95
alibabawwwalibabacom2,6.9543039999,6.95450800005,0.000204000156373,core 0 cpu_frequency,8.23055358899e-05,1571184569.95,1571184569.95
alibabawwwalibabacom2,6.95450800005,6.97492500022,0.0204170001671,core 0 cpu_idle,0.000311349044048,1571184569.95,1571184569.97
alibabawwwalibabacom2,6.97492500022,6.97498199996,5.69997355342e-05,core 0 cpu_frequency,2.29970106991e-05,1571184569.97,1571184569.97
alibabawwwalibabacom2,6.97498199996,6.9963440001,0.021362000145,core 0 cpu_idle,0.000325759821211,1571184569.97,1571184570.0
alibabawwwalibabacom2,6.9963440001,6.99706199998,0.000717999879271,core 0 cpu_frequency,0.000289682938891,1571184570.0,1571184570.0
alibabawwwalibabacom2,6.99706199998,7.01722100005,0.0201590000652,core 0 cpu_idle,0.000307414671494,1571184570.0,1571184570.02
alibabawwwalibabacom2,7.01722100005,7.01857900014,0.00135800009593,core 0 cpu_frequency,0.000547896274305,1571184570.02,1571184570.02
alibabawwwalibabacom2,7.01857900014,7.03724700026,0.0186680001207,core 0 cpu_idle,0.00028467766784,1571184570.02,1571184570.04
alibabawwwalibabacom2,7.03724700026,7.03748500021,0.000237999949604,core 0 cpu_frequency,9.60230312674e-05,1571184570.04,1571184570.04
alibabawwwalibabacom2,7.03748500021,7.05353200017,0.0160469999537,core 0 cpu_idle,0.000244708725794,1571184570.04,1571184570.05
alibabawwwalibabacom2,7.05353200017,7.05354600027,1.40001066029e-05,core 0 cpu_frequency,5.64845780982e-06,1571184570.05,1571184570.05
alibabawwwalibabacom2,7.05354600027,7.05410700012,0.000560999847949,core 0 cpu_idle,8.55496718129e-06,1571184570.05,1571184570.05
alibabawwwalibabacom2,7.05410700012,7.05458700005,0.000479999929667,core 0 cpu_frequency,0.000193659907623,1571184570.05,1571184570.05
alibabawwwalibabacom2,7.05458700005,7.06512799999,0.0105409999378,core 0 cpu_idle,0.000160744978552,1571184570.05,1571184570.07
alibabawwwalibabacom2,7.06512799999,7.06621100008,0.00108300009742,core 0 cpu_frequency,0.000436945269906,1571184570.07,1571184570.07
alibabawwwalibabacom2,7.06621100008,7.07392599992,0.00771499983966,core 0 cpu_idle,0.000117649890055,1571184570.07,1571184570.07
alibabawwwalibabacom2,7.07392599992,7.0779980002,0.00407200027257,core 0 cpu_frequency,0.00164288190037,1571184570.07,1571184570.08
alibabawwwalibabacom2,7.0779980002,7.09390600026,0.0159080000594,core 0 cpu_idle,0.000242589046906,1571184570.08,1571184570.09
alibabawwwalibabacom2,7.09390600026,7.09398599993,7.99996778369e-05,core 0 cpu_frequency,3.22765260207e-05,1571184570.09,1571184570.09
alibabawwwalibabacom2,7.09398599993,7.11393600004,0.0199500001036,core 0 cpu_idle,0.000304227526579,1571184570.09,1571184570.11
alibabawwwalibabacom2,7.11393600004,7.11450499995,0.000568999908864,core 0 cpu_frequency,0.000229567679031,1571184570.11,1571184570.11
alibabawwwalibabacom2,7.11450499995,7.1338320002,0.0193270002492,core 0 cpu_idle,0.0002947270903,1571184570.11,1571184570.13
alibabawwwalibabacom2,7.1338320002,7.13400600012,0.000173999927938,core 0 cpu_frequency,7.0201697726e-05,1571184570.13,1571184570.13
alibabawwwalibabacom2,7.13400600012,7.15392800001,0.0199219998904,core 0 cpu_idle,0.000303800537328,1571184570.13,1571184570.15
alibabawwwalibabacom2,7.15392800001,7.1548080002,0.000880000181496,core 0 cpu_frequency,0.000355043289226,1571184570.15,1571184570.15
alibabawwwalibabacom2,7.1548080002,7.15714500006,0.00233699986711,core 0 cpu_idle,3.56380794735e-05,1571184570.15,1571184570.16
alibabawwwalibabacom2,7.15714500006,7.15723600006,9.0999994427e-05,core 0 cpu_frequency,3.67146939515e-05,1571184570.16,1571184570.16
alibabawwwalibabacom2,7.15723600006,7.17726799985,0.0200319997966,core 0 cpu_idle,0.000305477980899,1571184570.16,1571184570.18
alibabawwwalibabacom2,7.17726799985,7.17734900024,8.10003839433e-05,core 0 cpu_frequency,3.26802691051e-05,1571184570.18,1571184570.18
