alibabawwwalibabacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,0.0,6.21496899985,6.21496899985,core 0 cpu_idle start,0.0952537223762,1571181624.0,1571181630.21
alibabawwwalibabacom2,6.21496899985,6.23410199955,0.0191329997033,core 0 cpu_idle,0.000293241919952,1571181630.21,1571181630.23
alibabawwwalibabacom2,6.23410199955,6.23726599989,0.00316400034353,core 0 cpu_frequency,0.0012829875849,1571181630.23,1571181630.24
alibabawwwalibabacom2,6.23726599989,6.25413399981,0.0168679999188,core 0 cpu_idle,0.000258527400755,1571181630.24,1571181630.25
alibabawwwalibabacom2,6.25413399981,6.25417499989,4.10000793636e-05,core 0 cpu_frequency,1.66253435816e-05,1571181630.25,1571181630.25
alibabawwwalibabacom2,6.25417499989,6.29111699993,0.0369420000352,core 0 cpu_idle,0.000566191563539,1571181630.25,1571181630.29
alibabawwwalibabacom2,6.29111699993,6.29115699977,3.99998389184e-05,core 0 cpu_frequency,1.62197506822e-05,1571181630.29,1571181630.29
alibabawwwalibabacom2,6.29115699977,6.29178199964,0.000624999869615,core 0 cpu_idle,9.57906050165e-06,1571181630.29,1571181630.29
alibabawwwalibabacom2,6.29178199964,6.29192699958,0.000144999939948,core 0 cpu_frequency,5.87968086493e-05,1571181630.29,1571181630.29
alibabawwwalibabacom2,6.29192699958,6.29400199978,0.00207500020042,core 0 cpu_idle,3.18024905717e-05,1571181630.29,1571181630.29
alibabawwwalibabacom2,6.29400199978,6.29437799985,0.000376000069082,core 0 cpu_frequency,0.000152466298412,1571181630.29,1571181630.29
alibabawwwalibabacom2,6.29437799985,6.31413199985,0.0197540000081,core 0 cpu_idle,0.000302759681124,1571181630.29,1571181630.31
alibabawwwalibabacom2,6.31413199985,6.31645599985,0.00232400000095,core 0 cpu_frequency,0.000942371309987,1571181630.31,1571181630.32
alibabawwwalibabacom2,6.31645599985,6.32523799967,0.00878199981526,core 0 cpu_idle,0.000134597320169,1571181630.32,1571181630.33
alibabawwwalibabacom2,6.32523799967,6.32536699995,0.000129000283778,core 0 cpu_frequency,5.23090216706e-05,1571181630.33,1571181630.33
alibabawwwalibabacom2,6.32536699995,6.34599699965,0.0206299996935,core 0 cpu_idle,0.000316185690302,1571181630.33,1571181630.35
alibabawwwalibabacom2,6.34599699965,6.34646599973,0.000469000078738,core 0 cpu_frequency,0.000190177374528,1571181630.35,1571181630.35
