edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,6.37307099998,6.3778090002,0.00473800022155,core 0 cpu_idle,7.26169603956e-05,1571181970.37,1571181970.38
edgyedgyapp1,6.3778090002,6.37797100004,0.000161999836564,core 0 cpu_frequency,6.56901885275e-05,1571181970.38,1571181970.38
edgyedgyapp1,6.37797100004,6.39824100025,0.0202700002119,core 0 cpu_idle,0.000310668158248,1571181970.38,1571181970.4
edgyedgyapp1,6.39824100025,6.39834400034,0.000103000085801,core 0 cpu_frequency,4.17660609919e-05,1571181970.4,1571181970.4
edgyedgyapp1,6.39834400034,6.41839900007,0.0200549997389,core 0 cpu_idle,0.000307372953499,1571181970.4,1571181970.42
edgyedgyapp1,6.41839900007,6.4209540002,0.00255500013009,core 0 cpu_frequency,0.00103604079975,1571181970.42,1571181970.42
edgyedgyapp1,6.4209540002,6.42312900024,0.00217500003055,core 0 cpu_idle,3.33351379682e-05,1571181970.42,1571181970.42
edgyedgyapp1,6.42312900024,6.42315299995,2.39997170866e-05,core 0 cpu_frequency,9.7317748799e-06,1571181970.42,1571181970.42
edgyedgyapp1,6.42315299995,6.46500100009,0.041848000139,core 0 cpu_idle,0.00064138337413,1571181970.42,1571181970.47
edgyedgyapp1,6.46500100009,6.46503700037,3.60002741218e-05,core 0 cpu_frequency,1.45979455551e-05,1571181970.47,1571181970.47
edgyedgyapp1,6.46503700037,6.48508200003,0.0200449996628,core 0 cpu_idle,0.000307219687332,1571181970.47,1571181970.49
edgyedgyapp1,6.48508200003,6.48521700036,0.000135000329465,core 0 cpu_frequency,5.47420125964e-05,1571181970.49,1571181970.49
edgyedgyapp1,6.48521700036,6.50511000026,0.0198929999024,core 0 cpu_idle,0.000304890063004,1571181970.49,1571181970.51
edgyedgyapp1,6.50511000026,6.50545200007,0.000341999810189,core 0 cpu_frequency,0.000138679349833,1571181970.51,1571181970.51
edgyedgyapp1,6.50545200007,6.52164900023,0.0161970001645,core 0 cpu_idle,0.000248243323022,1571181970.51,1571181970.52
edgyedgyapp1,6.52164900023,6.52171800006,6.89998269081e-05,core 0 cpu_frequency,2.7979112412e-05,1571181970.52,1571181970.52
edgyedgyapp1,6.52171800006,6.5432190001,0.0215010000393,core 0 cpu_idle,0.000329535077102,1571181970.52,1571181970.54
edgyedgyapp1,6.5432190001,6.54328800039,6.90002925694e-05,core 0 cpu_frequency,2.79793012355e-05,1571181970.54,1571181970.54
edgyedgyapp1,6.54328800039,6.56419600034,0.0209079999477,core 0 cpu_idle,0.000320446461198,1571181970.54,1571181970.56
edgyedgyapp1,6.56419600034,6.56426599994,6.9999601692e-05,core 0 cpu_frequency,2.83845164879e-05,1571181970.56,1571181970.56
edgyedgyapp1,6.56426599994,6.58499000035,0.0207240004092,core 0 cpu_idle,0.000317626392272,1571181970.56,1571181970.58
edgyedgyapp1,6.58499000035,6.58544700034,0.000456999987364,core 0 cpu_frequency,0.000185311392676,1571181970.58,1571181970.59
edgyedgyapp1,6.58544700034,6.60506100021,0.0196139998734,core 0 cpu_idle,0.00030061396906,1571181970.59,1571181970.61
edgyedgyapp1,6.60506100021,6.6057760003,0.000715000089258,core 0 cpu_frequency,0.000289929247194,1571181970.61,1571181970.61
edgyedgyapp1,6.6057760003,6.61983400024,0.0140579999425,core 0 cpu_idle,0.000215459936118,1571181970.61,1571181970.62
edgyedgyapp1,6.61983400024,6.62011300027,0.000279000028968,core 0 cpu_frequency,0.000113133228346,1571181970.62,1571181970.62
edgyedgyapp1,6.62011300027,6.64364100015,0.0235279998742,core 0 cpu_idle,0.000360601890072,1571181970.62,1571181970.64
edgyedgyapp1,6.64364100015,6.64372100029,8.00001434982e-05,core 0 cpu_frequency,3.24396901879e-05,1571181970.64,1571181970.64
edgyedgyapp1,6.64372100029,6.64496800024,0.00124699994922,core 0 cpu_idle,1.91121447217e-05,1571181970.64,1571181970.64
edgyedgyapp1,6.64496800024,6.64497200027,4.00003045797e-06,core 0 cpu_frequency,1.62199395057e-06,1571181970.64,1571181970.64
edgyedgyapp1,6.64497200027,6.68502200022,0.0400499999523,core 0 cpu_idle,0.000613826324269,1571181970.64,1571181970.69
edgyedgyapp1,6.68502200022,6.68506400008,4.19998541474e-05,core 0 cpu_frequency,1.70307476575e-05,1571181970.69,1571181970.69
edgyedgyapp1,6.68506400008,6.70842200005,0.0233579999767,core 0 cpu_idle,0.000357996386643,1571181970.69,1571181970.71
edgyedgyapp1,6.70842200005,6.7088250001,0.000403000041842,core 0 cpu_frequency,0.000163414663167,1571181970.71,1571181970.71
edgyedgyapp1,6.7088250001,6.72010200005,0.0112769999541,core 0 cpu_idle,0.000172836939797,1571181970.71,1571181970.72
edgyedgyapp1,6.72010200005,6.72021900024,0.000117000192404,core 0 cpu_frequency,4.74430398189e-05,1571181970.72,1571181970.72
edgyedgyapp1,6.72021900024,6.74174300022,0.0215239999816,core 0 cpu_idle,0.000329887585718,1571181970.72,1571181970.74
edgyedgyapp1,6.74174300022,6.74231800018,0.000574999954551,core 0 cpu_frequency,0.000233159836571,1571181970.74,1571181970.74
edgyedgyapp1,6.74231800018,6.74496500008,0.0026469998993,core 0 cpu_idle,4.05692439566e-05,1571181970.74,1571181970.74
edgyedgyapp1,6.74496500008,6.74593600025,0.000971000175923,core 0 cpu_frequency,0.000393736104736,1571181970.74,1571181970.75
edgyedgyapp1,6.74593600025,6.76502000028,0.0190840000287,core 0 cpu_idle,0.000292490926439,1571181970.75,1571181970.77
edgyedgyapp1,6.76502000028,6.7666860004,0.00166600011289,core 0 cpu_frequency,0.000675555382177,1571181970.77,1571181970.77
edgyedgyapp1,6.7666860004,6.7691540001,0.00246799970046,core 0 cpu_idle,3.78257974091e-05,1571181970.77,1571181970.77
edgyedgyapp1,6.7691540001,6.76928200014,0.000128000043333,core 0 cpu_frequency,5.19034287712e-05,1571181970.77,1571181970.77
edgyedgyapp1,6.76928200014,6.80509399995,0.0358119998127,core 0 cpu_idle,0.00054887261513,1571181970.77,1571181970.81
edgyedgyapp1,6.80509399995,6.80700000003,0.00190600007772,core 0 cpu_frequency,0.000772874263917,1571181970.81,1571181970.81
edgyedgyapp1,6.80700000003,6.86499100039,0.057991000358,core 0 cpu_idle,0.000888799066987,1571181970.81,1571181970.86
edgyedgyapp1,6.86499100039,6.86502399994,3.29995527864e-05,core 0 cpu_frequency,1.33811668569e-05,1571181970.86,1571181970.87
edgyedgyapp1,6.86502399994,6.90688400017,0.0418600002304,core 0 cpu_idle,0.000641567293531,1571181970.87,1571181970.91
edgyedgyapp1,6.90688400017,6.90700699994,0.000122999772429,core 0 cpu_frequency,4.98758419212e-05,1571181970.91,1571181970.91
edgyedgyapp1,6.90700699994,6.92774299998,0.020736000035,core 0 cpu_idle,0.000317810304536,1571181970.91,1571181970.93
edgyedgyapp1,6.92774299998,6.92811200023,0.000369000248611,core 0 cpu_frequency,0.000149627903411,1571181970.93,1571181970.93
edgyedgyapp1,6.92811200023,6.9483640003,0.0202520000748,core 0 cpu_idle,0.000310392279147,1571181970.93,1571181970.95
edgyedgyapp1,6.9483640003,6.9485600004,0.000196000095457,core 0 cpu_frequency,7.94771371073e-05,1571181970.95,1571181970.95
edgyedgyapp1,6.9485600004,6.96837700019,0.0198169997893,core 0 cpu_idle,0.000303725247271,1571181970.95,1571181970.97
edgyedgyapp1,6.96837700019,6.96875500027,0.000378000084311,core 0 cpu_frequency,0.000153277295388,1571181970.97,1571181970.97
edgyedgyapp1,6.96875500027,7.00510600023,0.0363509999588,core 0 cpu_idle,0.000557133600869,1571181970.97,1571181971.01
edgyedgyapp1,7.00510600023,7.00541700004,0.00031099980697,core 0 cpu_frequency,0.000126108991127,1571181971.01,1571181971.01
edgyedgyapp1,7.00541700004,7.02511300007,0.0196960000321,core 0 cpu_idle,0.000301870744492,1571181971.01,1571181971.03
edgyedgyapp1,7.02511300007,7.02556300024,0.000450000166893,core 0 cpu_frequency,0.000182472997674,1571181971.03,1571181971.03
edgyedgyapp1,7.02556300024,7.02801900031,0.00245600007474,core 0 cpu_idle,3.76418851456e-05,1571181971.03,1571181971.03
edgyedgyapp1,7.02801900031,7.02836300014,0.000343999825418,core 0 cpu_frequency,0.000139490346808,1571181971.03,1571181971.03
edgyedgyapp1,7.02836300014,7.04503699997,0.0166739998385,core 0 cpu_idle,0.000255554058525,1571181971.03,1571181971.05
edgyedgyapp1,7.04503699997,7.0450670002,3.00002284348e-05,core 0 cpu_frequency,1.21649546293e-05,1571181971.05,1571181971.05
edgyedgyapp1,7.0450670002,7.04556600004,0.000498999841511,core 0 cpu_idle,7.64792107092e-06,1571181971.05,1571181971.05
edgyedgyapp1,7.04556600004,7.04678400001,0.00121799996123,core 0 cpu_frequency,0.000493893381478,1571181971.05,1571181971.05
edgyedgyapp1,7.04678400001,7.0667720004,0.0199880003929,core 0 cpu_idle,0.000306346088022,1571181971.05,1571181971.07
edgyedgyapp1,7.0667720004,7.06887000008,0.00209799967706,core 0 cpu_frequency,0.00085072921825,1571181971.07,1571181971.07
edgyedgyapp1,7.06887000008,7.07759400038,0.00872400030494,core 0 cpu_idle,0.000133708390674,1571181971.07,1571181971.08
edgyedgyapp1,7.07759400038,7.07759700017,2.99979001284e-06,core 0 cpu_frequency,1.21640105117e-06,1571181971.08,1571181971.08
edgyedgyapp1,7.07759700017,7.09848699998,0.0208899998106,core 0 cpu_idle,0.000320170582097,1571181971.08,1571181971.1
edgyedgyapp1,7.09848699998,7.09878500039,0.000298000406474,core 0 cpu_frequency,0.000120837794023,1571181971.1,1571181971.1
edgyedgyapp1,7.09878500039,7.1251480002,0.026362999808,core 0 cpu_idle,0.000404052516558,1571181971.1,1571181971.13
edgyedgyapp1,7.1251480002,7.12613500003,0.000986999832094,core 0 cpu_frequency,0.000400223891715,1571181971.13,1571181971.13
edgyedgyapp1,7.12613500003,7.14502099995,0.018885999918,core 0 cpu_idle,0.000289456277743,1571181971.13,1571181971.15
edgyedgyapp1,7.14502099995,7.14542800002,0.0004070000723,core 0 cpu_frequency,0.000165036657117,1571181971.15,1571181971.15
edgyedgyapp1,7.14542800002,7.17590400018,0.03047600016,core 0 cpu_idle,0.000467090416452,1571181971.15,1571181971.18
edgyedgyapp1,7.17590400018,7.17605799995,0.000153999775648,core 0 cpu_frequency,6.24462006263e-05,1571181971.18,1571181971.18
edgyedgyapp1,7.17605799995,7.18503500009,0.00897700013593,core 0 cpu_idle,0.000137585992583,1571181971.18,1571181971.19
