zumatawwwzumatacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom2,0.0,6.28711599996,6.28711599996,core 0 cpu_idle start,0.0963594833734,1571181781.0,1571181787.29
zumatawwwzumatacom2,6.28711599996,6.29565999983,0.00854399986565,core 0 cpu_idle,0.000130949613941,1571181787.29,1571181787.3
zumatawwwzumatacom2,6.29565999983,6.29737599986,0.00171600002795,core 0 cpu_frequency,0.000695830117735,1571181787.3,1571181787.3
zumatawwwzumatacom2,6.29737599986,6.2989190002,0.00154300034046,core 0 cpu_idle,2.36487947181e-05,1571181787.3,1571181787.3
zumatawwwzumatacom2,6.2989190002,6.29892199999,2.99979001284e-06,core 0 cpu_frequency,1.21640105117e-06,1571181787.3,1571181787.3
zumatawwwzumatacom2,6.29892199999,6.31894699996,0.0200249999762,core 0 cpu_idle,0.000306913162135,1571181787.3,1571181787.32
zumatawwwzumatacom2,6.31894699996,6.32093300018,0.00198600022122,core 0 cpu_frequency,0.000805313954105,1571181787.32,1571181787.32
zumatawwwzumatacom2,6.32093300018,6.33901399979,0.0180809996091,core 0 cpu_idle,0.000277118440509,1571181787.32,1571181787.34
zumatawwwzumatacom2,6.33901399979,6.339652,0.000638000201434,core 0 cpu_frequency,0.000258706146881,1571181787.34,1571181787.34
zumatawwwzumatacom2,6.339652,6.3555259998,0.0158739998005,core 0 cpu_idle,0.000243292857943,1571181787.34,1571181787.36
zumatawwwzumatacom2,6.3555259998,6.35626999987,0.000744000077248,core 0 cpu_frequency,0.000301688608924,1571181787.36,1571181787.36
zumatawwwzumatacom2,6.35626999987,6.36939999973,0.0131299998611,core 0 cpu_idle,0.000201236942871,1571181787.36,1571181787.37
zumatawwwzumatacom2,6.36939999973,6.36959999986,0.000200000125915,core 0 cpu_frequency,8.10991310579e-05,1571181787.37,1571181787.37
zumatawwwzumatacom2,6.36959999986,6.37001299998,0.000413000117987,core 0 cpu_idle,6.32984630833e-06,1571181787.37,1571181787.37
zumatawwwzumatacom2,6.37001299998,6.37016599998,0.000153000000864,core 0 cpu_frequency,6.20407965505e-05,1571181787.37,1571181787.37
zumatawwwzumatacom2,6.37016599998,6.39123099996,0.021064999979,core 0 cpu_idle,0.000322852722178,1571181787.37,1571181787.39
zumatawwwzumatacom2,6.39123099996,6.39128800016,5.70002011955e-05,core 0 cpu_frequency,2.31133193838e-05,1571181787.39,1571181787.39
zumatawwwzumatacom2,6.39128800016,6.41205699975,0.0207689995877,core 0 cpu_idle,0.000318316072182,1571181787.39,1571181787.41
zumatawwwzumatacom2,6.41205699975,6.41212400002,6.70002773404e-05,core 0 cpu_frequency,2.71683042603e-05,1571181787.41,1571181787.41
zumatawwwzumatacom2,6.41212400002,6.4325290001,0.0204050000757,core 0 cpu_idle,0.00031273723366,1571181787.41,1571181787.43
zumatawwwzumatacom2,6.4325290001,6.43505099975,0.00252199964598,core 0 cpu_frequency,0.00102265925525,1571181787.43,1571181787.44
zumatawwwzumatacom2,6.43505099975,6.4366870001,0.00163600035012,core 0 cpu_idle,2.50741593661e-05,1571181787.44,1571181787.44
zumatawwwzumatacom2,6.4366870001,6.43703799974,0.000350999645889,core 0 cpu_frequency,0.00014232874181,1571181787.44,1571181787.44
zumatawwwzumatacom2,6.43703799974,6.45553599996,0.0184980002232,core 0 cpu_idle,0.000283509600421,1571181787.44,1571181787.46
zumatawwwzumatacom2,6.45553599996,6.45578499977,0.000248999800533,core 0 cpu_frequency,0.000100968273717,1571181787.46,1571181787.46
zumatawwwzumatacom2,6.45578499977,6.47564399987,0.0198590001091,core 0 cpu_idle,0.000304368965173,1571181787.46,1571181787.48
zumatawwwzumatacom2,6.47564399987,6.4772549998,0.00161099992692,core 0 cpu_frequency,0.000653253059768,1571181787.48,1571181787.48
zumatawwwzumatacom2,6.4772549998,6.51553400001,0.0382790002041,core 0 cpu_idle,0.000586683096627,1571181787.48,1571181787.52
zumatawwwzumatacom2,6.51553400001,6.51700200001,0.00146800000221,core 0 cpu_frequency,0.000595267248094,1571181787.52,1571181787.52
zumatawwwzumatacom2,6.51700200001,6.52907000016,0.0120680001564,core 0 cpu_idle,0.000184960204398,1571181787.52,1571181787.53
zumatawwwzumatacom2,6.52907000016,6.52907099994,9.9977478385e-07,core 0 cpu_frequency,4.05404075887e-07,1571181787.53,1571181787.53
zumatawwwzumatacom2,6.52907099994,6.54982199986,0.0207509999163,core 0 cpu_idle,0.000318040200218,1571181787.53,1571181787.55
zumatawwwzumatacom2,6.54982199986,6.55008499976,0.000262999907136,core 0 cpu_frequency,0.000106645252544,1571181787.55,1571181787.55
zumatawwwzumatacom2,6.55008499976,6.56589599978,0.0158110000193,core 0 cpu_idle,0.000242327291796,1571181787.55,1571181787.57
zumatawwwzumatacom2,6.56589599978,6.56607000018,0.000174000393599,core 0 cpu_frequency,7.05563592027e-05,1571181787.57,1571181787.57
zumatawwwzumatacom2,6.56607000018,6.58615199989,0.0200819997117,core 0 cpu_idle,0.000307786768581,1571181787.57,1571181787.59
zumatawwwzumatacom2,6.58615199989,6.58657599986,0.000423999968916,core 0 cpu_frequency,0.000171930036996,1571181787.59,1571181787.59
zumatawwwzumatacom2,6.58657599986,6.59869700018,0.0121210003272,core 0 cpu_idle,0.000185772511514,1571181787.59,1571181787.6
zumatawwwzumatacom2,6.59869700018,6.598826,0.000128999818116,core 0 cpu_frequency,5.2308832847e-05,1571181787.6,1571181787.6
zumatawwwzumatacom2,6.598826,6.61564499978,0.0168189997785,core 0 cpu_idle,0.000257776400105,1571181787.6,1571181787.62
zumatawwwzumatacom2,6.61564499978,6.61572299991,7.80001282692e-05,core 0 cpu_frequency,3.16286932126e-05,1571181787.62,1571181787.62
zumatawwwzumatacom2,6.61572299991,6.63614099985,0.0204179999419,core 0 cpu_idle,0.000312936476109,1571181787.62,1571181787.64
zumatawwwzumatacom2,6.63614099985,6.63653100003,0.000390000175685,core 0 cpu_frequency,0.000158143277239,1571181787.64,1571181787.64
zumatawwwzumatacom2,6.63653100003,6.64741700003,0.0108860000037,core 0 cpu_idle,0.000166844279056,1571181787.64,1571181787.65
zumatawwwzumatacom2,6.64741700003,6.64742599986,8.9998356998e-06,core 0 cpu_frequency,3.64939197702e-06,1571181787.65,1571181787.65
zumatawwwzumatacom2,6.64742599986,6.66765299998,0.0202270001173,core 0 cpu_idle,0.000310009117298,1571181787.65,1571181787.67
zumatawwwzumatacom2,6.66765299998,6.67350699985,0.00585399987176,core 0 cpu_frequency,0.0023737700196,1571181787.67,1571181787.67
zumatawwwzumatacom2,6.67350699985,6.68896399997,0.0154570001177,core 0 cpu_idle,0.000236901712305,1571181787.67,1571181787.69
zumatawwwzumatacom2,6.68896399997,6.68909299979,0.000128999818116,core 0 cpu_frequency,5.2308832847e-05,1571181787.69,1571181787.69
zumatawwwzumatacom2,6.68909299979,6.69684999995,0.00775700015947,core 0 cpu_idle,0.000118887662944,1571181787.69,1571181787.7
zumatawwwzumatacom2,6.69684999995,6.69690399989,5.39999455214e-05,core 0 cpu_frequency,2.18967295092e-05,1571181787.7,1571181787.7
zumatawwwzumatacom2,6.69690399989,6.69753200002,0.000628000125289,core 0 cpu_idle,9.62504392024e-06,1571181787.7,1571181787.7
zumatawwwzumatacom2,6.69753200002,6.69888099981,0.00134899979457,core 0 cpu_frequency,0.0005470132113,1571181787.7,1571181787.7
zumatawwwzumatacom2,6.69888099981,6.71556300018,0.0166820003651,core 0 cpu_idle,0.000255676678596,1571181787.7,1571181787.72
zumatawwwzumatacom2,6.71556300018,6.71566900006,0.000105999875814,core 0 cpu_frequency,4.2982462043e-05,1571181787.72,1571181787.72
zumatawwwzumatacom2,6.71566900006,6.74694600003,0.0312769999728,core 0 cpu_idle,0.000479366940083,1571181787.72,1571181787.75
zumatawwwzumatacom2,6.74694600003,6.74702999974,8.39997082949e-05,core 0 cpu_frequency,3.40614953149e-05,1571181787.75,1571181787.75
zumatawwwzumatacom2,6.74702999974,6.76731899986,0.0202890001237,core 0 cpu_idle,0.000310959360396,1571181787.75,1571181787.77
zumatawwwzumatacom2,6.76731899986,6.76740900008,9.00002196431e-05,core 0 cpu_frequency,3.64946750643e-05,1571181787.77,1571181787.77
zumatawwwzumatacom2,6.76740900008,6.78826399986,0.0208549997769,core 0 cpu_idle,0.000319634154081,1571181787.77,1571181787.79
zumatawwwzumatacom2,6.78826399986,6.78878600011,0.000522000249475,core 0 cpu_frequency,0.000211668699961,1571181787.79,1571181787.79
zumatawwwzumatacom2,6.78878600011,6.80942199985,0.0206359997392,core 0 cpu_idle,0.000316277650002,1571181787.79,1571181787.81
zumatawwwzumatacom2,6.80942199985,6.80982600013,0.000404000282288,core 0 cpu_frequency,0.000163820256066,1571181787.81,1571181787.81
zumatawwwzumatacom2,6.80982600013,6.81391299982,0.0040869996883,core 0 cpu_idle,6.26394007227e-05,1571181787.81,1571181787.81
zumatawwwzumatacom2,6.81391299982,6.81405999977,0.000146999955177,core 0 cpu_frequency,5.96078056246e-05,1571181787.81,1571181787.81
zumatawwwzumatacom2,6.81405999977,6.82881500013,0.0147550003603,core 0 cpu_idle,0.000226142513022,1571181787.81,1571181787.83
zumatawwwzumatacom2,6.82881500013,6.82978300005,0.000967999920249,core 0 cpu_frequency,0.000392519514861,1571181787.83,1571181787.83
zumatawwwzumatacom2,6.82978300005,6.8313529999,0.00156999984756,core 0 cpu_idle,2.40626026636e-05,1571181787.83,1571181787.83
zumatawwwzumatacom2,6.8313529999,6.83168100007,0.000328000169247,core 0 cpu_frequency,0.000133002559829,1571181787.83,1571181787.83
zumatawwwzumatacom2,6.83168100007,6.85230999999,0.0206289999187,core 0 cpu_idle,0.000316170367254,1571181787.83,1571181787.85
zumatawwwzumatacom2,6.85230999999,6.85267399997,0.000363999977708,core 0 cpu_frequency,0.000147600316561,1571181787.85,1571181787.85
zumatawwwzumatacom2,6.85267399997,6.85552500002,0.00285100005567,core 0 cpu_idle,4.36958523532e-05,1571181787.85,1571181787.86
zumatawwwzumatacom2,6.85552500002,6.85567499977,0.00014999974519,core 0 cpu_frequency,6.08242066758e-05,1571181787.86,1571181787.86
zumatawwwzumatacom2,6.85567499977,6.89554499974,0.0398699999787,core 0 cpu_idle,0.000611067554673,1571181787.86,1571181787.9
zumatawwwzumatacom2,6.89554499974,6.89562299987,7.80001282692e-05,core 0 cpu_frequency,3.16286932126e-05,1571181787.9,1571181787.9
zumatawwwzumatacom2,6.89562299987,6.92655899981,0.0309359999374,core 0 cpu_idle,0.00047414060304,1571181787.9,1571181787.93
zumatawwwzumatacom2,6.92655899981,6.92689199978,0.000332999974489,core 0 cpu_frequency,0.000135029957855,1571181787.93,1571181787.93
zumatawwwzumatacom2,6.92689199978,6.94675299991,0.0198610001244,core 0 cpu_idle,0.000304399618406,1571181787.93,1571181787.95
zumatawwwzumatacom2,6.94675299991,6.94715799997,0.000405000057071,core 0 cpu_frequency,0.000164225660142,1571181787.95,1571181787.95
zumatawwwzumatacom2,6.94715799997,6.95613999991,0.00898199994117,core 0 cpu_idle,0.000137662622098,1571181787.95,1571181787.96
zumatawwwzumatacom2,6.95613999991,6.95624500001,0.00010500010103,core 0 cpu_frequency,4.25770579671e-05,1571181787.96,1571181787.96
zumatawwwzumatacom2,6.95624500001,6.97672200017,0.0204770001583,core 0 cpu_idle,0.000313840742926,1571181787.96,1571181787.98
zumatawwwzumatacom2,6.97672200017,6.98006299976,0.00334099959582,core 0 cpu_frequency,0.00135475996751,1571181787.98,1571181787.98
zumatawwwzumatacom2,6.98006299976,6.99697700003,0.016914000269,core 0 cpu_idle,0.000259232425123,1571181787.98,1571181788.0
zumatawwwzumatacom2,6.99697700003,6.9970379998,6.09997659922e-05,core 0 cpu_frequency,2.47351245109e-05,1571181788.0,1571181788.0
zumatawwwzumatacom2,6.9970379998,7.0079020001,0.0108640003018,core 0 cpu_idle,0.000166507100626,1571181788.0,1571181788.01
zumatawwwzumatacom2,7.0079020001,7.00791299995,1.09998509288e-05,core 0 cpu_frequency,4.46038895231e-06,1571181788.01,1571181788.01
zumatawwwzumatacom2,7.00791299995,7.02829399984,0.020380999893,core 0 cpu_idle,0.000312369394859,1571181788.01,1571181788.03
zumatawwwzumatacom2,7.02829399984,7.02840000018,0.000106000341475,core 0 cpu_frequency,4.29826508665e-05,1571181788.03,1571181788.03
zumatawwwzumatacom2,7.02840000018,7.05843999982,0.030039999634,core 0 cpu_idle,0.000460408054391,1571181788.03,1571181788.06
zumatawwwzumatacom2,7.05843999982,7.06254500011,0.00410500029102,core 0 cpu_frequency,0.00166455873501,1571181788.06,1571181788.06
zumatawwwzumatacom2,7.06254500011,7.07423199993,0.0116869998164,core 0 cpu_idle,0.000179120802687,1571181788.06,1571181788.07
zumatawwwzumatacom2,7.07423199993,7.07487999974,0.000647999811918,core 0 cpu_frequency,0.000262760942933,1571181788.07,1571181788.07
zumatawwwzumatacom2,7.07487999974,7.09452900011,0.0196490003727,core 0 cpu_idle,0.000301150404213,1571181788.07,1571181788.09
zumatawwwzumatacom2,7.09452900011,7.09473800007,0.000208999961615,core 0 cpu_frequency,8.47485230349e-05,1571181788.09,1571181788.09
zumatawwwzumatacom2,7.09473800007,7.11569100013,0.0209530000575,core 0 cpu_idle,0.000321136155381,1571181788.09,1571181788.12
zumatawwwzumatacom2,7.11569100013,7.11728599994,0.00159499980509,core 0 cpu_frequency,0.000646765083966,1571181788.12,1571181788.12
zumatawwwzumatacom2,7.11728599994,7.12284100009,0.00555500015616,core 0 cpu_idle,8.51387098935e-05,1571181788.12,1571181788.12
zumatawwwzumatacom2,7.12284100009,7.12287299987,3.19997780025e-05,core 0 cpu_frequency,1.2975762781e-05,1571181788.12,1571181788.12
zumatawwwzumatacom2,7.12287299987,7.14313999983,0.0202669999562,core 0 cpu_idle,0.000310622174829,1571181788.12,1571181788.14
zumatawwwzumatacom2,7.14313999983,7.1440539998,0.000913999974728,core 0 cpu_frequency,0.000370622785352,1571181788.14,1571181788.14
zumatawwwzumatacom2,7.1440539998,7.15559099987,0.0115370000713,core 0 cpu_idle,0.000176821831592,1571181788.14,1571181788.16
zumatawwwzumatacom2,7.15559099987,7.15559699992,6.00004568696e-06,core 0 cpu_frequency,2.43299092585e-06,1571181788.16,1571181788.16
zumatawwwzumatacom2,7.15559699992,7.1876960001,0.0320990001783,core 0 cpu_idle,0.000491965326232,1571181788.16,1571181788.19
zumatawwwzumatacom2,7.1876960001,7.18808900006,0.000392999965698,core 0 cpu_frequency,0.000159359678291,1571181788.19,1571181788.19
