slateslatecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom1,0.0,6.34562399983,6.34562399983,core 0 cpu_idle start,0.0969008512895,1571183282.0,1571183288.35
slateslatecom1,6.34562399983,6.36075800005,0.0151340002194,core 0 cpu_idle,0.00023110375035,1571183288.35,1571183288.36
slateslatecom1,6.36075800005,6.36105399998,0.000295999925584,core 0 cpu_frequency,0.000119588054735,1571183288.36,1571183288.36
slateslatecom1,6.36105399998,6.38077099994,0.0197169999592,core 0 cpu_idle,0.000301088447877,1571183288.36,1571183288.38
slateslatecom1,6.38077099994,6.38145999983,0.000688999891281,core 0 cpu_frequency,0.000278365464276,1571183288.38,1571183288.38
slateslatecom1,6.38145999983,6.400777,0.019317000173,core 0 cpu_idle,0.000294980251142,1571183288.38,1571183288.4
slateslatecom1,6.400777,6.4018509998,0.00107399979606,core 0 cpu_frequency,0.000433910738807,1571183288.4,1571183288.4
slateslatecom1,6.4018509998,6.42067999998,0.0188290001824,core 0 cpu_idle,0.000287528247286,1571183288.4,1571183288.42
slateslatecom1,6.42067999998,6.42099200003,0.000312000047415,core 0 cpu_frequency,0.000126052324757,1571183288.42,1571183288.42
slateslatecom1,6.42099200003,6.43070599996,0.00971399992704,core 0 cpu_idle,0.000148337635886,1571183288.42,1571183288.43
slateslatecom1,6.43070599996,6.43121499987,0.000508999917656,core 0 cpu_frequency,0.000205642990932,1571183288.43,1571183288.43
slateslatecom1,6.43121499987,6.43145200005,0.00023700017482,core 0 cpu_frequency,9.57513412299e-05,1571183288.43,1571183288.43
slateslatecom1,6.43145200005,6.45157400006,0.0201220000163,core 0 cpu_idle,0.000307273001248,1571183288.43,1571183288.45
slateslatecom1,6.45157400006,6.45301399985,0.001439999789,core 0 cpu_frequency,0.000581779786753,1571183288.45,1571183288.45
slateslatecom1,6.45301399985,6.47365499986,0.0206410000101,core 0 cpu_idle,0.000315198390654,1571183288.45,1571183288.47
slateslatecom1,6.47365499986,6.47401800007,0.000363000202924,core 0 cpu_frequency,0.000146657091384,1571183288.47,1571183288.47
slateslatecom1,6.47401800007,6.50073100021,0.0267130001448,core 0 cpu_idle,0.000407920868711,1571183288.47,1571183288.5
slateslatecom1,6.50073100021,6.50131400023,0.000583000015467,core 0 cpu_frequency,0.000235540051649,1571183288.5,1571183288.5
slateslatecom1,6.50131400023,6.51060800022,0.00929399998859,core 0 cpu_idle,0.000141924026826,1571183288.5,1571183288.51
slateslatecom1,6.51060800022,6.51070499979,9.69995744526e-05,core 0 cpu_frequency,3.9189166673e-05,1571183288.51,1571183288.51
slateslatecom1,6.51070499979,6.53078899998,0.0200840001926,core 0 cpu_idle,0.000306692724941,1571183288.51,1571183288.53
slateslatecom1,6.53078899998,6.53080900013,2.00001522899e-05,core 0 cpu_frequency,8.08033752721e-06,1571183288.53,1571183288.53
slateslatecom1,6.53080900013,6.55078600021,0.0199770000763,core 0 cpu_idle,0.000305058779666,1571183288.53,1571183288.55
slateslatecom1,6.55078600021,6.55089800013,0.000111999921501,core 0 cpu_frequency,4.52495138852e-05,1571183288.55,1571183288.55
slateslatecom1,6.55089800013,6.5607739999,0.00987599976361,core 0 cpu_idle,0.00015081145439,1571183288.55,1571183288.56
slateslatecom1,6.5607739999,6.56213300023,0.00135900033638,core 0 cpu_frequency,0.000549054890102,1571183288.56,1571183288.56
