tourismuswwwnrw-tourismusde1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
tourismuswwwnrw-tourismusde1,6.36047000019,6.38170300005,0.0212329998612,core 0 cpu_idle,0.000324238524381,1571183571.36,1571183571.38
tourismuswwwnrw-tourismusde1,6.38170300005,6.38198800012,0.000285000074655,core 0 cpu_frequency,0.000115143963162,1571183571.38,1571183571.38
tourismuswwwnrw-tourismusde1,6.38198800012,6.40168300038,0.0196950002573,core 0 cpu_idle,0.00030075250143,1571183571.38,1571183571.4
tourismuswwwnrw-tourismusde1,6.40168300038,6.40179600008,0.000112999696285,core 0 cpu_frequency,4.56534366948e-05,1571183571.4,1571183571.4
tourismuswwwnrw-tourismusde1,6.40179600008,6.40359700006,0.00180099997669,core 0 cpu_idle,2.75021701441e-05,1571183571.4,1571183571.4
tourismuswwwnrw-tourismusde1,6.40359700006,6.40364800021,5.10001555085e-05,core 0 cpu_frequency,2.06047666276e-05,1571183571.4,1571183571.4
tourismuswwwnrw-tourismusde1,6.40364800021,6.42371500004,0.0200669998303,core 0 cpu_idle,0.000306433120909,1571183571.4,1571183571.42
tourismuswwwnrw-tourismusde1,6.42371500004,6.42415600037,0.000441000331193,core 0 cpu_frequency,0.000178170219607,1571183571.42,1571183571.42
tourismuswwwnrw-tourismusde1,6.42415600037,6.43715800019,0.0130019998178,core 0 cpu_idle,0.000198547038218,1571183571.42,1571183571.44
tourismuswwwnrw-tourismusde1,6.43715800019,6.43718300015,2.49999575317e-05,core 0 cpu_frequency,1.01003278422e-05,1571183571.44,1571183571.44
tourismuswwwnrw-tourismusde1,6.43718300015,6.45824800013,0.021064999979,core 0 cpu_idle,0.000321673082179,1571183571.44,1571183571.46
tourismuswwwnrw-tourismusde1,6.45824800013,6.4582580002,1.00000761449e-05,core 0 cpu_frequency,4.0401687636e-06,1571183571.46,1571183571.46
tourismuswwwnrw-tourismusde1,6.4582580002,6.47337700007,0.0151189998724,core 0 cpu_idle,0.000230874687551,1571183571.46,1571183571.47
tourismuswwwnrw-tourismusde1,6.47337700007,6.47349600028,0.000119000207633,core 0 cpu_frequency,4.80777260865e-05,1571183571.47,1571183571.47
tourismuswwwnrw-tourismusde1,6.47349600028,6.5506620002,0.0771659999155,core 0 cpu_idle,0.00117836340171,1571183571.47,1571183571.55
tourismuswwwnrw-tourismusde1,6.5506620002,6.55080300011,0.00014099990949,core 0 cpu_frequency,5.69659092329e-05,1571183571.55,1571183571.55
tourismuswwwnrw-tourismusde1,6.55080300011,6.55555900047,0.00475600035861,core 0 cpu_idle,7.26265034762e-05,1571183571.55,1571183571.56
tourismuswwwnrw-tourismusde1,6.55555900047,6.56271300046,0.00715399999171,core 0 cpu_frequency,0.00289031472185,1571183571.56,1571183571.56
tourismuswwwnrw-tourismusde1,6.56271300046,6.57604900002,0.0133359995671,core 0 cpu_idle,0.000203647381389,1571183571.56,1571183571.58
tourismuswwwnrw-tourismusde1,6.57604900002,6.57660600031,0.000557000283152,core 0 cpu_frequency,0.000225035800997,1571183571.58,1571183571.58
tourismuswwwnrw-tourismusde1,6.57660600031,6.58157400042,0.00496800011024,core 0 cpu_idle,7.58638456834e-05,1571183571.58,1571183571.58
tourismuswwwnrw-tourismusde1,6.58157400042,6.58342300029,0.00184899987653,core 0 cpu_frequency,0.000747021466316,1571183571.58,1571183571.58
tourismuswwwnrw-tourismusde1,6.58342300029,6.58391400008,0.000490999780595,core 0 cpu_frequency,0.000198370687157,1571183571.58,1571183571.58
tourismuswwwnrw-tourismusde1,6.58391400008,6.60174800036,0.0178340002894,core 0 cpu_idle,0.00027233410142,1571183571.58,1571183571.6
tourismuswwwnrw-tourismusde1,6.60174800036,6.60175800044,1.00000761449e-05,core 0 cpu_frequency,4.0401687636e-06,1571183571.6,1571183571.6
tourismuswwwnrw-tourismusde1,6.60175800044,6.64175900025,0.040000999812,core 0 cpu_idle,0.00061083526763,1571183571.6,1571183571.64
tourismuswwwnrw-tourismusde1,6.64175900025,6.64284500014,0.00108599988744,core 0 cpu_frequency,0.000438758941323,1571183571.64,1571183571.64
tourismuswwwnrw-tourismusde1,6.64284500014,6.64910900034,0.00626400019974,core 0 cpu_idle,9.56544150501e-05,1571183571.64,1571183571.65
tourismuswwwnrw-tourismusde1,6.64910900034,6.64965900034,0.00054999999702,core 0 cpu_frequency,0.000222207588796,1571183571.65,1571183571.65
tourismuswwwnrw-tourismusde1,6.64965900034,6.6693900004,0.0197310000658,core 0 cpu_idle,0.000301302236505,1571183571.65,1571183571.67
tourismuswwwnrw-tourismusde1,6.6693900004,6.67509100027,0.0057009998709,core 0 cpu_frequency,0.00230328262164,1571183571.67,1571183571.68
tourismuswwwnrw-tourismusde1,6.67509100027,6.6817300003,0.00663900002837,core 0 cpu_idle,0.000101380849933,1571183571.68,1571183571.68
tourismuswwwnrw-tourismusde1,6.6817300003,6.70183300041,0.0201030001044,core 0 cpu_frequency,0.00812188946359,1571183571.68,1571183571.7
tourismuswwwnrw-tourismusde1,6.70183300041,6.70244000014,0.000606999732554,core 0 cpu_frequency,0.000245236268548,1571183571.7,1571183571.7
tourismuswwwnrw-tourismusde1,6.70244000014,6.71475500008,0.0123149999417,core 0 cpu_idle,0.00018805620661,1571183571.7,1571183571.71
tourismuswwwnrw-tourismusde1,6.71475500008,6.7150460002,0.000291000120342,core 0 cpu_frequency,0.00011756806442,1571183571.71,1571183571.72
tourismuswwwnrw-tourismusde1,6.7150460002,6.73156100046,0.0165150002576,core 0 cpu_idle,0.000252192311434,1571183571.72,1571183571.73
tourismuswwwnrw-tourismusde1,6.73156100046,6.73163000029,6.89998269081e-05,core 0 cpu_frequency,2.78768822685e-05,1571183571.73,1571183571.73
tourismuswwwnrw-tourismusde1,6.73163000029,6.75164100016,0.0200109998696,core 0 cpu_idle,0.000305577973508,1571183571.73,1571183571.75
tourismuswwwnrw-tourismusde1,6.75164100016,6.75179400016,0.000153000000864,core 0 cpu_frequency,6.18141117492e-05,1571183571.75,1571183571.75
tourismuswwwnrw-tourismusde1,6.75179400016,6.76940900041,0.0176150002517,core 0 cpu_idle,0.000268989861343,1571183571.75,1571183571.77
tourismuswwwnrw-tourismusde1,6.76940900041,6.77146500023,0.00205599982291,core 0 cpu_frequency,0.000830652301255,1571183571.77,1571183571.77
tourismuswwwnrw-tourismusde1,6.77146500023,6.79032100039,0.0188560001552,core 0 cpu_idle,0.00028794055037,1571183571.77,1571183571.79
tourismuswwwnrw-tourismusde1,6.79032100039,6.79035100015,2.99997627735e-05,core 0 cpu_frequency,1.21203181572e-05,1571183571.79,1571183571.79
tourismuswwwnrw-tourismusde1,6.79035100015,6.79484100034,0.0044900001958,core 0 cpu_idle,6.856454799e-05,1571183571.79,1571183571.79
tourismuswwwnrw-tourismusde1,6.79484100034,6.79962400021,0.00478299986571,core 0 cpu_frequency,0.00193239795115,1571183571.79,1571183571.8
tourismuswwwnrw-tourismusde1,6.79962400021,6.8137140004,0.0140900001861,core 0 cpu_idle,0.000215161347842,1571183571.8,1571183571.81
tourismuswwwnrw-tourismusde1,6.8137140004,6.81372000044,6.00004568696e-06,core 0 cpu_frequency,2.42410125816e-06,1571183571.81,1571183571.81
tourismuswwwnrw-tourismusde1,6.81372000044,6.83499100013,0.0212709996849,core 0 cpu_idle,0.000324818800689,1571183571.81,1571183571.83
tourismuswwwnrw-tourismusde1,6.83499100013,6.8350490001,5.79999759793e-05,core 0 cpu_frequency,2.34327906953e-05,1571183571.83,1571183571.84
tourismuswwwnrw-tourismusde1,6.8350490001,6.85506400047,0.0200150003657,core 0 cpu_idle,0.000305639063084,1571183571.84,1571183571.86
tourismuswwwnrw-tourismusde1,6.85506400047,6.85515600024,9.19997692108e-05,core 0 cpu_frequency,3.7169176358e-05,1571183571.86,1571183571.86
tourismuswwwnrw-tourismusde1,6.85515600024,6.86156900041,0.00641300017014,core 0 cpu_idle,9.79297190981e-05,1571183571.86,1571183571.86
tourismuswwwnrw-tourismusde1,6.86156900041,6.86160200043,3.30000184476e-05,core 0 cpu_frequency,1.33324628531e-05,1571183571.86,1571183571.86
tourismuswwwnrw-tourismusde1,6.86160200043,6.86329300003,0.00169099960476,core 0 cpu_idle,2.58224094645e-05,1571183571.86,1571183571.86
tourismuswwwnrw-tourismusde1,6.86329300003,6.86335200025,5.90002164245e-05,core 0 cpu_frequency,2.38369016385e-05,1571183571.86,1571183571.86
tourismuswwwnrw-tourismusde1,6.86335200025,6.88262100006,0.0192689998075,core 0 cpu_idle,0.000294247261561,1571183571.86,1571183571.88
tourismuswwwnrw-tourismusde1,6.88262100006,6.88296200009,0.000341000035405,core 0 cpu_frequency,0.000137768720104,1571183571.88,1571183571.88
tourismuswwwnrw-tourismusde1,6.88296200009,6.8829760002,1.40001066029e-05,core 0 cpu_idle,2.1378862788e-07,1571183571.88,1571183571.88
tourismuswwwnrw-tourismusde1,6.8829760002,6.88447900023,0.00150300003588,core 0 cpu_frequency,0.000607232755897,1571183571.88,1571183571.88
tourismuswwwnrw-tourismusde1,6.88447900023,6.90481300047,0.0203340002336,core 0 cpu_idle,0.000310510350567,1571183571.88,1571183571.9
