soundslicewwwsoundslicecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
soundslicewwwsoundslicecom1,0.0,6.36309800018,6.36309800018,core 0 cpu_idle start,0.0970786046397,1571193351.0,1571193357.36
soundslicewwwsoundslicecom1,6.36309800018,6.37137799989,0.00827999971807,core 0 cpu_idle,0.000126323815699,1571193357.36,1571193357.37
soundslicewwwsoundslicecom1,6.37137799989,6.37449599989,0.00311799999326,core 0 cpu_frequency,0.00125856011848,1571193357.37,1571193357.37
soundslicewwwsoundslicecom1,6.37449599989,6.37798500014,0.0034890002571,core 0 cpu_idle,5.32299324225e-05,1571193357.37,1571193357.38
soundslicewwwsoundslicecom1,6.37798500014,6.37820699997,0.000221999827772,core 0 cpu_frequency,8.96087652815e-05,1571193357.38,1571193357.38
soundslicewwwsoundslicecom1,6.37820699997,6.39808900002,0.0198820000514,core 0 cpu_idle,0.000303329733785,1571193357.38,1571193357.4
soundslicewwwsoundslicecom1,6.39808900002,6.39830800006,0.00021900003776,core 0 cpu_frequency,8.83979198414e-05,1571193357.4,1571193357.4
soundslicewwwsoundslicecom1,6.39830800006,6.40418600012,0.00587800005451,core 0 cpu_idle,8.96777078316e-05,1571193357.4,1571193357.4
soundslicewwwsoundslicecom1,6.40418600012,6.40480899997,0.000622999854386,core 0 cpu_frequency,0.000251469779424,1571193357.4,1571193357.4
soundslicewwwsoundslicecom1,6.40480899997,6.41129799979,0.00648899981752,core 0 cpu_idle,9.8999425716e-05,1571193357.4,1571193357.41
soundslicewwwsoundslicecom1,6.41129799979,6.4138290002,0.002531000413,core 0 cpu_frequency,0.0010216216121,1571193357.41,1571193357.41
soundslicewwwsoundslicecom1,6.4138290002,6.4311970002,0.0173680000007,core 0 cpu_idle,0.000264974892011,1571193357.41,1571193357.43
soundslicewwwsoundslicecom1,6.4311970002,6.43160199979,0.00040499959141,core 0 cpu_frequency,0.000163475412075,1571193357.43,1571193357.43
soundslicewwwsoundslicecom1,6.43160199979,6.47147300001,0.0398710002191,core 0 cpu_idle,0.000608291914843,1571193357.43,1571193357.47
soundslicewwwsoundslicecom1,6.47147300001,6.47162699979,0.000153999775648,core 0 cpu_frequency,6.21609930418e-05,1571193357.47,1571193357.47
