smashingmagazinewwwsmashingmagazinecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
smashingmagazinewwwsmashingmagazinecom1,0.0,6.25032099988,6.25032099988,core 0 cpu_idle start,0.0953580223347,1571193215.0,1571193221.25
smashingmagazinewwwsmashingmagazinecom1,6.25032099988,6.26644499972,0.0161239998415,core 0 cpu_idle,0.000245995803582,1571193221.25,1571193221.27
smashingmagazinewwwsmashingmagazinecom1,6.26644499972,6.2665029997,5.79999759793e-05,core 0 cpu_frequency,2.34113075042e-05,1571193221.27,1571193221.27
smashingmagazinewwwsmashingmagazinecom1,6.2665029997,6.2864699997,0.0199670000002,core 0 cpu_idle,0.000304626535503,1571193221.27,1571193221.29
smashingmagazinewwwsmashingmagazinecom1,6.2864699997,6.28653499996,6.50002621114e-05,core 0 cpu_frequency,2.62369267995e-05,1571193221.29,1571193221.29
smashingmagazinewwwsmashingmagazinecom1,6.28653499996,6.30647499999,0.0199400000274,core 0 cpu_idle,0.000304214610418,1571193221.29,1571193221.31
smashingmagazinewwwsmashingmagazinecom1,6.30647499999,6.30654899962,7.39996321499e-05,core 0 cpu_frequency,2.98694631197e-05,1571193221.31,1571193221.31
smashingmagazinewwwsmashingmagazinecom1,6.30654899962,6.34646499995,0.039916000329,core 0 cpu_idle,0.000608978459019,1571193221.31,1571193221.35
smashingmagazinewwwsmashingmagazinecom1,6.34646499995,6.34662600001,0.00016100006178,core 0 cpu_frequency,6.49866123372e-05,1571193221.35,1571193221.35
smashingmagazinewwwsmashingmagazinecom1,6.34662600001,6.40969199967,0.0630659996532,core 0 cpu_idle,0.000962166423709,1571193221.35,1571193221.41
smashingmagazinewwwsmashingmagazinecom1,6.40969199967,6.41036799969,0.000676000025123,core 0 cpu_frequency,0.000272862948541,1571193221.41,1571193221.41
