edgyedgyapp2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp2,0.0,6.32847400056,6.32847400056,core 0 cpu_idle start,0.0965503635896,1571193317.0,1571193323.33
edgyedgyapp2,6.32847400056,6.33498400031,0.00650999974459,core 0 cpu_idle,9.93198111034e-05,1571193323.33,1571193323.33
edgyedgyapp2,6.33498400031,6.33526400058,0.000280000269413,core 0 cpu_frequency,0.000113020260747,1571193323.33,1571193323.34
edgyedgyapp2,6.33526400058,6.35513800057,0.0198739999905,core 0 cpu_idle,0.000303207680855,1571193323.34,1571193323.36
edgyedgyapp2,6.35513800057,6.35597800044,0.000839999876916,core 0 cpu_frequency,0.000339060406318,1571193323.36,1571193323.36
edgyedgyapp2,6.35597800044,6.37505300017,0.0190749997273,core 0 cpu_idle,0.00029101773334,1571193323.36,1571193323.38
edgyedgyapp2,6.37505300017,6.38162100036,0.00656800018623,core 0 cpu_frequency,0.00265112992637,1571193323.38,1571193323.38
edgyedgyapp2,6.38162100036,6.39508600021,0.0134649998508,core 0 cpu_idle,0.000205428770224,1571193323.38,1571193323.4
edgyedgyapp2,6.39508600021,6.39799500024,0.00290900003165,core 0 cpu_frequency,0.00117419866338,1571193323.4,1571193323.4
edgyedgyapp2,6.39799500024,6.43535200041,0.0373570001684,core 0 cpu_idle,0.000569937073069,1571193323.4,1571193323.44
edgyedgyapp2,6.43535200041,6.45229600044,0.0169440000318,core 0 cpu_frequency,0.00683933378244,1571193323.44,1571193323.45
edgyedgyapp2,6.45229600044,6.49843700044,0.0461409999989,core 0 cpu_idle,0.000703950166483,1571193323.45,1571193323.5
edgyedgyapp2,6.49843700044,6.49858400039,0.000146999955177,core 0 cpu_frequency,5.93355617076e-05,1571193323.5,1571193323.5
edgyedgyapp2,6.49858400039,6.50152600044,0.0029420000501,core 0 cpu_idle,4.48846237643e-05,1571193323.5,1571193323.5
edgyedgyapp2,6.50152600044,6.50162300048,9.70000401139e-05,core 0 cpu_frequency,3.91534259917e-05,1571193323.5,1571193323.5
edgyedgyapp2,6.50162300048,6.55880400026,0.0571809997782,core 0 cpu_idle,0.000872381923116,1571193323.5,1571193323.56
edgyedgyapp2,6.55880400026,6.55893400032,0.000130000058562,core 0 cpu_frequency,5.2473665638e-05,1571193323.56,1571193323.56
edgyedgyapp2,6.55893400032,6.56372600049,0.00479200016707,core 0 cpu_idle,7.31091505489e-05,1571193323.56,1571193323.56
edgyedgyapp2,6.56372600049,6.56381500047,8.8999979198e-05,core 0 cpu_frequency,3.59242542034e-05,1571193323.56,1571193323.56
edgyedgyapp2,6.56381500047,6.62531300029,0.0614979998209,core 0 cpu_idle,0.000938244234267,1571193323.56,1571193323.63
edgyedgyapp2,6.62531300029,6.62542500021,0.000111999921501,core 0 cpu_frequency,4.52080291143e-05,1571193323.63,1571193323.63
edgyedgyapp2,6.62542500021,6.67531500058,0.0498900003731,core 0 cpu_idle,0.000761146790693,1571193323.63,1571193323.68
edgyedgyapp2,6.67531500058,6.67542300047,0.000107999891043,core 0 cpu_frequency,4.35934432201e-05,1571193323.68,1571193323.68
edgyedgyapp2,6.67542300047,6.67583400058,0.000411000102758,core 0 cpu_idle,6.27042306773e-06,1571193323.68,1571193323.68
edgyedgyapp2,6.67583400058,6.67592600035,9.19997692108e-05,core 0 cpu_frequency,3.71350996435e-05,1571193323.68,1571193323.68
edgyedgyapp2,6.67592600035,6.77533800062,0.0994120002724,core 0 cpu_idle,0.00151667918216,1571193323.68,1571193323.78
edgyedgyapp2,6.77533800062,6.7754800003,0.000141999684274,core 0 cpu_frequency,5.73172353594e-05,1571193323.78,1571193323.78
edgyedgyapp2,6.7754800003,6.78179100063,0.00631100032479,core 0 cpu_idle,9.62837764551e-05,1571193323.78,1571193323.78
edgyedgyapp2,6.78179100063,6.78187700035,8.59997235239e-05,core 0 cpu_frequency,3.47132208022e-05,1571193323.78,1571193323.78
edgyedgyapp2,6.78187700035,6.8253340004,0.0434570000507,core 0 cpu_idle,0.000663001721273,1571193323.78,1571193323.83
edgyedgyapp2,6.8253340004,6.8254250004,9.0999994427e-05,core 0 cpu_frequency,3.67315471505e-05,1571193323.83,1571193323.83
