slateslatecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom1,0.0,6.33380199969,6.33380199969,core 0 cpu_idle start,0.0966316502082,1571193137.0,1571193143.33
slateslatecom1,6.33380199969,6.34949699976,0.0156950000674,core 0 cpu_idle,0.000239450768528,1571193143.33,1571193143.35
slateslatecom1,6.34949699976,6.35046300013,0.000966000370681,core 0 cpu_frequency,0.000389919674023,1571193143.35,1571193143.35
slateslatecom1,6.35046300013,6.36952099996,0.0190579998307,core 0 cpu_idle,0.000290758374417,1571193143.35,1571193143.37
slateslatecom1,6.36952099996,6.36990300007,0.000382000114769,core 0 cpu_frequency,0.000154191825126,1571193143.37,1571193143.37
slateslatecom1,6.36990300007,6.36994499993,4.19998541474e-05,core 0 cpu_frequency,1.69529639276e-05,1571193143.37,1571193143.37
slateslatecom1,6.36994499993,6.39145200001,0.021507000085,core 0 cpu_idle,0.000328121546796,1571193143.37,1571193143.39
slateslatecom1,6.39145200001,6.39177899994,0.000326999928802,core 0 cpu_frequency,0.000131991363061,1571193143.39,1571193143.39
slateslatecom1,6.39177899994,6.40942899976,0.0176499998197,core 0 cpu_idle,0.000269277222249,1571193143.39,1571193143.41
slateslatecom1,6.40942899976,6.41044900008,0.0010200003162,core 0 cpu_frequency,0.000411716395633,1571193143.41,1571193143.41
slateslatecom1,6.41044900008,6.42962299986,0.0191739997827,core 0 cpu_idle,0.000292528127684,1571193143.41,1571193143.43
slateslatecom1,6.42962299986,6.43225299986,0.00263000000268,core 0 cpu_frequency,0.00106158214308,1571193143.43,1571193143.43
slateslatecom1,6.43225299986,6.43356799986,0.00131500000134,core 0 cpu_idle,2.00622975205e-05,1571193143.43,1571193143.43
slateslatecom1,6.43356799986,6.43446199968,0.000893999822438,core 0 cpu_frequency,0.000360857127928,1571193143.43,1571193143.43
slateslatecom1,6.43446199968,6.45450400002,0.0200420003384,core 0 cpu_idle,0.000305770778163,1571193143.43,1571193143.45
slateslatecom1,6.45450400002,6.45720699988,0.00270299986005,core 0 cpu_frequency,0.00109104805371,1571193143.45,1571193143.46
