petlovewwwpetlovecombr2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr2,0.0,6.25971800042,6.25971800042,core 0 cpu_idle start,0.0956328417515,1571191387.0,1571191393.26
petlovewwwpetlovecombr2,6.25971800042,6.26481700037,0.00509899994358,core 0 cpu_idle,7.78999716381e-05,1571191393.26,1571191393.26
petlovewwwpetlovecombr2,6.26481700037,6.26487000007,5.29997050762e-05,core 0 cpu_frequency,2.14224277921e-05,1571191393.26,1571191393.26
petlovewwwpetlovecombr2,6.26487000007,6.26805700036,0.00318700028583,core 0 cpu_idle,4.86893968668e-05,1571191393.26,1571191393.27
petlovewwwpetlovecombr2,6.26805700036,6.26854100032,0.000483999960124,core 0 cpu_frequency,0.000195632299882,1571191393.27,1571191393.27
petlovewwwpetlovecombr2,6.26854100032,6.29703500029,0.0284939999692,core 0 cpu_idle,0.00043531708453,1571191393.27,1571191393.3
petlovewwwpetlovecombr2,6.29703500029,6.29796400014,0.000928999856114,core 0 cpu_frequency,0.000375500812842,1571191393.3,1571191393.3
petlovewwwpetlovecombr2,6.29796400014,6.30472500017,0.00676100002602,core 0 cpu_idle,0.000103291177897,1571191393.3,1571191393.3
petlovewwwpetlovecombr2,6.30472500017,6.30516800005,0.000442999880761,core 0 cpu_frequency,0.000179060108804,1571191393.3,1571191393.31
petlovewwwpetlovecombr2,6.30516800005,6.3213460003,0.0161780002527,core 0 cpu_idle,0.000247159398861,1571191393.31,1571191393.32
petlovewwwpetlovecombr2,6.3213460003,6.32256700005,0.00122099975124,core 0 cpu_frequency,0.000493526878451,1571191393.32,1571191393.32
petlovewwwpetlovecombr2,6.32256700005,6.32336600032,0.000799000263214,core 0 cpu_frequency,0.000322955107391,1571191393.32,1571191393.32
petlovewwwpetlovecombr2,6.32336600032,6.32469700044,0.00133100012317,core 0 cpu_idle,2.03343543818e-05,1571191393.32,1571191393.32
petlovewwwpetlovecombr2,6.32469700044,6.32474800013,5.09996898472e-05,core 0 cpu_frequency,2.06140236366e-05,1571191393.32,1571191393.32
petlovewwwpetlovecombr2,6.32474800013,6.34485100023,0.0201030001044,core 0 cpu_idle,0.000307123584095,1571191393.32,1571191393.34
petlovewwwpetlovecombr2,6.34485100023,6.3449550001,0.000103999860585,core 0 cpu_frequency,4.20366396485e-05,1571191393.34,1571191393.34
petlovewwwpetlovecombr2,6.3449550001,6.34781800024,0.00286300014704,core 0 cpu_idle,4.37394847465e-05,1571191393.34,1571191393.35
petlovewwwpetlovecombr2,6.34781800024,6.34785400005,3.59998084605e-05,core 0 cpu_frequency,1.45510865799e-05,1571191393.35,1571191393.35
petlovewwwpetlovecombr2,6.34785400005,6.36811900046,0.0202650004067,core 0 cpu_idle,0.000309598543713,1571191393.35,1571191393.37
petlovewwwpetlovecombr2,6.36811900046,6.36815000046,3.10000032187e-05,core 0 cpu_frequency,1.2530170301e-05,1571191393.37,1571191393.37
petlovewwwpetlovecombr2,6.36815000046,6.37208200013,0.0039319996722,core 0 cpu_idle,6.00711249921e-05,1571191393.37,1571191393.37
petlovewwwpetlovecombr2,6.37208200013,6.37216300005,8.0999918282e-05,core 0 cpu_frequency,3.27400859697e-05,1571191393.37,1571191393.37
petlovewwwpetlovecombr2,6.37216300005,6.39481400046,0.022651000414,core 0 cpu_idle,0.000346050658826,1571191393.37,1571191393.39
petlovewwwpetlovecombr2,6.39481400046,6.39671200048,0.00189800001681,core 0 cpu_frequency,0.000767169708794,1571191393.39,1571191393.4
petlovewwwpetlovecombr2,6.39671200048,6.40419800021,0.00748599972576,core 0 cpu_idle,0.00011436736081,1571191393.4,1571191393.4
petlovewwwpetlovecombr2,6.40419800021,6.40629400034,0.00209600012749,core 0 cpu_frequency,0.000847201155533,1571191393.4,1571191393.41
petlovewwwpetlovecombr2,6.40629400034,6.42481700005,0.0185229997151,core 0 cpu_idle,0.000282985128147,1571191393.41,1571191393.42
