smashingmagazinewwwsmashingmagazinecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
smashingmagazinewwwsmashingmagazinecom1,6.23950499995,6.30086500011,0.061360000167,core 0 cpu_idle,0.00094043404256,1571181902.24,1571181902.3
smashingmagazinewwwsmashingmagazinecom1,6.30086500011,6.30264500016,0.00178000004962,core 0 cpu_frequency,0.000721781832121,1571181902.3,1571181902.3
smashingmagazinewwwsmashingmagazinecom1,6.30264500016,6.30463600019,0.00199100002646,core 0 cpu_frequency,0.000807341352131,1571181902.3,1571181902.3
smashingmagazinewwwsmashingmagazinecom1,6.30463600019,6.31468300009,0.0100469999015,core 0 cpu_idle,0.000153985343991,1571181902.3,1571181902.31
smashingmagazinewwwsmashingmagazinecom1,6.31468300009,6.31488399999,0.000200999900699,core 0 cpu_frequency,8.15045351338e-05,1571181902.31,1571181902.31
smashingmagazinewwwsmashingmagazinecom1,6.31488399999,6.38094099984,0.0660569998436,core 0 cpu_idle,0.0010124226081,1571181902.31,1571181902.38
smashingmagazinewwwsmashingmagazinecom1,6.38094099984,6.38231999986,0.00137900002301,core 0 cpu_frequency,0.000559178165929,1571181902.38,1571181902.38
smashingmagazinewwwsmashingmagazinecom1,6.38231999986,6.38247000007,0.000150000210851,core 0 cpu_idle,2.29897823161e-06,1571181902.38,1571181902.38
smashingmagazinewwwsmashingmagazinecom1,6.38247000007,6.38258800004,0.000117999967188,core 0 cpu_frequency,4.78484438947e-05,1571181902.38,1571181902.38
smashingmagazinewwwsmashingmagazinecom1,6.38258800004,6.40426999982,0.0216819997877,core 0 cpu_idle,0.000332309169746,1571181902.38,1571181902.4
smashingmagazinewwwsmashingmagazinecom1,6.40426999982,6.40431899996,4.90001402795e-05,core 0 cpu_frequency,1.98693314827e-05,1571181902.4,1571181902.4
smashingmagazinewwwsmashingmagazinecom1,6.40431899996,6.42427900014,0.0199600001797,core 0 cpu_idle,0.000305916942754,1571181902.4,1571181902.42
smashingmagazinewwwsmashingmagazinecom1,6.42427900014,6.42434300017,6.40000216663e-05,core 0 cpu_frequency,2.59517143856e-05,1571181902.42,1571181902.42
smashingmagazinewwwsmashingmagazinecom1,6.42434300017,6.42789300019,0.0035500000231,core 0 cpu_idle,5.4409075354e-05,1571181902.42,1571181902.43
smashingmagazinewwwsmashingmagazinecom1,6.42789300019,6.42824100005,0.000347999855876,core 0 cpu_frequency,0.000141112340758,1571181902.43,1571181902.43
smashingmagazinewwwsmashingmagazinecom1,6.42824100005,6.44084799988,0.0126069998369,core 0 cpu_idle,0.000193221183,1571181902.43,1571181902.44
smashingmagazinewwwsmashingmagazinecom1,6.44084799988,6.44086700026,1.9000377506e-05,core 0 cpu_frequency,7.70456567695e-06,1571181902.44,1571181902.44
smashingmagazinewwwsmashingmagazinecom1,6.44086700026,6.44592100009,0.00505399983376,core 0 cpu_idle,7.74601284522e-05,1571181902.44,1571181902.45
smashingmagazinewwwsmashingmagazinecom1,6.44592100009,6.44594000001,1.89999118447e-05,core 0 cpu_frequency,7.70437685344e-06,1571181902.45,1571181902.45
smashingmagazinewwwsmashingmagazinecom1,6.44594000001,6.46633700002,0.0203970000148,core 0 cpu_idle,0.000312614620727,1571181902.45,1571181902.47
smashingmagazinewwwsmashingmagazinecom1,6.46633700002,6.47217399999,0.00583699997514,core 0 cpu_frequency,0.00236687663972,1571181902.47,1571181902.47
smashingmagazinewwwsmashingmagazinecom1,6.47217399999,6.48088400019,0.00871000019833,core 0 cpu_idle,0.00013349381804,1571181902.47,1571181902.48
smashingmagazinewwwsmashingmagazinecom1,6.48088400019,6.48107000021,0.000186000019312,core 0 cpu_frequency,7.54221522309e-05,1571181902.48,1571181902.48
smashingmagazinewwwsmashingmagazinecom1,6.48107000021,6.50218700012,0.0211169999093,core 0 cpu_idle,0.00032364969911,1571181902.48,1571181902.5
smashingmagazinewwwsmashingmagazinecom1,6.50218700012,6.5041240002,0.00193700008094,core 0 cpu_frequency,0.000785444622622,1571181902.5,1571181902.5
smashingmagazinewwwsmashingmagazinecom1,6.5041240002,6.51093900017,0.00681499997154,core 0 cpu_idle,0.000104450097064,1571181902.5,1571181902.51
smashingmagazinewwwsmashingmagazinecom1,6.51093900017,6.51097400021,3.50000336766e-05,core 0 cpu_frequency,1.41923526557e-05,1571181902.51,1571181902.51
smashingmagazinewwwsmashingmagazinecom1,6.51097400021,6.53160300013,0.0206289999187,core 0 cpu_idle,0.000316170367254,1571181902.51,1571181902.53
smashingmagazinewwwsmashingmagazinecom1,6.53160300013,6.53199699987,0.000393999740481,core 0 cpu_frequency,0.000159765082366,1571181902.53,1571181902.53
smashingmagazinewwwsmashingmagazinecom1,6.53199699987,6.5608359999,0.0288390000351,core 0 cpu_idle,0.000442000934038,1571181902.53,1571181902.56
smashingmagazinewwwsmashingmagazinecom1,6.5608359999,6.56168100005,0.00084500014782,core 0 cpu_frequency,0.00034264367294,1571181902.56,1571181902.56
smashingmagazinewwwsmashingmagazinecom1,6.56168100005,6.60096500022,0.0392840001732,core 0 cpu_idle,0.000602086228655,1571181902.56,1571181902.6
smashingmagazinewwwsmashingmagazinecom1,6.60096500022,6.60293000005,0.00196499982849,core 0 cpu_frequency,0.000796798391453,1571181902.6,1571181902.6
smashingmagazinewwwsmashingmagazinecom1,6.60293000005,6.64087100001,0.0379409999587,core 0 cpu_idle,0.000581502735866,1571181902.6,1571181902.64
smashingmagazinewwwsmashingmagazinecom1,6.64087100001,6.64285399998,0.00198299996555,core 0 cpu_frequency,0.00080409736423,1571181902.64,1571181902.64
smashingmagazinewwwsmashingmagazinecom1,6.64285399998,6.66093599983,0.0180819998495,core 0 cpu_idle,0.000277133770694,1571181902.64,1571181902.66
smashingmagazinewwwsmashingmagazinecom1,6.66093599983,6.67891900009,0.0179830002598,core 0 cpu_frequency,0.00729202388357,1571181902.66,1571181902.68
smashingmagazinewwwsmashingmagazinecom1,6.67891900009,6.68099300005,0.00207399995998,core 0 cpu_idle,3.17871603866e-05,1571181902.68,1571181902.68
smashingmagazinewwwsmashingmagazinecom1,6.68099300005,6.68119100016,0.000198000110686,core 0 cpu_frequency,8.02881340826e-05,1571181902.68,1571181902.68
smashingmagazinewwwsmashingmagazinecom1,6.68119100016,6.70100300014,0.0198119999841,core 0 cpu_idle,0.000303648617756,1571181902.68,1571181902.7
smashingmagazinewwwsmashingmagazinecom1,6.70100300014,6.70126400003,0.000260999891907,core 0 cpu_frequency,0.000105834255569,1571181902.7,1571181902.7
smashingmagazinewwwsmashingmagazinecom1,6.70126400003,6.7210090002,0.0197450001724,core 0 cpu_idle,0.000302621745142,1571181902.7,1571181902.72
smashingmagazinewwwsmashingmagazinecom1,6.7210090002,6.72104500001,3.59998084605e-05,core 0 cpu_frequency,1.45977567316e-05,1571181902.72,1571181902.72
smashingmagazinewwwsmashingmagazinecom1,6.72104500001,6.76091400022,0.0398690002039,core 0 cpu_idle,0.000611052231625,1571181902.72,1571181902.76
smashingmagazinewwwsmashingmagazinecom1,6.76091400022,6.76124799997,0.000333999749273,core 0 cpu_frequency,0.000135435361931,1571181902.76,1571181902.76
