soundslicewwwsoundslicecom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
soundslicewwwsoundslicecom1,6.25790399965,6.27466199966,0.0167580000125,core 0 cpu_idle,0.000256841487191,1571182039.26,1571182039.27
soundslicewwwsoundslicecom1,6.27466199966,6.27477999963,0.000117999967188,core 0 cpu_frequency,4.78484438947e-05,1571182039.27,1571182039.27
soundslicewwwsoundslicecom1,6.27477999963,6.29462499963,0.0198450000025,core 0 cpu_idle,0.000304154392539,1571182039.27,1571182039.29
soundslicewwwsoundslicecom1,6.29462499963,6.29468299961,5.79999759793e-05,core 0 cpu_frequency,2.35187234597e-05,1571182039.29,1571182039.29
soundslicewwwsoundslicecom1,6.29468299961,6.31468399987,0.0200010002591,core 0 cpu_idle,0.000306545330471,1571182039.29,1571182039.31
soundslicewwwsoundslicecom1,6.31468399987,6.31477899989,9.50000248849e-05,core 0 cpu_frequency,3.85220730907e-05,1571182039.31,1571182039.31
soundslicewwwsoundslicecom1,6.31477899989,6.33469199995,0.0199130000547,core 0 cpu_idle,0.000305196595338,1571182039.31,1571182039.33
soundslicewwwsoundslicecom1,6.33469199995,6.33483799966,0.000145999714732,core 0 cpu_frequency,5.92022127252e-05,1571182039.33,1571182039.33
soundslicewwwsoundslicecom1,6.33483799966,6.41459399974,0.0797560000792,core 0 cpu_idle,0.00122238033521,1571182039.33,1571182039.41
soundslicewwwsoundslicecom1,6.41459399974,6.41468499973,9.0999994427e-05,core 0 cpu_frequency,3.69000791402e-05,1571182039.41,1571182039.41
soundslicewwwsoundslicecom1,6.41468499973,6.49126400007,0.0765790003352,core 0 cpu_idle,0.00117368804864,1571182039.41,1571182039.49
soundslicewwwsoundslicecom1,6.49126400007,6.49158699997,0.000322999898344,core 0 cpu_frequency,0.000130974972979,1571182039.49,1571182039.49
soundslicewwwsoundslicecom1,6.49158699997,6.49456600007,0.002979000099,core 0 cpu_idle,4.56576450174e-05,1571182039.49,1571182039.49
soundslicewwwsoundslicecom1,6.49456600007,6.49545899965,0.000892999581993,core 0 cpu_frequency,0.0003621072227,1571182039.49,1571182039.5
soundslicewwwsoundslicecom1,6.49545899965,6.51684599975,0.0213870001025,core 0 cpu_idle,0.000327787857072,1571182039.5,1571182039.52
soundslicewwwsoundslicecom1,6.51684599975,6.51698399987,0.000138000119478,core 0 cpu_frequency,5.59584136476e-05,1571182039.52,1571182039.52
soundslicewwwsoundslicecom1,6.51698399987,6.52336899983,0.00638499995694,core 0 cpu_idle,9.785970184e-05,1571182039.52,1571182039.52
soundslicewwwsoundslicecom1,6.52336899983,6.52338599972,1.69998966157e-05,core 0 cpu_frequency,6.89337987816e-06,1571182039.52,1571182039.52
soundslicewwwsoundslicecom1,6.52338599972,6.54417999974,0.0207940000109,core 0 cpu_idle,0.000318699241168,1571182039.52,1571182039.54
soundslicewwwsoundslicecom1,6.54417999974,6.54445799999,0.000278000254184,core 0 cpu_frequency,0.00011272782427,1571182039.54,1571182039.54
soundslicewwwsoundslicecom1,6.54445799999,6.55636399984,0.0119059998542,core 0 cpu_idle,0.000182477306766,1571182039.54,1571182039.56
soundslicewwwsoundslicecom1,6.55636399984,6.55689399969,0.00052999984473,core 0 cpu_frequency,0.000214912499039,1571182039.56,1571182039.56
soundslicewwwsoundslicecom1,6.55689399969,6.57706599962,0.0201719999313,core 0 cpu_idle,0.000309166156948,1571182039.56,1571182039.58
soundslicewwwsoundslicecom1,6.57706599962,6.57730600005,0.000240000430495,core 0 cpu_frequency,9.73190705636e-05,1571182039.58,1571182039.58
soundslicewwwsoundslicecom1,6.57730600005,6.59457799979,0.0172719997354,core 0 cpu_idle,0.000264719303944,1571182039.58,1571182039.59
soundslicewwwsoundslicecom1,6.59457799979,6.59781099996,0.00323300017044,core 0 cpu_frequency,0.00131096669731,1571182039.59,1571182039.6
soundslicewwwsoundslicecom1,6.59781099996,6.61468899995,0.0168779999949,core 0 cpu_idle,0.000258680666922,1571182039.6,1571182039.61
soundslicewwwsoundslicecom1,6.61468899995,6.61482300004,0.00013400008902,core 0 cpu_frequency,5.4336419697e-05,1571182039.61,1571182039.61
soundslicewwwsoundslicecom1,6.61482300004,6.654904,0.0400809999555,core 0 cpu_idle,0.000614301445819,1571182039.61,1571182039.65
soundslicewwwsoundslicecom1,6.654904,6.65725499997,0.00235099997371,core 0 cpu_frequency,0.000953319674741,1571182039.65,1571182039.66
soundslicewwwsoundslicecom1,6.65725499997,6.65955800004,0.00230300007388,core 0 cpu_idle,3.52969306323e-05,1571182039.66,1571182039.66
soundslicewwwsoundslicecom1,6.65955800004,6.65971100004,0.000153000000864,core 0 cpu_frequency,6.20407965505e-05,1571182039.66,1571182039.66
soundslicewwwsoundslicecom1,6.65971100004,6.69459699979,0.0348859997466,core 0 cpu_idle,0.000534680275117,1571182039.66,1571182039.69
soundslicewwwsoundslicecom1,6.69459699979,6.69640500005,0.00180800026283,core 0 cpu_frequency,0.000733135789775,1571182039.69,1571182039.7
soundslicewwwsoundslicecom1,6.69640500005,6.71473999973,0.0183349996805,core 0 cpu_idle,0.000281011372603,1571182039.7,1571182039.71
soundslicewwwsoundslicecom1,6.71473999973,6.71505799983,0.000318000093102,core 0 cpu_frequency,0.000128947574953,1571182039.71,1571182039.72
soundslicewwwsoundslicecom1,6.71505799983,6.71974099986,0.00468300003558,core 0 cpu_idle,7.17740000454e-05,1571182039.72,1571182039.72
soundslicewwwsoundslicecom1,6.71974099986,6.71975599974,1.49998813868e-05,core 0 cpu_frequency,6.08238290288e-06,1571182039.72,1571182039.72
soundslicewwwsoundslicecom1,6.71975599974,6.74053199962,0.0207759998739,core 0 cpu_idle,0.000318423362067,1571182039.72,1571182039.74
soundslicewwwsoundslicecom1,6.74053199962,6.74167599995,0.00114400032908,core 0 cpu_frequency,0.000463886871039,1571182039.74,1571182039.74
soundslicewwwsoundslicecom1,6.74167599995,6.75453400007,0.0128580001183,core 0 cpu_idle,0.000197068138813,1571182039.74,1571182039.75
soundslicewwwsoundslicecom1,6.75453400007,6.75463699969,0.00010299962014,core 0 cpu_frequency,4.17658721684e-05,1571182039.75,1571182039.75
soundslicewwwsoundslicecom1,6.75463699969,6.77457699971,0.0199400000274,core 0 cpu_idle,0.00030561041042,1571182039.75,1571182039.77
soundslicewwwsoundslicecom1,6.77457699971,6.77563799964,0.0010609999299,core 0 cpu_frequency,0.000430230590977,1571182039.77,1571182039.78
soundslicewwwsoundslicecom1,6.77563799964,6.79471399961,0.0190759999678,core 0 cpu_idle,0.000292368313506,1571182039.78,1571182039.79
soundslicewwwsoundslicecom1,6.79471399961,6.79522399977,0.000510000158101,core 0 cpu_frequency,0.000206802718109,1571182039.79,1571182039.8
soundslicewwwsoundslicecom1,6.79522399977,6.83493599994,0.0397120001726,core 0 cpu_idle,0.000608645970645,1571182039.8,1571182039.83
soundslicewwwsoundslicecom1,6.83493599994,6.83577999985,0.000843999907374,core 0 cpu_frequency,0.000342238080041,1571182039.83,1571182039.84
soundslicewwwsoundslicecom1,6.83577999985,6.83957899967,0.00379899982363,core 0 cpu_idle,5.82253707969e-05,1571182039.84,1571182039.84
soundslicewwwsoundslicecom1,6.83957899967,6.83972299984,0.000144000165164,core 0 cpu_frequency,5.83914045734e-05,1571182039.84,1571182039.84
soundslicewwwsoundslicecom1,6.83972299984,6.87469199998,0.0349690001458,core 0 cpu_idle,0.000535952380734,1571182039.84,1571182039.87
soundslicewwwsoundslicecom1,6.87469199998,6.87626999989,0.00157799990848,core 0 cpu_frequency,0.000639871704088,1571182039.87,1571182039.88
soundslicewwwsoundslicecom1,6.87626999989,6.89470000006,0.0184300001711,core 0 cpu_idle,0.000282467397622,1571182039.88,1571182039.89
soundslicewwwsoundslicecom1,6.89470000006,6.89489699993,0.000196999870241,core 0 cpu_frequency,7.98825411832e-05,1571182039.89,1571182039.89
soundslicewwwsoundslicecom1,6.89489699993,6.9177509998,0.0228539998643,core 0 cpu_idle,0.00035027182892,1571182039.89,1571182039.92
soundslicewwwsoundslicecom1,6.9177509998,6.92777899979,0.0100279999897,core 0 cpu_frequency,0.00406630786702,1571182039.92,1571182039.93
soundslicewwwsoundslicecom1,6.92777899979,6.96128199995,0.0335030001588,core 0 cpu_idle,0.000513483731934,1571182039.93,1571182039.96
soundslicewwwsoundslicecom1,6.96128199995,6.96780199977,0.00651999982074,core 0 cpu_frequency,0.00264382993531,1571182039.96,1571182039.97
soundslicewwwsoundslicecom1,6.96780199977,6.98468599981,0.0168840000406,core 0 cpu_idle,0.000258772626622,1571182039.97,1571182039.98
soundslicewwwsoundslicecom1,6.98468599981,6.99053399963,0.00584799982607,core 0 cpu_frequency,0.00237133702867,1571182039.98,1571182039.99
soundslicewwwsoundslicecom1,6.99053399963,6.99695899989,0.00642500026152,core 0 cpu_idle,9.84727665081e-05,1571182039.99,1571182040.0
soundslicewwwsoundslicecom1,6.99695899989,7.01173699973,0.014777999837,core 0 cpu_frequency,0.00599241095508,1571182040.0,1571182040.01
soundslicewwwsoundslicecom1,7.01173699973,7.04086099984,0.0291240001097,core 0 cpu_idle,0.000446368987682,1571182040.01,1571182040.04
soundslicewwwsoundslicecom1,7.04086099984,7.05092399986,0.0100630000234,core 0 cpu_frequency,0.00408050021967,1571182040.04,1571182040.05
soundslicewwwsoundslicecom1,7.05092399986,7.05978399981,0.00885999994352,core 0 cpu_idle,0.000135792789134,1571182040.05,1571182040.06
soundslicewwwsoundslicecom1,7.05978399981,7.07951000007,0.0197260002606,core 0 cpu_frequency,0.00799880236606,1571182040.06,1571182040.08
soundslicewwwsoundslicecom1,7.07951000007,7.08025399968,0.000743999611586,core 0 cpu_idle,1.1402910047e-05,1571182040.08,1571182040.08
soundslicewwwsoundslicecom1,7.08025399968,7.0812169998,0.000963000115007,core 0 cpu_frequency,0.000390492116835,1571182040.08,1571182040.08
soundslicewwwsoundslicecom1,7.0812169998,7.25719599985,0.175979000051,core 0 cpu_idle,0.00269714214428,1571182040.08,1571182040.26
soundslicewwwsoundslicecom1,7.25719599985,7.25843699975,0.00124099990353,core 0 cpu_frequency,0.000503219752282,1571182040.26,1571182040.26
soundslicewwwsoundslicecom1,7.25843699975,7.30416799989,0.0457310001366,core 0 cpu_idle,0.000700896173593,1571182040.26,1571182040.3
soundslicewwwsoundslicecom1,7.30416799989,7.30431999965,0.000151999760419,core 0 cpu_frequency,6.16352036511e-05,1571182040.3,1571182040.3
soundslicewwwsoundslicecom1,7.30431999965,7.33529399987,0.0309740002267,core 0 cpu_idle,0.000474723014475,1571182040.3,1571182040.34
soundslicewwwsoundslicecom1,7.33529399987,7.33998599974,0.00469199987128,core 0 cpu_frequency,0.00190258436461,1571182040.34,1571182040.34
soundslicewwwsoundslicecom1,7.33998599974,7.35811199993,0.0181260001846,core 0 cpu_idle,0.000277808141829,1571182040.34,1571182040.36
soundslicewwwsoundslicecom1,7.35811199993,7.36719699996,0.00908500002697,core 0 cpu_frequency,0.00368392571994,1571182040.36,1571182040.37
soundslicewwwsoundslicecom1,7.36719699996,7.39901799988,0.0318209999241,core 0 cpu_idle,0.000487704555337,1571182040.37,1571182040.4
soundslicewwwsoundslicecom1,7.39901799988,7.43350300007,0.0344850001857,core 0 cpu_frequency,0.0139835089443,1571182040.4,1571182040.43
soundslicewwwsoundslicecom1,7.43350300007,7.71227000002,0.278766999952,core 0 cpu_idle,0.00427252242477,1571182040.43,1571182040.71
soundslicewwwsoundslicecom1,7.71227000002,7.71248799982,0.000217999797314,core 0 cpu_frequency,8.83979150119e-05,1571182040.71,1571182040.71
soundslicewwwsoundslicecom1,7.71248799982,7.71259599971,0.000107999891043,core 0 cpu_idle,1.65526033007e-06,1571182040.71,1571182040.71
soundslicewwwsoundslicecom1,7.71259599971,7.71278599976,0.00019000004977,core 0 cpu_frequency,7.70441461815e-05,1571182040.71,1571182040.71
soundslicewwwsoundslicecom1,7.71278599976,7.72062100004,0.00783500028774,core 0 cpu_idle,0.00012008313191,1571182040.71,1571182040.72
soundslicewwwsoundslicecom1,7.72062100004,7.72116799979,0.000546999741346,core 0 cpu_frequency,0.000221805878917,1571182040.72,1571182040.72
