smashingmagazinewwwsmashingmagazinecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
smashingmagazinewwwsmashingmagazinecom2,6.24101899983,6.26585299987,0.0248340000398,core 0 cpu_idle,0.000377228460605,1571179724.24,1571179724.27
smashingmagazinewwwsmashingmagazinecom2,6.26585299987,6.26599699957,0.000143999699503,core 0 cpu_frequency,5.78711752351e-05,1571179724.27,1571179724.27
smashingmagazinewwwsmashingmagazinecom2,6.26599699957,6.28600699967,0.0200100000948,core 0 cpu_idle,0.00030395190144,1571179724.27,1571179724.29
smashingmagazinewwwsmashingmagazinecom2,6.28600699967,6.28693599952,0.000928999856114,core 0 cpu_frequency,0.000373350178175,1571179724.29,1571179724.29
smashingmagazinewwwsmashingmagazinecom2,6.28693599952,6.3065639995,0.01962799998,core 0 cpu_idle,0.000298149319696,1571179724.29,1571179724.31
smashingmagazinewwwsmashingmagazinecom2,6.3065639995,6.30846899981,0.00190500030294,core 0 cpu_frequency,0.000765589141747,1571179724.31,1571179724.31
smashingmagazinewwwsmashingmagazinecom2,6.30846899981,6.3085339996,6.49997964501e-05,core 0 cpu_idle,9.87346908078e-07,1571179724.31,1571179724.31
smashingmagazinewwwsmashingmagazinecom2,6.3085339996,6.30862199981,8.80002044141e-05,core 0 cpu_frequency,3.53658741508e-05,1571179724.31,1571179724.31
smashingmagazinewwwsmashingmagazinecom2,6.30862199981,6.3437459995,0.0351239996962,core 0 cpu_idle,0.000533533555386,1571179724.31,1571179724.34
smashingmagazinewwwsmashingmagazinecom2,6.3437459995,6.34410599992,0.000360000412911,core 0 cpu_frequency,0.000144678405942,1571179724.34,1571179724.34
smashingmagazinewwwsmashingmagazinecom2,6.34410599992,6.36372399982,0.0196179999039,core 0 cpu_idle,0.00029799741854,1571179724.34,1571179724.36
smashingmagazinewwwsmashingmagazinecom2,6.36372399982,6.36391299963,0.000188999809325,core 0 cpu_frequency,7.59559993707e-05,1571179724.36,1571179724.36
smashingmagazinewwwsmashingmagazinecom2,6.36391299963,6.38383999979,0.0199270001613,core 0 cpu_idle,0.00030269113245,1571179724.36,1571179724.38
smashingmagazinewwwsmashingmagazinecom2,6.38383999979,6.38391299965,7.29998573661e-05,core 0 cpu_frequency,2.93374746777e-05,1571179724.38,1571179724.38
smashingmagazinewwwsmashingmagazinecom2,6.38391299965,6.40381899988,0.0199060002342,core 0 cpu_idle,0.000302372143557,1571179724.38,1571179724.4
smashingmagazinewwwsmashingmagazinecom2,6.40381899988,6.40585599979,0.00203699991107,core 0 cpu_frequency,0.00081863767226,1571179724.4,1571179724.41
smashingmagazinewwwsmashingmagazinecom2,6.40585599979,6.42269899976,0.0168429999612,core 0 cpu_idle,0.000255845169411,1571179724.41,1571179724.42
smashingmagazinewwwsmashingmagazinecom2,6.42269899976,6.42316999985,0.000471000093967,core 0 cpu_frequency,0.000189287401764,1571179724.42,1571179724.42
smashingmagazinewwwsmashingmagazinecom2,6.42316999985,6.44385999953,0.0206899996847,core 0 cpu_idle,0.00031428109521,1571179724.42,1571179724.44
smashingmagazinewwwsmashingmagazinecom2,6.44385999953,6.44539199956,0.00153200002387,core 0 cpu_frequency,0.000615686297594,1571179724.44,1571179724.45
smashingmagazinewwwsmashingmagazinecom2,6.44539199956,6.45657699974,0.0111850001849,core 0 cpu_idle,0.000169900152809,1571179724.45,1571179724.46
smashingmagazinewwwsmashingmagazinecom2,6.45657699974,6.45708599966,0.000508999917656,core 0 cpu_frequency,0.000204558922907,1571179724.46,1571179724.46
smashingmagazinewwwsmashingmagazinecom2,6.45708599966,6.47684299992,0.0197570002638,core 0 cpu_idle,0.000300108834007,1571179724.46,1571179724.48
smashingmagazinewwwsmashingmagazinecom2,6.47684299992,6.47766999993,0.000827000010759,core 0 cpu_frequency,0.000332358072324,1571179724.48,1571179724.48
