tourismuswwwnrw-tourismusde1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
tourismuswwwnrw-tourismusde1,0.0,6.38933299994,6.38933299994,core 0 cpu_idle start,0.0970539682691,1571179889.0,1571179895.39
tourismuswwwnrw-tourismusde1,6.38933299994,6.40495999996,0.0156270000152,core 0 cpu_frequency,0.00628024127412,1571179895.39,1571179895.4
tourismuswwwnrw-tourismusde1,6.40495999996,6.42088199966,0.0159219997004,core 0 cpu_idle,0.000241855175449,1571179895.4,1571179895.42
tourismuswwwnrw-tourismusde1,6.42088199966,6.42093200004,5.00003807247e-05,core 0 cpu_frequency,2.00943530072e-05,1571179895.42,1571179895.42
tourismuswwwnrw-tourismusde1,6.42093200004,6.42176300008,0.000831000041217,core 0 cpu_idle,1.26228906261e-05,1571179895.42,1571179895.42
tourismuswwwnrw-tourismusde1,6.42176300008,6.44061399996,0.0188509998843,core 0 cpu_frequency,0.0075759152375,1571179895.42,1571179895.44
tourismuswwwnrw-tourismusde1,6.44061399996,6.46322599985,0.0226119998842,core 0 cpu_idle,0.000343476278242,1571179895.44,1571179895.46
tourismuswwwnrw-tourismusde1,6.46322599985,6.46327299997,4.70001250505e-05,core 0 cpu_frequency,1.88885982558e-05,1571179895.46,1571179895.46
tourismuswwwnrw-tourismusde1,6.46327299997,6.46657299995,0.00329999998212,core 0 cpu_idle,5.01269997284e-05,1571179895.46,1571179895.47
tourismuswwwnrw-tourismusde1,6.46657299995,6.46662399964,5.09996898472e-05,core 0 cpu_frequency,2.04959593546e-05,1571179895.47,1571179895.47
tourismuswwwnrw-tourismusde1,6.46662399964,6.48674299987,0.0201190002263,core 0 cpu_idle,0.000305607613437,1571179895.47,1571179895.49
tourismuswwwnrw-tourismusde1,6.48674299987,6.48722400004,0.000481000170112,core 0 cpu_frequency,0.000193306272365,1571179895.49,1571179895.49
tourismuswwwnrw-tourismusde1,6.48722400004,6.50060999999,0.0133859999478,core 0 cpu_idle,0.000203333339207,1571179895.49,1571179895.5
tourismuswwwnrw-tourismusde1,6.50060999999,6.50118099991,0.000570999924093,core 0 cpu_frequency,0.000229475733494,1571179895.5,1571179895.5
tourismuswwwnrw-tourismusde1,6.50118099991,6.5014419998,0.000260999891907,core 0 cpu_idle,3.96458835807e-06,1571179895.5,1571179895.5
tourismuswwwnrw-tourismusde1,6.5014419998,6.50149699999,5.50001859665e-05,core 0 cpu_frequency,2.2103694737e-05,1571179895.5,1571179895.5
tourismuswwwnrw-tourismusde1,6.50149699999,6.54070199979,0.0392049998045,core 0 cpu_idle,0.00059552394703,1571179895.5,1571179895.54
tourismuswwwnrw-tourismusde1,6.54070199979,6.54200899974,0.00130699994043,core 0 cpu_frequency,0.000525262364058,1571179895.54,1571179895.54
tourismuswwwnrw-tourismusde1,6.54200899974,6.5606209999,0.0186120001599,core 0 cpu_idle,0.000282716282429,1571179895.54,1571179895.56
tourismuswwwnrw-tourismusde1,6.5606209999,6.56078199996,0.00016100006178,core 0 cpu_frequency,6.47033488285e-05,1571179895.56,1571179895.56
tourismuswwwnrw-tourismusde1,6.56078199996,6.58050499996,0.0197230000049,core 0 cpu_idle,0.000299592370074,1571179895.56,1571179895.58
tourismuswwwnrw-tourismusde1,6.58050499996,6.58421600005,0.00371100008488,core 0 cpu_frequency,0.00149139155811,1571179895.58,1571179895.58
tourismuswwwnrw-tourismusde1,6.58421600005,6.59602699988,0.0118109998293,core 0 cpu_idle,0.000179409087407,1571179895.58,1571179895.6
tourismuswwwnrw-tourismusde1,6.59602699988,6.59974499978,0.00371799990535,core 0 cpu_frequency,0.00149420467396,1571179895.6,1571179895.6
tourismuswwwnrw-tourismusde1,6.59974499978,6.6162419999,0.0164970001206,core 0 cpu_idle,0.000250589431832,1571179895.6,1571179895.62
tourismuswwwnrw-tourismusde1,6.6162419999,6.61692099972,0.000678999815136,core 0 cpu_frequency,0.000272879161706,1571179895.62,1571179895.62
tourismuswwwnrw-tourismusde1,6.61692099972,6.6206009998,0.00368000008166,core 0 cpu_idle,5.58992012404e-05,1571179895.62,1571179895.62
tourismuswwwnrw-tourismusde1,6.6206009998,6.62134299986,0.000742000062019,core 0 cpu_frequency,0.000298197952924,1571179895.62,1571179895.62
tourismuswwwnrw-tourismusde1,6.62134299986,6.64068599977,0.0193429999053,core 0 cpu_idle,0.000293820168562,1571179895.62,1571179895.64
tourismuswwwnrw-tourismusde1,6.64068599977,6.64076799992,8.20001587272e-05,core 0 cpu_frequency,3.29545517899e-05,1571179895.64,1571179895.64
tourismuswwwnrw-tourismusde1,6.64076799992,6.66062999982,0.0198619998991,core 0 cpu_idle,0.000301703778468,1571179895.64,1571179895.66
tourismuswwwnrw-tourismusde1,6.66062999982,6.66165899998,0.0010290001519,core 0 cpu_frequency,0.000413538697047,1571179895.66,1571179895.66
tourismuswwwnrw-tourismusde1,6.66165899998,6.66302799992,0.00136899994686,core 0 cpu_frequency,0.000550179174645,1571179895.66,1571179895.66
tourismuswwwnrw-tourismusde1,6.66302799992,6.66417599982,0.00114799989387,core 0 cpu_idle,1.74381183879e-05,1571179895.66,1571179895.66
tourismuswwwnrw-tourismusde1,6.66417599982,6.66502900003,0.000853000208735,core 0 cpu_frequency,0.000342807135887,1571179895.66,1571179895.67
tourismuswwwnrw-tourismusde1,6.66502900003,6.68665499985,0.0216259998269,core 0 cpu_idle,0.000328498937371,1571179895.67,1571179895.69
tourismuswwwnrw-tourismusde1,6.68665499985,6.68696999969,0.000314999837428,core 0 cpu_frequency,0.000126593394665,1571179895.69,1571179895.69
tourismuswwwnrw-tourismusde1,6.68696999969,6.700526,0.0135560003109,core 0 cpu_idle,0.000205915644723,1571179895.69,1571179895.7
tourismuswwwnrw-tourismusde1,6.700526,6.70077400003,0.000248000025749,core 0 cpu_frequency,9.96672423482e-05,1571179895.7,1571179895.7
tourismuswwwnrw-tourismusde1,6.70077400003,6.72064899979,0.0198749997653,core 0 cpu_idle,0.000301901246435,1571179895.7,1571179895.72
tourismuswwwnrw-tourismusde1,6.72064899979,6.72201699996,0.00136800017208,core 0 cpu_frequency,0.000549777381156,1571179895.72,1571179895.72
tourismuswwwnrw-tourismusde1,6.72201699996,6.78056299966,0.0585459996946,core 0 cpu_idle,0.000889313735361,1571179895.72,1571179895.78
tourismuswwwnrw-tourismusde1,6.78056299966,6.7807169999,0.000154000241309,core 0 cpu_frequency,6.18902329784e-05,1571179895.78,1571179895.78
tourismuswwwnrw-tourismusde1,6.7807169999,6.82056499971,0.0398479998112,core 0 cpu_idle,0.000605291117132,1571179895.78,1571179895.82
tourismuswwwnrw-tourismusde1,6.82056499971,6.82141799992,0.000853000208735,core 0 cpu_frequency,0.000342807135887,1571179895.82,1571179895.82
tourismuswwwnrw-tourismusde1,6.82141799992,6.85572299967,0.0343049997464,core 0 cpu_idle,0.000521092946148,1571179895.82,1571179895.86
tourismuswwwnrw-tourismusde1,6.85572299967,6.85579499975,7.20000825822e-05,core 0 cpu_frequency,2.89356811885e-05,1571179895.86,1571179895.86
tourismuswwwnrw-tourismusde1,6.85579499975,6.8567669997,0.000971999950707,core 0 cpu_idle,1.47646792512e-05,1571179895.86,1571179895.86
tourismuswwwnrw-tourismusde1,6.8567669997,6.85688699968,0.000119999982417,core 0 cpu_frequency,4.82260729335e-05,1571179895.86,1571179895.86
tourismuswwwnrw-tourismusde1,6.85688699968,6.86057099979,0.00368400011212,core 0 cpu_idle,5.5959961703e-05,1571179895.86,1571179895.86
tourismuswwwnrw-tourismusde1,6.86057099979,6.86066300003,9.20002348721e-05,core 0 cpu_frequency,3.69734223913e-05,1571179895.86,1571179895.86
tourismuswwwnrw-tourismusde1,6.86066300003,6.87127,0.0106069999747,core 0 cpu_idle,0.000161120329616,1571179895.86,1571179895.87
tourismuswwwnrw-tourismusde1,6.87127,6.87134499988,7.49998725951e-05,core 0 cpu_frequency,3.0141248798e-05,1571179895.87,1571179895.87
tourismuswwwnrw-tourismusde1,6.87134499988,6.88076099986,0.00941599998623,core 0 cpu_idle,0.000143029039791,1571179895.87,1571179895.88
tourismuswwwnrw-tourismusde1,6.88076099986,6.88088099984,0.000119999982417,core 0 cpu_frequency,4.82260729335e-05,1571179895.88,1571179895.88
tourismuswwwnrw-tourismusde1,6.88088099984,6.92059900006,0.0397180002183,core 0 cpu_idle,0.000603316423316,1571179895.88,1571179895.92
tourismuswwwnrw-tourismusde1,6.92059900006,6.92258899985,0.00198999978602,core 0 cpu_frequency,0.000799749074005,1571179895.92,1571179895.92
tourismuswwwnrw-tourismusde1,6.92258899985,6.94050699985,0.0179179999977,core 0 cpu_idle,0.000272174419966,1571179895.92,1571179895.94
tourismuswwwnrw-tourismusde1,6.94050699985,6.94115799991,0.000651000067592,core 0 cpu_frequency,0.000261626511164,1571179895.94,1571179895.94
tourismuswwwnrw-tourismusde1,6.94115799991,6.95056999987,0.00941199995577,core 0 cpu_idle,0.000142968279328,1571179895.94,1571179895.95
tourismuswwwnrw-tourismusde1,6.95056999987,6.95116499998,0.000595000106841,core 0 cpu_frequency,0.000239121022938,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95116499998,6.95199199999,0.000827000010759,core 0 cpu_frequency,0.000332358072324,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95199199999,6.95202900004,3.70000489056e-05,core 0 cpu_idle,5.62030742876e-07,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95202900004,6.95362399984,0.00159499980509,core 0 cpu_frequency,0.00064100490167,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95362399984,6.95362999989,6.00004568696e-06,core 0 cpu_idle,9.11406939849e-08,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95362999989,6.95499200001,0.00136200012639,core 0 cpu_frequency,0.000547366058795,1571179895.95,1571179895.95
tourismuswwwnrw-tourismusde1,6.95499200001,6.97411599988,0.0191239998676,core 0 cpu_idle,0.000290493557989,1571179895.95,1571179895.97
tourismuswwwnrw-tourismusde1,6.97411599988,6.97444200004,0.000326000154018,core 0 cpu_frequency,0.000131014245898,1571179895.97,1571179895.97
tourismuswwwnrw-tourismusde1,6.97444200004,6.97723699966,0.00279499962926,core 0 cpu_idle,4.24560443684e-05,1571179895.97,1571179895.98
tourismuswwwnrw-tourismusde1,6.97723699966,6.97773699975,0.000500000081956,core 0 cpu_frequency,0.000200942032937,1571179895.98,1571179895.98
tourismuswwwnrw-tourismusde1,6.97773699975,6.9976929999,0.0199560001493,core 0 cpu_idle,0.000303131642267,1571179895.98,1571179896.0
