alibabawwwalibabacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,6.34358499991,6.3634639997,0.0198789997958,core 0 cpu_idle,0.000302240312895,1571178642.34,1571178642.36
alibabawwwalibabacom1,6.3634639997,6.36348100007,1.7000362277e-05,core 0 cpu_frequency,6.83847052753e-06,1571178642.36,1571178642.36
alibabawwwalibabacom1,6.36348100007,6.38353500003,0.0200539999641,core 0 cpu_idle,0.000304901015455,1571178642.36,1571178642.38
alibabawwwalibabacom1,6.38353500003,6.384081,0.000545999966562,core 0 cpu_frequency,0.000219630888949,1571178642.38,1571178642.38
alibabawwwalibabacom1,6.384081,6.39217199991,0.00809099990875,core 0 cpu_idle,0.000123015562613,1571178642.38,1571178642.39
alibabawwwalibabacom1,6.39217199991,6.39325999981,0.00108799990267,core 0 cpu_frequency,0.000437652748047,1571178642.39,1571178642.39
alibabawwwalibabacom1,6.39325999981,6.41339599993,0.0201360001229,core 0 cpu_idle,0.000306147745868,1571178642.39,1571178642.41
alibabawwwalibabacom1,6.41339599993,6.41677699983,0.0033809999004,core 0 cpu_frequency,0.00136002208634,1571178642.41,1571178642.42
alibabawwwalibabacom1,6.41677699983,6.42399499984,0.00721800001338,core 0 cpu_idle,0.000109742472203,1571178642.42,1571178642.42
alibabawwwalibabacom1,6.42399499984,6.42406200012,6.70002773404e-05,core 0 cpu_frequency,2.69511563614e-05,1571178642.42,1571178642.42
alibabawwwalibabacom1,6.42406200012,6.44418699993,0.0201249998063,core 0 cpu_idle,0.000305980497055,1571178642.42,1571178642.44
alibabawwwalibabacom1,6.44418699993,6.44425299997,6.60000368953e-05,core 0 cpu_frequency,2.65488052413e-05,1571178642.44,1571178642.44
alibabawwwalibabacom1,6.44425299997,6.46613299986,0.0218799998984,core 0 cpu_idle,0.000332663518455,1571178642.44,1571178642.47
alibabawwwalibabacom1,6.46613299986,6.46645399975,0.000320999883115,core 0 cpu_frequency,0.000129123615383,1571178642.47,1571178642.47
alibabawwwalibabacom1,6.46645399975,6.47269399976,0.00624000001699,core 0 cpu_idle,9.48729602583e-05,1571178642.47,1571178642.47
alibabawwwalibabacom1,6.47269399976,6.47296699975,0.000272999983281,core 0 cpu_frequency,0.000109815444475,1571178642.47,1571178642.47
alibabawwwalibabacom1,6.47296699975,6.47326599993,0.000299000181258,core 0 cpu_idle,4.54599875584e-06,1571178642.47,1571178642.47
alibabawwwalibabacom1,6.47326599993,6.47354299994,0.000277000013739,core 0 cpu_frequency,0.000111424474327,1571178642.47,1571178642.47
alibabawwwalibabacom1,6.47354299994,6.49340299983,0.0198599998839,core 0 cpu_idle,0.000301951438235,1571178642.47,1571178642.49
alibabawwwalibabacom1,6.49340299983,6.49347499991,7.20000825822e-05,core 0 cpu_frequency,2.89623500191e-05,1571178642.49,1571178642.49
alibabawwwalibabacom1,6.49347499991,6.52333900006,0.0298640001565,core 0 cpu_idle,0.00045405225838,1571178642.49,1571178642.52
alibabawwwalibabacom1,6.52333900006,6.52342600003,8.6999963969e-05,core 0 cpu_frequency,3.49961183064e-05,1571178642.52,1571178642.52
alibabawwwalibabacom1,6.52342600003,6.52416899987,0.000742999836802,core 0 cpu_idle,1.12965695187e-05,1571178642.52,1571178642.52
alibabawwwalibabacom1,6.52416899987,6.52417699993,8.00006091595e-06,core 0 cpu_frequency,3.21805970371e-06,1571178642.52,1571178642.52
alibabawwwalibabacom1,6.52417699993,6.54440499982,0.0202279998921,core 0 cpu_idle,0.000307546510359,1571178642.52,1571178642.54
alibabawwwalibabacom1,6.54440499982,6.54453200009,0.000127000268549,core 0 cpu_frequency,5.10864168249e-05,1571178642.54,1571178642.54
alibabawwwalibabacom1,6.54453200009,6.56084299972,0.0163109996356,core 0 cpu_idle,0.00024799243846,1571178642.54,1571178642.56
