edgyedgyapp2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp2,0.0,6.32244399982,6.32244399982,core 0 cpu_idle start,0.0961264385732,1571179048.0,1571179054.32
edgyedgyapp2,6.32244399982,6.34995999979,0.0275159999728,core 0 cpu_idle,0.000418353263587,1571179054.32,1571179054.35
edgyedgyapp2,6.34995999979,6.35015999991,0.000200000125915,core 0 cpu_frequency,8.04509306498e-05,1571179054.35,1571179054.35
edgyedgyapp2,6.35015999991,6.3698719996,0.0197119996883,core 0 cpu_idle,0.000299701243261,1571179054.35,1571179054.37
edgyedgyapp2,6.3698719996,6.36995699955,8.499994874e-05,core 0 cpu_frequency,3.41916033804e-05,1571179054.37,1571179054.37
edgyedgyapp2,6.36995699955,6.38977999985,0.0198230003007,core 0 cpu_idle,0.000301388896571,1571179054.37,1571179054.39
edgyedgyapp2,6.38977999985,6.3918519998,0.00207199994475,core 0 cpu_frequency,0.000833471094574,1571179054.39,1571179054.39
edgyedgyapp2,6.3918519998,6.40988899954,0.0180369997397,core 0 cpu_idle,0.000274234544042,1571179054.39,1571179054.41
edgyedgyapp2,6.40988899954,6.42010299955,0.010214000009,core 0 cpu_frequency,0.00410862644522,1571179054.41,1571179054.42
edgyedgyapp2,6.42010299955,6.43020499963,0.0101020000875,core 0 cpu_idle,0.00015359080933,1571179054.42,1571179054.43
edgyedgyapp2,6.43020499963,6.43034199951,0.000136999879032,core 0 cpu_frequency,5.51088041402e-05,1571179054.43,1571179054.43
edgyedgyapp2,6.43034199951,6.4303709995,2.89999879897e-05,core 0 cpu_idle,4.40915817395e-07,1571179054.43,1571179054.43
edgyedgyapp2,6.4303709995,6.44069399964,0.0103230001405,core 0 cpu_frequency,0.00415247222771,1571179054.43,1571179054.44
edgyedgyapp2,6.44069399964,6.49002199993,0.0493280002847,core 0 cpu_idle,0.000749982916329,1571179054.44,1571179054.49
edgyedgyapp2,6.49002199993,6.49018799979,0.000165999867022,core 0 cpu_frequency,6.6774176909e-05,1571179054.49,1571179054.49
edgyedgyapp2,6.49018799979,6.54984699981,0.0596590000205,core 0 cpu_idle,0.000907055436311,1571179054.49,1571179054.55
