edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,6.35683199996,6.37417899957,0.017346999608,core 0 cpu_idle,0.000264472356023,1571185635.36,1571185635.37
edgyedgyapp1,6.37417899957,6.37485999987,0.000681000296026,core 0 cpu_frequency,0.000274692093007,1571185635.37,1571185635.37
edgyedgyapp1,6.37485999987,6.39575799974,0.0208979998715,core 0 cpu_idle,0.000318610906041,1571185635.37,1571185635.4
edgyedgyapp1,6.39575799974,6.39754299959,0.00178499985486,core 0 cpu_frequency,0.000720007537457,1571185635.4,1571185635.4
edgyedgyapp1,6.39754299959,6.40342999995,0.00588700035587,core 0 cpu_idle,8.97532074256e-05,1571185635.4,1571185635.4
edgyedgyapp1,6.40342999995,6.40344199957,1.19996257126e-05,core 0 cpu_frequency,4.84023622535e-06,1571185635.4,1571185635.4
edgyedgyapp1,6.40344199957,6.42451099958,0.0210690000094,core 0 cpu_idle,0.000321217974144,1571185635.4,1571185635.42
edgyedgyapp1,6.42451099958,6.42481199978,0.000301000196487,core 0 cpu_frequency,0.000121413124856,1571185635.42,1571185635.42
edgyedgyapp1,6.42481199978,6.44439199986,0.0195800000802,core 0 cpu_idle,0.000298516681222,1571185635.42,1571185635.44
edgyedgyapp1,6.44439199986,6.44443299994,4.10000793636e-05,core 0 cpu_frequency,1.65380216125e-05,1571185635.44,1571185635.44
edgyedgyapp1,6.44443299994,6.46443499951,0.0200019995682,core 0 cpu_idle,0.000304950485417,1571185635.44,1571185635.46
edgyedgyapp1,6.46443499951,6.46482299967,0.000388000160456,core 0 cpu_frequency,0.000156505917522,1571185635.46,1571185635.46
edgyedgyapp1,6.46482299967,6.48424899951,0.0194259998389,core 0 cpu_idle,0.000296168793543,1571185635.46,1571185635.48
edgyedgyapp1,6.48424899951,6.48451599991,0.000267000403255,core 0 cpu_frequency,0.000107698777859,1571185635.48,1571185635.48
edgyedgyapp1,6.48451599991,6.48577399971,0.00125799980015,core 0 cpu_idle,1.9179464953e-05,1571185635.48,1571185635.49
edgyedgyapp1,6.48577399971,6.4858079995,3.39997932315e-05,core 0 cpu_frequency,1.37143469967e-05,1571185635.49,1571185635.49
edgyedgyapp1,6.4858079995,6.50429299986,0.018485000357,core 0 cpu_idle,0.000281822315443,1571185635.49,1571185635.5
edgyedgyapp1,6.50429299986,6.50437999982,8.6999963969e-05,core 0 cpu_frequency,3.50927926663e-05,1571185635.5,1571185635.5
edgyedgyapp1,6.50437999982,6.5243959995,0.0200159996748,core 0 cpu_idle,0.000305163931042,1571185635.5,1571185635.52
edgyedgyapp1,6.5243959995,6.52630199958,0.00190600007772,core 0 cpu_frequency,0.000768814864951,1571185635.52,1571185635.53
edgyedgyapp1,6.52630199958,6.58433299977,0.0580310001969,core 0 cpu_idle,0.000884740629002,1571185635.53,1571185635.58
edgyedgyapp1,6.58433299977,6.58486199984,0.000529000069946,core 0 cpu_frequency,0.000213380430614,1571185635.58,1571185635.58
edgyedgyapp1,6.58486199984,6.60448299954,0.0196209996939,core 0 cpu_idle,0.000299141761333,1571185635.58,1571185635.6
edgyedgyapp1,6.60448299954,6.60760199977,0.00311900023371,core 0 cpu_frequency,0.00125809740067,1571185635.6,1571185635.61
edgyedgyapp1,6.60760199977,6.64446799969,0.0368659999222,core 0 cpu_idle,0.000562059034813,1571185635.61,1571185635.64
edgyedgyapp1,6.64446799969,6.64754199982,0.00307400012389,core 0 cpu_frequency,0.00123994590437,1571185635.64,1571185635.65
edgyedgyapp1,6.64754199982,6.66430299962,0.0167609998025,core 0 cpu_idle,0.000255538202989,1571185635.65,1571185635.66
edgyedgyapp1,6.66430299962,6.66557499953,0.00127199990675,core 0 cpu_frequency,0.000513081005586,1571185635.66,1571185635.67
edgyedgyapp1,6.66557499953,6.70445499988,0.0388800003566,core 0 cpu_idle,0.000592764485436,1571185635.67,1571185635.7
edgyedgyapp1,6.70445499988,6.70613499964,0.00167999975383,core 0 cpu_frequency,0.000677654108705,1571185635.7,1571185635.71
edgyedgyapp1,6.70613499964,6.76436099969,0.0582260000519,core 0 cpu_idle,0.000887713596792,1571185635.71,1571185635.76
edgyedgyapp1,6.76436099969,6.76482199971,0.000461000017822,core 0 cpu_frequency,0.000185951548789,1571185635.76,1571185635.76
edgyedgyapp1,6.76482199971,6.80453599989,0.0397140001878,core 0 cpu_idle,0.000605479646863,1571185635.76,1571185635.8
