zumatawwwzumatacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom2,0.0,6.34813399985,6.34813399985,core 0 cpu_idle start,0.0967836509618,1571185447.0,1571185453.35
zumatawwwzumatacom2,6.34813399985,6.35469699977,0.00656299991533,core 0 cpu_idle,0.000100059496709,1571185453.35,1571185453.35
zumatawwwzumatacom2,6.35469699977,6.35482400004,0.000127000268549,core 0 cpu_frequency,5.12275395233e-05,1571185453.35,1571185453.35
zumatawwwzumatacom2,6.35482400004,6.37472999981,0.0199059997685,core 0 cpu_idle,0.000303486872471,1571185453.35,1571185453.37
zumatawwwzumatacom2,6.37472999981,6.37506099977,0.00033099995926,core 0 cpu_frequency,0.000133513997167,1571185453.37,1571185453.38
zumatawwwzumatacom2,6.37506099977,6.43135099998,0.0562900002114,core 0 cpu_idle,0.000858197343224,1571185453.38,1571185453.43
zumatawwwzumatacom2,6.43135099998,6.43156299973,0.000211999751627,core 0 cpu_frequency,8.55134070151e-05,1571185453.43,1571185453.43
zumatawwwzumatacom2,6.43156299973,6.44571299991,0.0141500001773,core 0 cpu_idle,0.000215730902703,1571185453.43,1571185453.45
zumatawwwzumatacom2,6.44571299991,6.44582699984,0.00011399993673,core 0 cpu_frequency,4.59836528789e-05,1571185453.45,1571185453.45
zumatawwwzumatacom2,6.44582699984,6.47149199992,0.0256650000811,core 0 cpu_idle,0.000391288591236,1571185453.45,1571185453.47
zumatawwwzumatacom2,6.47149199992,6.47305099992,0.00155899999663,core 0 cpu_frequency,0.000628846969042,1571185453.47,1571185453.47
zumatawwwzumatacom2,6.47305099992,6.49147399981,0.0184229998849,core 0 cpu_idle,0.000280877056246,1571185453.47,1571185453.49
zumatawwwzumatacom2,6.49147399981,6.49359099986,0.00211700005457,core 0 cpu_frequency,0.000853924997211,1571185453.49,1571185453.49
zumatawwwzumatacom2,6.49359099986,6.53146399977,0.0378729999065,core 0 cpu_idle,0.000577411756575,1571185453.49,1571185453.53
zumatawwwzumatacom2,6.53146399977,6.5319009996,0.000436999835074,core 0 cpu_frequency,0.000176270700675,1571185453.53,1571185453.53
zumatawwwzumatacom2,6.5319009996,6.56524599995,0.0333450003527,core 0 cpu_idle,0.000508377875377,1571185453.53,1571185453.57
zumatawwwzumatacom2,6.56524599995,6.56530099967,5.49997203052e-05,core 0 cpu_frequency,2.21849951807e-05,1571185453.57,1571185453.57
zumatawwwzumatacom2,6.56530099967,6.58560099965,0.0202999999747,core 0 cpu_idle,0.000309493799614,1571185453.57,1571185453.59
zumatawwwzumatacom2,6.58560099965,6.58755799988,0.00195700023323,core 0 cpu_frequency,0.000789386573278,1571185453.59,1571185453.59
zumatawwwzumatacom2,6.58755799988,6.61146599986,0.0239079999737,core 0 cpu_idle,0.0003645013676,1571185453.59,1571185453.61
zumatawwwzumatacom2,6.61146599986,6.61148499977,1.89999118447e-05,core 0 cpu_frequency,7.6639108412e-06,1571185453.61,1571185453.61
zumatawwwzumatacom2,6.61148499977,6.63468699995,0.0232020001858,core 0 cpu_idle,0.000353737694833,1571185453.61,1571185453.63
zumatawwwzumatacom2,6.63468699995,6.63472699979,3.99998389184e-05,core 0 cpu_frequency,1.61345590252e-05,1571185453.63,1571185453.63
zumatawwwzumatacom2,6.63472699979,6.65478600003,0.0200590002351,core 0 cpu_idle,0.000305819517584,1571185453.63,1571185453.65
zumatawwwzumatacom2,6.65478600003,6.65516999969,0.000383999664336,core 0 cpu_frequency,0.000154892255005,1571185453.65,1571185453.66
zumatawwwzumatacom2,6.65516999969,6.67564099981,0.0204710001126,core 0 cpu_idle,0.000312100867717,1571185453.66,1571185453.68
zumatawwwzumatacom2,6.67564099981,6.67792699998,0.00228600017726,core 0 cpu_frequency,0.000922093833102,1571185453.68,1571185453.68
zumatawwwzumatacom2,6.67792699998,6.69598699966,0.018059999682,core 0 cpu_idle,0.000275342755152,1571185453.68,1571185453.7
zumatawwwzumatacom2,6.69598699966,6.69635699969,0.000370000023395,core 0 cpu_frequency,0.000149245281437,1571185453.7,1571185453.7
zumatawwwzumatacom2,6.69635699969,6.71140899975,0.0150520000607,core 0 cpu_idle,0.000229482792925,1571185453.7,1571185453.71
zumatawwwzumatacom2,6.71140899975,6.71188899968,0.000479999929667,core 0 cpu_frequency,0.00019361545963,1571185453.71,1571185453.71
zumatawwwzumatacom2,6.71188899968,6.77363499999,0.0617460003123,core 0 cpu_idle,0.000941379520761,1571185453.71,1571185453.77
zumatawwwzumatacom2,6.77363499999,6.77522399975,0.00158899975941,core 0 cpu_frequency,0.000640947841353,1571185453.77,1571185453.78
zumatawwwzumatacom2,6.77522399975,6.7914189999,0.0161950001493,core 0 cpu_idle,0.000246908972276,1571185453.78,1571185453.79
zumatawwwzumatacom2,6.7914189999,6.79159699986,0.000177999958396,core 0 cpu_frequency,7.17990600184e-05,1571185453.79,1571185453.79
zumatawwwzumatacom2,6.79159699986,6.81140400004,0.0198070001788,core 0 cpu_idle,0.000301977524727,1571185453.79,1571185453.81
zumatawwwzumatacom2,6.81140400004,6.81158199999,0.000177999958396,core 0 cpu_frequency,7.17990600184e-05,1571185453.81,1571185453.81
zumatawwwzumatacom2,6.81158199999,6.83146399958,0.0198819995858,core 0 cpu_idle,0.000303120965685,1571185453.81,1571185453.83
zumatawwwzumatacom2,6.83146399958,6.83285499969,0.00139100011438,core 0 cpu_frequency,0.000561081595737,1571185453.83,1571185453.83
zumatawwwzumatacom2,6.83285499969,6.89142500004,0.058570000343,core 0 cpu_idle,0.00089295822523,1571185453.83,1571185453.89
zumatawwwzumatacom2,6.89142500004,6.89240300003,0.000977999996394,core 0 cpu_frequency,0.000394491555345,1571185453.89,1571185453.89
zumatawwwzumatacom2,6.89240300003,6.93155299965,0.0391499996185,core 0 cpu_idle,0.000596880894184,1571185453.89,1571185453.93
zumatawwwzumatacom2,6.93155299965,6.93160599982,5.30001707375e-05,core 0 cpu_frequency,2.13784456696e-05,1571185453.93,1571185453.93
zumatawwwzumatacom2,6.93160599982,6.9379329998,0.00632699998096,core 0 cpu_idle,9.64614417097e-05,1571185453.93,1571185453.94
zumatawwwzumatacom2,6.9379329998,6.93829399999,0.000361000187695,core 0 cpu_frequency,0.00014561505731,1571185453.94,1571185453.94
zumatawwwzumatacom2,6.93829399999,6.951351,0.0130570000038,core 0 cpu_idle,0.000199067022057,1571185453.94,1571185453.95
zumatawwwzumatacom2,6.951351,6.95205399999,0.000702999997884,core 0 cpu_frequency,0.000283566015946,1571185453.95,1571185453.95
zumatawwwzumatacom2,6.95205399999,6.97155699972,0.0195029997267,core 0 cpu_idle,0.000297342733833,1571185453.95,1571185453.97
zumatawwwzumatacom2,6.97155699972,6.97344499966,0.00188799994066,core 0 cpu_frequency,0.000761554228866,1571185453.97,1571185453.97
zumatawwwzumatacom2,6.97344499966,6.99173799995,0.018293000292,core 0 cpu_idle,0.000278895082452,1571185453.97,1571185453.99
zumatawwwzumatacom2,6.99173799995,6.99409099994,0.00235299998894,core 0 cpu_frequency,0.00094911925234,1571185453.99,1571185453.99
zumatawwwzumatacom2,6.99409099994,7.00263200002,0.00854100007564,core 0 cpu_idle,0.000130216087153,1571185453.99,1571185454.0
zumatawwwzumatacom2,7.00263200002,7.00337399961,0.000741999596357,core 0 cpu_frequency,0.000299297112384,1571185454.0,1571185454.0
zumatawwwzumatacom2,7.00337399961,7.03148499969,0.0281110000797,core 0 cpu_idle,0.000428580307215,1571185454.0,1571185454.03
zumatawwwzumatacom2,7.03148499969,7.03398599988,0.00250100018457,core 0 cpu_frequency,0.00100881744005,1571185454.03,1571185454.03
zumatawwwzumatacom2,7.03398599988,7.03693899978,0.00295299990103,core 0 cpu_idle,4.5021436491e-05,1571185454.03,1571185454.04
zumatawwwzumatacom2,7.03693899978,7.03853000002,0.0015910002403,core 0 cpu_frequency,0.000641754766527,1571185454.04,1571185454.04
zumatawwwzumatacom2,7.03853000002,7.05132799968,0.0127979996614,core 0 cpu_idle,0.000195118302838,1571185454.04,1571185454.05
zumatawwwzumatacom2,7.05132799968,7.05145599972,0.000128000043333,core 0 cpu_frequency,5.16308142789e-05,1571185454.05,1571185454.05
zumatawwwzumatacom2,7.05145599972,7.0715379999,0.0200820001774,core 0 cpu_idle,0.000306170174704,1571185454.05,1571185454.07
zumatawwwzumatacom2,7.0715379999,7.07174299983,0.000204999931157,core 0 cpu_frequency,8.2689920231e-05,1571185454.07,1571185454.07
zumatawwwzumatacom2,7.07174299983,7.11150499992,0.0397620000876,core 0 cpu_idle,0.000606211453336,1571185454.07,1571185454.11
zumatawwwzumatacom2,7.11150499992,7.11151299998,8.00006091595e-06,core 0 cpu_frequency,3.2269493714e-06,1571185454.11,1571185454.11
zumatawwwzumatacom2,7.11151299998,7.11704499973,0.0055319997482,core 0 cpu_idle,8.43408681611e-05,1571185454.11,1571185454.12
zumatawwwzumatacom2,7.11704499973,7.11711600004,7.10003077984e-05,core 0 cpu_frequency,2.86390817553e-05,1571185454.12,1571185454.12
zumatawwwzumatacom2,7.11711600004,7.13132399973,0.0142079996876,core 0 cpu_idle,0.000216615163238,1571185454.12,1571185454.13
zumatawwwzumatacom2,7.13132399973,7.13141199993,8.80002044141e-05,core 0 cpu_frequency,3.54962552536e-05,1571185454.13,1571185454.13
zumatawwwzumatacom2,7.13141199993,7.15143799968,0.0200259997509,core 0 cpu_idle,0.000305316392203,1571185454.13,1571185454.15
zumatawwwzumatacom2,7.15143799968,7.15179099981,0.000353000126779,core 0 cpu_frequency,0.000142388107938,1571185454.15,1571185454.15
zumatawwwzumatacom2,7.15179099981,7.17140299967,0.0196119998582,core 0 cpu_idle,0.000299004549838,1571185454.15,1571185454.17
zumatawwwzumatacom2,7.17140299967,7.17390499962,0.00250199995935,core 0 cpu_frequency,0.0010092207148,1571185454.17,1571185454.17
zumatawwwzumatacom2,7.17390499962,7.19296799973,0.0190630001016,core 0 cpu_idle,0.000290634499549,1571185454.17,1571185454.19
zumatawwwzumatacom2,7.19296799973,7.19442299986,0.00145500013605,core 0 cpu_frequency,0.000586897002877,1571185454.19,1571185454.19
zumatawwwzumatacom2,7.19442299986,7.21371499961,0.0192919997498,core 0 cpu_idle,0.000294125828186,1571185454.19,1571185454.21
zumatawwwzumatacom2,7.21371499961,7.21426799987,0.000553000252694,core 0 cpu_frequency,0.000223061278728,1571185454.21,1571185454.21
zumatawwwzumatacom2,7.21426799987,7.23132799985,0.0170599999838,core 0 cpu_idle,0.000260096759752,1571185454.21,1571185454.23
