zumatawwwzumatacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom1,6.38368500024,6.42116799997,0.0374829997309,core 0 cpu_idle,0.000571465813897,1571185416.38,1571185416.42
zumatawwwzumatacom1,6.42116799997,6.42128999997,0.000121999997646,core 0 cpu_frequency,4.92106022503e-05,1571185416.42,1571185416.42
zumatawwwzumatacom1,6.42128999997,6.46123099979,0.0399409998208,core 0 cpu_idle,0.000608940483268,1571185416.42,1571185416.46
zumatawwwzumatacom1,6.46123099979,6.4614550001,0.000224000308663,core 0 cpu_frequency,9.03540189039e-05,1571185416.46,1571185416.46
zumatawwwzumatacom1,6.4614550001,6.4892099998,0.0277549996972,core 0 cpu_idle,0.000423152725384,1571185416.46,1571185416.49
zumatawwwzumatacom1,6.4892099998,6.49541300023,0.00620300043374,core 0 cpu_frequency,0.00250207699176,1571185416.49,1571185416.5
zumatawwwzumatacom1,6.49541300023,6.50107200025,0.00565900001675,core 0 cpu_idle,8.62771142554e-05,1571185416.5,1571185416.5
zumatawwwzumatacom1,6.50107200025,6.50157399988,0.000501999631524,core 0 cpu_frequency,0.000202489382569,1571185416.5,1571185416.5
zumatawwwzumatacom1,6.50157399988,6.5017380002,0.000164000317454,core 0 cpu_frequency,6.61520864502e-05,1571185416.5,1571185416.5
zumatawwwzumatacom1,6.5017380002,6.52190800011,0.0201699999161,core 0 cpu_idle,0.000307511818721,1571185416.5,1571185416.52
zumatawwwzumatacom1,6.52190800011,6.52198200021,7.40000978112e-05,core 0 cpu_frequency,2.98490938537e-05,1571185416.52,1571185416.52
zumatawwwzumatacom1,6.52198200021,6.54206700018,0.0200849999674,core 0 cpu_idle,0.000306215909502,1571185416.52,1571185416.54
zumatawwwzumatacom1,6.54206700018,6.54214699985,7.99996778369e-05,core 0 cpu_frequency,3.22691180505e-05,1571185416.54,1571185416.54
zumatawwwzumatacom1,6.54214699985,6.56113399984,0.0189869999886,core 0 cpu_idle,0.000289475801826,1571185416.54,1571185416.56
zumatawwwzumatacom1,6.56113399984,6.56156599987,0.000432000029832,core 0 cpu_frequency,0.000174253951233,1571185416.56,1571185416.56
zumatawwwzumatacom1,6.56156599987,6.58120300015,0.0196370002814,core 0 cpu_idle,0.00029938570629,1571185416.56,1571185416.58
zumatawwwzumatacom1,6.58120300015,6.58137599984,0.000172999687493,core 0 cpu_frequency,6.97821227454e-05,1571185416.58,1571185416.58
zumatawwwzumatacom1,6.58137599984,6.64777299995,0.0663970001042,core 0 cpu_idle,0.00101228866359,1571185416.58,1571185416.65
zumatawwwzumatacom1,6.64777299995,6.64894000022,0.00116700027138,core 0 cpu_frequency,0.000470727764665,1571185416.65,1571185416.65
zumatawwwzumatacom1,6.64894000022,6.70126499981,0.0523249995895,core 0 cpu_idle,0.000797746943741,1571185416.65,1571185416.7
zumatawwwzumatacom1,6.70126499981,6.70133000007,6.50002621114e-05,core 0 cpu_frequency,2.62188697267e-05,1571185416.7,1571185416.7
zumatawwwzumatacom1,6.70133000007,6.7212840002,0.019954000134,core 0 cpu_idle,0.000304218686043,1571185416.7,1571185416.72
zumatawwwzumatacom1,6.7212840002,6.72228900017,0.00100499996915,core 0 cpu_frequency,0.000405382415558,1571185416.72,1571185416.72
zumatawwwzumatacom1,6.72228900017,6.72865900025,0.00637000007555,core 0 cpu_idle,9.71170211518e-05,1571185416.72,1571185416.73
zumatawwwzumatacom1,6.72865900025,6.72880299995,0.000143999699503,core 0 cpu_frequency,5.80845251899e-05,1571185416.73,1571185416.73
zumatawwwzumatacom1,6.72880299995,6.73045400018,0.0016510002315,core 0 cpu_idle,2.51711495295e-05,1571185416.73,1571185416.73
zumatawwwzumatacom1,6.73045400018,6.73538600001,0.00493199983612,core 0 cpu_frequency,0.0019893990731,1571185416.73,1571185416.74
zumatawwwzumatacom1,6.73538600001,6.75102700014,0.0156410001218,core 0 cpu_idle,0.000238462687857,1571185416.74,1571185416.75
zumatawwwzumatacom1,6.75102700014,6.75123699987,0.000209999736398,core 0 cpu_frequency,8.47066696722e-05,1571185416.75,1571185416.75
zumatawwwzumatacom1,6.75123699987,6.77107599983,0.0198389999568,core 0 cpu_idle,0.000302465393342,1571185416.75,1571185416.77
zumatawwwzumatacom1,6.77107599983,6.77120100008,0.00012500025332,core 0 cpu_frequency,5.04208021805e-05,1571185416.77,1571185416.77
zumatawwwzumatacom1,6.77120100008,6.79440899985,0.0232079997659,core 0 cpu_idle,0.00035382916443,1571185416.77,1571185416.79
zumatawwwzumatacom1,6.79440899985,6.79452400003,0.000115000177175,core 0 cpu_frequency,4.63871154662e-05,1571185416.79,1571185416.79
zumatawwwzumatacom1,6.79452400003,6.81451900024,0.0199950002134,core 0 cpu_idle,0.000304843773253,1571185416.79,1571185416.81
zumatawwwzumatacom1,6.81451900024,6.81759600015,0.0030769999139,core 0 cpu_frequency,0.00124115591647,1571185416.81,1571185416.82
zumatawwwzumatacom1,6.81759600015,6.82107299985,0.00347699970007,core 0 cpu_idle,5.30103374273e-05,1571185416.82,1571185416.82
zumatawwwzumatacom1,6.82107299985,6.82120499993,0.000132000073791,core 0 cpu_frequency,5.32442889646e-05,1571185416.82,1571185416.82
zumatawwwzumatacom1,6.82120499993,6.84105300019,0.0198480002582,core 0 cpu_idle,0.000302602611937,1571185416.82,1571185416.84
zumatawwwzumatacom1,6.84105300019,6.84110999992,5.69997355342e-05,core 0 cpu_frequency,2.29917325236e-05,1571185416.84,1571185416.84
zumatawwwzumatacom1,6.84110999992,6.8612449998,0.0201349998824,core 0 cpu_idle,0.000306978208208,1571185416.84,1571185416.86
zumatawwwzumatacom1,6.8612449998,6.86138099991,0.000136000104249,core 0 cpu_frequency,5.48577636503e-05,1571185416.86,1571185416.86
zumatawwwzumatacom1,6.86138099991,6.86804299988,0.00666199997067,core 0 cpu_idle,0.000101568851553,1571185416.86,1571185416.87
zumatawwwzumatacom1,6.86804299988,6.86812599981,8.2999933511e-05,core 0 cpu_frequency,3.34793179806e-05,1571185416.87,1571185416.87
zumatawwwzumatacom1,6.86812599981,6.88893700019,0.0208110003732,core 0 cpu_idle,0.00031728451169,1571185416.87,1571185416.89
zumatawwwzumatacom1,6.88893700019,6.88900800003,7.09998421371e-05,core 0 cpu_frequency,2.86388939235e-05,1571185416.89,1571185416.89
zumatawwwzumatacom1,6.88900800003,6.90832599998,0.0193179999478,core 0 cpu_idle,0.000294522227204,1571185416.89,1571185416.91
zumatawwwzumatacom1,6.90832599998,6.90849100007,0.000165000092238,core 0 cpu_frequency,6.65553612057e-05,1571185416.91,1571185416.91
zumatawwwzumatacom1,6.90849100007,6.9406539998,0.0321629997343,core 0 cpu_idle,0.000490357093949,1571185416.91,1571185416.94
zumatawwwzumatacom1,6.9406539998,6.94179899991,0.00114500010386,core 0 cpu_frequency,0.000461853653894,1571185416.94,1571185416.94
zumatawwwzumatacom1,6.94179899991,6.94220599998,0.0004070000723,core 0 cpu_frequency,0.000164169828364,1571185416.94,1571185416.94
