PWA,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom1,6.22688500024,6.2445960003,0.0177110000513,core 0 cpu_idle,0.000269587987282,1570802781.23,1570802781.24
slateslatecom1,6.2445960003,6.24493800011,0.000341999810189,core 0 cpu_frequency,0.00013772927436,1570802781.24,1570802781.24
slateslatecom1,6.24493800011,6.26452400023,0.0195860001259,core 0 cpu_idle,0.000298128300916,1570802781.24,1570802781.26
slateslatecom1,6.26452400023,6.26491199993,0.000387999694794,core 0 cpu_frequency,0.000156254228288,1570802781.26,1570802781.26
slateslatecom1,6.26491199993,6.28437800007,0.0194660001434,core 0 cpu_idle,0.000296301721183,1570802781.26,1570802781.28
slateslatecom1,6.28437800007,6.28468000004,0.000301999971271,core 0 cpu_frequency,0.00012162064323,1570802781.28,1570802781.28
slateslatecom1,6.28468000004,6.30447799992,0.0197979998775,core 0 cpu_idle,0.000301355255135,1570802781.28,1570802781.3
slateslatecom1,6.30447799992,6.30447799992,0.0,core 0 cpu_frequency,0.0,1570802781.3,1570802781.3
slateslatecom1,6.30447799992,6.3150249999,0.0105469999835,core 0 cpu_idle,0.000160541160249,1570802781.3,1570802781.32
slateslatecom1,6.3150249999,6.31503699999,1.20000913739e-05,core 0 cpu_frequency,4.83264559787e-06,1570802781.32,1570802781.32
slateslatecom1,6.31503699999,6.31582899997,0.000791999977082,core 0 cpu_idle,1.20554276512e-05,1570802781.32,1570802781.32
slateslatecom1,6.31582899997,6.31592600001,9.70000401139e-05,core 0 cpu_frequency,3.90636039546e-05,1570802781.32,1570802781.32
slateslatecom1,6.31592600001,6.33607200021,0.020146000199,core 0 cpu_idle,0.000306652342029,1570802781.32,1570802781.34
slateslatecom1,6.33607200021,6.33664100012,0.000568999908864,core 0 cpu_frequency,0.000229146163898,1570802781.34,1570802781.34
slateslatecom1,6.33664100012,6.33670900017,6.80000521243e-05,core 0 cpu_idle,1.03506279341e-06,1570802781.34,1570802781.34
slateslatecom1,6.33670900017,6.33675300004,4.39998693764e-05,core 0 cpu_frequency,1.77195129956e-05,1570802781.34,1570802781.34
slateslatecom1,6.33675300004,6.33764000004,0.000887000001967,core 0 cpu_idle,1.35014705299e-05,1570802781.34,1570802781.34
slateslatecom1,6.33764000004,6.34286800027,0.00522800022736,core 0 cpu_frequency,0.00210540665876,1570802781.34,1570802781.34
slateslatecom1,6.34286800027,6.34458700009,0.00171899981797,core 0 cpu_idle,2.61657557292e-05,1570802781.34,1570802781.34
slateslatecom1,6.34458700009,6.34461000003,2.29999423027e-05,core 0 cpu_frequency,9.26247696429e-06,1570802781.34,1570802781.34
slateslatecom1,6.34461000003,6.3480440001,0.00343400007114,core 0 cpu_idle,5.22706320828e-05,1570802781.34,1570802781.35
slateslatecom1,6.3480440001,6.34804899991,4.99980524182e-06,core 0 cpu_frequency,2.01350856749e-06,1570802781.35,1570802781.35
slateslatecom1,6.34804899991,6.3677360001,0.0196870001964,core 0 cpu_idle,0.00029966567349,1570802781.35,1570802781.37
slateslatecom1,6.3677360001,6.36788700009,0.000150999985635,core 0 cpu_frequency,6.08103216151e-05,1570802781.37,1570802781.37
slateslatecom1,6.36788700009,6.38778300025,0.019896000158,core 0 cpu_idle,0.000302846966406,1570802781.37,1570802781.39
slateslatecom1,6.38778300025,6.3878080002,2.49999575317e-05,core 0 cpu_frequency,1.00679178973e-05,1570802781.39,1570802781.39
slateslatecom1,6.3878080002,6.40782500012,0.0200169999152,core 0 cpu_idle,0.00030468876421,1570802781.39,1570802781.41
slateslatecom1,6.40782500012,6.40792899998,0.000103999860585,core 0 cpu_frequency,4.1882553455e-05,1570802781.41,1570802781.41
slateslatecom1,6.40792899998,6.41314100008,0.00521200010553,core 0 cpu_idle,7.93344596063e-05,1570802781.41,1570802781.41
slateslatecom1,6.41314100008,6.41315199994,1.09998509288e-05,core 0 cpu_frequency,4.42983136643e-06,1570802781.41,1570802781.41
slateslatecom1,6.41315199994,6.43405700009,0.0209050001577,core 0 cpu_idle,0.0003182054599,1570802781.41,1570802781.43
slateslatecom1,6.43405700009,6.43427300034,0.000216000247747,core 0 cpu_frequency,8.69870581719e-05,1570802781.43,1570802781.43
slateslatecom1,6.43427300034,6.44434399996,0.0100709996186,core 0 cpu_idle,0.000153295720695,1570802781.43,1570802781.44
slateslatecom1,6.44434399996,6.44576200005,0.00141800008714,core 0 cpu_frequency,0.000571053308294,1570802781.44,1570802781.45
slateslatecom1,6.44576200005,6.44582800008,6.60000368953e-05,core 0 cpu_idle,1.0046195616e-06,1570802781.45,1570802781.45
slateslatecom1,6.44582800008,6.44586200034,3.40002588928e-05,core 0 cpu_frequency,1.36924958606e-05,1570802781.45,1570802781.45
slateslatecom1,6.44586200034,6.46434199996,0.0184799996205,core 0 cpu_idle,0.000281293314223,1570802781.45,1570802781.46
slateslatecom1,6.46434199996,6.4647880001,0.000446000136435,core 0 cpu_frequency,0.000179612015345,1570802781.46,1570802781.46
slateslatecom1,6.4647880001,6.46516899997,0.000380999874324,core 0 cpu_frequency,0.000153435278788,1570802781.46,1570802781.47
slateslatecom1,6.46516899997,6.48494399991,0.0197749999352,core 0 cpu_idle,0.000301005161513,1570802781.47,1570802781.48
slateslatecom1,6.48494399991,6.48503800016,9.40002501011e-05,core 0 cpu_frequency,3.78555363201e-05,1570802781.48,1570802781.49
slateslatecom1,6.48503800016,6.49511600006,0.0100779999048,core 0 cpu_idle,0.00015340227555,1570802781.49,1570802781.5
slateslatecom1,6.49511600006,6.49512299988,6.99982047081e-06,core 0 cpu_frequency,2.81894950047e-06,1570802781.5,1570802781.5
slateslatecom1,6.49512299988,6.51541300025,0.0202900003642,core 0 cpu_idle,0.000308844240543,1570802781.5,1570802781.52
slateslatecom1,6.51541300025,6.51624800032,0.000835000071675,core 0 cpu_frequency,0.000336269057865,1570802781.52,1570802781.52
slateslatecom1,6.51624800032,6.52766000014,0.0114119998179,core 0 cpu_idle,0.000173707755229,1570802781.52,1570802781.53
slateslatecom1,6.52766000014,6.52804900007,0.00038899993524,core 0 cpu_frequency,0.00015665704252,1570802781.53,1570802781.53
slateslatecom1,6.52804900007,6.54774300009,0.0196940000169,core 0 cpu_idle,0.000299772221257,1570802781.53,1570802781.55
slateslatecom1,6.54774300009,6.54804500006,0.000301999971271,core 0 cpu_frequency,0.00012162064323,1570802781.55,1570802781.55
slateslatecom1,6.54804500006,6.56433700025,0.0162920001894,core 0 cpu_idle,0.000247988680883,1570802781.55,1570802781.56
slateslatecom1,6.56433700025,6.56465699989,0.00031999964267,core 0 cpu_frequency,0.000128869424097,1570802781.56,1570802781.56
slateslatecom1,6.56465699989,6.587237,0.0225800001062,core 0 cpu_idle,0.000343701471617,1570802781.56,1570802781.59
slateslatecom1,6.587237,6.58768799994,0.000450999941677,core 0 cpu_frequency,0.000181625523912,1570802781.59,1570802781.59
slateslatecom1,6.58768799994,6.60780500015,0.020117000211,core 0 cpu_idle,0.000306210918712,1570802781.59,1570802781.61
slateslatecom1,6.60780500015,6.60784400022,3.90000641346e-05,core 0 cpu_frequency,1.57060044281e-05,1570802781.61,1570802781.61
slateslatecom1,6.60784400022,6.61062799999,0.00278399977833,core 0 cpu_idle,4.23766526259e-05,1570802781.61,1570802781.61
slateslatecom1,6.61062799999,6.61130500026,0.000677000265568,core 0 cpu_frequency,0.000272639786749,1570802781.61,1570802781.61
slateslatecom1,6.61130500026,6.64335600007,0.0320509998128,core 0 cpu_idle,0.00048786429365,1570802781.61,1570802781.64
slateslatecom1,6.64335600007,6.64341300027,5.70002011955e-05,core 0 cpu_frequency,2.29549728249e-05,1570802781.64,1570802781.64
