PWA,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,6.25557299983,6.25557699986,4.00003045797e-06,core 0 cpu_frequency,1.61088186596e-06,1570802593.26,1570802593.26
alibabawwwalibabacom2,6.25557699986,6.27573099965,0.0201539997943,core 0 cpu_idle,0.000306774107869,1570802593.26,1570802593.28
alibabawwwalibabacom2,6.27573099965,6.27602499956,0.000293999910355,core 0 cpu_frequency,0.000118398879498,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27602499956,6.27681199973,0.00078700017184,core 0 cpu_idle,1.19793231157e-05,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27681199973,6.27682999987,1.80001370609e-05,core 0 cpu_frequency,7.2489683968e-06,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27682999987,6.2773269997,0.000496999826282,core 0 cpu_idle,7.56508285576e-06,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.2773269997,6.27764199954,0.000314999837428,core 0 cpu_frequency,0.00012685591553,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27764199954,6.27901399974,0.00137200020254,core 0 cpu_idle,2.08839010829e-05,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27901399974,6.27929899981,0.000285000074655,core 0 cpu_frequency,0.000114774489065,1570802593.28,1570802593.28
alibabawwwalibabacom2,6.27929899981,6.29913499951,0.0198359997012,core 0 cpu_idle,0.000301933669451,1570802593.28,1570802593.3
alibabawwwalibabacom2,6.29913499951,6.29961499991,0.000480000395328,core 0 cpu_frequency,0.000193304511205,1570802593.3,1570802593.3
alibabawwwalibabacom2,6.29961499991,6.3158719996,0.0162569996901,core 0 cpu_idle,0.000247455920783,1570802593.3,1570802593.32
alibabawwwalibabacom2,6.3158719996,6.31596999988,9.80002805591e-05,core 0 cpu_frequency,3.9466418186e-05,1570802593.32,1570802593.32
alibabawwwalibabacom2,6.31596999988,6.31703499984,0.00106499996036,core 0 cpu_idle,1.62108968967e-05,1570802593.32,1570802593.32
alibabawwwalibabacom2,6.31703499984,6.31708299974,4.79998998344e-05,core 0 cpu_frequency,1.93303948616e-05,1570802593.32,1570802593.32
alibabawwwalibabacom2,6.31708299974,6.33846799983,0.0213850000873,core 0 cpu_idle,0.000325511778829,1570802593.32,1570802593.34
alibabawwwalibabacom2,6.33846799983,6.3389759995,0.000507999677211,core 0 cpu_frequency,0.000204580309207,1570802593.34,1570802593.34
alibabawwwalibabacom2,6.3389759995,6.35851399973,0.019538000226,core 0 cpu_idle,0.00029739767044,1570802593.34,1570802593.36
alibabawwwalibabacom2,6.35851399973,6.35878599994,0.000272000208497,core 0 cpu_frequency,0.000109539216765,1570802593.36,1570802593.36
alibabawwwalibabacom2,6.35878599994,6.37853899971,0.0197529997677,core 0 cpu_idle,0.000300670285963,1570802593.36,1570802593.38
alibabawwwalibabacom2,6.37853899971,6.3795509995,0.00101199978963,core 0 cpu_frequency,0.000407549924078,1570802593.38,1570802593.38
alibabawwwalibabacom2,6.3795509995,6.39893499948,0.0193839999847,core 0 cpu_idle,0.000295053555767,1570802593.38,1570802593.4
alibabawwwalibabacom2,6.39893499948,6.39902999951,9.50000248849e-05,core 0 cpu_frequency,3.82581630216e-05,1570802593.4,1570802593.4
alibabawwwalibabacom2,6.39902999951,6.41903599957,0.0200060000643,core 0 cpu_idle,0.000304521329979,1570802593.4,1570802593.42
alibabawwwalibabacom2,6.41903599957,6.41973399976,0.000698000192642,core 0 cpu_frequency,0.00028109682278,1570802593.42,1570802593.42
alibabawwwalibabacom2,6.41973399976,6.43901499966,0.0192809998989,core 0 cpu_idle,0.000293485739961,1570802593.42,1570802593.44
alibabawwwalibabacom2,6.43901499966,6.44024599949,0.00123099982738,core 0 cpu_frequency,0.000495745049885,1570802593.44,1570802593.44
alibabawwwalibabacom2,6.44024599949,6.46604699967,0.0258010001853,core 0 cpu_idle,0.000392729924321,1570802593.44,1570802593.47
alibabawwwalibabacom2,6.46604699967,6.46605299972,6.00004568696e-06,core 0 cpu_frequency,2.41632279893e-06,1570802593.47,1570802593.47
alibabawwwalibabacom2,6.46605299972,6.48805499962,0.022001999896,core 0 cpu_idle,0.000334903441417,1570802593.47,1570802593.49
alibabawwwalibabacom2,6.48805499962,6.4892889997,0.00123400008306,core 0 cpu_frequency,0.000496953305049,1570802593.49,1570802593.49
alibabawwwalibabacom2,6.4892889997,6.50841499958,0.0191259998828,core 0 cpu_idle,0.000291126407216,1570802593.49,1570802593.51
alibabawwwalibabacom2,6.50841499958,6.50857999967,0.000165000092238,core 0 cpu_frequency,6.64484081459e-05,1570802593.51,1570802593.51
alibabawwwalibabacom2,6.50857999967,6.51581599982,0.00723600015044,core 0 cpu_idle,0.00011014277629,1570802593.51,1570802593.52
alibabawwwalibabacom2,6.51581599982,6.51602899982,0.000212999992073,core 0 cpu_frequency,8.57788030075e-05,1570802593.52,1570802593.52
alibabawwwalibabacom2,6.51602899982,6.53712899983,0.0211000000127,core 0 cpu_idle,0.000321173650193,1570802593.52,1570802593.54
alibabawwwalibabacom2,6.53712899983,6.53831599979,0.00118699995801,core 0 cpu_frequency,0.000478025536889,1570802593.54,1570802593.54
alibabawwwalibabacom2,6.53831599979,6.55903899949,0.0207229997031,core 0 cpu_idle,0.000315435139981,1570802593.54,1570802593.56
alibabawwwalibabacom2,6.55903899949,6.55907599954,3.70000489056e-05,core 0 cpu_frequency,1.49005634951e-05,1570802593.56,1570802593.56
alibabawwwalibabacom2,6.55907599954,6.5991799999,0.0401040003635,core 0 cpu_idle,0.000610443041533,1570802593.56,1570802593.6
alibabawwwalibabacom2,6.5991799999,6.59918599948,5.99958002567e-06,core 0 cpu_frequency,2.41613526903e-06,1570802593.6,1570802593.6
alibabawwwalibabacom2,6.59918599948,6.61904399982,0.0198580003344,core 0 cpu_idle,0.000302268552089,1570802593.6,1570802593.62
alibabawwwalibabacom2,6.61904399982,6.61915599974,0.000111999921501,core 0 cpu_frequency,4.5104317187e-05,1570802593.62,1570802593.62
alibabawwwalibabacom2,6.61915599974,6.61981299985,0.000657000113279,core 0 cpu_idle,1.00005272243e-05,1570802593.62,1570802593.62
alibabawwwalibabacom2,6.61981299985,6.61983199976,1.89999118447e-05,core 0 cpu_frequency,7.65159509834e-06,1570802593.62,1570802593.62
alibabawwwalibabacom2,6.61983199976,6.64030499989,0.0204730001278,core 0 cpu_idle,0.000311629771446,1570802593.62,1570802593.64
alibabawwwalibabacom2,6.64030499989,6.64032199979,1.69998966157e-05,core 0 cpu_frequency,6.84615416536e-06,1570802593.64,1570802593.64
alibabawwwalibabacom2,6.64032199979,6.65244299965,0.0121209998615,core 0 cpu_idle,0.000184499799392,1570802593.64,1570802593.65
alibabawwwalibabacom2,6.65244299965,6.65277699986,0.000334000214934,core 0 cpu_frequency,0.000134507698158,1570802593.65,1570802593.65
alibabawwwalibabacom2,6.65277699986,6.6725259996,0.0197489997372,core 0 cpu_idle,0.0003006093995,1570802593.65,1570802593.67
alibabawwwalibabacom2,6.6725259996,6.6736259996,0.00109999999404,core 0 cpu_frequency,0.0004429891376,1570802593.67,1570802593.67
alibabawwwalibabacom2,6.6736259996,6.69912399957,0.0254979999736,core 0 cpu_idle,0.000388117806598,1570802593.67,1570802593.7
alibabawwwalibabacom2,6.69912399957,6.69921999983,9.60002653301e-05,core 0 cpu_frequency,3.8660977253e-05,1570802593.7,1570802593.7
alibabawwwalibabacom2,6.69921999983,6.70132099977,0.00210099993274,core 0 cpu_idle,3.19803704761e-05,1570802593.7,1570802593.7
alibabawwwalibabacom2,6.70132099977,6.70143899973,0.000117999967188,core 0 cpu_frequency,4.75206399859e-05,1570802593.7,1570802593.7
alibabawwwalibabacom2,6.70143899973,6.72094899975,0.0195100000128,core 0 cpu_idle,0.000296971465195,1570802593.7,1570802593.72
alibabawwwalibabacom2,6.72094899975,6.72129099956,0.000341999810189,core 0 cpu_frequency,0.00013772927436,1570802593.72,1570802593.72
alibabawwwalibabacom2,6.72129099956,6.74245399982,0.0211630002595,core 0 cpu_idle,0.000322132608451,1570802593.72,1570802593.74
alibabawwwalibabacom2,6.74245399982,6.74253499974,8.0999918282e-05,core 0 cpu_frequency,3.26200764908e-05,1570802593.74,1570802593.74
alibabawwwalibabacom2,6.74253499974,6.78309899988,0.0405640001409,core 0 cpu_idle,0.000617444928144,1570802593.74,1570802593.78
alibabawwwalibabacom2,6.78309899988,6.78321799962,0.000118999741971,core 0 cpu_frequency,4.79232666874e-05,1570802593.78,1570802593.78
alibabawwwalibabacom2,6.78321799962,6.80409699958,0.0208789999597,core 0 cpu_idle,0.000317809697886,1570802593.78,1570802593.8
alibabawwwalibabacom2,6.80409699958,6.80421399977,0.000117000192404,core 0 cpu_frequency,4.71180132844e-05,1570802593.8,1570802593.8
alibabawwwalibabacom2,6.80421399977,6.81904699979,0.0148330000229,core 0 cpu_idle,0.000225780509849,1570802593.8,1570802593.82
alibabawwwalibabacom2,6.81904699979,6.8192789997,0.000231999903917,core 0 cpu_frequency,9.34303981058e-05,1570802593.82,1570802593.82
alibabawwwalibabacom2,6.8192789997,6.89903799957,0.0797589998692,core 0 cpu_idle,0.00121405161651,1570802593.82,1570802593.9
alibabawwwalibabacom2,6.89903799957,6.89982599951,0.000787999946624,core 0 cpu_frequency,0.000317341289705,1570802593.9,1570802593.9
