PWA,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
tourismuswwwnrw-tourismusde1,6.28994899988,6.31893499987,0.0289859999903,core 0 cpu_idle,0.000441210398852,1570803065.29,1570803065.32
tourismuswwwnrw-tourismusde1,6.31893499987,6.31939599989,0.000461000017822,core 0 cpu_frequency,0.000185652728577,1570803065.32,1570803065.32
tourismuswwwnrw-tourismusde1,6.31939599989,6.3295049998,0.010108999908,core 0 cpu_idle,0.000153874142099,1570803065.32,1570803065.33
tourismuswwwnrw-tourismusde1,6.3295049998,6.32964299992,0.000138000119478,core 0 cpu_frequency,5.55750493157e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.32964299992,6.33039300004,0.000750000122935,core 0 cpu_idle,1.14161268712e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33039300004,6.33043400012,4.10000793636e-05,core 0 cpu_frequency,1.65114453611e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33043400012,6.35135400016,0.020920000039,core 0 cpu_idle,0.000318433780594,1570803065.33,1570803065.35
tourismuswwwnrw-tourismusde1,6.35135400016,6.35146699985,0.000112999696285,core 0 cpu_frequency,4.55069438885e-05,1570803065.35,1570803065.35
tourismuswwwnrw-tourismusde1,6.29337299988,6.31895399978,0.0255809999071,core 1 cpu_idle,0.000389381190086,1570803065.29,1570803065.32
tourismuswwwnrw-tourismusde1,6.31895399978,6.31903599994,8.20001587272e-05,core 1 cpu_frequency,3.30228907222e-05,1570803065.32,1570803065.32
tourismuswwwnrw-tourismusde1,6.31903599994,6.32952299993,0.0104869999923,core 1 cpu_idle,0.000159627870383,1570803065.32,1570803065.33
tourismuswwwnrw-tourismusde1,6.32952299993,6.32994099986,0.000417999923229,core 1 cpu_frequency,0.000168335842283,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.32994099986,6.33040799992,0.000467000063509,core 1 cpu_idle,7.1084414667e-06,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33040799992,6.33159699989,0.00118899997324,core 1 cpu_frequency,0.000478830977822,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33159699989,6.3513770001,0.0197800002061,core 1 cpu_idle,0.000301081273137,1570803065.33,1570803065.35
tourismuswwwnrw-tourismusde1,6.3513770001,6.35204300005,0.000665999948978,core 1 cpu_frequency,0.000268209767853,1570803065.35,1570803065.35
tourismuswwwnrw-tourismusde1,6.29881600011,6.31895700004,0.0201409999281,core 2 cpu_idle,0.000306576230406,1570803065.3,1570803065.32
tourismuswwwnrw-tourismusde1,6.31895700004,6.31899899989,4.19998541474e-05,core 2 cpu_frequency,1.69140720626e-05,1570803065.32,1570803065.32
tourismuswwwnrw-tourismusde1,6.31899899989,6.32952600019,0.0105270002969,core 2 cpu_idle,0.000160236735019,1570803065.32,1570803065.33
tourismuswwwnrw-tourismusde1,6.32952600019,6.32976400014,0.000237999949604,core 2 cpu_frequency,9.58467209048e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.32976400014,6.33041100018,0.000647000037134,core 2 cpu_idle,9.84831106523e-06,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33041100018,6.33163500018,0.00122400000691,core 2 cpu_frequency,0.000492926100384,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33163500018,6.35138100013,0.0197459999472,core 2 cpu_idle,0.000300563738196,1570803065.33,1570803065.35
tourismuswwwnrw-tourismusde1,6.35138100013,6.35169500019,0.000314000062644,core 2 cpu_frequency,0.000126453288828,1570803065.35,1570803065.35
tourismuswwwnrw-tourismusde1,6.29902799986,6.31895900005,0.0199310001917,core 3 cpu_idle,0.000303379719418,1570803065.3,1570803065.32
tourismuswwwnrw-tourismusde1,6.31895900005,6.31920399982,0.000244999770075,core 3 cpu_frequency,9.86656704052e-05,1570803065.32,1570803065.32
tourismuswwwnrw-tourismusde1,6.31920399982,6.32952899998,0.0103250001557,core 3 cpu_idle,0.00015716198987,1570803065.32,1570803065.33
tourismuswwwnrw-tourismusde1,6.32952899998,6.3296409999,0.000111999921501,core 3 cpu_frequency,4.5104317187e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.3296409999,6.33041300019,0.000772000290453,core 3 cpu_idle,1.17510024211e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33041300019,6.33048499981,7.19996169209e-05,core 3 cpu_frequency,2.89954985274e-05,1570803065.33,1570803065.33
tourismuswwwnrw-tourismusde1,6.33048499981,6.35138399992,0.020899000112,core 3 cpu_idle,0.000318114130204,1570803065.33,1570803065.35
tourismuswwwnrw-tourismusde1,6.35138399992,6.35169599997,0.000312000047415,core 3 cpu_frequency,0.000125647847895,1570803065.35,1570803065.35
