PWA,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,6.30923700007,6.31848999998,0.00925299990922,core 0 cpu_idle,0.000140844538118,1570802553.31,1570802553.32
alibabawwwalibabacom1,6.31848999998,6.31862899987,0.000138999894261,core 0 cpu_frequency,5.59776760172e-05,1570802553.32,1570802553.32
alibabawwwalibabacom1,6.31862899987,6.33856500033,0.0199360004626,core 0 cpu_idle,0.000303455831042,1570802553.32,1570802553.34
alibabawwwalibabacom1,6.33856500033,6.33863800019,7.29998573661e-05,core 0 cpu_frequency,2.93983127588e-05,1570802553.34,1570802553.34
alibabawwwalibabacom1,6.33863800019,6.35779900011,0.0191609999165,core 0 cpu_idle,0.000291659160229,1570802553.34,1570802553.36
alibabawwwalibabacom1,6.35779900011,6.35787599999,7.69998878241e-05,core 0 cpu_frequency,3.10091946248e-05,1570802553.36,1570802553.36
alibabawwwalibabacom1,6.35787599999,6.37825499987,0.0203789998777,core 0 cpu_idle,0.000310198946639,1570802553.36,1570802553.38
alibabawwwalibabacom1,6.37825499987,6.37867600005,0.000421000178903,core 0 cpu_frequency,0.000169544097447,1570802553.38,1570802553.38
alibabawwwalibabacom1,6.37867600005,6.38256900012,0.00389300007373,core 0 cpu_idle,5.92573006223e-05,1570802553.38,1570802553.38
alibabawwwalibabacom1,6.38256900012,6.3827180001,0.000148999970406,core 0 cpu_frequency,6.00048806821e-05,1570802553.38,1570802553.38
alibabawwwalibabacom1,6.3827180001,6.39780399995,0.0150859998539,core 0 cpu_idle,0.000229631546776,1570802553.38,1570802553.4
alibabawwwalibabacom1,6.39780399995,6.39839600027,0.000592000316828,core 0 cpu_frequency,0.000238408828392,1570802553.4,1570802553.4
alibabawwwalibabacom1,6.39839600027,6.39882500004,0.000428999774158,core 0 cpu_idle,6.53002006235e-06,1570802553.4,1570802553.4
alibabawwwalibabacom1,6.39882500004,6.399003,0.000177999958396,core 0 cpu_frequency,7.16836804453e-05,1570802553.4,1570802553.4
alibabawwwalibabacom1,6.399003,6.4107400002,0.0117370001972,core 0 cpu_idle,0.000178654748501,1570802553.4,1570802553.41
alibabawwwalibabacom1,6.4107400002,6.41128000012,0.000539999920875,core 0 cpu_frequency,0.000217467364135,1570802553.41,1570802553.41
alibabawwwalibabacom1,6.41128000012,6.41161100008,0.00033099995926,core 0 cpu_idle,5.03831587988e-06,1570802553.41,1570802553.41
alibabawwwalibabacom1,6.41161100008,6.41228900012,0.000678000040352,core 0 cpu_frequency,0.000273042413451,1570802553.41,1570802553.41
alibabawwwalibabacom1,6.41228900012,6.43174500018,0.0194560000673,core 0 cpu_idle,0.000296149505024,1570802553.41,1570802553.43
alibabawwwalibabacom1,6.43174500018,6.43671200005,0.00496699986979,core 0 cpu_frequency,0.00200029727336,1570802553.43,1570802553.44
alibabawwwalibabacom1,6.43671200005,6.43777299998,0.0010609999299,core 0 cpu_frequency,0.000427283133171,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.43777299998,6.43859900022,0.000826000235975,core 0 cpu_frequency,0.000332644667431,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.43859900022,6.44224700006,0.00364799983799,core 0 cpu_idle,5.5528029534e-05,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.44224700006,6.44250799995,0.000260999891907,core 0 cpu_frequency,0.000105109197869,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.44250799995,6.44303600024,0.000528000295162,core 0 cpu_idle,8.03695649281e-06,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.44303600024,6.44392300025,0.000887000001967,core 0 cpu_frequency,0.000357210334592,1570802553.44,1570802553.44
alibabawwwalibabacom1,6.44392300025,6.46292399988,0.0190009996295,core 0 cpu_idle,0.00028922371586,1570802553.44,1570802553.46
alibabawwwalibabacom1,6.46292399988,6.46292700013,3.00025567412e-06,core 0 cpu_frequency,1.20825516442e-06,1570802553.46,1570802553.46
alibabawwwalibabacom1,6.46292700013,6.48335900018,0.0204320000485,core 0 cpu_idle,0.000311005688738,1570802553.46,1570802553.48
alibabawwwalibabacom1,6.48335900018,6.4834449999,8.59997235239e-05,core 0 cpu_frequency,3.46335850582e-05,1570802553.48,1570802553.48
alibabawwwalibabacom1,6.4834449999,6.49414299987,0.0106979999691,core 0 cpu_idle,0.00016283960653,1570802553.48,1570802553.49
alibabawwwalibabacom1,6.49414299987,6.494343,0.000200000125915,core 0 cpu_frequency,8.05435307081e-05,1570802553.49,1570802553.49
alibabawwwalibabacom1,6.494343,6.49789300002,0.0035500000231,core 0 cpu_idle,5.40363253516e-05,1570802553.49,1570802553.5
alibabawwwalibabacom1,6.49789300002,6.50042500021,0.00253200018778,core 0 cpu_frequency,0.00101968053242,1570802553.5,1570802553.5
alibabawwwalibabacom1,6.50042500021,6.51791500021,0.0174899999984,core 0 cpu_idle,0.000266224034975,1570802553.5,1570802553.52
alibabawwwalibabacom1,6.51791500021,6.51797100017,5.59999607503e-05,core 0 cpu_frequency,2.25521585935e-05,1570802553.52,1570802553.52
alibabawwwalibabacom1,6.51797100017,6.53790300013,0.0199319999665,core 0 cpu_idle,0.00030339493749,1570802553.52,1570802553.54
alibabawwwalibabacom1,6.53790300013,6.54023599997,0.00233299983665,core 0 cpu_frequency,0.000939539628418,1570802553.54,1570802553.54
alibabawwwalibabacom1,6.54023599997,6.55775899999,0.0175230000168,core 0 cpu_idle,0.000266726344756,1570802553.54,1570802553.56
alibabawwwalibabacom1,6.55775899999,6.5582150002,0.00045600021258,core 0 cpu_frequency,0.00018363922001,1570802553.56,1570802553.56
alibabawwwalibabacom1,6.5582150002,6.559014,0.000798999797553,core 0 cpu_idle,1.21619754185e-05,1570802553.56,1570802553.56
alibabawwwalibabacom1,6.559014,6.55907700025,6.30002468824e-05,core 0 cpu_frequency,2.53712956239e-05,1570802553.56,1570802553.56
alibabawwwalibabacom1,6.55907700025,6.57788500004,0.0188079997897,core 0 cpu_idle,0.000286285968799,1570802553.56,1570802553.58
alibabawwwalibabacom1,6.57788500004,6.57801900012,0.00013400008902,core 0 cpu_frequency,5.39641674497e-05,1570802553.58,1570802553.58
