PWA,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,6.14168399991,6.15187899955,0.0101949996315,core 0 cpu_idle,0.000155183186891,1570802820.14,1570802820.15
slateslatecom2,6.15187899955,6.15352699999,0.00164800044149,core 0 cpu_frequency,0.000663678452996,1570802820.15,1570802820.15
slateslatecom2,6.15352699999,6.16121499985,0.0076879998669,core 0 cpu_idle,0.000117022889974,1570802820.15,1570802820.16
slateslatecom2,6.16121499985,6.16135599976,0.00014099990949,core 0 cpu_frequency,5.67831169502e-05,1570802820.16,1570802820.16
slateslatecom2,6.16135599976,6.18139899988,0.0200430001132,core 0 cpu_idle,0.000305084526223,1570802820.16,1570802820.18
slateslatecom2,6.18139899988,6.18186299969,0.000463999807835,core 0 cpu_frequency,0.000186860796212,1570802820.18,1570802820.18
slateslatecom2,6.18186299969,6.20529699977,0.0234340000898,core 0 cpu_idle,0.000356700632366,1570802820.18,1570802820.21
slateslatecom2,6.20529699977,6.20736399991,0.0020670001395,core 0 cpu_frequency,0.000832416921981,1570802820.21,1570802820.21
slateslatecom2,6.20736399991,6.27181899967,0.0644549997523,core 0 cpu_idle,0.00098110177873,1570802820.21,1570802820.27
slateslatecom2,6.27181899967,6.27273199987,0.000913000199944,core 0 cpu_frequency,0.000367681066721,1570802820.27,1570802820.27
slateslatecom2,6.27273199987,6.31180199981,0.0390699999407,core 0 cpu_idle,0.000594704004097,1570802820.27,1570802820.31
slateslatecom2,6.31180199981,6.31212199992,0.000320000108331,core 0 cpu_frequency,0.000128869611627,1570802820.31,1570802820.31
slateslatecom2,6.31212199992,6.33523499966,0.023112999741,core 0 cpu_idle,0.000351814525557,1570802820.31,1570802820.34
slateslatecom2,6.33523499966,6.33575499989,0.000520000234246,core 0 cpu_frequency,0.000209413142335,1570802820.34,1570802820.34
slateslatecom2,6.33575499989,6.35522399982,0.0194689999335,core 0 cpu_idle,0.000296347382487,1570802820.34,1570802820.36
slateslatecom2,6.35522399982,6.35625299998,0.0010290001519,core 0 cpu_frequency,0.000414396265774,1570802820.36,1570802820.36
slateslatecom2,6.35625299998,6.35776399961,0.00151099963114,core 0 cpu_idle,2.29996808853e-05,1570802820.36,1570802820.36
slateslatecom2,6.35776399961,6.35778099997,1.7000362277e-05,core 0 cpu_frequency,6.84634169526e-06,1570802820.36,1570802820.36
slateslatecom2,6.35778099997,6.37797699962,0.0201959996484,core 0 cpu_idle,0.000307413408648,1570802820.36,1570802820.38
slateslatecom2,6.37797699962,6.37829699973,0.000320000108331,core 0 cpu_frequency,0.000128869611627,1570802820.38,1570802820.38
slateslatecom2,6.37829699973,6.39080099994,0.0125040002167,core 0 cpu_idle,0.000190329639299,1570802820.38,1570802820.39
slateslatecom2,6.39080099994,6.39115899988,0.000357999932021,core 0 cpu_frequency,0.000144172801824,1570802820.39,1570802820.39
slateslatecom2,6.39115899988,6.39177099988,0.000612000003457,core 0 cpu_idle,9.31555805262e-06,1570802820.39,1570802820.39
