petlovewwwpetlovecombr2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr2,6.26903599966,6.27383399941,0.0047979997471,core 0 cpu_idle,7.34861641265e-05,1571189172.27,1571189172.27
petlovewwwpetlovecombr2,6.27383399941,6.27405499946,0.000221000052989,core 0 cpu_frequency,8.95531110719e-05,1571189172.27,1571189172.27
petlovewwwpetlovecombr2,6.27405499946,6.29425999941,0.0202049999498,core 0 cpu_idle,0.000309459779231,1571189172.27,1571189172.29
petlovewwwpetlovecombr2,6.29425999941,6.29925599974,0.00499600032344,core 0 cpu_frequency,0.00202446726067,1571189172.29,1571189172.3
petlovewwwpetlovecombr2,6.29925599974,6.3159679994,0.0167119996622,core 0 cpu_idle,0.000255960986827,1571189172.3,1571189172.32
petlovewwwpetlovecombr2,6.3159679994,6.31609499967,0.000127000268549,core 0 cpu_frequency,5.14627440207e-05,1571189172.32,1571189172.32
petlovewwwpetlovecombr2,6.31609499967,6.32184099965,0.00574599998072,core 0 cpu_idle,8.80057357047e-05,1571189172.32,1571189172.32
petlovewwwpetlovecombr2,6.32184099965,6.32244099956,0.000599999912083,core 0 cpu_frequency,0.000243130524375,1571189172.32,1571189172.32
petlovewwwpetlovecombr2,6.32244099956,6.32307499973,0.000634000170976,core 0 cpu_frequency,0.000256908027682,1571189172.32,1571189172.32
petlovewwwpetlovecombr2,6.32307499973,6.3332879995,0.0102129997686,core 0 cpu_idle,0.000156422304455,1571189172.32,1571189172.33
petlovewwwpetlovecombr2,6.3332879995,6.33334399946,5.59999607503e-05,core 0 cpu_frequency,2.26921696953e-05,1571189172.33,1571189172.33
petlovewwwpetlovecombr2,6.33334399946,6.34668399952,0.0133400000632,core 0 cpu_idle,0.000204315440968,1571189172.33,1571189172.35
petlovewwwpetlovecombr2,6.34668399952,6.34696499957,0.000281000044197,core 0 cpu_frequency,0.000113866163509,1571189172.35,1571189172.35
petlovewwwpetlovecombr2,6.34696499957,6.3673069994,0.0203419998288,core 0 cpu_idle,0.000311558069378,1571189172.35,1571189172.37
petlovewwwpetlovecombr2,6.3673069994,6.36736299982,5.60004264116e-05,core 0 cpu_frequency,2.26923583895e-05,1571189172.37,1571189172.37
petlovewwwpetlovecombr2,6.36736299982,6.37324499944,0.00588199961931,core 0 cpu_idle,9.00887061693e-05,1571189172.37,1571189172.37
petlovewwwpetlovecombr2,6.37324499944,6.37347699981,0.000232000369579,core 0 cpu_frequency,9.40106329598e-05,1571189172.37,1571189172.37
petlovewwwpetlovecombr2,6.37347699981,6.39341299981,0.019935999997,core 0 cpu_idle,0.000305339775953,1571189172.37,1571189172.39
petlovewwwpetlovecombr2,6.39341299981,6.39375999942,0.000346999615431,core 0 cpu_frequency,0.000140610351366,1571189172.39,1571189172.39
petlovewwwpetlovecombr2,6.39375999942,6.40563999955,0.0118800001219,core 0 cpu_idle,0.000181954081867,1571189172.39,1571189172.41
petlovewwwpetlovecombr2,6.40563999955,6.40616999986,0.000530000310391,core 0 cpu_frequency,0.000214765453776,1571189172.41,1571189172.41
petlovewwwpetlovecombr2,6.40616999986,6.42669999972,0.0205299998634,core 0 cpu_idle,0.000314437477907,1571189172.41,1571189172.43
petlovewwwpetlovecombr2,6.42669999972,6.42726099957,0.000560999847949,core 0 cpu_frequency,0.000227327011986,1571189172.43,1571189172.43
petlovewwwpetlovecombr2,6.42726099957,6.4298949996,0.00263400003314,core 0 cpu_idle,4.03423445076e-05,1571189172.43,1571189172.43
petlovewwwpetlovecombr2,6.4298949996,6.43034099974,0.000446000136435,core 0 cpu_frequency,0.000180727104886,1571189172.43,1571189172.43
petlovewwwpetlovecombr2,6.43034099974,6.45005599968,0.019714999944,core 0 cpu_idle,0.000301954939142,1571189172.43,1571189172.45
petlovewwwpetlovecombr2,6.45005599968,6.45123699959,0.00118099991232,core 0 cpu_frequency,0.000478561950071,1571189172.45,1571189172.45
petlovewwwpetlovecombr2,6.45123699959,6.4532689997,0.00203200010583,core 0 cpu_idle,3.11221136209e-05,1571189172.45,1571189172.45
petlovewwwpetlovecombr2,6.4532689997,6.45342999976,0.00016100006178,core 0 cpu_frequency,6.52400586344e-05,1571189172.45,1571189172.45
petlovewwwpetlovecombr2,6.45342999976,6.47329099942,0.0198609996587,core 0 cpu_idle,0.000304191070773,1571189172.45,1571189172.47
petlovewwwpetlovecombr2,6.47329099942,6.47353599966,0.000245000235736,core 0 cpu_frequency,9.92784075245e-05,1571189172.47,1571189172.47
petlovewwwpetlovecombr2,6.47353599966,6.49339699978,0.0198610001244,core 0 cpu_idle,0.000304191077905,1571189172.47,1571189172.49
