slateslatecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,0.0,6.1431189999,6.1431189999,core 0 cpu_idle start,0.0940880106024,1571189475.0,1571189481.14
slateslatecom2,6.1431189999,6.15306799999,0.00994900008664,core 0 cpu_idle,0.000152378885327,1571189481.14,1571189481.15
slateslatecom2,6.15306799999,6.15325699979,0.000188999809325,core 0 cpu_frequency,7.6586049135e-05,1571189481.15,1571189481.15
slateslatecom2,6.15325699979,6.1730539999,0.0197970001027,core 0 cpu_idle,0.000303210853573,1571189481.15,1571189481.17
slateslatecom2,6.1730539999,6.17309000017,3.60002741218e-05,core 0 cpu_frequency,1.4587944679e-05,1571189481.17,1571189481.17
slateslatecom2,6.17309000017,6.17739100009,0.00430099992082,core 0 cpu_idle,6.58741147872e-05,1571189481.17,1571189481.18
slateslatecom2,6.17739100009,6.17763199983,0.000240999739617,core 0 cpu_frequency,9.76573360883e-05,1571189481.18,1571189481.18
slateslatecom2,6.17763199983,6.18078099983,0.00314899999648,core 0 cpu_idle,4.82300839461e-05,1571189481.18,1571189481.18
slateslatecom2,6.18078099983,6.18946400005,0.00868300022557,core 0 cpu_frequency,0.00351850451221,1571189481.18,1571189481.19
slateslatecom2,6.18946400005,6.19309700001,0.00363299995661,core 0 cpu_idle,5.56430273354e-05,1571189481.19,1571189481.19
slateslatecom2,6.19309700001,6.19523799978,0.00214099977165,core 0 cpu_frequency,0.00086757078907,1571189481.19,1571189481.2
slateslatecom2,6.19523799978,6.21305500017,0.0178170003928,core 0 cpu_idle,0.000272885178016,1571189481.2,1571189481.21
slateslatecom2,6.21305500017,6.21321000019,0.000155000016093,core 0 cpu_frequency,6.28087345213e-05,1571189481.21,1571189481.21
slateslatecom2,6.21321000019,6.23302000016,0.0198099999689,core 0 cpu_idle,0.000303409959523,1571189481.21,1571189481.23
slateslatecom2,6.23302000016,6.23322199984,0.000201999675483,core 0 cpu_frequency,8.18538236998e-05,1571189481.23,1571189481.23
slateslatecom2,6.23322199984,6.25299500022,0.0197730003856,core 0 cpu_idle,0.000302843273906,1571189481.23,1571189481.25
slateslatecom2,6.25299500022,6.25337899989,0.000383999664336,core 0 cpu_frequency,0.000155603422383,1571189481.25,1571189481.25
slateslatecom2,6.25337899989,6.32290299982,0.0695239999332,core 0 cpu_idle,0.00106482958298,1571189481.25,1571189481.32
slateslatecom2,6.32290299982,6.32446700009,0.00156400026754,core 0 cpu_frequency,0.00063376043481,1571189481.32,1571189481.32
slateslatecom2,6.32446700009,6.37291399995,0.0484469998628,core 0 cpu_idle,0.000742014249898,1571189481.32,1571189481.37
slateslatecom2,6.37291399995,6.37292099977,6.99982047081e-06,core 0 cpu_frequency,2.83645045161e-06,1571189481.37,1571189481.37
