alibabawwwalibabacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,6.40094799967,6.4207299999,0.0197820002213,core 0 cpu_idle,0.000302911878389,1571189950.4,1571189950.42
alibabawwwalibabacom1,6.4207299999,6.42093000002,0.000200000125915,core 0 cpu_frequency,8.10250510112e-05,1571189950.42,1571189950.42
alibabawwwalibabacom1,6.42093000002,6.44073899975,0.0198089997284,core 0 cpu_idle,0.000303325308341,1571189950.42,1571189950.44
alibabawwwalibabacom1,6.44073899975,6.44099499984,0.000256000086665,core 0 cpu_frequency,0.00010371203511,1571189950.44,1571189950.44
alibabawwwalibabacom1,6.44099499984,6.46070599975,0.0197109999135,core 0 cpu_idle,0.000301824686176,1571189950.44,1571189950.46
alibabawwwalibabacom1,6.46070599975,6.46072199987,1.60001218319e-05,core 0 cpu_frequency,6.48204935715e-06,1571189950.46,1571189950.46
alibabawwwalibabacom1,6.46072199987,6.48076499999,0.0200430001132,core 0 cpu_idle,0.000306908439234,1571189950.46,1571189950.48
alibabawwwalibabacom1,6.48076499999,6.48250299972,0.00173799972981,core 0 cpu_frequency,0.00070410714054,1571189950.48,1571189950.48
alibabawwwalibabacom1,6.48250299972,6.49006799981,0.00756500009447,core 0 cpu_idle,0.000115839063947,1571189950.48,1571189950.49
alibabawwwalibabacom1,6.49006799981,6.49017199967,0.000103999860585,core 0 cpu_frequency,4.21329435194e-05,1571189950.49,1571189950.49
alibabawwwalibabacom1,6.49017199967,6.49054199969,0.000370000023395,core 0 cpu_idle,5.66562535823e-06,1571189950.49,1571189950.49
alibabawwwalibabacom1,6.49054199969,6.49073799979,0.000196000095457,core 0 cpu_frequency,7.9404538672e-05,1571189950.49,1571189950.49
alibabawwwalibabacom1,6.49073799979,6.49119800003,0.000460000243038,core 0 cpu_idle,7.04375372152e-06,1571189950.49,1571189950.49
alibabawwwalibabacom1,6.49119800003,6.49122299999,2.49999575317e-05,core 0 cpu_frequency,1.0128107795e-05,1571189950.49,1571189950.49
alibabawwwalibabacom1,6.49122299999,6.50168199977,0.0104589997791,core 0 cpu_idle,0.000160153434117,1571189950.49,1571189950.5
alibabawwwalibabacom1,6.50168199977,6.50187399983,0.000192000064999,core 0 cpu_frequency,7.77840263327e-05,1571189950.5,1571189950.5
alibabawwwalibabacom1,6.50187399983,6.52214699984,0.0202730000019,core 0 cpu_idle,0.000310430312529,1571189950.5,1571189950.52
alibabawwwalibabacom1,6.52214699984,6.52251499984,0.000368000008166,core 0 cpu_frequency,0.000149086003308,1571189950.52,1571189950.52
alibabawwwalibabacom1,6.52251499984,6.54066499975,0.0181499999017,core 0 cpu_idle,0.000277921873494,1571189950.52,1571189950.54
alibabawwwalibabacom1,6.54066499975,6.54180900007,0.00114400032908,core 0 cpu_frequency,0.000463463133317,1571189950.54,1571189950.54
alibabawwwalibabacom1,6.54180900007,6.56071599992,0.0189069998451,core 0 cpu_idle,0.000289513435127,1571189950.54,1571189950.56
alibabawwwalibabacom1,6.56071599992,6.5610059998,0.000289999879897,core 0 cpu_frequency,0.000117486201343,1571189950.56,1571189950.56
alibabawwwalibabacom1,6.5610059998,6.58082100004,0.0198150002398,core 0 cpu_idle,0.000303417191171,1571189950.56,1571189950.58
alibabawwwalibabacom1,6.58082100004,6.5813529999,0.000531999859959,core 0 cpu_frequency,0.000215526443266,1571189950.58,1571189950.58
alibabawwwalibabacom1,6.5813529999,6.58825600008,0.00690300017595,core 0 cpu_idle,0.000105702190194,1571189950.58,1571189950.59
alibabawwwalibabacom1,6.58825600008,6.58859399986,0.000337999779731,core 0 cpu_frequency,0.000136932160764,1571189950.59,1571189950.59
alibabawwwalibabacom1,6.58859399986,6.60871399986,0.020120000001,core 0 cpu_idle,0.000308087500016,1571189950.59,1571189950.61
alibabawwwalibabacom1,6.60871399986,6.60978499986,0.00107100000605,core 0 cpu_frequency,0.000433888877451,1571189950.61,1571189950.61
alibabawwwalibabacom1,6.60978499986,6.62078,0.0109950001352,core 0 cpu_idle,0.00016836093957,1571189950.61,1571189950.62
