slateslatecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,6.29123800062,6.29925000062,0.00801200000569,core 0 cpu_idle,0.000122683750087,1571190222.29,1571190222.3
slateslatecom2,6.29925000062,6.30027800053,0.00102799991146,core 0 cpu_frequency,0.000416468464129,1571190222.3,1571190222.3
slateslatecom2,6.30027800053,6.3003700003,9.19997692108e-05,core 0 cpu_idle,1.40874646604e-06,1571190222.3,1571190222.3
slateslatecom2,6.3003700003,6.3023260003,0.00195599999279,core 0 cpu_frequency,0.000792424497078,1571190222.3,1571190222.3
slateslatecom2,6.3023260003,6.30819100048,0.00586500018835,core 0 cpu_idle,8.98078153841e-05,1571190222.3,1571190222.31
slateslatecom2,6.30819100048,6.30858500022,0.000393999740481,core 0 cpu_frequency,0.000159619144863,1571190222.31,1571190222.31
slateslatecom2,6.30858500022,6.3291860004,0.0206010001712,core 0 cpu_idle,0.000315452815121,1571190222.31,1571190222.33
slateslatecom2,6.3291860004,6.33233800018,0.0031519997865,core 0 cpu_frequency,0.0012769539135,1571190222.33,1571190222.33
slateslatecom2,6.33233800018,6.34954500059,0.0172070004046,core 0 cpu_idle,0.000263482193695,1571190222.33,1571190222.35
slateslatecom2,6.34954500059,6.35163300019,0.00208799960092,core 0 cpu_frequency,0.000845900838322,1571190222.35,1571190222.35
slateslatecom2,6.35163300019,6.37921600044,0.0275830002502,core 0 cpu_idle,0.000422364691331,1571190222.35,1571190222.38
slateslatecom2,6.37921600044,6.37980400026,0.000587999820709,core 0 cpu_frequency,0.000238213427365,1571190222.38,1571190222.38
slateslatecom2,6.37980400026,6.41924200021,0.0394379999489,core 0 cpu_idle,0.000603894374217,1571190222.38,1571190222.42
slateslatecom2,6.41924200021,6.41971600056,0.000474000349641,core 0 cpu_frequency,0.000192029391648,1571190222.42,1571190222.42
slateslatecom2,6.41971600056,6.42156300042,0.0018469998613,core 0 cpu_frequency,0.000748265818809,1571190222.42,1571190222.42
slateslatecom2,6.42156300042,6.42239000043,0.000827000010759,core 0 cpu_idle,1.26634376647e-05,1571190222.42,1571190222.42
slateslatecom2,6.42239000043,6.42434000038,0.0019499999471,core 0 cpu_frequency,0.000789993728569,1571190222.42,1571190222.42
slateslatecom2,6.42434000038,6.44842400029,0.0240839999169,core 0 cpu_idle,0.000368786248728,1571190222.42,1571190222.45
slateslatecom2,6.44842400029,6.44842600031,2.00001522899e-06,core 0 cpu_frequency,8.10256169643e-07,1571190222.45,1571190222.45
slateslatecom2,6.44842600031,6.44923300063,0.00080700032413,core 0 cpu_idle,1.23571924632e-05,1571190222.45,1571190222.45
slateslatecom2,6.44923300063,6.44931300031,7.99996778369e-05,core 0 cpu_frequency,3.24098694837e-05,1571190222.45,1571190222.45
slateslatecom2,6.44931300031,6.47067700047,0.0213640001602,core 0 cpu_idle,0.000327136252454,1571190222.45,1571190222.47
slateslatecom2,6.47067700047,6.47336100042,0.0026839999482,core 0 cpu_frequency,0.00108735547902,1571190222.47,1571190222.47
slateslatecom2,6.47336100042,6.49102600059,0.0176650001667,core 0 cpu_idle,0.000270495315053,1571190222.47,1571190222.49
slateslatecom2,6.49102600059,6.49125300022,0.000226999633014,core 0 cpu_frequency,9.19632263249e-05,1571190222.49,1571190222.49
slateslatecom2,6.49125300022,6.51253600046,0.021283000242,core 0 cpu_idle,0.000325895941205,1571190222.49,1571190222.51
slateslatecom2,6.51253600046,6.51280000061,0.000264000147581,core 0 cpu_frequency,0.000106953059789,1571190222.51,1571190222.51
slateslatecom2,6.51280000061,6.53856900055,0.0257689999416,core 0 cpu_idle,0.000394587811606,1571190222.51,1571190222.54
slateslatecom2,6.53856900055,6.5386680006,9.90000553429e-05,core 0 cpu_frequency,4.01073974208e-05,1571190222.54,1571190222.54
slateslatecom2,6.5386680006,6.53927100031,0.000602999702096,core 0 cpu_idle,9.23343293834e-06,1571190222.54,1571190222.54
slateslatecom2,6.53927100031,6.54023000039,0.000959000084549,core 0 cpu_frequency,0.000388514909253,1571190222.54,1571190222.54
slateslatecom2,6.54023000039,6.55634000059,0.0161100002006,core 0 cpu_idle,0.000246684378071,1571190222.54,1571190222.56
slateslatecom2,6.55634000059,6.55639500031,5.49997203052e-05,core 0 cpu_frequency,2.22817616886e-05,1571190222.56,1571190222.56
slateslatecom2,6.55639500031,6.5784660005,0.0220710001886,core 0 cpu_idle,0.000337962190388,1571190222.56,1571190222.58
slateslatecom2,6.5784660005,6.57852000045,5.39999455214e-05,core 0 cpu_frequency,2.18767279293e-05,1571190222.58,1571190222.58
slateslatecom2,6.57852000045,6.59919800051,0.020678000059,core 0 cpu_idle,0.000316631875903,1571190222.58,1571190222.6
slateslatecom2,6.59919800051,6.59923500055,3.70000489056e-05,core 0 cpu_frequency,1.49896448129e-05,1571190222.6,1571190222.6
slateslatecom2,6.59923500055,6.61924300063,0.0200080000795,core 0 cpu_idle,0.000306372501218,1571190222.6,1571190222.62
slateslatecom2,6.61924300063,6.61926900037,2.59997323155e-05,core 0 cpu_frequency,1.05331415543e-05,1571190222.62,1571190222.62
slateslatecom2,6.61926900037,6.61963100033,0.000361999962479,core 0 cpu_idle,5.54312442546e-06,1571190222.62,1571190222.62
slateslatecom2,6.61963100033,6.62039800035,0.00076700001955,core 0 cpu_frequency,0.00031073088292,1571190222.62,1571190222.62
slateslatecom2,6.62039800035,6.64254200039,0.022144000046,core 0 cpu_idle,0.000339080000704,1571190222.62,1571190222.64
slateslatecom2,6.64254200039,6.64258000022,3.79998236895e-05,core 0 cpu_frequency,1.53946785722e-05,1571190222.64,1571190222.64
slateslatecom2,6.64258000022,6.67921500048,0.0366350002587,core 0 cpu_idle,0.000560973441461,1571190222.64,1571190222.68
slateslatecom2,6.67921500048,6.68289900059,0.00368400011212,core 0 cpu_frequency,0.00149248054542,1571190222.68,1571190222.68
slateslatecom2,6.68289900059,6.69911600044,0.0162169998512,core 0 cpu_idle,0.000248322810221,1571190222.68,1571190222.7
slateslatecom2,6.69911600044,6.69935900019,0.000242999754846,core 0 cpu_frequency,9.8445275682e-05,1571190222.7,1571190222.7
slateslatecom2,6.69935900019,6.71911400044,0.0197550002486,core 0 cpu_idle,0.000302498441306,1571190222.7,1571190222.72
slateslatecom2,6.71911400044,6.71978900023,0.000674999784678,core 0 cpu_frequency,0.000273459287768,1571190222.72,1571190222.72
slateslatecom2,6.71978900023,6.73923100019,0.0194419999607,core 0 cpu_idle,0.000297705624398,1571190222.72,1571190222.74
slateslatecom2,6.73923100019,6.73928000033,4.90001402795e-05,core 0 cpu_frequency,1.98511818307e-05,1571190222.74,1571190222.74
slateslatecom2,6.73928000033,6.75923800049,0.0199580001645,core 0 cpu_idle,0.000305606877519,1571190222.74,1571190222.76
slateslatecom2,6.75923800049,6.76030400023,0.00106599973515,core 0 cpu_frequency,0.000431863142701,1571190222.76,1571190222.76
slateslatecom2,6.76030400023,6.76637900062,0.00607500039041,core 0 cpu_idle,9.30234434782e-05,1571190222.76,1571190222.77
slateslatecom2,6.76637900062,6.76654000022,0.000160999596119,core 0 cpu_frequency,6.52249613777e-05,1571190222.77,1571190222.77
slateslatecom2,6.76654000022,6.78283100063,0.0162910004146,core 0 cpu_idle,0.000249455943849,1571190222.77,1571190222.78
slateslatecom2,6.78283100063,6.7830110006,0.000179999973625,core 0 cpu_frequency,7.29224893148e-05,1571190222.78,1571190222.78
