nylonnyloncom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
nylonnyloncom2,6.2852119999,6.29585999995,0.0106480000541,core 0 cpu_idle,0.000162674820826,1571191552.29,1571191552.3
nylonnyloncom2,6.29585999995,6.29653900024,0.000679000280797,core 0 cpu_frequency,0.000274451234498,1571191552.3,1571191552.3
nylonnyloncom2,6.29653900024,6.30087799998,0.0043389997445,core 0 cpu_idle,6.62890685967e-05,1571191552.3,1571191552.3
nylonnyloncom2,6.30087799998,6.30331599992,0.00243799993768,core 0 cpu_frequency,0.000985437136812,1571191552.3,1571191552.3
nylonnyloncom2,6.30331599992,6.3217480001,0.0184320001863,core 0 cpu_idle,0.000281594882846,1571191552.3,1571191552.32
nylonnyloncom2,6.3217480001,6.3234120002,0.00166400009766,core 0 cpu_frequency,0.000672587175475,1571191552.32,1571191552.32
nylonnyloncom2,6.3234120002,6.3424180001,0.0190059999004,core 0 cpu_idle,0.000290364163478,1571191552.32,1571191552.34
nylonnyloncom2,6.3424180001,6.34249299997,7.49998725951e-05,core 0 cpu_frequency,3.03148735031e-05,1571191552.34,1571191552.34
nylonnyloncom2,6.34249299997,6.34551199991,0.00301899993792,core 0 cpu_idle,4.61227715516e-05,1571191552.34,1571191552.35
nylonnyloncom2,6.34551199991,6.34613199998,0.000620000064373,core 0 cpu_frequency,0.00025060340602,1571191552.35,1571191552.35
nylonnyloncom2,6.34613199998,6.36258900026,0.0164570002817,core 0 cpu_idle,0.000251421821803,1571191552.35,1571191552.36
nylonnyloncom2,6.36258900026,6.3630570001,0.000467999838293,core 0 cpu_frequency,0.000189165066638,1571191552.36,1571191552.36
nylonnyloncom2,6.3630570001,6.38716799999,0.0241109998897,core 0 cpu_idle,0.000368355800814,1571191552.36,1571191552.39
nylonnyloncom2,6.38716799999,6.38901400007,0.00184600008652,core 0 cpu_frequency,0.00074615138897,1571191552.39,1571191552.39
nylonnyloncom2,6.38901400007,6.39587499993,0.00686099985614,core 0 cpu_idle,0.000104818925302,1571191552.39,1571191552.4
nylonnyloncom2,6.39587499993,6.39594099997,6.60000368953e-05,core 0 cpu_frequency,2.6677148913e-05,1571191552.4,1571191552.4
nylonnyloncom2,6.39594099997,6.4100279999,0.0140869999304,core 0 cpu_idle,0.000215214141437,1571191552.4,1571191552.41
nylonnyloncom2,6.4100279999,6.41057999991,0.000552000012249,core 0 cpu_frequency,0.000223117852951,1571191552.41,1571191552.41
nylonnyloncom2,6.41057999991,6.41062099999,4.10000793636e-05,core 0 cpu_frequency,1.65721910787e-05,1571191552.41,1571191552.41
nylonnyloncom2,6.41062099999,6.43251299998,0.0218919999897,core 0 cpu_idle,0.000334455029843,1571191552.41,1571191552.43
nylonnyloncom2,6.43251299998,6.43397699995,0.00146399997175,core 0 cpu_frequency,0.00059174732458,1571191552.43,1571191552.43
nylonnyloncom2,6.43397699995,6.455877,0.0219000000507,core 0 cpu_idle,0.000334577250774,1571191552.43,1571191552.46
nylonnyloncom2,6.455877,6.45685900003,0.000982000026852,core 0 cpu_frequency,0.000396923428854,1571191552.46,1571191552.46
nylonnyloncom2,6.45685900003,6.4759180001,0.0190590000711,core 0 cpu_idle,0.000291173873587,1571191552.46,1571191552.48
nylonnyloncom2,6.4759180001,6.47645800002,0.000539999920875,core 0 cpu_frequency,0.000218267428018,1571191552.48,1571191552.48
nylonnyloncom2,6.47645800002,6.4766569999,0.00019899988547,core 0 cpu_idle,3.04022075026e-06,1571191552.48,1571191552.48
nylonnyloncom2,6.4766569999,6.47676400002,0.000107000116259,core 0 cpu_frequency,4.32493399917e-05,1571191552.48,1571191552.48
nylonnyloncom2,6.47676400002,6.49300500005,0.0162410000339,core 0 cpu_idle,0.000248121878018,1571191552.48,1571191552.49
nylonnyloncom2,6.49300500005,6.49331599986,0.00031099980697,core 0 cpu_frequency,0.000125705810978,1571191552.49,1571191552.49
nylonnyloncom2,6.49331599986,6.53591200011,0.0425960002467,core 0 cpu_idle,0.000650760393769,1571191552.49,1571191552.54
nylonnyloncom2,6.53591200011,6.53640600014,0.000494000036269,core 0 cpu_frequency,0.00019967432066,1571191552.54,1571191552.54
nylonnyloncom2,6.53640600014,6.54154600017,0.00514000002295,core 0 cpu_idle,7.85263503506e-05,1571191552.54,1571191552.54
nylonnyloncom2,6.54154600017,6.54652900016,0.00498299999163,core 0 cpu_frequency,0.00201412361362,1571191552.54,1571191552.55
nylonnyloncom2,6.54652900016,6.56184200011,0.0153129999526,core 0 cpu_idle,0.000233944356776,1571191552.55,1571191552.56
nylonnyloncom2,6.56184200011,6.56234400021,0.000502000097185,core 0 cpu_frequency,0.000202907937282,1571191552.56,1571191552.56
nylonnyloncom2,6.56234400021,6.57578099985,0.0134369996376,core 0 cpu_idle,0.000205283761964,1571191552.56,1571191552.58
nylonnyloncom2,6.57578099985,6.57580600027,2.5000423193e-05,core 0 cpu_frequency,1.01051460542e-05,1571191552.58,1571191552.58
nylonnyloncom2,6.57580600027,6.59114499995,0.0153389996849,core 0 cpu_idle,0.000234341567686,1571191552.58,1571191552.59
nylonnyloncom2,6.59114499995,6.59118900029,4.40003350377e-05,core 0 cpu_frequency,1.77848914219e-05,1571191552.59,1571191552.59
nylonnyloncom2,6.59118900029,6.612524,0.0213349997066,core 0 cpu_idle,0.000325945458018,1571191552.59,1571191552.61
nylonnyloncom2,6.612524,6.61569100013,0.00316700013354,core 0 cpu_frequency,0.00128009828698,1571191552.61,1571191552.62
nylonnyloncom2,6.61569100013,6.63333400013,0.0176429999992,core 0 cpu_idle,0.000269540932488,1571191552.62,1571191552.63
nylonnyloncom2,6.63333400013,6.63335200027,1.80001370609e-05,core 0 cpu_frequency,7.27563739987e-06,1571191552.63,1571191552.63
nylonnyloncom2,6.63335200027,6.63646900002,0.00311699975282,core 0 cpu_idle,4.76199637237e-05,1571191552.63,1571191552.64
nylonnyloncom2,6.63646900002,6.63648700016,1.80001370609e-05,core 0 cpu_frequency,7.27563739987e-06,1571191552.64,1571191552.64
nylonnyloncom2,6.63648700016,6.63984399987,0.00335699971765,core 0 cpu_idle,5.12865631864e-05,1571191552.64,1571191552.64
nylonnyloncom2,6.63984399987,6.64084300026,0.000999000389129,core 0 cpu_frequency,0.000403794958286,1571191552.64,1571191552.64
nylonnyloncom2,6.64084300026,6.65862300014,0.0177799998783,core 0 cpu_idle,0.00027163394814,1571191552.64,1571191552.66
nylonnyloncom2,6.65862300014,6.65898199985,0.000358999706805,core 0 cpu_frequency,0.000145107322491,1571191552.66,1571191552.66
nylonnyloncom2,6.65898199985,6.67920800019,0.0202260003425,core 0 cpu_idle,0.000309002720233,1571191552.66,1571191552.68
nylonnyloncom2,6.67920800019,6.67952700006,0.000318999867886,core 0 cpu_frequency,0.0001289394276,1571191552.68,1571191552.68
nylonnyloncom2,6.67952700006,6.68838800024,0.00886100018397,core 0 cpu_idle,0.000135373930311,1571191552.68,1571191552.69
nylonnyloncom2,6.68838800024,6.69016100001,0.00177299976349,core 0 cpu_frequency,0.000716644731402,1571191552.69,1571191552.69
nylonnyloncom2,6.69016100001,6.70870599989,0.0185449998826,core 0 cpu_idle,0.000283321235706,1571191552.69,1571191552.71
nylonnyloncom2,6.70870599989,6.70900300005,0.000297000166029,core 0 cpu_frequency,0.000120047170109,1571191552.71,1571191552.71
nylonnyloncom2,6.70900300005,6.71575900028,0.00675600022078,core 0 cpu_idle,0.000103214793373,1571191552.71,1571191552.72
nylonnyloncom2,6.71575900028,6.71579500008,3.59998084605e-05,core 0 cpu_frequency,1.45510865799e-05,1571191552.72,1571191552.72
nylonnyloncom2,6.71579500008,6.75588600012,0.0400910000317,core 0 cpu_idle,0.000612490252984,1571191552.72,1571191552.76
nylonnyloncom2,6.75588600012,6.75728500029,0.0013990001753,core 0 cpu_frequency,0.000565474471855,1571191552.76,1571191552.76
nylonnyloncom2,6.75728500029,6.77025800012,0.0129729998298,core 0 cpu_idle,0.0001981950049,1571191552.76,1571191552.77
nylonnyloncom2,6.77025800012,6.77035300015,9.50000248849e-05,core 0 cpu_frequency,3.83989150585e-05,1571191552.77,1571191552.77
nylonnyloncom2,6.77035300015,6.79252400016,0.0221710000187,core 0 cpu_idle,0.000338717452786,1571191552.77,1571191552.79
nylonnyloncom2,6.79252400016,6.79563299986,0.0031089996919,core 0 cpu_frequency,0.00125665456647,1571191552.79,1571191552.8
nylonnyloncom2,6.79563299986,6.7958010002,0.000168000347912,core 0 cpu_idle,2.56662531523e-06,1571191552.8,1571191552.8
nylonnyloncom2,6.7958010002,6.79585399991,5.29997050762e-05,core 0 cpu_frequency,2.14224277921e-05,1571191552.8,1571191552.8
nylonnyloncom2,6.79585399991,6.83593000006,0.0400760001503,core 0 cpu_idle,0.000612261092296,1571191552.8,1571191552.84
nylonnyloncom2,6.83593000006,6.8362850002,0.000355000142008,core 0 cpu_frequency,0.0001434907024,1571191552.84,1571191552.84
nylonnyloncom2,6.8362850002,6.83656299999,0.000277999788523,core 0 cpu_idle,4.24714176916e-06,1571191552.84,1571191552.84
nylonnyloncom2,6.83656299999,6.83662800025,6.50002621114e-05,core 0 cpu_frequency,2.62730409452e-05,1571191552.84,1571191552.84
nylonnyloncom2,6.83662800025,6.85664599994,0.02001799969,core 0 cpu_idle,0.000305824990264,1571191552.84,1571191552.86
nylonnyloncom2,6.85664599994,6.85901300004,0.00236700009555,core 0 cpu_frequency,0.00095673907162,1571191552.86,1571191552.86
nylonnyloncom2,6.85901300004,6.86870400002,0.00969099998474,core 0 cpu_idle,0.000148054252267,1571191552.86,1571191552.87
nylonnyloncom2,6.86870400002,6.86874399986,3.99998389184e-05,core 0 cpu_frequency,1.6167894891e-05,1571191552.87,1571191552.87
nylonnyloncom2,6.86874399986,6.86945400015,0.000710000284016,core 0 cpu_idle,1.08470293391e-05,1571191552.87,1571191552.87
nylonnyloncom2,6.86945400015,6.86968,0.00022599985823,core 0 cpu_frequency,9.13489166969e-05,1571191552.87,1571191552.87
nylonnyloncom2,6.86968,6.88980100024,0.0201210002415,core 0 cpu_idle,0.000307398581189,1571191552.87,1571191552.89
nylonnyloncom2,6.88980100024,6.88988000015,7.8999903053e-05,core 0 cpu_frequency,3.19316818141e-05,1571191552.89,1571191552.89
nylonnyloncom2,6.88988000015,6.89584399993,0.00596399977803,core 0 cpu_idle,9.11150066089e-05,1571191552.89,1571191552.9
nylonnyloncom2,6.89584399993,6.89592200005,7.80001282692e-05,core 0 cpu_frequency,3.15275738463e-05,1571191552.9,1571191552.9
nylonnyloncom2,6.89592200005,6.90162400017,0.00570200011134,core 0 cpu_idle,8.7112306701e-05,1571191552.9,1571191552.9
nylonnyloncom2,6.90162400017,6.90217200015,0.000547999981791,core 0 cpu_frequency,0.00022150104464,1571191552.9,1571191552.9
nylonnyloncom2,6.90217200015,6.92175800027,0.0195860001259,core 0 cpu_idle,0.000299225116923,1571191552.9,1571191552.92
nylonnyloncom2,6.92175800027,6.92234299984,0.000584999565035,core 0 cpu_frequency,0.000236456239188,1571191552.92,1571191552.92
nylonnyloncom2,6.92234299984,6.93368500005,0.0113420002162,core 0 cpu_idle,0.000173277408304,1571191552.92,1571191552.93
nylonnyloncom2,6.93368500005,6.93380600028,0.000121000222862,core 0 cpu_frequency,4.89081690805e-05,1571191552.93,1571191552.93
nylonnyloncom2,6.93380600028,6.93581200019,0.00200599990785,core 0 cpu_idle,3.06466635922e-05,1571191552.93,1571191552.94
nylonnyloncom2,6.93581200019,6.93608300015,0.000270999968052,core 0 cpu_frequency,0.000109537916087,1571191552.94,1571191552.94
nylonnyloncom2,6.93608300015,6.95577599993,0.0196929997765,core 0 cpu_idle,0.000300859804085,1571191552.94,1571191552.96
nylonnyloncom2,6.95577599993,6.95656599989,0.000789999961853,core 0 cpu_frequency,0.000319317194581,1571191552.96,1571191552.96
