alibabawwwalibabacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,6.29125100002,6.30780200008,0.0165510000661,core 0 cpu_idle,0.00025285790351,1571191471.29,1571191471.31
alibabawwwalibabacom2,6.30780200008,6.30784100015,3.90000641346e-05,core 0 cpu_frequency,1.57637869231e-05,1571191471.31,1571191471.31
alibabawwwalibabacom2,6.30784100015,6.32780899992,0.019967999775,core 0 cpu_idle,0.000305061116562,1571191471.31,1571191471.33
alibabawwwalibabacom2,6.32780899992,6.32907100022,0.00126200029626,core 0 cpu_frequency,0.00051009925775,1571191471.33,1571191471.33
alibabawwwalibabacom2,6.32907100022,6.36779200006,0.0387209998444,core 0 cpu_idle,0.000591560075122,1571191471.33,1571191471.37
alibabawwwalibabacom2,6.36779200006,6.36785100028,5.90002164245e-05,core 0 cpu_frequency,2.38478284786e-05,1571191471.37,1571191471.37
alibabawwwalibabacom2,6.36785100028,6.38780499995,0.0199539996684,core 0 cpu_idle,0.000304847229933,1571191471.37,1571191471.39
alibabawwwalibabacom2,6.38780499995,6.3883750001,0.00057000014931,core 0 cpu_frequency,0.000230393490351,1571191471.39,1571191471.39
alibabawwwalibabacom2,6.3883750001,6.42768200021,0.0393070001155,core 0 cpu_idle,0.000600512694265,1571191471.39,1571191471.43
alibabawwwalibabacom2,6.42768200021,6.42769999988,1.79996713996e-05,core 0 cpu_frequency,7.27544918004e-06,1571191471.43,1571191471.43
alibabawwwalibabacom2,6.42769999988,6.44783500023,0.0201350003481,core 0 cpu_idle,0.000307612467818,1571191471.43,1571191471.45
alibabawwwalibabacom2,6.44783500023,6.44878900005,0.000953999813646,core 0 cpu_frequency,0.000385605770676,1571191471.45,1571191471.45
alibabawwwalibabacom2,6.44878900005,6.49183600023,0.0430470001884,core 0 cpu_idle,0.000657650545378,1571191471.45,1571191471.49
alibabawwwalibabacom2,6.49183600023,6.49272300024,0.000887000001967,core 0 cpu_frequency,0.000358524513795,1571191471.49,1571191471.49
