zumatawwwzumatacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
zumatawwwzumatacom2,0.0,6.30783199985,6.30783199985,core 0 cpu_idle start,0.0963679033776,1571191621.0,1571191627.31
zumatawwwzumatacom2,6.30783199985,6.32197399996,0.0141420001164,core 0 cpu_idle,0.000216054406778,1571191627.31,1571191627.32
zumatawwwzumatacom2,6.32197399996,6.32339400006,0.00142000010237,core 0 cpu_frequency,0.000573962621378,1571191627.32,1571191627.32
zumatawwwzumatacom2,6.32339400006,6.34201700008,0.0186230000108,core 0 cpu_idle,0.000284512882666,1571191627.32,1571191627.34
zumatawwwzumatacom2,6.34201700008,6.3420950002,7.80001282692e-05,core 0 cpu_frequency,3.15275738463e-05,1571191627.34,1571191627.34
zumatawwwzumatacom2,6.3420950002,6.35436000023,0.0122650000267,core 0 cpu_idle,0.000187378537907,1571191627.34,1571191627.35
zumatawwwzumatacom2,6.35436000023,6.35445100022,9.0999994427e-05,core 0 cpu_frequency,3.67821067474e-05,1571191627.35,1571191627.35
zumatawwwzumatacom2,6.35445100022,6.3745670002,0.0201159999706,core 0 cpu_idle,0.000307322189551,1571191627.35,1571191627.37
zumatawwwzumatacom2,6.3745670002,6.37506700028,0.000500000081956,core 0 cpu_frequency,0.000202099533127,1571191627.37,1571191627.38
zumatawwwzumatacom2,6.37506700028,6.39450399997,0.0194369996898,core 0 cpu_idle,0.000296948762761,1571191627.38,1571191627.39
zumatawwwzumatacom2,6.39450399997,6.39456399996,5.99999912083e-05,core 0 cpu_frequency,2.42519364464e-05,1571191627.39,1571191627.39
zumatawwwzumatacom2,6.39456399996,6.41445499985,0.0198909998871,core 0 cpu_idle,0.000303884750776,1571191627.39,1571191627.41
zumatawwwzumatacom2,6.41445499985,6.41470499989,0.000250000040978,core 0 cpu_frequency,0.000101049766563,1571191627.41,1571191627.41
zumatawwwzumatacom2,6.41470499989,6.42102700006,0.00632200017571,core 0 cpu_idle,9.65843576845e-05,1571191627.41,1571191627.42
zumatawwwzumatacom2,6.42102700006,6.42132299999,0.000295999925584,core 0 cpu_frequency,0.000119642873921,1571191627.42,1571191627.42
zumatawwwzumatacom2,6.42132299999,6.44132200023,0.0199990002438,core 0 cpu_idle,0.000305534726225,1571191627.42,1571191627.44
zumatawwwzumatacom2,6.44132200023,6.44145799987,0.000135999638587,core 0 cpu_frequency,5.49709179173e-05,1571191627.44,1571191627.44
zumatawwwzumatacom2,6.44145799987,6.49464699998,0.0531890001148,core 0 cpu_idle,0.000812594949254,1571191627.44,1571191627.49
zumatawwwzumatacom2,6.49464699998,6.49472999992,8.2999933511e-05,core 0 cpu_frequency,3.35484901252e-05,1571191627.49,1571191627.49
zumatawwwzumatacom2,6.49472999992,6.53437300026,0.0396430003457,core 0 cpu_idle,0.000605645937781,1571191627.49,1571191627.53
zumatawwwzumatacom2,6.53437300026,6.53460199991,0.000228999648243,core 0 cpu_frequency,9.25614288202e-05,1571191627.53,1571191627.53
zumatawwwzumatacom2,6.53460199991,6.55461600004,0.0200140001252,core 0 cpu_idle,0.000305763886913,1571191627.53,1571191627.55
zumatawwwzumatacom2,6.55461600004,6.55532999989,0.000713999848813,core 0 cpu_frequency,0.00028859802489,1571191627.55,1571191627.56
zumatawwwzumatacom2,6.55532999989,6.55543600023,0.000106000341475,core 0 cpu_frequency,4.28452320239e-05,1571191627.56,1571191627.56
zumatawwwzumatacom2,6.55543600023,6.57635500003,0.0209189997986,core 0 cpu_idle,0.000319590019423,1571191627.56,1571191627.58
zumatawwwzumatacom2,6.57635500003,6.57643399993,7.8999903053e-05,core 0 cpu_frequency,3.19316818141e-05,1571191627.58,1571191627.58
zumatawwwzumatacom2,6.57643399993,6.63443600014,0.0580020002089,core 0 cpu_idle,0.000886125558192,1571191627.58,1571191627.63
zumatawwwzumatacom2,6.63443600014,6.63544199988,0.00100599974394,core 0 cpu_frequency,0.0004066240905,1571191627.63,1571191627.64
zumatawwwzumatacom2,6.63544199988,6.66677899985,0.031336999964,core 0 cpu_idle,0.00047875101695,1571191627.64,1571191627.67
zumatawwwzumatacom2,6.66677899985,6.66729999986,0.00052100000903,core 0 cpu_frequency,0.00021058768265,1571191627.67,1571191627.67
zumatawwwzumatacom2,6.66729999986,6.67308400013,0.00578400027007,core 0 cpu_frequency,0.00233788712516,1571191627.67,1571191627.67
zumatawwwzumatacom2,6.67308400013,6.68781000003,0.0147259999067,core 0 cpu_idle,0.000224976463574,1571191627.67,1571191627.69
zumatawwwzumatacom2,6.68781000003,6.68783600023,2.60001979768e-05,core 0 cpu_frequency,1.0509254022e-05,1571191627.69,1571191627.69
zumatawwwzumatacom2,6.68783600023,6.70948200021,0.0216459999792,core 0 cpu_idle,0.000330696764683,1571191627.69,1571191627.71
zumatawwwzumatacom2,6.70948200021,6.71173699992,0.00225499970838,core 0 cpu_frequency,0.000911468627129,1571191627.71,1571191627.71
zumatawwwzumatacom2,6.71173699992,6.73110400001,0.0193670000881,core 0 cpu_idle,0.000295879343846,1571191627.71,1571191627.73
zumatawwwzumatacom2,6.73110400001,6.73309300002,0.00198900001124,core 0 cpu_frequency,0.000803951815541,1571191627.73,1571191627.73
zumatawwwzumatacom2,6.73309300002,6.74735799991,0.0142649998888,core 0 cpu_idle,0.000217933535802,1571191627.73,1571191627.75
zumatawwwzumatacom2,6.74735799991,6.74831200019,0.000954000279307,core 0 cpu_frequency,0.000385605958896,1571191627.75,1571191627.75
zumatawwwzumatacom2,6.74831200019,6.76442900021,0.016117000021,core 0 cpu_idle,0.000246227467821,1571191627.75,1571191627.76
zumatawwwzumatacom2,6.76442900021,6.7648169999,0.000387999694794,core 0 cpu_frequency,0.000156829088636,1571191627.76,1571191627.76
zumatawwwzumatacom2,6.7648169999,6.79450700013,0.0296900002286,core 0 cpu_idle,0.000453588978492,1571191627.76,1571191627.79
zumatawwwzumatacom2,6.79450700013,6.79697400006,0.00246699992567,core 0 cpu_frequency,0.000997158902957,1571191627.79,1571191627.8
zumatawwwzumatacom2,6.79697400006,6.81363999983,0.0166659997776,core 0 cpu_idle,0.000254614811603,1571191627.8,1571191627.81
zumatawwwzumatacom2,6.81363999983,6.81372800004,8.80002044141e-05,core 0 cpu_frequency,3.5569594624e-05,1571191627.81,1571191627.81
zumatawwwzumatacom2,6.81372800004,6.83458899986,0.0208609998226,core 0 cpu_idle,0.00031870392479,1571191627.81,1571191627.83
zumatawwwzumatacom2,6.83458899986,6.83516999986,0.000581000000238,core 0 cpu_frequency,0.000234839619096,1571191627.83,1571191627.84
zumatawwwzumatacom2,6.83516999986,6.87455900013,0.0393890002742,core 0 cpu_idle,0.00060176545169,1571191627.84,1571191627.87
zumatawwwzumatacom2,6.87455900013,6.87488100026,0.00032200012356,core 0 cpu_frequency,0.000130152127943,1571191627.87,1571191627.87
zumatawwwzumatacom2,6.87488100026,6.89438700024,0.0195059999824,core 0 cpu_idle,0.00029800291473,1571191627.87,1571191627.89
zumatawwwzumatacom2,6.89438700024,6.89447099995,8.39997082949e-05,core 0 cpu_frequency,3.39525980931e-05,1571191627.89,1571191627.89
zumatawwwzumatacom2,6.89447099995,6.91463400004,0.0201630000956,core 0 cpu_idle,0.000308040233961,1571191627.89,1571191627.91
zumatawwwzumatacom2,6.91463400004,6.91487300023,0.000239000190049,core 0 cpu_frequency,9.66036378178e-05,1571191627.91,1571191627.91
zumatawwwzumatacom2,6.91487300023,6.93454900011,0.0196759998798,core 0 cpu_idle,0.000300600088164,1571191627.91,1571191627.93
zumatawwwzumatacom2,6.93454900011,6.93576000025,0.00121100014076,core 0 cpu_frequency,0.000489485045894,1571191627.93,1571191627.94
zumatawwwzumatacom2,6.93576000025,6.97446600022,0.038705999963,core 0 cpu_idle,0.000591330914435,1571191627.94,1571191627.97
zumatawwwzumatacom2,6.97446600022,6.97591000004,0.00144399981946,core 0 cpu_frequency,0.000583663283025,1571191627.97,1571191627.98
zumatawwwzumatacom2,6.97591000004,6.99448799994,0.018577999901,core 0 cpu_idle,0.000283825393488,1571191627.98,1571191627.99
zumatawwwzumatacom2,6.99448799994,6.99464000016,0.00015200022608,core 0 cpu_frequency,6.14383393815e-05,1571191627.99,1571191627.99
zumatawwwzumatacom2,6.99464000016,7.01443600003,0.0197959998623,core 0 cpu_idle,0.000302433387896,1571191627.99,1571191628.01
zumatawwwzumatacom2,7.01443600003,7.01454799995,0.000111999921501,core 0 cpu_frequency,4.52702562707e-05,1571191628.01,1571191628.01
zumatawwwzumatacom2,7.01454799995,7.03443300026,0.0198850003071,core 0 cpu_idle,0.000303793092192,1571191628.01,1571191628.03
zumatawwwzumatacom2,7.03443300026,7.0345780002,0.000144999939948,core 0 cpu_frequency,5.86088307272e-05,1571191628.03,1571191628.03
zumatawwwzumatacom2,7.0345780002,7.05501999985,0.0204419996589,core 0 cpu_idle,0.000312302649789,1571191628.03,1571191628.06
zumatawwwzumatacom2,7.05501999985,7.05771399988,0.00269400002435,core 0 cpu_frequency,0.00108891211584,1571191628.06,1571191628.06
