slateslatecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,6.30048500048,6.30563000031,0.00514499982819,core 0 cpu_idle,7.86027348752e-05,1571191702.3,1571191702.31
slateslatecom2,6.30563000031,6.30563500011,4.99980524182e-06,core 0 cpu_frequency,2.02091627894e-06,1571191702.31,1571191702.31
slateslatecom2,6.30563500011,6.32583900029,0.020204000175,core 0 cpu_idle,0.000308666612674,1571191702.31,1571191702.33
slateslatecom2,6.32583900029,6.32592600025,8.6999963969e-05,core 0 cpu_frequency,3.51652984363e-05,1571191702.33,1571191702.33
slateslatecom2,6.32592600025,6.33184300037,0.00591700011864,core 0 cpu_idle,9.03969693126e-05,1571191702.33,1571191702.33
slateslatecom2,6.33184300037,6.33242700016,0.000583999790251,core 0 cpu_frequency,0.00023605213122,1571191702.33,1571191702.33
slateslatecom2,6.33242700016,6.3408850003,0.00845800014213,core 0 cpu_idle,0.000129217097171,1571191702.33,1571191702.34
slateslatecom2,6.3408850003,6.34116800036,0.000283000059426,core 0 cpu_frequency,0.00011438834102,1571191702.34,1571191702.34
slateslatecom2,6.34116800036,6.36101500038,0.0198470000178,core 0 cpu_idle,0.000303212542771,1571191702.34,1571191702.36
slateslatecom2,6.36101500038,6.36415100051,0.00313600013033,core 0 cpu_frequency,0.00126756811668,1571191702.36,1571191702.36
slateslatecom2,6.36415100051,6.37309000036,0.00893899984658,core 0 cpu_idle,0.000136565570156,1571191702.36,1571191702.37
slateslatecom2,6.37309000036,6.37550800014,0.00241799978539,core 0 cpu_frequency,0.000977353095256,1571191702.37,1571191702.38
slateslatecom2,6.37550800014,6.37866400043,0.00315600028262,core 0 cpu_idle,4.82157943177e-05,1571191702.38,1571191702.38
slateslatecom2,6.37866400043,6.3800280001,0.00136399967596,core 0 cpu_frequency,0.000551327305023,1571191702.38,1571191702.38
slateslatecom2,6.3800280001,6.39971000049,0.0196820003912,core 0 cpu_idle,0.000300691760976,1571191702.38,1571191702.4
slateslatecom2,6.39971000049,6.40095400019,0.00124399969354,core 0 cpu_frequency,0.00050282343213,1571191702.4,1571191702.4
slateslatecom2,6.40095400019,6.40126600023,0.000312000047415,core 0 cpu_frequency,0.000126110107165,1571191702.4,1571191702.4
slateslatecom2,6.40126600023,6.42091900017,0.0196529999375,core 0 cpu_idle,0.000300248706546,1571191702.4,1571191702.42
slateslatecom2,6.42091900017,6.42173000053,0.000811000354588,core 0 cpu_frequency,0.000327805532324,1571191702.42,1571191702.42
slateslatecom2,6.42173000053,6.44099800009,0.0192679995671,core 0 cpu_idle,0.000294366863386,1571191702.42,1571191702.44
slateslatecom2,6.44099800009,6.44354700018,0.0025490000844,core 0 cpu_frequency,0.00103030328511,1571191702.44,1571191702.44
slateslatecom2,6.44354700018,6.44736800017,0.00382099999115,core 0 cpu_idle,5.83753273648e-05,1571191702.44,1571191702.45
slateslatecom2,6.44736800017,6.44843000034,0.00106200017035,core 0 cpu_frequency,0.000429259406855,1571191702.45,1571191702.45
slateslatecom2,6.44843000034,6.45314300014,0.00471299979836,core 0 cpu_idle,7.20028544194e-05,1571191702.45,1571191702.45
slateslatecom2,6.45314300014,6.45345900021,0.000316000077873,core 0 cpu_frequency,0.000127726915476,1571191702.45,1571191702.45
slateslatecom2,6.45345900021,6.47344200034,0.019983000122,core 0 cpu_idle,0.000305290284364,1571191702.45,1571191702.47
slateslatecom2,6.47344200034,6.47413900029,0.000696999952197,core 0 cpu_frequency,0.000281726683678,1571191702.47,1571191702.47
slateslatecom2,6.47413900029,6.4860050003,0.0118660000153,core 0 cpu_idle,0.000181282815234,1571191702.47,1571191702.49
slateslatecom2,6.4860050003,6.48602000019,1.49998813868e-05,core 0 cpu_frequency,6.06293705665e-06,1571191702.49,1571191702.49
slateslatecom2,6.48602000019,6.50091200043,0.0148920002393,core 0 cpu_idle,0.000227512533657,1571191702.49,1571191702.5
slateslatecom2,6.50091200043,6.50170600042,0.000793999992311,core 0 cpu_frequency,0.000320934002892,1571191702.5,1571191702.5
slateslatecom2,6.50170600042,6.50239900034,0.000692999921739,core 0 cpu_frequency,0.000280109875367,1571191702.5,1571191702.5
slateslatecom2,6.50239900034,6.50244300021,4.39998693764e-05,core 0 cpu_frequency,1.77847032021e-05,1571191702.5,1571191702.5
slateslatecom2,6.50244300021,6.52245500032,0.02001200011,core 0 cpu_idle,0.000305733331681,1571191702.5,1571191702.52
slateslatecom2,6.52245500032,6.52371700015,0.0012619998306,core 0 cpu_frequency,0.00051009906953,1571191702.52,1571191702.52
slateslatecom2,6.52371700015,6.54247200023,0.0187550000846,core 0 cpu_idle,0.000286529513793,1571191702.52,1571191702.54
slateslatecom2,6.54247200023,6.54248700012,1.49998813868e-05,core 0 cpu_frequency,6.06293705665e-06,1571191702.54,1571191702.54
slateslatecom2,6.54248700012,6.56318900036,0.0207020002417,core 0 cpu_idle,0.000316274808693,1571191702.54,1571191702.56
slateslatecom2,6.56318900036,6.56413400033,0.000944999977946,core 0 cpu_frequency,0.000381968046086,1571191702.56,1571191702.56
