edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,0.0,6.31640600041,6.31640600041,core 0 cpu_idle start,0.0964988926712,1571191804.0,1571191810.32
edgyedgyapp1,6.31640600041,6.33650600025,0.0200999998488,core 0 cpu_idle,0.000307077747689,1571191810.32,1571191810.34
edgyedgyapp1,6.33650600025,6.33821200021,0.00170599995181,core 0 cpu_frequency,0.000689563474522,1571191810.34,1571191810.34
edgyedgyapp1,6.33821200021,6.35695400042,0.0187420002185,core 0 cpu_idle,0.000286330908338,1571191810.34,1571191810.36
edgyedgyapp1,6.35695400042,6.35722400015,0.000269999727607,core 0 cpu_frequency,0.000109133619899,1571191810.36,1571191810.36
edgyedgyapp1,6.35722400015,6.35772700002,0.000502999871969,core 0 cpu_frequency,0.00020331204525,1571191810.36,1571191810.36
edgyedgyapp1,6.35772700002,6.37829600042,0.0205690003932,core 0 cpu_idle,0.000314242903506,1571191810.36,1571191810.38
edgyedgyapp1,6.37829600042,6.38065100042,0.00235500000417,core 0 cpu_frequency,0.000951888646686,1571191810.38,1571191810.38
edgyedgyapp1,6.38065100042,6.41609600047,0.035445000045,core 0 cpu_idle,0.000541510988188,1571191810.38,1571191810.42
edgyedgyapp1,6.41609600047,6.41624300042,0.000146999955177,core 0 cpu_frequency,5.94172348827e-05,1571191810.42,1571191810.42
edgyedgyapp1,6.41624300042,6.43602500018,0.0197819997557,core 0 cpu_idle,0.000302219501267,1571191810.42,1571191810.44
edgyedgyapp1,6.43602500018,6.43616100028,0.000136000104249,core 0 cpu_frequency,5.49711061371e-05,1571191810.44,1571191810.44
edgyedgyapp1,6.43616100028,6.45569000021,0.0195289999247,core 0 cpu_idle,0.000298354296349,1571191810.44,1571191810.46
edgyedgyapp1,6.45569000021,6.45625800034,0.000568000134081,core 0 cpu_frequency,0.000229585086195,1571191810.46,1571191810.46
edgyedgyapp1,6.45625800034,6.45630000019,4.19998541474e-05,core 0 cpu_idle,6.41652771737e-07,1571191810.46,1571191810.46
edgyedgyapp1,6.45630000019,6.45741200028,0.00111200008541,core 0 cpu_frequency,0.000449469322524,1571191810.46,1571191810.46
edgyedgyapp1,6.45741200028,6.47899000021,0.0215779999271,core 0 cpu_idle,0.000329657893886,1571191810.46,1571191810.48
edgyedgyapp1,6.47899000021,6.47934200009,0.000351999886334,core 0 cpu_frequency,0.000142278002056,1571191810.48,1571191810.48
edgyedgyapp1,6.47934200009,6.53592600022,0.0565840001218,core 0 cpu_idle,0.000864462061861,1571191810.48,1571191810.54
edgyedgyapp1,6.53592600022,6.53611000022,0.000184000004083,core 0 cpu_frequency,7.43726176503e-05,1571191810.54,1571191810.54
edgyedgyapp1,6.53611000022,6.55596000003,0.0198499998078,core 0 cpu_idle,0.000303258372063,1571191810.54,1571191810.56
edgyedgyapp1,6.55596000003,6.55616700044,0.000207000412047,core 0 cpu_frequency,8.36693595489e-05,1571191810.56,1571191810.56
edgyedgyapp1,6.55616700044,6.57606100012,0.0198939996772,core 0 cpu_idle,0.000303930580068,1571191810.56,1571191810.58
edgyedgyapp1,6.57606100012,6.57692800043,0.000867000315338,core 0 cpu_frequency,0.000350440660459,1571191810.58,1571191810.58
edgyedgyapp1,6.57692800043,6.59616300045,0.0192350000143,core 0 cpu_idle,0.000293862712719,1571191810.58,1571191810.6
edgyedgyapp1,6.59616300045,6.59816800011,0.00200499966741,core 0 cpu_frequency,0.000810418860566,1571191810.6,1571191810.6
edgyedgyapp1,6.59816800011,6.60069100047,0.00252300035208,core 0 cpu_frequency,0.00101979421931,1571191810.6,1571191810.6
edgyedgyapp1,6.60069100047,6.61855900008,0.017867999617,core 0 cpu_idle,0.000272978364149,1571191810.6,1571191810.62
edgyedgyapp1,6.61855900008,6.61859900039,4.00003045797e-05,core 0 cpu_frequency,1.61680831108e-05,1571191810.62,1571191810.62
edgyedgyapp1,6.61859900039,6.66794200009,0.0493429997005,core 0 cpu_idle,0.000753837677924,1571191810.62,1571191810.67
edgyedgyapp1,6.66794200009,6.66815000027,0.000208000186831,core 0 cpu_frequency,8.40734675168e-05,1571191810.67,1571191810.67
edgyedgyapp1,6.66815000027,6.71591300005,0.0477629997768,core 0 cpu_idle,0.000729699229089,1571191810.67,1571191810.72
edgyedgyapp1,6.71591300005,6.71606700029,0.000154000241309,core 0 cpu_frequency,6.2246743537e-05,1571191810.72,1571191810.72
edgyedgyapp1,6.71606700029,6.73601400014,0.0199469998479,core 0 cpu_idle,0.000304740290176,1571191810.72,1571191810.74
edgyedgyapp1,6.73601400014,6.73628800036,0.000274000223726,core 0 cpu_frequency,0.00011075061643,1571191810.74,1571191810.74
edgyedgyapp1,6.73628800036,6.75724600023,0.0209579998627,core 0 cpu_idle,0.000320185842903,1571191810.74,1571191810.76
edgyedgyapp1,6.75724600023,6.75774000026,0.000494000036269,core 0 cpu_frequency,0.00019967432066,1571191810.76,1571191810.76
edgyedgyapp1,6.75774000026,6.77823100006,0.0204909997992,core 0 cpu_idle,0.000313051249433,1571191810.76,1571191810.78
edgyedgyapp1,6.77823100006,6.78055800032,0.00232700025663,core 0 cpu_frequency,0.000940571176729,1571191810.78,1571191810.78
edgyedgyapp1,6.78055800032,6.81596100004,0.0354029997252,core 0 cpu_idle,0.000540869328302,1571191810.78,1571191810.82
edgyedgyapp1,6.81596100004,6.81605900032,9.80002805591e-05,core 0 cpu_frequency,3.96116154017e-05,1571191810.82,1571191810.82
edgyedgyapp1,6.81605900032,6.85608400032,0.0400249999948,core 0 cpu_idle,0.00061148193742,1571191810.82,1571191810.86
edgyedgyapp1,6.85608400032,6.85608500009,9.9977478385e-07,core 0 cpu_frequency,4.04107967857e-07,1571191810.86,1571191810.86
edgyedgyapp1,6.85608500009,6.8563910001,0.000306000001729,core 0 cpu_idle,4.67491502641e-06,1571191810.86,1571191810.86
edgyedgyapp1,6.8563910001,6.85734600015,0.000955000054091,core 0 cpu_frequency,0.000386010066864,1571191810.86,1571191810.86
edgyedgyapp1,6.85734600015,6.87843100028,0.0210850001313,core 0 cpu_idle,0.000322126089506,1571191810.86,1571191810.88
edgyedgyapp1,6.87843100028,6.87888000021,0.000448999926448,core 0 cpu_frequency,0.00018148532127,1571191810.88,1571191810.88
edgyedgyapp1,6.87888000021,6.87927900022,0.000399000011384,core 0 cpu_frequency,0.000161275405602,1571191810.88,1571191810.88
edgyedgyapp1,6.87927900022,6.89924500044,0.0199660002254,core 0 cpu_idle,0.000305030568443,1571191810.88,1571191810.9
edgyedgyapp1,6.89924500044,6.89944300009,0.000197999645025,core 0 cpu_frequency,8.00312585193e-05,1571191810.9,1571191810.9
edgyedgyapp1,6.89944300009,6.91929100035,0.0198480002582,core 0 cpu_idle,0.000303227823945,1571191810.9,1571191810.92
edgyedgyapp1,6.91929100035,6.92045700038,0.00116600003093,core 0 cpu_frequency,0.000471296046504,1571191810.92,1571191810.92
edgyedgyapp1,6.92045700038,6.92567300005,0.00521599967033,core 0 cpu_idle,7.96874349634e-05,1571191810.92,1571191810.93
edgyedgyapp1,6.92567300005,6.92575800046,8.50004144013e-05,core 0 cpu_frequency,3.43570825006e-05,1571191810.93,1571191810.93
edgyedgyapp1,6.92575800046,6.94594700029,0.020188999828,core 0 cpu_idle,0.000308437444872,1571191810.93,1571191810.95
edgyedgyapp1,6.94594700029,6.94615000021,0.000202999915928,core 0 cpu_frequency,8.2052363018e-05,1571191810.95,1571191810.95
edgyedgyapp1,6.94615000021,6.99593200022,0.0497820000164,core 0 cpu_idle,0.000760544505251,1571191810.95,1571191811.0
edgyedgyapp1,6.99593200022,6.99724900024,0.00131700001657,core 0 cpu_frequency,0.000532330089698,1571191811.0,1571191811.0
edgyedgyapp1,6.99724900024,6.99809300015,0.000843999907374,core 0 cpu_idle,1.28942085849e-05,1571191811.0,1571191811.0
