petlovewwwpetlovecombr1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr1,6.27880499978,6.28974899976,0.0109439999796,core 0 cpu_idle,0.00016666070369,1571185915.28,1571185915.29
petlovewwwpetlovecombr1,6.28974899976,6.29004199943,0.000292999669909,core 0 cpu_frequency,0.000118050328806,1571185915.29,1571185915.29
petlovewwwpetlovecombr1,6.29004199943,6.30165099958,0.0116090001538,core 0 cpu_idle,0.000176787658843,1571185915.29,1571185915.3
petlovewwwpetlovecombr1,6.30165099958,6.30171799939,6.69998116791e-05,core 0 cpu_frequency,2.6994398325e-05,1571185915.3,1571185915.3
petlovewwwpetlovecombr1,6.30171799939,6.32194299949,0.0202250001021,core 0 cpu_idle,0.000307996414054,1571185915.3,1571185915.32
petlovewwwpetlovecombr1,6.32194299949,6.32208699966,0.000144000165164,core 0 cpu_frequency,5.80180409452e-05,1571185915.32,1571185915.32
petlovewwwpetlovecombr1,6.32208699966,6.36668099975,0.0445940000936,core 0 cpu_idle,0.000679099730426,1571185915.32,1571185915.37
petlovewwwpetlovecombr1,6.36668099975,6.3672899995,0.000608999747783,core 0 cpu_frequency,0.000245367581781,1571185915.37,1571185915.37
petlovewwwpetlovecombr1,6.3672899995,6.37222799938,0.0049379998818,core 0 cpu_idle,7.51983312001e-05,1571185915.37,1571185915.37
petlovewwwpetlovecombr1,6.37222799938,6.38323399983,0.0110060004517,core 0 cpu_frequency,0.00443434619761,1571185915.37,1571185915.38
petlovewwwpetlovecombr1,6.38323399983,6.39221699955,0.00898299971595,core 0 cpu_idle,0.000136797611174,1571185915.38,1571185915.39
petlovewwwpetlovecombr1,6.39221699955,6.39282299951,0.00060599995777,core 0 cpu_frequency,0.000244158958585,1571185915.39,1571185915.39
petlovewwwpetlovecombr1,6.39282299951,6.41231899941,0.0194959999062,core 0 cpu_idle,0.000296894834572,1571185915.39,1571185915.41
petlovewwwpetlovecombr1,6.41231899941,6.41237999965,6.10002316535e-05,core 0 cpu_frequency,2.45771519338e-05,1571185915.41,1571185915.41
petlovewwwpetlovecombr1,6.41237999965,6.43221299956,0.0198329999112,core 0 cpu_idle,0.000302026839147,1571185915.41,1571185915.43
petlovewwwpetlovecombr1,6.43221299956,6.43227899959,6.60000368953e-05,core 0 cpu_frequency,2.65915864652e-05,1571185915.43,1571185915.43
petlovewwwpetlovecombr1,6.43227899959,6.45237599965,0.0200970000587,core 0 cpu_idle,0.000306047165395,1571185915.43,1571185915.45
petlovewwwpetlovecombr1,6.45237599965,6.45275599975,0.00038000009954,core 0 cpu_frequency,0.000153103028105,1571185915.45,1571185915.45
petlovewwwpetlovecombr1,6.45275599975,6.49231999973,0.039563999977,core 0 cpu_idle,0.000602500373649,1571185915.45,1571185915.49
petlovewwwpetlovecombr1,6.49231999973,6.49329299945,0.000972999725491,core 0 cpu_frequency,0.0003920241192,1571185915.49,1571185915.49
petlovewwwpetlovecombr1,6.49329299945,6.53227799945,0.038984999992,core 0 cpu_idle,0.000593683072377,1571185915.49,1571185915.53
petlovewwwpetlovecombr1,6.53227799945,6.53243199969,0.000154000241309,core 0 cpu_frequency,6.20470976242e-05,1571185915.53,1571185915.53
petlovewwwpetlovecombr1,6.53243199969,6.54183099978,0.00939900008962,core 0 cpu_idle,0.000143132672865,1571185915.53,1571185915.54
petlovewwwpetlovecombr1,6.54183099978,6.54690599954,0.00507499976084,core 0 cpu_frequency,0.00204473059864,1571185915.54,1571185915.55
petlovewwwpetlovecombr1,6.54690599954,6.55221099965,0.00530500011519,core 0 cpu_frequency,0.00213739833941,1571185915.55,1571185915.55
petlovewwwpetlovecombr1,6.55221099965,6.55274599977,0.000535000115633,core 0 cpu_frequency,0.000215552937589,1571185915.55,1571185915.55
petlovewwwpetlovecombr1,6.55274599977,6.55545699969,0.00271099992096,core 0 cpu_frequency,0.00109226891676,1571185915.55,1571185915.56
petlovewwwpetlovecombr1,6.55545699969,6.55560399964,0.000146999955177,core 0 cpu_idle,2.23858881742e-06,1571185915.56,1571185915.56
petlovewwwpetlovecombr1,6.55560399964,6.55643599946,0.000831999816,core 0 cpu_frequency,0.000335214889066,1571185915.56,1571185915.56
petlovewwwpetlovecombr1,6.55643599946,6.57876499975,0.0223290002905,core 0 cpu_idle,0.000340037180924,1571185915.56,1571185915.58
petlovewwwpetlovecombr1,6.57876499975,6.57877799962,1.29998661578e-05,core 0 cpu_frequency,5.23767987462e-06,1571185915.58,1571185915.58
petlovewwwpetlovecombr1,6.57877799962,6.59896399966,0.0201860000379,core 0 cpu_idle,0.000307402501578,1571185915.58,1571185915.6
petlovewwwpetlovecombr1,6.59896399966,6.59961099969,0.000647000037134,core 0 cpu_frequency,0.000260677997161,1571185915.6,1571185915.6
petlovewwwpetlovecombr1,6.59961099969,6.60657899966,0.0069679999724,core 0 cpu_frequency,0.00280742530568,1571185915.6,1571185915.61
petlovewwwpetlovecombr1,6.60657899966,6.61221799953,0.00563899986446,core 0 cpu_idle,8.58735094359e-05,1571185915.61,1571185915.61
petlovewwwpetlovecombr1,6.61221799953,6.61365599977,0.00143800023943,core 0 cpu_frequency,0.000579374035268,1571185915.61,1571185915.61
petlovewwwpetlovecombr1,6.61365599977,6.63230399974,0.0186479999684,core 0 cpu_idle,0.000283981067518,1571185915.61,1571185915.63
petlovewwwpetlovecombr1,6.63230399974,6.63543399982,0.00313000008464,core 0 cpu_frequency,0.0012610851721,1571185915.63,1571185915.64
petlovewwwpetlovecombr1,6.63543399982,6.65236399975,0.0169299999252,core 0 cpu_idle,0.000257818503861,1571185915.64,1571185915.65
petlovewwwpetlovecombr1,6.65236399975,6.65458099963,0.00221699988469,core 0 cpu_frequency,0.000893235017743,1571185915.65,1571185915.65
petlovewwwpetlovecombr1,6.65458099963,6.67235799972,0.0177770000882,core 0 cpu_idle,0.000270717045844,1571185915.65,1571185915.67
petlovewwwpetlovecombr1,6.67235799972,6.6732599996,0.000901999883354,core 0 cpu_frequency,0.000363418098203,1571185915.67,1571185915.67
petlovewwwpetlovecombr1,6.6732599996,6.67816499947,0.00490499986336,core 0 cpu_idle,7.46957904191e-05,1571185915.67,1571185915.68
petlovewwwpetlovecombr1,6.67816499947,6.6783049996,0.000140000134706,core 0 cpu_frequency,5.64064182736e-05,1571185915.68,1571185915.68
petlovewwwpetlovecombr1,6.6783049996,6.68304699939,0.00474199978635,core 0 cpu_idle,7.22135437464e-05,1571185915.68,1571185915.68
petlovewwwpetlovecombr1,6.68304699939,6.68307199981,2.5000423193e-05,core 0 cpu_frequency,1.00727355056e-05,1571185915.68,1571185915.68
petlovewwwpetlovecombr1,6.68307199981,6.70390699944,0.0208349996246,core 0 cpu_idle,0.000317285791784,1571185915.68,1571185915.7
petlovewwwpetlovecombr1,6.70390699944,6.70391699951,1.00000761449e-05,core 0 cpu_frequency,4.02905667899e-06,1571185915.7,1571185915.7
petlovewwwpetlovecombr1,6.70391699951,6.71229199972,0.00837500020862,core 0 cpu_idle,0.000127538690677,1571185915.7,1571185915.71
petlovewwwpetlovecombr1,6.71229199972,6.7125249994,0.000232999678701,core 0 cpu_frequency,9.38761763479e-05,1571185915.71,1571185915.71
petlovewwwpetlovecombr1,6.7125249994,6.73235899955,0.0198340001516,core 0 cpu_idle,0.000302042071309,1571185915.71,1571185915.73
petlovewwwpetlovecombr1,6.73235899955,6.73636099976,0.00400200020522,core 0 cpu_frequency,0.00161241628788,1571185915.73,1571185915.74
petlovewwwpetlovecombr1,6.73636099976,6.75240399968,0.0160429999232,core 0 cpu_idle,0.000244310824331,1571185915.74,1571185915.75
petlovewwwpetlovecombr1,6.75240399968,6.75244099973,3.70000489056e-05,core 0 cpu_frequency,1.49074159042e-05,1571185915.75,1571185915.75
petlovewwwpetlovecombr1,6.75244099973,6.79235699959,0.0399159998633,core 0 cpu_idle,0.000607860803918,1571185915.75,1571185915.79
petlovewwwpetlovecombr1,6.79235699959,6.79240099946,4.39998693764e-05,core 0 cpu_frequency,1.77276617714e-05,1571185915.79,1571185915.79
petlovewwwpetlovecombr1,6.79240099946,6.82709699962,0.0346960001625,core 0 cpu_idle,0.000528368038475,1571185915.79,1571185915.83
petlovewwwpetlovecombr1,6.82709699962,6.8272029995,0.000105999875814,core 0 cpu_frequency,4.2707625565e-05,1571185915.83,1571185915.83
petlovewwwpetlovecombr1,6.8272029995,6.84901099978,0.0218080002815,core 0 cpu_idle,0.000332103132286,1571185915.83,1571185915.85
