edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,0.0,6.31693999982,6.31693999982,core 0 cpu_idle start,0.0967281437472,1571190323.0,1571190329.32
edgyedgyapp1,6.31693999982,6.32984799985,0.0129080000333,core 0 cpu_idle,0.000197653750511,1571190329.32,1571190329.33
edgyedgyapp1,6.32984799985,6.33003999991,0.000192000064999,core 0 cpu_frequency,7.77840263327e-05,1571190329.33,1571190329.33
edgyedgyapp1,6.33003999991,6.35028999997,0.0202500000596,core 0 cpu_idle,0.000310078125913,1571190329.33,1571190329.35
edgyedgyapp1,6.35028999997,6.35038900003,9.90000553429e-05,core 0 cpu_frequency,4.01073974208e-05,1571190329.35,1571190329.35
edgyedgyapp1,6.35038900003,6.36968699982,0.0192979997955,core 0 cpu_idle,0.000295500621869,1571190329.35,1571190329.37
edgyedgyapp1,6.36968699982,6.37024799967,0.000560999847949,core 0 cpu_frequency,0.0002272750634,1571190329.37,1571190329.37
edgyedgyapp1,6.37024799967,6.38982299995,0.0195750002749,core 0 cpu_idle,0.00029974219171,1571190329.37,1571190329.39
edgyedgyapp1,6.38982299995,6.3901569997,0.000333999749273,core 0 cpu_frequency,0.000135311648424,1571190329.39,1571190329.39
edgyedgyapp1,6.3901569997,6.409736,0.0195790003054,core 0 cpu_idle,0.000299803442176,1571190329.39,1571190329.41
edgyedgyapp1,6.409736,6.40984999994,0.00011399993673,core 0 cpu_frequency,4.61842243676e-05,1571190329.41,1571190329.41
edgyedgyapp1,6.40984999994,6.46979699982,0.0599469998851,core 0 cpu_idle,0.000917938435741,1571190329.41,1571190329.47
edgyedgyapp1,6.46979699982,6.47013999987,0.000343000050634,core 0 cpu_frequency,0.000138957895513,1571190329.47,1571190329.47
edgyedgyapp1,6.47013999987,6.49252199987,0.0223819999956,core 0 cpu_idle,0.000342724374932,1571190329.47,1571190329.49
edgyedgyapp1,6.49252199987,6.49274199968,0.000219999812543,core 0 cpu_frequency,8.91274240566e-05,1571190329.49,1571190329.49
edgyedgyapp1,6.49274199968,6.56969699962,0.0769549999386,core 0 cpu_idle,0.00117837343656,1571190329.49,1571190329.57
edgyedgyapp1,6.56969699962,6.56979799969,0.000101000070572,core 0 cpu_frequency,4.09176535904e-05,1571190329.57,1571190329.57
edgyedgyapp1,6.56979799969,6.58983699977,0.0200390000828,core 0 cpu_idle,0.000306847188767,1571190329.57,1571190329.59
edgyedgyapp1,6.58983699977,6.59094600007,0.0011090002954,core 0 cpu_frequency,0.000449283744674,1571190329.59,1571190329.59
edgyedgyapp1,6.59094600007,6.59803099977,0.00708499969915,core 0 cpu_idle,0.000108489057893,1571190329.59,1571190329.6
edgyedgyapp1,6.59803099977,6.5986329997,0.000601999927312,core 0 cpu_frequency,0.000243885220552,1571190329.6,1571190329.6
edgyedgyapp1,6.5986329997,6.61818300001,0.0195500003174,core 0 cpu_idle,0.00029935937986,1571190329.6,1571190329.62
