nylonnyloncom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
nylonnyloncom1,0.0,6.1641040002,6.1641040002,core 0 cpu_idle start,0.0943878425031,1571190026.0,1571190032.16
nylonnyloncom1,6.1641040002,6.1733380002,0.00923399999738,core 0 cpu_idle,0.00014139562496,1571190032.16,1571190032.17
nylonnyloncom1,6.1733380002,6.17353600031,0.000198000110686,core 0 cpu_frequency,8.02147948416e-05,1571190032.17,1571190032.17
nylonnyloncom1,6.17353600031,6.17521600006,0.00167999975383,core 0 cpu_idle,2.57249962306e-05,1571190032.17,1571190032.18
nylonnyloncom1,6.17521600006,6.17586000031,0.000644000247121,core 0 cpu_frequency,0.000260900600115,1571190032.18,1571190032.18
nylonnyloncom1,6.17586000031,6.19585000025,0.0199899999425,core 0 cpu_idle,0.000306096874119,1571190032.18,1571190032.2
nylonnyloncom1,6.19585000025,6.19647000032,0.000620000064373,core 0 cpu_frequency,0.000251177526079,1571190032.2,1571190032.2
nylonnyloncom1,6.19647000032,6.20720800012,0.010737999808,core 0 cpu_idle,0.000164425622061,1571190032.2,1571190032.21
nylonnyloncom1,6.20720800012,6.20721699996,8.9998356998e-06,core 0 cpu_frequency,3.64605843788e-06,1571190032.21,1571190032.21
nylonnyloncom1,6.20721699996,6.22751099989,0.020293999929,core 0 cpu_idle,0.000310751873913,1571190032.21,1571190032.23
nylonnyloncom1,6.22751099989,6.22856200021,0.00105100031942,core 0 cpu_frequency,0.000425786504406,1571190032.23,1571190032.23
nylonnyloncom1,6.22856200021,6.23326000012,0.00469799991697,core 0 cpu_idle,7.19381237286e-05,1571190032.23,1571190032.23
nylonnyloncom1,6.23326000012,6.23351299996,0.000252999830991,core 0 cpu_frequency,0.00010249655653,1571190032.23,1571190032.23
nylonnyloncom1,6.23351299996,6.24021700025,0.00670400029048,core 0 cpu_idle,0.000102655004448,1571190032.23,1571190032.24
nylonnyloncom1,6.24021700025,6.24027800001,6.09997659922e-05,core 0 cpu_frequency,2.47125301976e-05,1571190032.24,1571190032.24
nylonnyloncom1,6.24027800001,6.24075500015,0.000477000139654,core 0 cpu_idle,7.30406463845e-06,1571190032.24,1571190032.24
nylonnyloncom1,6.24075500015,6.24081999995,6.49997964501e-05,core 0 cpu_frequency,2.63330425369e-05,1571190032.24,1571190032.24
nylonnyloncom1,6.24081999995,6.26099000033,0.0201700003818,core 0 cpu_idle,0.000308853130846,1571190032.24,1571190032.26
