alibabawwwalibabacom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom2,0.0,6.21482399991,6.21482399991,core 0 cpu_idle start,0.0951644924986,1571189985.0,1571189991.21
alibabawwwalibabacom2,6.21482399991,6.22183099994,0.00700700003654,core 0 cpu_idle,0.000107294688059,1571189991.21,1571189991.22
alibabawwwalibabacom2,6.22183099994,6.22291000001,0.00107900006697,core 0 cpu_frequency,0.00043712990213,1571189991.22,1571189991.22
alibabawwwalibabacom2,6.22291000001,6.24183400022,0.0189240002073,core 0 cpu_idle,0.000289773753175,1571189991.22,1571189991.24
alibabawwwalibabacom2,6.24183400022,6.24320199993,0.00136799970642,core 0 cpu_frequency,0.000554210881062,1571189991.24,1571189991.24
alibabawwwalibabacom2,6.24320199993,6.26199200004,0.0187900001183,core 0 cpu_idle,0.000287721876812,1571189991.24,1571189991.26
alibabawwwalibabacom2,6.26199200004,6.2631880003,0.00119600025937,core 0 cpu_frequency,0.000484529605077,1571189991.26,1571189991.26
alibabawwwalibabacom2,6.2631880003,6.28316800017,0.0199799998663,core 0 cpu_idle,0.000305943747953,1571189991.26,1571189991.28
alibabawwwalibabacom2,6.28316800017,6.28329499997,0.000126999802887,core 0 cpu_frequency,5.14507951448e-05,1571189991.28,1571189991.28
alibabawwwalibabacom2,6.28329499997,6.30173100019,0.0184360002168,core 0 cpu_idle,0.000282301253319,1571189991.28,1571189991.3
alibabawwwalibabacom2,6.30173100019,6.30180100026,7.00000673532e-05,core 0 cpu_frequency,2.83587772865e-05,1571189991.3,1571189991.3
alibabawwwalibabacom2,6.30180100026,6.30979999993,0.00799899967387,core 0 cpu_idle,0.000122484682506,1571189991.3,1571189991.31
alibabawwwalibabacom2,6.30979999993,6.31196600012,0.00216600019485,core 0 cpu_frequency,0.000877500828938,1571189991.31,1571189991.31
alibabawwwalibabacom2,6.31196600012,6.33067200007,0.0187059999444,core 0 cpu_idle,0.000286435624148,1571189991.31,1571189991.33
alibabawwwalibabacom2,6.33067200007,6.33086699992,0.000194999855012,core 0 cpu_frequency,7.89993162616e-05,1571189991.33,1571189991.33
alibabawwwalibabacom2,6.33086699992,6.34171700012,0.0108500001952,core 0 cpu_idle,0.000166140627989,1571189991.33,1571189991.34
alibabawwwalibabacom2,6.34171700012,6.34260699991,0.00088999979198,core 0 cpu_frequency,0.000360561165726,1571189991.34,1571189991.34
alibabawwwalibabacom2,6.34260699991,6.4419300002,0.0993230002932,core 0 cpu_idle,0.00152088344199,1571189991.34,1571189991.44
alibabawwwalibabacom2,6.4419300002,6.44315800024,0.00122800003737,core 0 cpu_frequency,0.00049749351514,1571189991.44,1571189991.44
alibabawwwalibabacom2,6.44315800024,6.46183599997,0.0186779997312,core 0 cpu_idle,0.000286006870883,1571189991.44,1571189991.46
alibabawwwalibabacom2,6.46183599997,6.46200600034,0.000170000363141,core 0 cpu_frequency,6.88713971176e-05,1571189991.46,1571189991.46
