petlovewwwpetlovecombr2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr2,6.3077379996,6.34425499942,0.0365169998258,core 0 cpu_idle,0.00055571570335,1571186688.31,1571186688.34
petlovewwwpetlovecombr2,6.34425499942,6.34737099987,0.0031160004437,core 0 cpu_frequency,0.00125457905544,1571186688.34,1571186688.35
petlovewwwpetlovecombr2,6.34737099987,6.36425199965,0.0168809997849,core 0 cpu_idle,0.000256895054727,1571186688.35,1571186688.36
petlovewwwpetlovecombr2,6.36425199965,6.36599999946,0.00174799980596,core 0 cpu_frequency,0.000703788072274,1571186688.36,1571186688.37
petlovewwwpetlovecombr2,6.36599999946,6.39350599982,0.0275060003623,core 0 cpu_idle,0.000418586313514,1571186688.37,1571186688.39
petlovewwwpetlovecombr2,6.39350599982,6.39370999951,0.000203999690711,core 0 cpu_frequency,8.21353346728e-05,1571186688.39,1571186688.39
petlovewwwpetlovecombr2,6.39370999951,6.4041659995,0.0104559999891,core 0 cpu_idle,0.000159119407834,1571186688.39,1571186688.4
petlovewwwpetlovecombr2,6.4041659995,6.40871299943,0.00454699993134,core 0 cpu_frequency,0.00183073493795,1571186688.4,1571186688.41
petlovewwwpetlovecombr2,6.40871299943,6.43866499979,0.0299520003609,core 0 cpu_idle,0.000455809541493,1571186688.41,1571186688.44
petlovewwwpetlovecombr2,6.43866499979,6.4391549998,0.000490000005811,core 0 cpu_frequency,0.00019728615434,1571186688.44,1571186688.44
petlovewwwpetlovecombr2,6.4391549998,6.4396929997,0.000537999905646,core 0 cpu_frequency,0.000216612104411,1571186688.44,1571186688.44
petlovewwwpetlovecombr2,6.4396929997,6.46090999944,0.0212169997394,core 0 cpu_idle,0.000322880302034,1571186688.44,1571186688.46
petlovewwwpetlovecombr2,6.46090999944,6.4609749997,6.50002621114e-05,core 0 cpu_frequency,2.61707175326e-05,1571186688.46,1571186688.46
petlovewwwpetlovecombr2,6.4609749997,6.48096599942,0.0199909997173,core 0 cpu_idle,0.000304223033697,1571186688.46,1571186688.48
petlovewwwpetlovecombr2,6.48096599942,6.48280199943,0.00183600001037,core 0 cpu_frequency,0.000739219136976,1571186688.48,1571186688.48
petlovewwwpetlovecombr2,6.48280199943,6.48756799987,0.00476600043476,core 0 cpu_idle,7.25289946161e-05,1571186688.48,1571186688.49
petlovewwwpetlovecombr2,6.48756799987,6.4876989997,0.000130999833345,core 0 cpu_frequency,5.27437817007e-05,1571186688.49,1571186688.49
petlovewwwpetlovecombr2,6.4876989997,6.51808499964,0.0303859999403,core 0 cpu_idle,0.000462414147092,1571186688.49,1571186688.52
petlovewwwpetlovecombr2,6.51808499964,6.51918699965,0.00110200000927,core 0 cpu_frequency,0.000443692533332,1571186688.52,1571186688.52
petlovewwwpetlovecombr2,6.51918699965,6.52186599979,0.00267900014296,core 0 cpu_idle,4.07690241756e-05,1571186688.52,1571186688.52
petlovewwwpetlovecombr2,6.52186599979,6.52200799948,0.000141999684274,core 0 cpu_frequency,5.7172594481e-05,1571186688.52,1571186688.52
petlovewwwpetlovecombr2,6.52200799948,6.54296699958,0.0209590001032,core 0 cpu_idle,0.00031895406357,1571186688.52,1571186688.54
petlovewwwpetlovecombr2,6.54296699958,6.54299599957,2.89999879897e-05,core 0 cpu_frequency,1.16761143643e-05,1571186688.54,1571186688.54
petlovewwwpetlovecombr2,6.54299599957,6.58425499965,0.0412590000778,core 0 cpu_idle,0.000627879463185,1571186688.54,1571186688.58
petlovewwwpetlovecombr2,6.58425499965,6.58518899977,0.000934000127017,core 0 cpu_frequency,0.00037605161434,1571186688.58,1571186688.59
petlovewwwpetlovecombr2,6.58518899977,6.58707899973,0.00188999995589,core 0 cpu_idle,2.87620193288e-05,1571186688.59,1571186688.59
petlovewwwpetlovecombr2,6.58707899973,6.58720999956,0.000130999833345,core 0 cpu_frequency,5.27437817007e-05,1571186688.59,1571186688.59
petlovewwwpetlovecombr2,6.58720999956,6.60424999986,0.0170400002971,core 0 cpu_idle,0.000259314724522,1571186688.59,1571186688.6
petlovewwwpetlovecombr2,6.60424999986,6.6044259998,0.000175999943167,core 0 cpu_frequency,7.08619419176e-05,1571186688.6,1571186688.6
