tourismuswwwnrw-tourismusde2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
tourismuswwwnrw-tourismusde2,6.26633699983,6.29134799959,0.0250109997578,core 0 cpu_idle,0.000380617394314,1571187273.27,1571187273.29
tourismuswwwnrw-tourismusde2,6.29134799959,6.29141299985,6.50002621114e-05,core 0 cpu_frequency,2.61707175326e-05,1571187273.29,1571187273.29
tourismuswwwnrw-tourismusde2,6.29141299985,6.31204699958,0.0206339997239,core 0 cpu_idle,0.000314008207799,1571187273.29,1571187273.31
tourismuswwwnrw-tourismusde2,6.31204699958,6.31264099991,0.000594000332057,core 0 cpu_frequency,0.000239159264895,1571187273.31,1571187273.31
tourismuswwwnrw-tourismusde2,6.31264099991,6.33447299991,0.0218319999985,core 0 cpu_idle,0.000332239375978,1571187273.31,1571187273.33
tourismuswwwnrw-tourismusde2,6.33447299991,6.33657099959,0.00209799967706,core 0 cpu_frequency,0.000844706700377,1571187273.33,1571187273.34
tourismuswwwnrw-tourismusde2,6.33657099959,6.34095699945,0.00438599986956,core 0 cpu_idle,6.67461460149e-05,1571187273.34,1571187273.34
tourismuswwwnrw-tourismusde2,6.34095699945,6.34132999973,0.000373000279069,core 0 cpu_frequency,0.00015017916276,1571187273.34,1571187273.34
tourismuswwwnrw-tourismusde2,6.34132999973,6.36098899972,0.0196589999832,core 0 cpu_idle,0.000299170661745,1571187273.34,1571187273.36
tourismuswwwnrw-tourismusde2,6.36098899972,6.36116799945,0.00017899973318,core 0 cpu_frequency,7.20697317716e-05,1571187273.36,1571187273.36
tourismuswwwnrw-tourismusde2,6.36116799945,6.38107299991,0.0199050004594,core 0 cpu_idle,0.000302914296991,1571187273.36,1571187273.38
tourismuswwwnrw-tourismusde2,6.38107299991,6.38110599946,3.29995527864e-05,core 0 cpu_frequency,1.32864383407e-05,1571187273.38,1571187273.38
tourismuswwwnrw-tourismusde2,6.38110599946,6.40107599972,0.0199700002559,core 0 cpu_idle,0.000303903463894,1571187273.38,1571187273.4
tourismuswwwnrw-tourismusde2,6.40107599972,6.40120299952,0.000126999802887,core 0 cpu_frequency,5.11332702376e-05,1571187273.4,1571187273.4
tourismuswwwnrw-tourismusde2,6.40120299952,6.42168899952,0.020485999994,core 0 cpu_idle,0.000311755947908,1571187273.4,1571187273.42
tourismuswwwnrw-tourismusde2,6.42168899952,6.42369199963,0.00200300011784,core 0 cpu_frequency,0.000806457521845,1571187273.42,1571187273.42
tourismuswwwnrw-tourismusde2,6.42369199963,6.42498399969,0.00129200005904,core 0 cpu_frequency,0.00052019126537,1571187273.42,1571187273.42
tourismuswwwnrw-tourismusde2,6.42498399969,6.44435099978,0.0193670000881,core 0 cpu_idle,0.000294727007341,1571187273.42,1571187273.44
tourismuswwwnrw-tourismusde2,6.44435099978,6.4486949998,0.00434400001541,core 0 cpu_frequency,0.0017490021374,1571187273.44,1571187273.45
tourismuswwwnrw-tourismusde2,6.4486949998,6.46095599979,0.0122609999962,core 0 cpu_idle,0.000186587897942,1571187273.45,1571187273.46
tourismuswwwnrw-tourismusde2,6.46095599979,6.46504199971,0.00408599991351,core 0 cpu_frequency,0.00164512489798,1571187273.46,1571187273.47
tourismuswwwnrw-tourismusde2,6.46504199971,6.47241699975,0.0073750000447,core 0 cpu_idle,0.00011223275068,1571187273.47,1571187273.47
tourismuswwwnrw-tourismusde2,6.47241699975,6.4737999998,0.00138300005347,core 0 cpu_frequency,0.000556830119926,1571187273.47,1571187273.47
tourismuswwwnrw-tourismusde2,6.4737999998,6.49436199991,0.020562000107,core 0 cpu_idle,0.000312912517629,1571187273.47,1571187273.49
tourismuswwwnrw-tourismusde2,6.49436199991,6.4977239999,0.00336199998856,core 0 cpu_frequency,0.00135362457299,1571187273.49,1571187273.5
tourismuswwwnrw-tourismusde2,6.4977239999,6.51436399948,0.0166399995796,core 0 cpu_idle,0.000253227513603,1571187273.5,1571187273.51
tourismuswwwnrw-tourismusde2,6.51436399948,6.51457799971,0.000214000232518,core 0 cpu_frequency,8.61618008174e-05,1571187273.51,1571187273.51
tourismuswwwnrw-tourismusde2,6.51457799971,6.5368499998,0.0222720000893,core 0 cpu_idle,0.000338935297359,1571187273.51,1571187273.54
tourismuswwwnrw-tourismusde2,6.5368499998,6.53919299971,0.0023429999128,core 0 cpu_frequency,0.00094334987129,1571187273.54,1571187273.54
tourismuswwwnrw-tourismusde2,6.53919299971,6.56113899965,0.0219459999353,core 0 cpu_idle,0.000333974227015,1571187273.54,1571187273.56
tourismuswwwnrw-tourismusde2,6.56113899965,6.56310799951,0.00196899985895,core 0 cpu_frequency,0.000792768174408,1571187273.56,1571187273.56
tourismuswwwnrw-tourismusde2,6.56310799951,6.60089599947,0.0377879999578,core 0 cpu_idle,0.000575057783358,1571187273.56,1571187273.6
tourismuswwwnrw-tourismusde2,6.60089599947,6.60089699971,1.00024044514e-06,core 0 cpu_frequency,4.02721609175e-07,1571187273.6,1571187273.6
tourismuswwwnrw-tourismusde2,6.60089699971,6.62101499969,0.0201179999858,core 0 cpu_idle,0.000306155723784,1571187273.6,1571187273.62
tourismuswwwnrw-tourismusde2,6.62101499969,6.62186899967,0.000853999983519,core 0 cpu_frequency,0.000343841572564,1571187273.62,1571187273.62
tourismuswwwnrw-tourismusde2,6.62186899967,6.64174399991,0.019875000231,core 0 cpu_idle,0.000302457753515,1571187273.62,1571187273.64
tourismuswwwnrw-tourismusde2,6.64174399991,6.64184599975,0.000101999845356,core 0 cpu_frequency,4.10676673364e-05,1571187273.64,1571187273.64
tourismuswwwnrw-tourismusde2,6.64184599975,6.66177199967,0.0199259999208,core 0 cpu_idle,0.000303233866795,1571187273.64,1571187273.66
tourismuswwwnrw-tourismusde2,6.66177199967,6.66204099962,0.000268999952823,core 0 cpu_frequency,0.000108306052205,1571187273.66,1571187273.66
tourismuswwwnrw-tourismusde2,6.66204099962,6.70098899957,0.038947999943,core 0 cpu_idle,0.000592710663133,1571187273.66,1571187273.7
tourismuswwwnrw-tourismusde2,6.70098899957,6.70114199957,0.000153000000864,core 0 cpu_frequency,6.1601594748e-05,1571187273.7,1571187273.7
tourismuswwwnrw-tourismusde2,6.70114199957,6.72101899981,0.0198770002462,core 0 cpu_idle,0.000302488189747,1571187273.7,1571187273.72
tourismuswwwnrw-tourismusde2,6.72101899981,6.72119499976,0.000175999943167,core 0 cpu_frequency,7.08619419176e-05,1571187273.72,1571187273.72
tourismuswwwnrw-tourismusde2,6.72119499976,6.74328899989,0.0220940001309,core 0 cpu_idle,0.000336226493992,1571187273.72,1571187273.74
tourismuswwwnrw-tourismusde2,6.74328899989,6.74420099985,0.000911999959499,core 0 cpu_frequency,0.000367193801293,1571187273.74,1571187273.74
tourismuswwwnrw-tourismusde2,6.74420099985,6.76408399967,0.0198829998262,core 0 cpu_idle,0.000302579491355,1571187273.74,1571187273.76
tourismuswwwnrw-tourismusde2,6.76408399967,6.76416399982,8.00001434982e-05,core 0 cpu_frequency,3.22100417759e-05,1571187273.76,1571187273.76
tourismuswwwnrw-tourismusde2,6.76416399982,6.78369799955,0.0195339997299,core 0 cpu_idle,0.00029726840789,1571187273.76,1571187273.78
tourismuswwwnrw-tourismusde2,6.78369799955,6.78423099965,0.000533000100404,core 0 cpu_frequency,0.000214599058825,1571187273.78,1571187273.78
tourismuswwwnrw-tourismusde2,6.78423099965,6.80094899982,0.0167180001736,core 0 cpu_idle,0.000254414526641,1571187273.78,1571187273.8
tourismuswwwnrw-tourismusde2,6.80094899982,6.80127599975,0.000326999928802,core 0 cpu_frequency,0.000131658280934,1571187273.8,1571187273.8
tourismuswwwnrw-tourismusde2,6.80127599975,6.82115499955,0.0198789997958,core 0 cpu_idle,0.000302518618892,1571187273.8,1571187273.82
tourismuswwwnrw-tourismusde2,6.82115499955,6.82419999968,0.0030450001359,core 0 cpu_frequency,0.00122599257072,1571187273.82,1571187273.82
tourismuswwwnrw-tourismusde2,6.82419999968,6.84142099973,0.0172210000455,core 0 cpu_idle,0.000262069178693,1571187273.82,1571187273.84
tourismuswwwnrw-tourismusde2,6.84142099973,6.84335999982,0.00193900009617,core 0 cpu_frequency,0.000780689525921,1571187273.84,1571187273.84
tourismuswwwnrw-tourismusde2,6.84335999982,6.88116699969,0.0378069998696,core 0 cpu_idle,0.000575346924016,1571187273.84,1571187273.88
tourismuswwwnrw-tourismusde2,6.88116699969,6.88128999947,0.000122999772429,core 0 cpu_frequency,4.95227587745e-05,1571187273.88,1571187273.88
tourismuswwwnrw-tourismusde2,6.88128999947,6.90108599979,0.0197960003279,core 0 cpu_idle,0.00030125553299,1571187273.88,1571187273.9
tourismuswwwnrw-tourismusde2,6.90108599979,6.90219599986,0.00111000007018,core 0 cpu_frequency,0.000446913556258,1571187273.9,1571187273.9
tourismuswwwnrw-tourismusde2,6.90219599986,6.92120799981,0.0190119999461,core 0 cpu_idle,0.00028932461518,1571187273.9,1571187273.92
tourismuswwwnrw-tourismusde2,6.92120799981,6.92286199983,0.00165400002152,core 0 cpu_frequency,0.000665941427863,1571187273.92,1571187273.92
tourismuswwwnrw-tourismusde2,6.92286199983,6.94764399948,0.0247819996439,core 0 cpu_idle,0.000377132470581,1571187273.92,1571187273.95
tourismuswwwnrw-tourismusde2,6.94764399948,6.94772699988,8.30003991723e-05,core 0 cpu_frequency,3.34180191167e-05,1571187273.95,1571187273.95
tourismuswwwnrw-tourismusde2,6.94772699988,6.96097299969,0.0132459998131,core 0 cpu_idle,0.000201577625155,1571187273.95,1571187273.96
tourismuswwwnrw-tourismusde2,6.96097299969,6.96217199974,0.00119900004938,core 0 cpu_frequency,0.000482747155083,1571187273.96,1571187273.96
tourismuswwwnrw-tourismusde2,6.96217199974,6.98100599973,0.0188339999877,core 0 cpu_idle,0.000286615811813,1571187273.96,1571187273.98
tourismuswwwnrw-tourismusde2,6.98100599973,6.98145199986,0.000446000136435,core 0 cpu_frequency,0.000179570715732,1571187273.98,1571187273.98
tourismuswwwnrw-tourismusde2,6.98145199986,7.00119099952,0.0197389996611,core 0 cpu_idle,0.000300388096842,1571187273.98,1571187274.0
tourismuswwwnrw-tourismusde2,7.00119099952,7.00186599977,0.00067500025034,core 0 cpu_frequency,0.000271771840793,1571187274.0,1571187274.0
tourismuswwwnrw-tourismusde2,7.00186599977,7.08119499963,0.0793289998546,core 0 cpu_idle,0.00120722871979,1571187274.0,1571187274.08
tourismuswwwnrw-tourismusde2,7.08119499963,7.08236999949,0.00117499986663,core 0 cpu_frequency,0.000473084086304,1571187274.08,1571187274.08
tourismuswwwnrw-tourismusde2,7.08236999949,7.14096799958,0.0585980000906,core 0 cpu_idle,0.000891744365378,1571187274.08,1571187274.14
tourismuswwwnrw-tourismusde2,7.14096799958,7.14256599965,0.00159800006077,core 0 cpu_frequency,0.000643394454866,1571187274.14,1571187274.14
tourismuswwwnrw-tourismusde2,7.14256599965,7.16099899961,0.0184329999611,core 0 cpu_idle,0.000280513393408,1571187274.14,1571187274.16
tourismuswwwnrw-tourismusde2,7.16099899961,7.16114799958,0.000148999970406,core 0 cpu_frequency,5.99910832848e-05,1571187274.16,1571187274.16
tourismuswwwnrw-tourismusde2,7.16114799958,7.16227699956,0.00112899998203,core 0 cpu_idle,1.71811217265e-05,1571187274.16,1571187274.16
tourismuswwwnrw-tourismusde2,7.16227699956,7.16232799971,5.10001555085e-05,core 0 cpu_frequency,2.05339274116e-05,1571187274.16,1571187274.16
tourismuswwwnrw-tourismusde2,7.16232799971,7.18443499971,0.022106999997,core 0 cpu_idle,0.000336424325955,1571187274.16,1571187274.18
tourismuswwwnrw-tourismusde2,7.18443499971,7.18445199961,1.69998966157e-05,core 0 cpu_frequency,6.84457997493e-06,1571187274.18,1571187274.18
tourismuswwwnrw-tourismusde2,7.18445199961,7.20543799968,0.0209860000759,core 0 cpu_idle,0.000319364949156,1571187274.18,1571187274.21
tourismuswwwnrw-tourismusde2,7.20543799968,7.20648599975,0.00104800006375,core 0 cpu_frequency,0.000421950816066,1571187274.21,1571187274.21
tourismuswwwnrw-tourismusde2,7.20648599975,7.24101899983,0.0345330000855,core 0 cpu_idle,0.000525523195301,1571187274.21,1571187274.24
tourismuswwwnrw-tourismusde2,7.24101899983,7.24177099951,0.000751999672502,core 0 cpu_frequency,0.000302773717741,1571187274.24,1571187274.24
tourismuswwwnrw-tourismusde2,7.24177099951,7.27135299984,0.0295820003375,core 0 cpu_idle,0.000450178881137,1571187274.24,1571187274.27
tourismuswwwnrw-tourismusde2,7.27135299984,7.27391399955,0.00256099971011,core 0 cpu_frequency,0.00103112199608,1571187274.27,1571187274.27
tourismuswwwnrw-tourismusde2,7.27391399955,7.2919999999,0.0180860003456,core 0 cpu_idle,0.00027523275326,1571187274.27,1571187274.29
tourismuswwwnrw-tourismusde2,7.2919999999,7.30659799976,0.0145979998633,core 0 cpu_frequency,0.00587751677537,1571187274.29,1571187274.31
tourismuswwwnrw-tourismusde2,7.30659799976,7.3413209999,0.0347230001353,core 0 cpu_idle,0.000528414616059,1571187274.31,1571187274.34
tourismuswwwnrw-tourismusde2,7.3413209999,7.35113399988,0.00981299998239,core 0 cpu_frequency,0.00395095715531,1571187274.34,1571187274.35
tourismuswwwnrw-tourismusde2,7.35113399988,7.3689679997,0.0178339998238,core 0 cpu_idle,0.000271397809318,1571187274.35,1571187274.37
tourismuswwwnrw-tourismusde2,7.3689679997,7.36916099954,0.000192999839783,core 0 cpu_frequency,7.77065218925e-05,1571187274.37,1571187274.37
tourismuswwwnrw-tourismusde2,7.36916099954,7.4280779995,0.0589169999585,core 0 cpu_idle,0.000896598905368,1571187274.37,1571187274.43
tourismuswwwnrw-tourismusde2,7.4280779995,7.42818499962,0.000107000116259,core 0 cpu_frequency,4.30809004087e-05,1571187274.43,1571187274.43
tourismuswwwnrw-tourismusde2,7.42818499962,7.52821999975,0.100035000127,core 0 cpu_idle,0.00152233263193,1571187274.43,1571187274.53
tourismuswwwnrw-tourismusde2,7.52821999975,7.52838799963,0.000167999882251,core 0 cpu_frequency,6.76409189913e-05,1571187274.53,1571187274.53
tourismuswwwnrw-tourismusde2,7.52838799963,7.53915199963,0.010764000006,core 0 cpu_idle,0.000163806552092,1571187274.53,1571187274.54
tourismuswwwnrw-tourismusde2,7.53915199963,7.53923999984,8.80002044141e-05,core 0 cpu_frequency,3.54310647022e-05,1571187274.54,1571187274.54
tourismuswwwnrw-tourismusde2,7.53923999984,7.57612999948,0.0368899996392,core 0 cpu_idle,0.00056139201451,1571187274.54,1571187274.58
tourismuswwwnrw-tourismusde2,7.57612999948,7.57640299946,0.000272999983281,core 0 cpu_frequency,0.000109916563668,1571187274.58,1571187274.58
tourismuswwwnrw-tourismusde2,7.57640299946,7.57797299977,0.00157000031322,core 0 cpu_idle,2.38922647666e-05,1571187274.58,1571187274.58
tourismuswwwnrw-tourismusde2,7.57797299977,7.57806999981,9.70000401139e-05,core 0 cpu_frequency,3.90546217509e-05,1571187274.58,1571187274.58
tourismuswwwnrw-tourismusde2,7.57806999981,7.62843599962,0.0503659998067,core 0 cpu_idle,0.000766469785058,1571187274.58,1571187274.63
tourismuswwwnrw-tourismusde2,7.62843599962,7.62857499951,0.000138999894261,core 0 cpu_frequency,5.5964804627e-05,1571187274.63,1571187274.63
tourismuswwwnrw-tourismusde2,7.62857499951,7.6286559999,8.10003839433e-05,core 0 cpu_idle,1.23266384285e-06,1571187274.63,1571187274.63
tourismuswwwnrw-tourismusde2,7.6286559999,7.62875299947,9.69995744526e-05,core 0 cpu_frequency,3.90544342641e-05,1571187274.63,1571187274.63
tourismuswwwnrw-tourismusde2,7.62875299947,7.72431299975,0.0955600002781,core 0 cpu_idle,0.00145423208423,1571187274.63,1571187274.72
tourismuswwwnrw-tourismusde2,7.72431299975,7.72473299969,0.000419999938458,core 0 cpu_frequency,0.000169102391222,1571187274.72,1571187274.72
tourismuswwwnrw-tourismusde2,7.72473299969,7.72482299991,9.00002196431e-05,core 0 cpu_frequency,3.62363204338e-05,1571187274.72,1571187274.72
tourismuswwwnrw-tourismusde2,7.72482299991,7.77811599988,0.0532929999754,core 0 cpu_idle,0.000811012873625,1571187274.72,1571187274.78
tourismuswwwnrw-tourismusde2,7.77811599988,7.77824599948,0.0001299995929,core 0 cpu_frequency,5.23410600916e-05,1571187274.78,1571187274.78
tourismuswwwnrw-tourismusde2,7.77824599948,7.79955499945,0.0213089999743,core 0 cpu_idle,0.000324280361609,1571187274.78,1571187274.8
