edgyedgyapp2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp2,0.0,6.31221199967,6.31221199967,core 0 cpu_idle start,0.096059242211,1571187130.0,1571187136.31
edgyedgyapp2,6.31221199967,6.31942999968,0.00721800001338,core 0 cpu_idle,0.000109843524204,1571187136.31,1571187136.32
edgyedgyapp2,6.31942999968,6.3194369995,6.99982047081e-06,core 0 cpu_frequency,2.8183013171e-06,1571187136.32,1571187136.32
edgyedgyapp2,6.3194369995,6.34100399958,0.0215670000762,core 0 cpu_idle,0.000328206607159,1571187136.32,1571187136.34
edgyedgyapp2,6.34100399958,6.34104199987,3.80002893507e-05,core 0 cpu_frequency,1.52998588998e-05,1571187136.34,1571187136.34
edgyedgyapp2,6.34104199987,6.36169999978,0.0206579999067,core 0 cpu_idle,0.00031437344258,1571187136.34,1571187136.36
edgyedgyapp2,6.36169999978,6.36250999989,0.000810000114143,core 0 cpu_frequency,0.000326126133957,1571187136.36,1571187136.36
edgyedgyapp2,6.36250999989,6.43948999979,0.0769799998961,core 0 cpu_idle,0.00117148163842,1571187136.36,1571187136.44
edgyedgyapp2,6.43948999979,6.44136899989,0.00187900010496,core 0 cpu_frequency,0.000756532041461,1571187136.44,1571187136.44
edgyedgyapp2,6.44136899989,6.45947299991,0.018104000017,core 0 cpu_idle,0.000275506672259,1571187136.44,1571187136.46
edgyedgyapp2,6.45947299991,6.46067499975,0.0012019998394,core 0 cpu_frequency,0.000483954944937,1571187136.46,1571187136.46
edgyedgyapp2,6.46067499975,6.47931899969,0.0186439999379,core 0 cpu_idle,0.000283724391055,1571187136.46,1571187136.48
edgyedgyapp2,6.47931899969,6.48529399978,0.00597500009462,core 0 cpu_frequency,0.0024056832181,1571187136.48,1571187136.49
edgyedgyapp2,6.48529399978,6.49945099978,0.0141569999978,core 0 cpu_idle,0.000215441225966,1571187136.49,1571187136.5
edgyedgyapp2,6.49945099978,6.5016769995,0.00222599972039,core 0 cpu_frequency,0.000896242692224,1571187136.5,1571187136.5
