alibabawwwalibabacom1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
alibabawwwalibabacom1,0.0,6.35597199993,6.35597199993,core 0 cpu_idle start,0.096725181895,1571186720.0,1571186726.36
alibabawwwalibabacom1,6.35597199993,6.36322099995,0.0072490000166,core 0 cpu_idle,0.000110315282253,1571186726.36,1571186726.36
alibabawwwalibabacom1,6.36322099995,6.36338599958,0.000164999626577,core 0 cpu_frequency,6.64329416506e-05,1571186726.36,1571186726.36
alibabawwwalibabacom1,6.36338599958,6.36548599973,0.00210000015795,core 0 cpu_idle,3.19578024037e-05,1571186726.36,1571186726.37
alibabawwwalibabacom1,6.36548599973,6.36802299973,0.00253699999303,core 0 cpu_frequency,0.00102145911479,1571186726.37,1571186726.37
alibabawwwalibabacom1,6.36802299973,6.38595899986,0.0179360001348,core 0 cpu_idle,0.000272950050051,1571186726.37,1571186726.39
alibabawwwalibabacom1,6.38595899986,6.38597599976,1.69998966157e-05,core 0 cpu_frequency,6.84457997493e-06,1571186726.39,1571186726.39
alibabawwwalibabacom1,6.38597599976,6.40654799994,0.0205720001832,core 0 cpu_idle,0.000313064698787,1571186726.39,1571186726.41
alibabawwwalibabacom1,6.40654799994,6.40671199979,0.000163999851793,core 0 cpu_frequency,6.60304075282e-05,1571186726.41,1571186726.41
alibabawwwalibabacom1,6.40671199979,6.41502399975,0.00831199996173,core 0 cpu_idle,0.000126492015418,1571186726.41,1571186726.42
alibabawwwalibabacom1,6.41502399975,6.41577299964,0.000748999882489,core 0 cpu_frequency,0.000301565927887,1571186726.42,1571186726.42
alibabawwwalibabacom1,6.41577299964,6.41600999981,0.00023700017482,core 0 cpu_frequency,9.5422147987e-05,1571186726.42,1571186726.42
alibabawwwalibabacom1,6.41600999981,6.43632999994,0.020320000127,core 0 cpu_idle,0.000309229761932,1571186726.42,1571186726.44
alibabawwwalibabacom1,6.43632999994,6.43634599959,1.59996561706e-05,core 0 cpu_frequency,6.44185836576e-06,1571186726.44,1571186726.44
alibabawwwalibabacom1,6.43634599959,6.44313799962,0.00679200002924,core 0 cpu_idle,0.000103360656445,1571186726.44,1571186726.44
alibabawwwalibabacom1,6.44313799962,6.44332299987,0.000185000244528,core 0 cpu_frequency,7.44856864531e-05,1571186726.44,1571186726.44
alibabawwwalibabacom1,6.44332299987,6.46324399998,0.0199210001156,core 0 cpu_idle,0.000303157779759,1571186726.44,1571186726.46
alibabawwwalibabacom1,6.46324399998,6.46402899968,0.00078499969095,core 0 cpu_frequency,0.000316060343569,1571186726.46,1571186726.46
alibabawwwalibabacom1,6.46402899968,6.48087899992,0.0168500002474,core 0 cpu_idle,0.000256423303764,1571186726.46,1571186726.48
alibabawwwalibabacom1,6.48087899992,6.48090999993,3.10000032187e-05,core 0 cpu_frequency,1.24813700959e-05,1571186726.48,1571186726.48
alibabawwwalibabacom1,6.48090999993,6.48313799966,0.00222799973562,core 0 cpu_idle,3.39056999767e-05,1571186726.48,1571186726.48
alibabawwwalibabacom1,6.48313799966,6.48427999998,0.00114200031385,core 0 cpu_frequency,0.000459797647963,1571186726.48,1571186726.48
alibabawwwalibabacom1,6.48427999998,6.50326299993,0.0189829999581,core 0 cpu_idle,0.000288883293362,1571186726.48,1571186726.5
alibabawwwalibabacom1,6.50326299993,6.5033069998,4.39998693764e-05,core 0 cpu_frequency,1.77154386077e-05,1571186726.5,1571186726.5
alibabawwwalibabacom1,6.5033069998,6.56321299961,0.0599059998058,core 0 cpu_idle,0.000911649505044,1571186726.5,1571186726.56
alibabawwwalibabacom1,6.56321299961,6.5638849996,0.000671999994665,core 0 cpu_frequency,0.000270563863452,1571186726.56,1571186726.56
alibabawwwalibabacom1,6.5638849996,6.59940399975,0.0355190001428,core 0 cpu_idle,0.000540528144173,1571186726.56,1571186726.6
alibabawwwalibabacom1,6.59940399975,6.59941199981,8.00006091595e-06,core 0 cpu_frequency,3.22102292627e-06,1571186726.6,1571186726.6
alibabawwwalibabacom1,6.59941199981,6.61987699987,0.0204650000669,core 0 cpu_idle,0.000311436371018,1571186726.6,1571186726.62
alibabawwwalibabacom1,6.61987699987,6.62044999981,0.000572999939322,core 0 cpu_frequency,0.00023070398597,1571186726.62,1571186726.62
alibabawwwalibabacom1,6.62044999981,6.66305899993,0.0426090001129,core 0 cpu_idle,0.000648423763718,1571186726.62,1571186726.66
alibabawwwalibabacom1,6.66305899993,6.66369599989,0.000636999960989,core 0 cpu_frequency,0.000256471981893,1571186726.66,1571186726.66
alibabawwwalibabacom1,6.66369599989,6.66428199969,0.00058599980548,core 0 cpu_idle,8.9177450398e-06,1571186726.66,1571186726.66
alibabawwwalibabacom1,6.66428199969,6.66452599969,0.000243999995291,core 0 cpu_frequency,9.82404493041e-05,1571186726.66,1571186726.66
alibabawwwalibabacom1,6.66452599969,6.6851499998,0.0206240001135,core 0 cpu_idle,0.000313856033727,1571186726.66,1571186726.69
alibabawwwalibabacom1,6.6851499998,6.68645699974,0.00130699994043,core 0 cpu_frequency,0.000526230589614,1571186726.69,1571186726.69
alibabawwwalibabacom1,6.68645699974,6.69428199995,0.0078250002116,core 0 cpu_idle,0.00011908085322,1571186726.69,1571186726.69
alibabawwwalibabacom1,6.69428199995,6.69435499981,7.29998573661e-05,core 0 cpu_frequency,2.9391552972e-05,1571186726.69,1571186726.69
alibabawwwalibabacom1,6.69435499981,6.71443099994,0.0200760001317,core 0 cpu_idle,0.000305516570004,1571186726.69,1571186726.71
alibabawwwalibabacom1,6.71443099994,6.71510099992,0.000669999979436,core 0 cpu_frequency,0.000269758607721,1571186726.71,1571186726.72
alibabawwwalibabacom1,6.71510099992,6.72312899958,0.00802799966186,core 0 cpu_idle,0.000122170098854,1571186726.72,1571186726.72
