petlovewwwpetlovecombr1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr1,0.0,6.20305499993,6.20305499993,core 0 cpu_idle start,0.0946803299915,1571183709.0,1571183715.2
petlovewwwpetlovecombr1,6.20305499993,6.20513899997,0.00208400003612,core 0 cpu_idle,3.18091345513e-05,1571183715.2,1571183715.21
petlovewwwpetlovecombr1,6.20513899997,6.20853599999,0.00339700002223,core 0 cpu_frequency,0.00137180576318,1571183715.21,1571183715.21
petlovewwwpetlovecombr1,6.20853599999,6.22685000021,0.0183140002191,core 0 cpu_idle,0.000279535742344,1571183715.21,1571183715.23
petlovewwwpetlovecombr1,6.22685000021,6.22685800027,8.00006091595e-06,core 0 cpu_frequency,3.2306533996e-06,1571183715.23,1571183715.23
petlovewwwpetlovecombr1,6.22685800027,6.26504900027,0.0381909999996,core 0 cpu_idle,0.000582928328495,1571183715.23,1571183715.27
petlovewwwpetlovecombr1,6.26504900027,6.26514300006,9.39997844398e-05,core 0 cpu_frequency,3.79598013506e-05,1571183715.27,1571183715.27
petlovewwwpetlovecombr1,6.26514300006,6.27165000001,0.00650699995458,core 0 cpu_idle,9.93195938068e-05,1571183715.27,1571183715.27
petlovewwwpetlovecombr1,6.27165000001,6.27169599989,4.59998846054e-05,core 0 cpu_frequency,1.85760690004e-05,1571183715.27,1571183715.27
petlovewwwpetlovecombr1,6.27169599989,6.28239999991,0.0107040000148,core 0 cpu_idle,0.000163380504226,1571183715.27,1571183715.28
petlovewwwpetlovecombr1,6.28239999991,6.28280600021,0.000406000297517,core 0 cpu_frequency,0.000163954531746,1571183715.28,1571183715.28
petlovewwwpetlovecombr1,6.28280600021,6.28500000015,0.00219399994239,core 0 cpu_idle,3.34881181207e-05,1571183715.28,1571183715.28
petlovewwwpetlovecombr1,6.28500000015,6.2859459999,0.00094599975273,core 0 cpu_frequency,0.000382021755745,1571183715.29,1571183715.29
petlovewwwpetlovecombr1,6.2859459999,6.30503900023,0.01909300033,core 0 cpu_idle,0.000291426010537,1571183715.29,1571183715.31
petlovewwwpetlovecombr1,6.30503900023,6.30624999991,0.0012109996751,core 0 cpu_frequency,0.000489036303394,1571183715.31,1571183715.31
petlovewwwpetlovecombr1,6.30624999991,6.32501100004,0.0187610001303,core 0 cpu_idle,0.000286358525489,1571183715.31,1571183715.33
petlovewwwpetlovecombr1,6.32501100004,6.32508900017,7.80001282692e-05,core 0 cpu_frequency,3.14986825988e-05,1571183715.33,1571183715.33
petlovewwwpetlovecombr1,6.32508900017,6.3640089999,0.0389199997298,core 0 cpu_idle,0.000594055415876,1571183715.33,1571183715.36
petlovewwwpetlovecombr1,6.3640089999,6.3644340001,0.000425000209361,core 0 cpu_frequency,0.000171627239546,1571183715.36,1571183715.36
petlovewwwpetlovecombr1,6.3644340001,6.38408700004,0.0196529999375,core 0 cpu_idle,0.000299973564547,1571183715.36,1571183715.38
petlovewwwpetlovecombr1,6.38408700004,6.38418100029,9.40002501011e-05,core 0 cpu_frequency,3.7959989398e-05,1571183715.38,1571183715.38
petlovewwwpetlovecombr1,6.38418100029,6.38482700009,0.000645999796689,core 0 cpu_idle,9.86021789676e-06,1571183715.38,1571183715.38
petlovewwwpetlovecombr1,6.38482700009,6.38503800007,0.000210999976844,core 0 cpu_frequency,8.52078252488e-05,1571183715.38,1571183715.39
petlovewwwpetlovecombr1,6.38503800007,6.40504600015,0.0200080000795,core 0 cpu_idle,0.000305392109214,1571183715.39,1571183715.41
petlovewwwpetlovecombr1,6.40504600015,6.40510099987,5.49997203052e-05,core 0 cpu_frequency,2.22104600512e-05,1571183715.41,1571183715.41
petlovewwwpetlovecombr1,6.40510099987,6.41487100022,0.00977000035346,core 0 cpu_idle,0.000149124400395,1571183715.41,1571183715.41
petlovewwwpetlovecombr1,6.41487100022,6.41487500025,4.00003045797e-06,core 0 cpu_frequency,1.6153266998e-06,1571183715.41,1571183715.41
petlovewwwpetlovecombr1,6.41487500025,6.42487400025,0.0099990000017,core 0 cpu_idle,0.000152619736526,1571183715.41,1571183715.42
petlovewwwpetlovecombr1,6.42487400025,6.42489599995,2.19997018576e-05,core 0 cpu_frequency,8.88410880156e-06,1571183715.42,1571183715.42
petlovewwwpetlovecombr1,6.42489599995,6.44522600016,0.0203300002031,core 0 cpu_idle,0.0003103069581,1571183715.42,1571183715.45
petlovewwwpetlovecombr1,6.44522600016,6.44548200024,0.000256000086665,core 0 cpu_frequency,0.000103380156598,1571183715.45,1571183715.45
petlovewwwpetlovecombr1,6.44548200024,6.44561100006,0.000128999818116,core 0 cpu_idle,1.96898872382e-06,1571183715.45,1571183715.45
petlovewwwpetlovecombr1,6.44561100006,6.44577000011,0.000159000046551,core 0 cpu_frequency,6.42087661987e-05,1571183715.45,1571183715.45
petlovewwwpetlovecombr1,6.44577000011,6.46585900011,0.0200889999978,core 0 cpu_idle,0.000306628451467,1571183715.45,1571183715.47
petlovewwwpetlovecombr1,6.46585900011,6.46594800008,8.8999979198e-05,core 0 cpu_frequency,3.59407369995e-05,1571183715.47,1571183715.47
petlovewwwpetlovecombr1,6.46594800008,6.5095879999,0.0436399998143,core 0 cpu_idle,0.000666099137166,1571183715.47,1571183715.51
petlovewwwpetlovecombr1,6.5095879999,6.50973100029,0.000143000390381,core 0 cpu_frequency,5.77476474469e-05,1571183715.51,1571183715.51
petlovewwwpetlovecombr1,6.50973100029,6.51069399994,0.000962999649346,core 0 cpu_idle,1.46987451478e-05,1571183715.51,1571183715.51
petlovewwwpetlovecombr1,6.51069399994,6.51463800017,0.00394400022924,core 0 cpu_frequency,0.00159270009097,1571183715.51,1571183715.51
petlovewwwpetlovecombr1,6.51463800017,6.52489400003,0.0102559998631,core 0 cpu_idle,0.000156542453911,1571183715.51,1571183715.52
petlovewwwpetlovecombr1,6.52489400003,6.52503099991,0.000136999879032,core 0 cpu_frequency,5.53244693498e-05,1571183715.52,1571183715.53
petlovewwwpetlovecombr1,6.52503099991,6.53174800007,0.00671700015664,core 0 cpu_idle,0.000102524931891,1571183715.53,1571183715.53
petlovewwwpetlovecombr1,6.53174800007,6.53177600028,2.80002132058e-05,core 0 cpu_frequency,1.13072868986e-05,1571183715.53,1571183715.53
petlovewwwpetlovecombr1,6.53177600028,6.55390900001,0.0221329997294,core 0 cpu_idle,0.000337827041369,1571183715.53,1571183715.55
petlovewwwpetlovecombr1,6.55390900001,6.55426800018,0.000359000172466,core 0 cpu_frequency,0.000144974537047,1571183715.55,1571183715.55
petlovewwwpetlovecombr1,6.55426800018,6.57432400016,0.0200559999794,core 0 cpu_idle,0.000306124755685,1571183715.55,1571183715.57
petlovewwwpetlovecombr1,6.57432400016,6.57438899996,6.49997964501e-05,core 0 cpu_frequency,2.62487768007e-05,1571183715.57,1571183715.57
petlovewwwpetlovecombr1,6.57438899996,6.59456600016,0.0201770002022,core 0 cpu_idle,0.000307971642587,1571183715.57,1571183715.59
petlovewwwpetlovecombr1,6.59456600016,6.594637,7.09998421371e-05,core 0 cpu_frequency,2.86717668504e-05,1571183715.59,1571183715.59
petlovewwwpetlovecombr1,6.594637,6.6428220002,0.0481850001961,core 0 cpu_idle,0.000735471750493,1571183715.59,1571183715.64
petlovewwwpetlovecombr1,6.6428220002,6.64390400006,0.00108199985698,core 0 cpu_frequency,0.000436942487444,1571183715.64,1571183715.64
petlovewwwpetlovecombr1,6.64390400006,6.64480300015,0.000899000093341,core 0 cpu_frequency,0.000363041949094,1571183715.64,1571183715.64
petlovewwwpetlovecombr1,6.64480300015,6.65641300008,0.0116099999286,core 0 cpu_frequency,0.00468845001718,1571183715.64,1571183715.66
petlovewwwpetlovecombr1,6.65641300008,6.66495699994,0.00854399986565,core 0 cpu_idle,0.000130411341949,1571183715.66,1571183715.66
petlovewwwpetlovecombr1,6.66495699994,6.66813600017,0.00317900022492,core 0 cpu_frequency,0.00128377121023,1571183715.66,1571183715.67
petlovewwwpetlovecombr1,6.66813600017,6.66819899995,6.29997812212e-05,core 0 cpu_idle,9.61597160669e-07,1571183715.67,1571183715.67
petlovewwwpetlovecombr1,6.66819899995,6.6684630001,0.000264000147581,core 0 cpu_frequency,0.000106610809997,1571183715.67,1571183715.67
petlovewwwpetlovecombr1,6.6684630001,6.67469300004,0.00622999994084,core 0 cpu_idle,9.5091604097e-05,1571183715.67,1571183715.67
petlovewwwpetlovecombr1,6.67469300004,6.67524900008,0.000556000042707,core 0 cpu_frequency,0.000224528718846,1571183715.67,1571183715.68
petlovewwwpetlovecombr1,6.67524900008,6.67665000027,0.00140100019053,core 0 cpu_frequency,0.00056576394554,1571183715.68,1571183715.68
petlovewwwpetlovecombr1,6.67665000027,6.6783660003,0.00171600002795,core 0 cpu_frequency,0.000692969888889,1571183715.68,1571183715.68
