smashingmagazinewwwsmashingmagazinecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
smashingmagazinewwwsmashingmagazinecom2,6.29947700026,6.3016970004,0.00222000014037,core 0 cpu_idle,3.38849721425e-05,1571184136.3,1571184136.3
smashingmagazinewwwsmashingmagazinecom2,6.3016970004,6.30207900051,0.000382000114769,core 0 cpu_frequency,0.000154262571547,1571184136.3,1571184136.3
smashingmagazinewwwsmashingmagazinecom2,6.30207900051,6.3051260002,0.00304699968547,core 0 cpu_idle,4.65078796991e-05,1571184136.3,1571184136.31
smashingmagazinewwwsmashingmagazinecom2,6.3051260002,6.30593800033,0.000812000129372,core 0 cpu_frequency,0.000327908875444,1571184136.31,1571184136.31
smashingmagazinewwwsmashingmagazinecom2,6.30593800033,6.32537400024,0.019435999915,core 0 cpu_idle,0.000296661384703,1571184136.31,1571184136.33
smashingmagazinewwwsmashingmagazinecom2,6.32537400024,6.32555000018,0.000175999943167,core 0 cpu_frequency,7.10738106492e-05,1571184136.33,1571184136.33
smashingmagazinewwwsmashingmagazinecom2,6.32555000018,6.34690700052,0.0213570003398,core 0 cpu_idle,0.000325982574686,1571184136.33,1571184136.35
smashingmagazinewwwsmashingmagazinecom2,6.34690700052,6.34700200055,9.50000248849e-05,core 0 cpu_frequency,3.83637270493e-05,1571184136.35,1571184136.35
smashingmagazinewwwsmashingmagazinecom2,6.34700200055,6.36777700018,0.0207749996334,core 0 cpu_idle,0.000317099206905,1571184136.35,1571184136.37
smashingmagazinewwwsmashingmagazinecom2,6.36777700018,6.36786100036,8.40001739562e-05,core 0 cpu_frequency,3.39216726485e-05,1571184136.37,1571184136.37
smashingmagazinewwwsmashingmagazinecom2,6.36786100036,6.41576600028,0.0479049999267,core 0 cpu_idle,0.000731197966381,1571184136.37,1571184136.42
smashingmagazinewwwsmashingmagazinecom2,6.41576600028,6.4161220002,0.000355999916792,core 0 cpu_frequency,0.000143762947998,1571184136.42,1571184136.42
smashingmagazinewwwsmashingmagazinecom2,6.4161220002,6.43564200029,0.019520000089,core 0 cpu_idle,0.000297943521358,1571184136.42,1571184136.44
smashingmagazinewwwsmashingmagazinecom2,6.43564200029,6.43622800056,0.000586000271142,core 0 cpu_frequency,0.000236643669095,1571184136.44,1571184136.44
smashingmagazinewwwsmashingmagazinecom2,6.43622800056,6.51568600023,0.0794579996727,core 0 cpu_idle,0.001212807178,1571184136.44,1571184136.52
smashingmagazinewwwsmashingmagazinecom2,6.51568600023,6.51607700018,0.000390999950469,core 0 cpu_frequency,0.000157896962598,1571184136.52,1571184136.52
smashingmagazinewwwsmashingmagazinecom2,6.51607700018,6.53578700032,0.0197100001387,core 0 cpu_idle,0.000300843587118,1571184136.52,1571184136.54
smashingmagazinewwwsmashingmagazinecom2,6.53578700032,6.53605700051,0.000270000193268,core 0 cpu_frequency,0.000109033800047,1571184136.54,1571184136.54
smashingmagazinewwwsmashingmagazinecom2,6.53605700051,6.61762500042,0.0815679999068,core 0 cpu_idle,0.00124501316658,1571184136.54,1571184136.62
smashingmagazinewwwsmashingmagazinecom2,6.61762500042,6.61774300039,0.000117999967188,core 0 cpu_frequency,4.76517615494e-05,1571184136.62,1571184136.62
smashingmagazinewwwsmashingmagazinecom2,6.61774300039,6.66026700055,0.0425240001641,core 0 cpu_idle,0.000649065076505,1571184136.62,1571184136.66
smashingmagazinewwwsmashingmagazinecom2,6.66026700055,6.66045600036,0.000188999809325,core 0 cpu_frequency,7.63235283999e-05,1571184136.66,1571184136.66
smashingmagazinewwwsmashingmagazinecom2,6.66045600036,6.69574600039,0.0352900000289,core 0 cpu_idle,0.000538648915441,1571184136.66,1571184136.7
smashingmagazinewwwsmashingmagazinecom2,6.69574600039,6.69599900022,0.000252999830991,core 0 cpu_frequency,0.000102168567549,1571184136.7,1571184136.7
smashingmagazinewwwsmashingmagazinecom2,6.69599900022,6.72159600025,0.0255970000289,core 0 cpu_idle,0.000390699809942,1571184136.7,1571184136.72
smashingmagazinewwwsmashingmagazinecom2,6.72159600025,6.72183900047,0.000243000220507,core 0 cpu_frequency,9.81304388472e-05,1571184136.72,1571184136.72
smashingmagazinewwwsmashingmagazinecom2,6.72183900047,6.72203400033,0.000194999855012,core 0 cpu_frequency,7.87465184496e-05,1571184136.72,1571184136.72
smashingmagazinewwwsmashingmagazinecom2,6.72203400033,6.8986630002,0.176628999878,core 0 cpu_idle,0.00269597673963,1571184136.72,1571184136.9
smashingmagazinewwwsmashingmagazinecom2,6.8986630002,6.89891000045,0.000247000250965,core 0 cpu_frequency,9.9745765547e-05,1571184136.9,1571184136.9
smashingmagazinewwwsmashingmagazinecom2,6.89891000045,6.90251700021,0.00360699975863,core 0 cpu_frequency,0.00145660966273,1571184136.9,1571184136.9
smashingmagazinewwwsmashingmagazinecom2,6.90251700021,7.09587900015,0.193361999933,core 0 cpu_idle,0.00295138088597,1571184136.9,1571184137.1
smashingmagazinewwwsmashingmagazinecom2,7.09587900015,7.10141200013,0.00553299998865,core 0 cpu_frequency,0.00223438363921,1571184137.1,1571184137.1
smashingmagazinewwwsmashingmagazinecom2,7.10141200013,7.11971300049,0.0183010003529,core 0 cpu_idle,0.000279337318887,1571184137.1,1571184137.12
smashingmagazinewwwsmashingmagazinecom2,7.11971300049,7.12020300049,0.000490000005811,core 0 cpu_frequency,0.000197876016347,1571184137.12,1571184137.12
smashingmagazinewwwsmashingmagazinecom2,7.12020300049,7.16042400012,0.0402209996246,core 0 cpu_frequency,0.016242389969,1571184137.12,1571184137.16
smashingmagazinewwwsmashingmagazinecom2,7.16042400012,7.16199600045,0.00157200032845,core 0 cpu_idle,2.39942270133e-05,1571184137.16,1571184137.16
smashingmagazinewwwsmashingmagazinecom2,7.16199600045,7.16235200036,0.000355999916792,core 0 cpu_frequency,0.000143762947998,1571184137.16,1571184137.16
smashingmagazinewwwsmashingmagazinecom2,7.16235200036,7.20152900042,0.039177000057,core 0 cpu_frequency,0.0158207930852,1571184137.16,1571184137.2
smashingmagazinewwwsmashingmagazinecom2,7.20152900042,7.26485500019,0.0633259997703,core 0 cpu_idle,0.000966576397494,1571184137.2,1571184137.26
smashingmagazinewwwsmashingmagazinecom2,7.26485500019,7.26516700024,0.000312000047415,core 0 cpu_frequency,0.000125994542348,1571184137.26,1571184137.27
smashingmagazinewwwsmashingmagazinecom2,7.26516700024,7.26542200055,0.000255000311881,core 0 cpu_frequency,0.000102976418947,1571184137.27,1571184137.27
smashingmagazinewwwsmashingmagazinecom2,7.26542200055,7.36809700029,0.10267499974,core 0 cpu_idle,0.00156717985853,1571184137.27,1571184137.37
smashingmagazinewwwsmashingmagazinecom2,7.36809700029,7.3682690002,0.000171999912709,core 0 cpu_frequency,6.94584839494e-05,1571184137.37,1571184137.37
smashingmagazinewwwsmashingmagazinecom2,7.3682690002,7.36867600027,0.0004070000723,core 0 cpu_frequency,0.000164358269397,1571184137.37,1571184137.37
smashingmagazinewwwsmashingmagazinecom2,7.36867600027,7.4217260005,0.0530500002205,core 0 cpu_idle,0.000809728678366,1571184137.37,1571184137.42
smashingmagazinewwwsmashingmagazinecom2,7.4217260005,7.42250300013,0.000776999630034,core 0 cpu_frequency,0.000313774672797,1571184137.42,1571184137.42
smashingmagazinewwwsmashingmagazinecom2,7.42250300013,7.42296300037,0.000460000243038,core 0 cpu_frequency,0.000185761254146,1571184137.42,1571184137.42
smashingmagazinewwwsmashingmagazinecom2,7.42296300037,7.48070700048,0.057744000107,core 0 cpu_idle,0.000881375545634,1571184137.42,1571184137.48
smashingmagazinewwwsmashingmagazinecom2,7.48070700048,7.48387100035,0.00316399987787,core 0 cpu_frequency,0.00127771364108,1571184137.48,1571184137.48
smashingmagazinewwwsmashingmagazinecom2,7.48387100035,7.50222500041,0.018354000058,core 0 cpu_idle,0.000280146279886,1571184137.48,1571184137.5
smashingmagazinewwwsmashingmagazinecom2,7.50222500041,7.52827700041,0.0260520000011,core 0 cpu_frequency,0.0105205426876,1571184137.5,1571184137.53
smashingmagazinewwwsmashingmagazinecom2,7.52827700041,7.56102800043,0.0327510000207,core 0 cpu_idle,0.000499894888815,1571184137.53,1571184137.56
smashingmagazinewwwsmashingmagazinecom2,7.56102800043,7.56119900057,0.000171000137925,core 0 cpu_frequency,6.90547462981e-05,1571184137.56,1571184137.56
smashingmagazinewwwsmashingmagazinecom2,7.56119900057,7.56226200052,0.00106299994513,core 0 cpu_frequency,0.000429269779644,1571184137.56,1571184137.56
smashingmagazinewwwsmashingmagazinecom2,7.56226200052,7.67955000047,0.11728799995,core 0 cpu_idle,0.00179022538724,1571184137.56,1571184137.68
smashingmagazinewwwsmashingmagazinecom2,7.67955000047,7.67971800035,0.000167999882251,core 0 cpu_frequency,6.78431572496e-05,1571184137.68,1571184137.68
smashingmagazinewwwsmashingmagazinecom2,7.67971800035,7.67980100028,8.2999933511e-05,core 0 cpu_idle,1.26686948515e-06,1571184137.68,1571184137.68
smashingmagazinewwwsmashingmagazinecom2,7.67980100028,7.67980400054,3.00025567412e-06,core 0 cpu_frequency,1.21158904852e-06,1571184137.68,1571184137.68
smashingmagazinewwwsmashingmagazinecom2,7.67980400054,7.70635200012,0.0265479995869,core 0 cpu_idle,0.000405215391695,1571184137.68,1571184137.71
smashingmagazinewwwsmashingmagazinecom2,7.70635200012,7.70656500012,0.000212999992073,core 0 cpu_frequency,8.60154885987e-05,1571184137.71,1571184137.71
smashingmagazinewwwsmashingmagazinecom2,7.70656500012,7.70657700021,1.20000913739e-05,core 0 cpu_frequency,4.8459800994e-06,1571184137.71,1571184137.71
