edgyedgyapp1,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
edgyedgyapp1,6.22172299959,6.23191699991,0.0101940003224,core 0 cpu_idle,0.000156630814953,1571181233.22,1571181233.23
edgyedgyapp1,6.23191699991,6.2319679996,5.09996898472e-05,core 0 cpu_frequency,2.07320879186e-05,1571181233.23,1571181233.23
edgyedgyapp1,6.2319679996,6.25208999962,0.0201220000163,core 0 cpu_idle,0.00030917453025,1571181233.23,1571181233.25
edgyedgyapp1,6.25208999962,6.25209899992,9.00030136108e-06,core 0 cpu_frequency,3.6587485075e-06,1571181233.25,1571181233.25
edgyedgyapp1,6.25209899992,6.2720499998,0.0199509998783,core 0 cpu_idle,0.000306547113131,1571181233.25,1571181233.27
edgyedgyapp1,6.2720499998,6.2720639999,1.40001066029e-05,core 0 cpu_frequency,5.69123933557e-06,1571181233.27,1571181233.27
edgyedgyapp1,6.2720639999,6.29212899972,0.0200649998151,core 0 cpu_idle,0.000308298722159,1571181233.27,1571181233.29
edgyedgyapp1,6.29212899972,6.29421199998,0.00208300026134,core 0 cpu_frequency,0.000846768768237,1571181233.29,1571181233.29
edgyedgyapp1,6.29421199998,6.3131599999,0.0189479999244,core 0 cpu_idle,0.000291136018839,1571181233.29,1571181233.31
edgyedgyapp1,6.3131599999,6.31519099977,0.00203099986538,core 0 cpu_frequency,0.000825629879276,1571181233.31,1571181233.32
edgyedgyapp1,6.31519099977,6.31738099968,0.00218999991193,core 0 cpu_idle,3.36493486469e-05,1571181233.32,1571181233.32
edgyedgyapp1,6.31738099968,6.31738799997,7.0002861321e-06,core 0 cpu_frequency,2.8457143167e-06,1571181233.32,1571181233.32
edgyedgyapp1,6.31738799997,6.33831999963,0.0209319996648,core 0 cpu_idle,0.000321620174849,1571181233.32,1571181233.34
edgyedgyapp1,6.33831999963,6.338399,7.90003687143e-05,core 0 cpu_frequency,3.21147558875e-05,1571181233.34,1571181233.34
edgyedgyapp1,6.338399,6.35198499961,0.013585999608,core 0 cpu_idle,0.000208748883978,1571181233.34,1571181233.35
edgyedgyapp1,6.35198499961,6.35304899979,0.00106400018558,core 0 cpu_frequency,0.00043253097144,1571181233.35,1571181233.35
edgyedgyapp1,6.35304899979,6.37203599978,0.0189869999886,core 0 cpu_idle,0.000291735254824,1571181233.35,1571181233.37
edgyedgyapp1,6.37203599978,6.37212699978,9.0999994427e-05,core 0 cpu_frequency,3.69927717345e-05,1571181233.37,1571181233.37
edgyedgyapp1,6.37212699978,6.3920669998,0.0199400000274,core 0 cpu_idle,0.000306378100421,1571181233.37,1571181233.39
edgyedgyapp1,6.3920669998,6.39240199979,0.000334999989718,core 0 cpu_frequency,0.00013618218582,1571181233.39,1571181233.39
edgyedgyapp1,6.39240199979,6.4120199997,0.0196179999039,core 0 cpu_idle,0.000301430568523,1571181233.39,1571181233.41
edgyedgyapp1,6.4120199997,6.41514699999,0.00312700029463,core 0 cpu_frequency,0.00127116939777,1571181233.41,1571181233.42
edgyedgyapp1,6.41514699999,6.43187199999,0.016724999994,core 0 cpu_idle,0.000256979624908,1571181233.42,1571181233.43
edgyedgyapp1,6.43187199999,6.4318909999,1.89999118447e-05,core 0 cpu_frequency,7.72373016365e-06,1571181233.43,1571181233.43
edgyedgyapp1,6.4318909999,6.45202099998,0.0201300000772,core 0 cpu_idle,0.000309297451186,1571181233.43,1571181233.45
edgyedgyapp1,6.45202099998,6.452116,9.50000248849e-05,core 0 cpu_frequency,3.86188401161e-05,1571181233.45,1571181233.45
