soundslicewwwsoundslicecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
soundslicewwwsoundslicecom2,6.35009500012,6.37179400027,0.02169900015,core 0 cpu_idle,0.000333405137304,1571181335.35,1571181335.37
soundslicewwwsoundslicecom2,6.37179400027,6.37191000022,0.000115999951959,core 0 cpu_frequency,4.71556044705e-05,1571181335.37,1571181335.37
soundslicewwwsoundslicecom2,6.37191000022,6.41173800034,0.0398280001245,core 0 cpu_idle,0.000611957221914,1571181335.37,1571181335.41
soundslicewwwsoundslicecom2,6.41173800034,6.41211300017,0.000374999828637,core 0 cpu_frequency,0.000152442680338,1571181335.41,1571181335.41
soundslicewwwsoundslicecom2,6.41211300017,6.43173100008,0.0196179999039,core 0 cpu_idle,0.000301430568523,1571181335.41,1571181335.43
soundslicewwwsoundslicecom2,6.43173100008,6.43267200049,0.00094100041315,core 0 cpu_frequency,0.000382529841951,1571181335.43,1571181335.43
soundslicewwwsoundslicecom2,6.43267200049,6.45171300042,0.0190409999341,core 0 cpu_idle,0.000292564963987,1571181335.43,1571181335.45
soundslicewwwsoundslicecom2,6.45171300042,6.45520400023,0.00349099980667,core 0 cpu_frequency,0.00141914029541,1571181335.45,1571181335.46
soundslicewwwsoundslicecom2,6.45520400023,6.51367500052,0.0584710002877,core 0 cpu_idle,0.00089840691942,1571181335.46,1571181335.51
soundslicewwwsoundslicecom2,6.51367500052,6.51695100032,0.00327599979937,core 0 cpu_frequency,0.00133173978244,1571181335.51,1571181335.52
soundslicewwwsoundslicecom2,6.51695100032,6.51848400012,0.00153299979866,core 0 cpu_idle,2.35545419063e-05,1571181335.52,1571181335.52
soundslicewwwsoundslicecom2,6.51848400012,6.51852200041,3.80002893507e-05,core 0 cpu_frequency,1.54476496251e-05,1571181335.52,1571181335.52
soundslicewwwsoundslicecom2,6.51852200041,6.53873100039,0.0202089999802,core 0 cpu_idle,0.000310511284696,1571181335.52,1571181335.54
soundslicewwwsoundslicecom2,6.53873100039,6.53904400021,0.000312999822199,core 0 cpu_frequency,0.000127238809722,1571181335.54,1571181335.54
soundslicewwwsoundslicecom2,6.53904400021,6.55177800031,0.0127340001054,core 0 cpu_idle,0.00019565791162,1571181335.54,1571181335.55
soundslicewwwsoundslicecom2,6.55177800031,6.5549820005,0.00320400018245,core 0 cpu_frequency,0.00130247093017,1571181335.55,1571181335.55
soundslicewwwsoundslicecom2,6.5549820005,6.57160800043,0.0166259999387,core 0 cpu_idle,0.000255458489058,1571181335.55,1571181335.57
soundslicewwwsoundslicecom2,6.57160800043,6.57170600025,9.79998148978e-05,core 0 cpu_frequency,3.98382967534e-05,1571181335.57,1571181335.57
soundslicewwwsoundslicecom2,6.57170600025,6.59182800027,0.0201220000163,core 0 cpu_idle,0.00030917453025,1571181335.57,1571181335.59
