"","pwa_name","total_cpu_energy_consumption","experiment","type"
"1","https://m.alibaba.com/",3.38840841944725,1,"cache"
"2","https://edgy.app",6.9336047435718,1,"cache"
"3","https://nylon.com",3.63664513292162,1,"cache"
"4","https://www.petlove.com.br",4.62628237626687,1,"cache"
"5","https://slate.com",4.76341780687037,1,"cache"
"6","https://www.smashingmagazine.com",6.24483772726339,1,"cache"
"7","https://www.soundslice.com",7.44099622541826,1,"cache"
"8","https://www.nrw-tourismus.de",7.13849060563034,1,"cache"
"9","https://www.zumata.com",5.86085161855643,1,"cache"
"10","https://m.alibaba.com/",3.32680719681136,2,"cache"
"11","https://edgy.app",6.45336131935352,2,"cache"
"12","https://nylon.com",3.81685854746428,2,"cache"
"13","https://www.petlove.com.br",4.94219525431538,2,"cache"
"14","https://slate.com",2.02843664089092,2,"cache"
"15","https://www.smashingmagazine.com",6.54328129778995,2,"cache"
"16","https://www.soundslice.com",6.61132701574542,2,"cache"
"17","https://www.nrw-tourismus.de",4.697929401137,2,"cache"
"18","https://www.zumata.com",7.28256612733714,2,"cache"
"19","https://m.alibaba.com/",3.42156204073307,3,"cache"
"20","https://edgy.app",7.43247931127855,3,"cache"
"21","https://nylon.com",3.80987832342829,3,"cache"
"22","https://www.petlove.com.br",4.47351766774283,3,"cache"
"23","https://slate.com",3.69244112040791,3,"cache"
"24","https://www.smashingmagazine.com",7.35316732919253,3,"cache"
"25","https://www.soundslice.com",5.41652893770477,3,"cache"
"26","https://www.nrw-tourismus.de",6.98461167142948,3,"cache"
"27","https://www.zumata.com",5.50054284601362,3,"cache"
"28","https://m.alibaba.com/",1.73797619181554,4,"cache"
"29","https://edgy.app",5.54989538269795,4,"cache"
"30","https://nylon.com",3.81116931735085,4,"cache"
"31","https://www.petlove.com.br",5.06848873546038,4,"cache"
"32","https://slate.com",4.87485313612166,4,"cache"
"33","https://www.smashingmagazine.com",7.61296526437933,4,"cache"
"34","https://www.soundslice.com",6.45041049422719,4,"cache"
"35","https://www.nrw-tourismus.de",5.81336524403291,4,"cache"
"36","https://www.zumata.com",5.80511370969089,4,"cache"
"37","https://m.alibaba.com/",3.31995626559585,5,"cache"
"38","https://edgy.app",6.48513960775643,5,"cache"
"39","https://nylon.com",3.10461538416691,5,"cache"
"40","https://www.petlove.com.br",4.58265471626036,5,"cache"
"41","https://slate.com",4.217619910413,5,"cache"
"42","https://www.smashingmagazine.com",5.32876862419587,5,"cache"
"43","https://www.soundslice.com",5.97948301049636,5,"cache"
"44","https://www.nrw-tourismus.de",5.72602768686021,5,"cache"
"45","https://www.zumata.com",5.99363670198004,5,"cache"
"46","https://m.alibaba.com/",1.86250537582682,6,"cache"
"47","https://edgy.app",5.98514518251393,6,"cache"
"48","https://nylon.com",3.70438862499052,6,"cache"
"49","https://www.petlove.com.br",4.97256945979636,6,"cache"
"50","https://slate.com",4.27221374622038,6,"cache"
"51","https://www.smashingmagazine.com",7.34399465626843,6,"cache"
"52","https://www.soundslice.com",7.05402532984552,6,"cache"
"53","https://www.nrw-tourismus.de",6.5957394961655,6,"cache"
"54","https://www.zumata.com",6.03013296353819,6,"cache"
"55","https://m.alibaba.com/",3.58812347860984,7,"cache"
"56","https://edgy.app",5.4823665024169,7,"cache"
"57","https://nylon.com",3.61403366903853,7,"cache"
"58","https://www.petlove.com.br",3.25223046060476,7,"cache"
"59","https://slate.com",4.47775618263769,7,"cache"
"60","https://www.smashingmagazine.com",7.49586909646896,7,"cache"
"61","https://www.soundslice.com",6.96602750340998,7,"cache"
"62","https://www.nrw-tourismus.de",5.47265653517645,7,"cache"
"63","https://www.zumata.com",6.41235505452448,7,"cache"
"64","https://m.alibaba.com/",3.27892933376843,8,"cache"
"65","https://edgy.app",5.39019746343704,8,"cache"
"66","https://nylon.com",2.98567243070965,8,"cache"
"67","https://www.petlove.com.br",3.92398623170458,8,"cache"
"68","https://slate.com",3.50397168497914,8,"cache"
"69","https://www.smashingmagazine.com",1.731679846741,8,"cache"
"70","https://www.soundslice.com",6.15498829658517,8,"cache"
"71","https://www.nrw-tourismus.de",5.22915751143303,8,"cache"
"72","https://www.zumata.com",4.86082533889464,8,"cache"
"73","https://m.alibaba.com/",3.33205257460589,9,"cache"
"74","https://edgy.app",4.47476775677665,9,"cache"
"75","https://nylon.com",2.93429584794136,9,"cache"
"76","https://www.petlove.com.br",4.7234435283875,9,"cache"
"77","https://slate.com",4.29400938821251,9,"cache"
"78","https://www.smashingmagazine.com",5.97511758072353,9,"cache"
"79","https://www.soundslice.com",5.75698297322364,9,"cache"
"80","https://www.nrw-tourismus.de",5.13554720533341,9,"cache"
"81","https://www.zumata.com",5.10272755314814,9,"cache"
"82","https://m.alibaba.com/",2.71098803486362,10,"cache"
"83","https://edgy.app",5.44852721542746,10,"cache"
"84","https://nylon.com",3.83908793434115,10,"cache"
"85","https://www.petlove.com.br",4.50356639795394,10,"cache"
"86","https://slate.com",4.53202843357146,10,"cache"
"87","https://www.smashingmagazine.com",5.8401584480174,10,"cache"
"88","https://www.soundslice.com",6.41069667355197,10,"cache"
"89","https://www.nrw-tourismus.de",5.09411976367816,10,"cache"
"90","https://www.zumata.com",4.52504688968126,10,"cache"
"91","https://m.alibaba.com/",2.72955359816035,11,"cache"
"92","https://edgy.app",6.31152985927486,11,"cache"
"93","https://nylon.com",3.82532308714831,11,"cache"
"94","https://www.petlove.com.br",4.09144110757444,11,"cache"
"95","https://slate.com",5.47745860288212,11,"cache"
"96","https://www.smashingmagazine.com",1.719357015524,11,"cache"
"97","https://www.soundslice.com",5.46834422671195,11,"cache"
"98","https://www.nrw-tourismus.de",4.50529863060483,11,"cache"
"99","https://www.zumata.com",5.46690616920616,11,"cache"
"100","https://m.alibaba.com/",3.4743909483952,12,"cache"
"101","https://edgy.app",4.29153964182111,12,"cache"
"102","https://nylon.com",3.79837036183908,12,"cache"
"103","https://www.petlove.com.br",4.75619471491913,12,"cache"
