smashingmagazinewwwsmashingmagazinecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
smashingmagazinewwwsmashingmagazinecom2,0.0,6.17634300003,6.17634300003,core 0 cpu_idle start,0.0948995101954,1571181193.0,1571181199.18
smashingmagazinewwwsmashingmagazinecom2,6.17634300003,6.18893000018,0.0125870001502,core 0 cpu_idle,0.000193399257308,1571181199.18,1571181199.19
smashingmagazinewwwsmashingmagazinecom2,6.18893000018,6.1892860001,0.000355999916792,core 0 cpu_frequency,0.000144718950175,1571181199.19,1571181199.19
smashingmagazinewwwsmashingmagazinecom2,6.1892860001,6.20884500025,0.0195590001531,core 0 cpu_idle,0.000300524037352,1571181199.19,1571181199.21
smashingmagazinewwwsmashingmagazinecom2,6.20884500025,6.21206900012,0.00322399986908,core 0 cpu_frequency,0.00131060108278,1571181199.21,1571181199.21
smashingmagazinewwwsmashingmagazinecom2,6.21206900012,6.22884500027,0.0167760001495,core 0 cpu_idle,0.000257763242298,1571181199.21,1571181199.23
smashingmagazinewwwsmashingmagazinecom2,6.22884500027,6.22893400025,8.8999979198e-05,core 0 cpu_frequency,3.61797375437e-05,1571181199.23,1571181199.23
smashingmagazinewwwsmashingmagazinecom2,6.22893400025,6.24886800023,0.0199339999817,core 0 cpu_idle,0.000306285909719,1571181199.23,1571181199.25
smashingmagazinewwwsmashingmagazinecom2,6.24886800023,6.24896700028,9.90000553429e-05,core 0 cpu_frequency,4.02449084977e-05,1571181199.25,1571181199.25
smashingmagazinewwwsmashingmagazinecom2,6.24896700028,6.25326400017,0.00429699989036,core 0 cpu_idle,6.60234033153e-05,1571181199.25,1571181199.25
smashingmagazinewwwsmashingmagazinecom2,6.25326400017,6.25379800005,0.000533999875188,core 0 cpu_frequency,0.000217078425262,1571181199.25,1571181199.25
smashingmagazinewwwsmashingmagazinecom2,6.25379800005,6.26874700002,0.0149489999749,core 0 cpu_idle,0.000229691384614,1571181199.25,1571181199.27
smashingmagazinewwwsmashingmagazinecom2,6.26874700002,6.26981500024,0.00106800021604,core 0 cpu_frequency,0.000434157039822,1571181199.27,1571181199.27
smashingmagazinewwwsmashingmagazinecom2,6.26981500024,6.29222800024,0.0224129999988,core 0 cpu_idle,0.000344375744981,1571181199.27,1571181199.29
smashingmagazinewwwsmashingmagazinecom2,6.29222800024,6.29383799993,0.00160999968648,core 0 cpu_frequency,0.00065448741255,1571181199.29,1571181199.29
smashingmagazinewwwsmashingmagazinecom2,6.29383799993,6.29984500026,0.00600700033829,core 0 cpu_idle,9.22975601978e-05,1571181199.29,1571181199.3
smashingmagazinewwwsmashingmagazinecom2,6.29984500026,6.2998540001,8.9998356998e-06,core 0 cpu_frequency,3.65855920967e-06,1571181199.3,1571181199.3
smashingmagazinewwwsmashingmagazinecom2,6.2998540001,6.32087399997,0.0210199998692,core 0 cpu_idle,0.00032297229799,1571181199.3,1571181199.32
smashingmagazinewwwsmashingmagazinecom2,6.32087399997,6.32242299989,0.00154899992049,core 0 cpu_frequency,0.000629690153677,1571181199.32,1571181199.32
smashingmagazinewwwsmashingmagazinecom2,6.32242299989,6.32874799985,0.00632499996573,core 0 cpu_idle,9.71836244734e-05,1571181199.32,1571181199.33
smashingmagazinewwwsmashingmagazinecom2,6.32874799985,6.328859,0.000111000146717,core 0 cpu_frequency,4.51231136424e-05,1571181199.33,1571181199.33
smashingmagazinewwwsmashingmagazinecom2,6.328859,6.34874400031,0.0198850003071,core 0 cpu_idle,0.000305533029719,1571181199.33,1571181199.35
smashingmagazinewwwsmashingmagazinecom2,6.34874400031,6.34952299995,0.000778999645263,core 0 cpu_frequency,0.000316674261794,1571181199.35,1571181199.35
smashingmagazinewwwsmashingmagazinecom2,6.34952299995,6.36885099998,0.019328000024,core 0 cpu_idle,0.000296974720368,1571181199.35,1571181199.37
smashingmagazinewwwsmashingmagazinecom2,6.36885099998,6.36917000031,0.000319000333548,core 0 cpu_frequency,0.000129678101592,1571181199.37,1571181199.37
smashingmagazinewwwsmashingmagazinecom2,6.36917000031,6.38890400017,0.0197339998558,core 0 cpu_idle,0.000303212907785,1571181199.37,1571181199.39
smashingmagazinewwwsmashingmagazinecom2,6.38890400017,6.39200900029,0.00310500012711,core 0 cpu_frequency,0.00126222602167,1571181199.39,1571181199.39
smashingmagazinewwwsmashingmagazinecom2,6.39200900029,6.39827400027,0.00626499997452,core 0 cpu_idle,9.62617246085e-05,1571181199.39,1571181199.4
smashingmagazinewwwsmashingmagazinecom2,6.39827400027,6.39912299998,0.000848999712616,core 0 cpu_frequency,0.000345130269174,1571181199.4,1571181199.4
smashingmagazinewwwsmashingmagazinecom2,6.39912299998,6.44880700018,0.0496840002015,core 0 cpu_idle,0.000763394663096,1571181199.4,1571181199.45
smashingmagazinewwwsmashingmagazinecom2,6.44880700018,6.44980800012,0.0010009999387,core 0 cpu_frequency,0.000406920489079,1571181199.45,1571181199.45
smashingmagazinewwwsmashingmagazinecom2,6.44980800012,6.46883099992,0.019022999797,core 0 cpu_idle,0.000292288391881,1571181199.45,1571181199.47
smashingmagazinewwwsmashingmagazinecom2,6.46883099992,6.47377000004,0.00493900012225,core 0 cpu_frequency,0.0020077726957,1571181199.47,1571181199.47
smashingmagazinewwwsmashingmagazinecom2,6.47377000004,6.48888000008,0.0151100000367,core 0 cpu_idle,0.000232165150563,1571181199.47,1571181199.49
smashingmagazinewwwsmashingmagazinecom2,6.48888000008,6.49011600018,0.00123600009829,core 0 cpu_frequency,0.000502451343955,1571181199.49,1571181199.49
smashingmagazinewwwsmashingmagazinecom2,6.49011600018,6.5088200001,0.0187039999291,core 0 cpu_idle,0.000287386958911,1571181199.49,1571181199.51
smashingmagazinewwwsmashingmagazinecom2,6.5088200001,6.50888299989,6.29997812212e-05,core 0 cpu_frequency,2.56102930633e-05,1571181199.51,1571181199.51
smashingmagazinewwwsmashingmagazinecom2,6.50888299989,6.5287299999,0.0198470000178,core 0 cpu_idle,0.000304949155273,1571181199.51,1571181199.53
smashingmagazinewwwsmashingmagazinecom2,6.5287299999,6.53003800008,0.00130800018087,core 0 cpu_frequency,0.000531720385526,1571181199.53,1571181199.53
smashingmagazinewwwsmashingmagazinecom2,6.53003800008,6.56889200024,0.0388540001586,core 0 cpu_idle,0.000596991712437,1571181199.53,1571181199.57
smashingmagazinewwwsmashingmagazinecom2,6.56889200024,6.57189900009,0.00300699984655,core 0 cpu_frequency,0.00122238753562,1571181199.57,1571181199.57
smashingmagazinewwwsmashingmagazinecom2,6.57189900009,6.58885599999,0.016956999898,core 0 cpu_idle,0.000260544303432,1571181199.57,1571181199.59
smashingmagazinewwwsmashingmagazinecom2,6.58885599999,6.58893400012,7.80001282692e-05,core 0 cpu_frequency,3.17081441432e-05,1571181199.59,1571181199.59
smashingmagazinewwwsmashingmagazinecom2,6.58893400012,6.62883399986,0.0398999997415,core 0 cpu_idle,0.000613063496028,1571181199.59,1571181199.63
smashingmagazinewwwsmashingmagazinecom2,6.62883399986,6.63076499989,0.00193100003526,core 0 cpu_frequency,0.000784978548332,1571181199.63,1571181199.63
smashingmagazinewwwsmashingmagazinecom2,6.63076499989,6.64881499996,0.0180500000715,core 0 cpu_idle,0.000277338251099,1571181199.63,1571181199.65
smashingmagazinewwwsmashingmagazinecom2,6.64881499996,6.65194000024,0.0031250002794,core 0 cpu_frequency,0.00127035636358,1571181199.65,1571181199.65
smashingmagazinewwwsmashingmagazinecom2,6.65194000024,6.67452799994,0.0225879997015,core 0 cpu_idle,0.000347064615414,1571181199.65,1571181199.67
smashingmagazinewwwsmashingmagazinecom2,6.67452799994,6.6746530002,0.00012500025332,core 0 cpu_frequency,5.0814352978e-05,1571181199.67,1571181199.67
smashingmagazinewwwsmashingmagazinecom2,6.6746530002,6.69475400029,0.0201010000892,core 0 cpu_idle,0.000308851866371,1571181199.67,1571181199.69
