slateslatecom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
slateslatecom2,0.0,6.30991100008,6.30991100008,core 0 cpu_idle start,0.0960242255992,1571186989.0,1571186995.31
slateslatecom2,6.30991100008,6.32726000017,0.0173490000889,core 0 cpu_idle,0.000264017083352,1571186995.31,1571186995.33
slateslatecom2,6.32726000017,6.32882399997,0.00156399980187,core 0 cpu_frequency,0.00062970510743,1571186995.33,1571186995.33
slateslatecom2,6.32882399997,6.32900999999,0.000186000019312,core 0 cpu_idle,2.83054829389e-06,1571186995.33,1571186995.33
slateslatecom2,6.32900999999,6.32901899982,8.9998356998e-06,core 0 cpu_frequency,3.62355704866e-06,1571186995.33,1571186995.33
slateslatecom2,6.32901899982,6.34928900003,0.0202700002119,core 0 cpu_idle,0.000308468863225,1571186995.33,1571186995.35
slateslatecom2,6.34928900003,6.34977900004,0.000490000005811,core 0 cpu_frequency,0.00019728615434,1571186995.35,1571186995.35
slateslatecom2,6.34977900004,6.36969000008,0.0199110000394,core 0 cpu_idle,0.0003030055986,1571186995.35,1571186995.37
slateslatecom2,6.36969000008,6.37155500008,0.00186499999836,core 0 cpu_frequency,0.00075089525134,1571186995.37,1571186995.37
slateslatecom2,6.37155500008,6.37964399997,0.00808899989352,core 0 cpu_idle,0.00012309840038,1571186995.37,1571186995.38
slateslatecom2,6.37964399997,6.3801330002,0.000489000231028,core 0 cpu_frequency,0.000196883620217,1571186995.38,1571186995.38
slateslatecom2,6.3801330002,6.38742899988,0.00729599967599,core 0 cpu_idle,0.000111030523069,1571186995.38,1571186995.39
slateslatecom2,6.38742899988,6.38793200022,0.000503000337631,core 0 cpu_frequency,0.000202520410338,1571186995.39,1571186995.39
slateslatecom2,6.38793200022,6.38977799984,0.00184599962085,core 0 cpu_idle,2.80924222302e-05,1571186995.39,1571186995.39
slateslatecom2,6.38977799984,6.39047600003,0.000698000192642,core 0 cpu_frequency,0.000281032187963,1571186995.39,1571186995.39
slateslatecom2,6.39047600003,6.39466900006,0.00419300002977,core 0 cpu_frequency,0.00168820579839,1571186995.39,1571186995.39
slateslatecom2,6.39466900006,6.42640999984,0.0317409997806,core 0 cpu_idle,0.000483034534661,1571186995.39,1571186995.43
slateslatecom2,6.42640999984,6.42748699989,0.00107700005174,core 0 cpu_frequency,0.000433626930431,1571186995.43,1571186995.43
slateslatecom2,6.42748699989,6.45809900016,0.0306120002642,core 0 cpu_idle,0.000465853420021,1571186995.43,1571186995.46
slateslatecom2,6.45809900016,6.45981500018,0.00171600002795,core 0 cpu_frequency,0.000690904168055,1571186995.46,1571186995.46
slateslatecom2,6.45981500018,6.46161099989,0.00179599970579,core 0 cpu_idle,2.73315235227e-05,1571186995.46,1571186995.46
slateslatecom2,6.46161099989,6.46166100027,5.00003807247e-05,core 0 cpu_frequency,2.01313932892e-05,1571186995.46,1571186995.46
slateslatecom2,6.46166100027,6.48302000016,0.0213589998893,core 0 cpu_idle,0.000325041260316,1571186995.46,1571186995.48
slateslatecom2,6.48302000016,6.483091,7.09998421371e-05,core 0 cpu_frequency,2.85862972405e-05,1571186995.48,1571186995.48
slateslatecom2,6.483091,6.48623100016,0.00314000016078,core 0 cpu_idle,4.77845224468e-05,1571186995.48,1571186995.49
slateslatecom2,6.48623100016,6.48834000016,0.00210899999365,core 0 cpu_frequency,0.000849135700644,1571186995.49,1571186995.49
slateslatecom2,6.48834000016,6.50635700021,0.0180170000531,core 0 cpu_idle,0.000274182706808,1571186995.49,1571186995.51
slateslatecom2,6.50635700021,6.50895299995,0.00259599974379,core 0 cpu_frequency,0.00104521387764,1571186995.51,1571186995.51
slateslatecom2,6.50895299995,6.5262529999,0.0172999999486,core 0 cpu_idle,0.000263271399218,1571186995.51,1571186995.53
slateslatecom2,6.5262529999,6.52632800024,7.50003382564e-05,core 0 cpu_frequency,3.01969961904e-05,1571186995.53,1571186995.53
slateslatecom2,6.52632800024,6.56635500025,0.04002700001,core 0 cpu_idle,0.000609130886152,1571186995.53,1571186995.57
slateslatecom2,6.56635500025,6.56779400026,0.00143900001422,core 0 cpu_frequency,0.000579377092924,1571186995.57,1571186995.57
slateslatecom2,6.56779400026,6.5923080002,0.0245139999315,core 0 cpu_idle,0.000373054050958,1571186995.57,1571186995.59
slateslatecom2,6.5923080002,6.59274600027,0.000438000075519,core 0 cpu_frequency,0.000176349692806,1571186995.59,1571186995.59
slateslatecom2,6.59274600027,6.60625499999,0.0135089997202,core 0 cpu_idle,0.000205579957742,1571186995.59,1571186995.61
slateslatecom2,6.60625499999,6.60648000007,0.000225000083447,core 0 cpu_frequency,9.05906135976e-05,1571186995.61,1571186995.61
slateslatecom2,6.60648000007,6.62389100017,0.0174110000953,core 0 cpu_idle,0.00026496059945,1571186995.61,1571186995.62
slateslatecom2,6.62389100017,6.62434400013,0.000452999956906,core 0 cpu_frequency,0.000182389017049,1571186995.62,1571186995.62
slateslatecom2,6.62434400013,6.646404,0.022059999872,core 0 cpu_idle,0.000335709078052,1571186995.62,1571186995.65
slateslatecom2,6.646404,6.64646600001,6.20000064373e-05,core 0 cpu_frequency,2.49627401918e-05,1571186995.65,1571186995.65
slateslatecom2,6.64646600001,6.64959099982,0.00312499981374,core 0 cpu_idle,4.75562471654e-05,1571186995.65,1571186995.65
slateslatecom2,6.64959099982,6.64960699994,1.60001218319e-05,core 0 cpu_frequency,6.44204585254e-06,1571186995.65,1571186995.65
slateslatecom2,6.64960699994,6.66630099993,0.0166939999908,core 0 cpu_idle,0.00025404929186,1571186995.65,1571186995.67
slateslatecom2,6.66630099993,6.66655800026,0.00025700032711,core 0 cpu_frequency,0.000103474705303,1571186995.67,1571186995.67
