nylonnyloncom2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
nylonnyloncom2,6.37019000016,6.38676000014,0.0165699999779,core 0 cpu_idle,0.000252162259664,1571186845.37,1571186845.39
nylonnyloncom2,6.38676000014,6.38730600011,0.000545999966562,core 0 cpu_frequency,0.000219833127337,1571186845.39,1571186845.39
nylonnyloncom2,6.38730600011,6.40213400032,0.0148280002177,core 0 cpu_idle,0.000225652507313,1571186845.39,1571186845.4
nylonnyloncom2,6.40213400032,6.40214900021,1.49998813868e-05,core 0 cpu_frequency,6.03932424337e-06,1571186845.4,1571186845.4
nylonnyloncom2,6.40214900021,6.42239700025,0.0202480000444,core 0 cpu_idle,0.000308134064675,1571186845.4,1571186845.42
nylonnyloncom2,6.42239700025,6.42333700042,0.000940000172704,core 0 cpu_frequency,0.000378467381535,1571186845.42,1571186845.42
nylonnyloncom2,6.42333700042,6.43567600008,0.0123389996588,core 0 cpu_idle,0.000187774896808,1571186845.42,1571186845.44
nylonnyloncom2,6.43567600008,6.43579200003,0.000115999951959,core 0 cpu_frequency,4.67044574574e-05,1571186845.44,1571186845.44
nylonnyloncom2,6.43579200003,6.45687300013,0.0210810001008,core 0 cpu_idle,0.000320810659534,1571186845.44,1571186845.46
nylonnyloncom2,6.45687300013,6.45689700032,2.40001827478e-05,core 0 cpu_frequency,9.66306877881e-06,1571186845.46,1571186845.46
nylonnyloncom2,6.45689700032,6.48678000038,0.0298830000684,core 0 cpu_idle,0.00045475949504,1571186845.46,1571186845.49
nylonnyloncom2,6.48678000038,6.48729700036,0.000516999978572,core 0 cpu_frequency,0.000208157012973,1571186845.49,1571186845.49
nylonnyloncom2,6.48729700036,6.50689000031,0.0195929999463,core 0 cpu_idle,0.000298166273183,1571186845.49,1571186845.51
nylonnyloncom2,6.50689000031,6.50711800018,0.000227999873459,core 0 cpu_frequency,9.17984034516e-05,1571186845.51,1571186845.51
nylonnyloncom2,6.50711800018,6.51699600043,0.0098780002445,core 0 cpu_idle,0.000150323407721,1571186845.51,1571186845.52
nylonnyloncom2,6.51699600043,6.51717800042,0.000181999988854,core 0 cpu_frequency,7.32777091123e-05,1571186845.52,1571186845.52
nylonnyloncom2,6.51717800042,6.52089000028,0.00371199985966,core 0 cpu_idle,5.64892138643e-05,1571186845.52,1571186845.52
nylonnyloncom2,6.52089000028,6.52680300036,0.00591300008819,core 0 cpu_frequency,0.00238072047791,1571186845.52,1571186845.53
nylonnyloncom2,6.52680300036,6.52684400044,4.10000793636e-05,core 0 cpu_frequency,1.65076487537e-05,1571186845.53,1571186845.53
nylonnyloncom2,6.52684400044,6.54688300006,0.0200389996171,core 0 cpu_idle,0.000304953496173,1571186845.53,1571186845.55
nylonnyloncom2,6.54688300006,6.54696700023,8.40001739562e-05,core 0 cpu_frequency,3.38205532391e-05,1571186845.55,1571186845.55
nylonnyloncom2,6.54696700023,6.54764200002,0.000674999784678,core 0 cpu_idle,1.02721467232e-05,1571186845.55,1571186845.55
nylonnyloncom2,6.54764200002,6.54947200045,0.00183000043035,core 0 cpu_frequency,0.000736803557268,1571186845.55,1571186845.55
nylonnyloncom2,6.54947200045,6.55106200045,0.00158999999985,core 0 cpu_idle,2.41966199977e-05,1571186845.55,1571186845.55
nylonnyloncom2,6.55106200045,6.55112000043,5.79999759793e-05,core 0 cpu_frequency,2.33522287287e-05,1571186845.55,1571186845.55
nylonnyloncom2,6.55112000043,6.56721500028,0.0160949998535,core 0 cpu_idle,0.000244933707771,1571186845.55,1571186845.57
nylonnyloncom2,6.56721500028,6.56735600019,0.00014099990949,core 0 cpu_frequency,5.67700603586e-05,1571186845.57,1571186845.57
nylonnyloncom2,6.56735600019,6.59024800034,0.0228920001537,core 0 cpu_idle,0.000348370458338,1571186845.57,1571186845.59
nylonnyloncom2,6.59024800034,6.59033000004,8.19996930659e-05,core 0 cpu_frequency,3.30151100207e-05,1571186845.59,1571186845.59
nylonnyloncom2,6.59033000004,6.61020400003,0.0198739999905,core 0 cpu_idle,0.000302442531856,1571186845.59,1571186845.61
nylonnyloncom2,6.61020400003,6.61025200039,4.80003654957e-05,core 0 cpu_frequency,1.93261375576e-05,1571186845.61,1571186845.61
nylonnyloncom2,6.61025200039,6.61657900037,0.00632699998096,core 0 cpu_idle,9.62842857102e-05,1571186845.61,1571186845.62
nylonnyloncom2,6.61657900037,6.61707300041,0.000494000036269,core 0 cpu_frequency,0.000198896665803,1571186845.62,1571186845.62
nylonnyloncom2,6.61707300041,6.64678100031,0.0297079999,core 0 cpu_idle,0.000452096342478,1571186845.62,1571186845.65
nylonnyloncom2,6.64678100031,6.64711000025,0.000328999944031,core 0 cpu_frequency,0.000132463536666,1571186845.65,1571186845.65
nylonnyloncom2,6.64711000025,6.66687700013,0.0197669998743,core 0 cpu_idle,0.000300814204087,1571186845.65,1571186845.67
nylonnyloncom2,6.66687700013,6.66725000041,0.000373000279069,core 0 cpu_frequency,0.00015017916276,1571186845.67,1571186845.67
nylonnyloncom2,6.66725000041,6.6809220002,0.0136719997972,core 0 cpu_idle,0.000208060492914,1571186845.67,1571186845.68
nylonnyloncom2,6.6809220002,6.68098600022,6.40000216663e-05,core 0 cpu_frequency,2.57679959234e-05,1571186845.68,1571186845.68
nylonnyloncom2,6.68098600022,6.68167500012,0.000688999891281,core 0 cpu_idle,1.04852003455e-05,1571186845.68,1571186845.68
nylonnyloncom2,6.68167500012,6.68172800029,5.30001707375e-05,core 0 cpu_frequency,2.13391831432e-05,1571186845.68,1571186845.68
nylonnyloncom2,6.68172800029,6.70355900005,0.0218309997581,core 0 cpu_idle,0.000332224154319,1571186845.68,1571186845.7
nylonnyloncom2,6.70355900005,6.70361900004,5.99999912083e-05,core 0 cpu_frequency,2.41574844602e-05,1571186845.7,1571186845.7
nylonnyloncom2,6.70361900004,6.72365400009,0.0200350000523,core 0 cpu_idle,0.000304892630796,1571186845.7,1571186845.72
nylonnyloncom2,6.72365400009,6.74407200003,0.0204179999419,core 0 cpu_frequency,0.00822079314299,1571186845.72,1571186845.74
nylonnyloncom2,6.74407200003,6.74533600034,0.00126400031149,core 0 cpu_frequency,0.000508917872615,1571186845.74,1571186845.75
nylonnyloncom2,6.74533600034,6.74681800045,0.00148200010881,core 0 cpu_idle,2.25530776558e-05,1571186845.75,1571186845.75
nylonnyloncom2,6.74681800045,6.74687500019,5.69997355342e-05,core 0 cpu_frequency,2.29495071195e-05,1571186845.75,1571186845.75
nylonnyloncom2,6.74687500019,6.74732400011,0.000448999926448,core 0 cpu_idle,6.83288088068e-06,1571186845.75,1571186845.75
nylonnyloncom2,6.74732400011,6.74747300008,0.000148999970406,core 0 cpu_frequency,5.99910832848e-05,1571186845.75,1571186845.75
nylonnyloncom2,6.74747300008,6.76677400013,0.0193010000512,core 0 cpu_idle,0.000293722618779,1571186845.75,1571186845.77
nylonnyloncom2,6.76677400013,6.77195300022,0.00517900008708,core 0 cpu_frequency,0.00208519387426,1571186845.77,1571186845.77
nylonnyloncom2,6.77195300022,6.77817200031,0.00621900008991,core 0 cpu_idle,9.46407433683e-05,1571186845.77,1571186845.78
nylonnyloncom2,6.77817200031,6.77858300041,0.000411000102758,core 0 cpu_frequency,0.000165478834173,1571186845.78,1571186845.78
nylonnyloncom2,6.77858300041,6.80689000012,0.0283069997095,core 0 cpu_idle,0.000430775921579,1571186845.78,1571186845.81
nylonnyloncom2,6.80689000012,6.80693900026,4.90001402795e-05,core 0 cpu_frequency,1.972867168e-05,1571186845.81,1571186845.81
nylonnyloncom2,6.80693900026,6.81105900044,0.00412000017241,core 0 cpu_idle,6.26981626237e-05,1571186845.81,1571186845.81
nylonnyloncom2,6.81105900044,6.81112400023,6.49997964501e-05,core 0 cpu_frequency,2.61705300458e-05,1571186845.81,1571186845.81
nylonnyloncom2,6.81112400023,6.83138900017,0.020264999941,core 0 cpu_idle,0.000308392769102,1571186845.81,1571186845.83
nylonnyloncom2,6.83138900017,6.83333600033,0.00194700015709,core 0 cpu_frequency,0.000783910548848,1571186845.83,1571186845.83
nylonnyloncom2,6.83333600033,6.86109700007,0.0277609997429,core 0 cpu_idle,0.000422466894087,1571186845.83,1571186845.86
nylonnyloncom2,6.86109700007,6.8612010004,0.000104000326246,core 0 cpu_frequency,4.18731105547e-05,1571186845.86,1571186845.86
nylonnyloncom2,6.8612010004,6.88119800016,0.019996999763,core 0 cpu_idle,0.000304314342393,1571186845.86,1571186845.88
nylonnyloncom2,6.88119800016,6.88126200018,6.40000216663e-05,core 0 cpu_frequency,2.57679959234e-05,1571186845.88,1571186845.88
nylonnyloncom2,6.88126200018,6.90310500003,0.0218429998495,core 0 cpu_idle,0.000332406771709,1571186845.88,1571186845.9
nylonnyloncom2,6.90310500003,6.90317600034,7.10003077984e-05,core 0 cpu_frequency,2.85864847273e-05,1571186845.9,1571186845.9
nylonnyloncom2,6.90317600034,6.92381900037,0.0206430000253,core 0 cpu_idle,0.000314145174385,1571186845.9,1571186845.92
nylonnyloncom2,6.92381900037,6.92390500009,8.59997235239e-05,core 0 cpu_frequency,3.46256214838e-05,1571186845.92,1571186845.92
nylonnyloncom2,6.92390500009,6.92680500029,0.00290000019595,core 0 cpu_idle,4.4132202982e-05,1571186845.92,1571186845.93
nylonnyloncom2,6.92680500029,6.9270340004,0.000229000113904,core 0 cpu_frequency,9.22011250608e-05,1571186845.93,1571186845.93
nylonnyloncom2,6.9270340004,6.94680600008,0.0197719996795,core 0 cpu_idle,0.000300890291123,1571186845.93,1571186845.95
nylonnyloncom2,6.94680600008,6.94714700012,0.000341000035405,core 0 cpu_frequency,0.000137295071055,1571186845.95,1571186845.95
nylonnyloncom2,6.94714700012,6.95968300011,0.0125359999947,core 0 cpu_idle,0.00019077284792,1571186845.95,1571186845.96
nylonnyloncom2,6.95968300011,6.96018500021,0.000502000097185,core 0 cpu_frequency,0.000202117688729,1571186845.96,1571186845.96
nylonnyloncom2,6.96018500021,6.9621100002,0.00192499998957,core 0 cpu_idle,2.92946498413e-05,1571186845.96,1571186845.96
nylonnyloncom2,6.9621100002,6.96427800041,0.00216800021008,core 0 cpu_frequency,0.000872890650982,1571186845.96,1571186845.96
nylonnyloncom2,6.96427800041,6.96679800004,0.00251999963075,core 0 cpu_idle,3.83493543807e-05,1571186845.96,1571186845.97
nylonnyloncom2,6.96679800004,6.96690800041,0.000110000371933,core 0 cpu_frequency,4.42888777494e-05,1571186845.97,1571186845.97
nylonnyloncom2,6.96690800041,6.98694900004,0.0200409996323,core 0 cpu_idle,0.000304983932405,1571186845.97,1571186845.99
nylonnyloncom2,6.98694900004,6.98731800029,0.000369000248611,core 0 cpu_frequency,0.000148568651297,1571186845.99,1571186845.99
nylonnyloncom2,6.98731800029,7.00685500028,0.0195369999856,core 0 cpu_idle,0.00029731406578,1571186845.99,1571186846.01
nylonnyloncom2,7.00685500028,7.00756800035,0.000713000074029,core 0 cpu_frequency,0.000287071512206,1571186846.01,1571186846.01
nylonnyloncom2,7.00756800035,7.02678400045,0.0192160001025,core 0 cpu_idle,0.000292429089559,1571186846.01,1571186846.03
nylonnyloncom2,7.02678400045,7.02702000039,0.000235999934375,core 0 cpu_frequency,9.50194263779e-05,1571186846.03,1571186846.03
nylonnyloncom2,7.02702000039,7.04693900002,0.0199189996347,core 0 cpu_idle,0.000303127336441,1571186846.03,1571186846.05
nylonnyloncom2,7.04693900002,7.04702100018,8.20001587272e-05,core 0 cpu_frequency,3.30152975075e-05,1571186846.05,1571186846.05
nylonnyloncom2,7.04702100018,7.05815800047,0.0111370002851,core 0 cpu_idle,0.000169482870338,1571186846.05,1571186846.06
nylonnyloncom2,7.05815800047,7.05881800037,0.000659999903291,core 0 cpu_frequency,0.000265732329063,1571186846.06,1571186846.06
nylonnyloncom2,7.05881800037,7.07361100009,0.0147929997183,core 0 cpu_idle,0.000225119869714,1571186846.06,1571186846.07
nylonnyloncom2,7.07361100009,7.07532300008,0.0017119999975,core 0 cpu_frequency,0.000689293656592,1571186846.07,1571186846.08
nylonnyloncom2,7.07532300008,7.09378100047,0.0184580003843,core 0 cpu_idle,0.000280893849848,1571186846.08,1571186846.09
nylonnyloncom2,7.09378100047,7.0966810002,0.00289999973029,core 0 cpu_frequency,0.00116761181141,1571186846.09,1571186846.1
nylonnyloncom2,7.0966810002,7.10680300044,0.0101220002398,core 0 cpu_idle,0.000154036599649,1571186846.1,1571186846.11
nylonnyloncom2,7.10680300044,7.10683900025,3.59998084605e-05,core 0 cpu_frequency,1.44944156814e-05,1571186846.11,1571186846.11
nylonnyloncom2,7.10683900025,7.12683800003,0.0199989997782,core 0 cpu_idle,0.000304344778624,1571186846.11,1571186846.13
nylonnyloncom2,7.12683800003,7.13340300042,0.00656500039622,core 0 cpu_frequency,0.00264323197153,1571186846.13,1571186846.13
nylonnyloncom2,7.13340300042,7.14693500008,0.0135319996625,core 0 cpu_idle,0.000205929970864,1571186846.13,1571186846.15
nylonnyloncom2,7.14693500008,7.14825100033,0.00131600024179,core 0 cpu_frequency,0.000529854334149,1571186846.15,1571186846.15
nylonnyloncom2,7.14825100033,7.16699600033,0.0187450000085,core 0 cpu_idle,0.000285261410129,1571186846.15,1571186846.17
nylonnyloncom2,7.16699600033,7.16745200008,0.000455999746919,core 0 cpu_frequency,0.000183596806903,1571186846.17,1571186846.17
