petlovewwwpetlovecombr2,Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule),Timestamp Start,Timestamp End
petlovewwwpetlovecombr2,6.28631000035,6.28779600002,0.0014859996736,core 0 cpu_frequency,0.000600226771362,1571192133.29,1571192133.29
petlovewwwpetlovecombr2,6.28779600002,6.2953730002,0.00757700018585,core 0 cpu_frequency,0.00306051100747,1571192133.29,1571192133.3
petlovewwwpetlovecombr2,6.2953730002,6.30790100014,0.0125279999338,core 0 cpu_idle,0.000191264974989,1571192133.3,1571192133.31
petlovewwwpetlovecombr2,6.30790100014,6.30909699993,0.00119599979371,core 0 cpu_frequency,0.000483089671874,1571192133.31,1571192133.31
petlovewwwpetlovecombr2,6.30909699993,6.31101400033,0.00191700039431,core 0 cpu_frequency,0.000774317099672,1571192133.31,1571192133.31
petlovewwwpetlovecombr2,6.31101400033,6.34793400019,0.0369199998677,core 0 cpu_idle,0.00056365763798,1571192133.31,1571192133.35
petlovewwwpetlovecombr2,6.34793400019,6.34799800022,6.40000216663e-05,core 0 cpu_frequency,2.58509655515e-05,1571192133.35,1571192133.35
petlovewwwpetlovecombr2,6.34799800022,6.35109100025,0.00309300003573,core 0 cpu_idle,4.72208315455e-05,1571192133.35,1571192133.35
petlovewwwpetlovecombr2,6.35109100025,6.35123600019,0.000144999939948,core 0 cpu_frequency,5.85685497439e-05,1571192133.35,1571192133.35
petlovewwwpetlovecombr2,6.35123600019,6.37138300017,0.0201469999738,core 0 cpu_idle,0.0003075842486,1571192133.35,1571192133.37
petlovewwwpetlovecombr2,6.37138300017,6.37433400005,0.0029509998858,core 0 cpu_frequency,0.00119197141507,1571192133.37,1571192133.37
petlovewwwpetlovecombr2,6.37433400005,6.39358999999,0.0192559999414,core 0 cpu_idle,0.000293981351105,1571192133.37,1571192133.39
petlovewwwpetlovecombr2,6.39358999999,6.39432600001,0.000736000016332,core 0 cpu_frequency,0.000297286009797,1571192133.39,1571192133.39
petlovewwwpetlovecombr2,6.39432600001,6.41404299997,0.0197169999592,core 0 cpu_idle,0.000301019438377,1571192133.39,1571192133.41
petlovewwwpetlovecombr2,6.41404299997,6.41431100015,0.000268000178039,core 0 cpu_frequency,0.000108250953514,1571192133.41,1571192133.41
petlovewwwpetlovecombr2,6.41431100015,6.4202370001,0.00592599995434,core 0 cpu_idle,9.0472241303e-05,1571192133.41,1571192133.42
petlovewwwpetlovecombr2,6.4202370001,6.42254600022,0.00230900011957,core 0 cpu_frequency,0.000932654099096,1571192133.42,1571192133.42
petlovewwwpetlovecombr2,6.42254600022,6.44122700021,0.0186809999868,core 0 cpu_idle,0.000285202826799,1571192133.42,1571192133.44
petlovewwwpetlovecombr2,6.44122700021,6.44130800012,8.0999918282e-05,core 0 cpu_frequency,3.27175841924e-05,1571192133.44,1571192133.44
petlovewwwpetlovecombr2,6.44130800012,6.46123300027,0.019925000146,core 0 cpu_idle,0.000304194977229,1571192133.44,1571192133.46
petlovewwwpetlovecombr2,6.46123300027,6.4612680003,3.50000336766e-05,core 0 cpu_frequency,1.41372556027e-05,1571192133.46,1571192133.46
petlovewwwpetlovecombr2,6.4612680003,6.46729900036,0.00603100005537,core 0 cpu_idle,9.20752778454e-05,1571192133.46,1571192133.47
petlovewwwpetlovecombr2,6.46729900036,6.46730100038,2.00001522899e-06,core 0 cpu_frequency,8.07848551311e-07,1571192133.47,1571192133.47
petlovewwwpetlovecombr2,6.46730100038,6.46801500022,0.000713999848813,core 0 cpu_idle,1.09006356918e-05,1571192133.47,1571192133.47
petlovewwwpetlovecombr2,6.46801500022,6.46823300002,0.000217999797314,core 0 cpu_frequency,8.8054739731e-05,1571192133.47,1571192133.47
petlovewwwpetlovecombr2,6.46823300002,6.50021299999,0.0319799999706,core 0 cpu_idle,0.000488238659552,1571192133.47,1571192133.5
petlovewwwpetlovecombr2,6.50021299999,6.5010970002,0.000884000211954,core 0 cpu_frequency,0.000357066426413,1571192133.5,1571192133.5
petlovewwwpetlovecombr2,6.5010970002,6.51888200035,0.0177850001492,core 0 cpu_idle,0.000271523597277,1571192133.5,1571192133.52
petlovewwwpetlovecombr2,6.51888200035,6.51897200011,8.99997539818e-05,core 0 cpu_frequency,3.6352808628e-05,1571192133.52,1571192133.52
petlovewwwpetlovecombr2,6.51897200011,6.54064200027,0.021670000162,core 0 cpu_idle,0.000330835892473,1571192133.52,1571192133.54
